  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.32500,0.02000,0.29000,0.36500,0.00000,0.10816,0.00645,0.67814
  3,0.19000,0.15500,0.32500,0.24500,0.08500,0.09900,0.00354,0.40588
  4,0.14500,0.02000,0.60500,0.23000,0.00000,0.13238,0.00545,0.56649
  5,0.28500,0.00000,0.65500,0.06000,0.00000,0.14427,0.00570,0.62534
  6,0.27500,0.00000,0.66500,0.05500,0.00500,0.14446,0.00501,0.64322
  7,0.16000,0.00000,0.84000,0.00000,0.00000,0.17449,0.00706,0.50254
  8,0.00000,0.00000,1.00000,0.00000,0.00000,0.21924,0.01136,0.61998
  9,0.18500,0.01000,0.79500,0.01000,0.00000,0.21538,0.00796,0.25729
 10,0.19000,0.00000,0.81000,0.00000,0.00000,0.21404,0.00877,0.24942
 11,0.19000,0.00000,0.81000,0.00000,0.00000,0.21420,0.00896,0.25990
 12,0.19000,0.00000,0.81000,0.00000,0.00000,0.21421,0.00846,0.26471
 13,0.19000,0.00000,0.81000,0.00000,0.00000,0.21410,0.00783,0.26560
 14,0.19000,0.00000,0.81000,0.00000,0.00000,0.21409,0.00739,0.26838
 15,0.19000,0.00000,0.81000,0.00000,0.00000,0.21403,0.00705,0.27133
 16,0.19000,0.00000,0.81000,0.00000,0.00000,0.21415,0.00675,0.27332
 17,0.19000,0.00000,0.81000,0.00000,0.00000,0.21408,0.00734,0.28055
 17,0.00000,0.55000,0.03000,0.38500,0.03500,0.12154,0.00734,0.28055
 18,0.17500,0.00000,0.82500,0.00000,0.00000,0.20512,0.00707,0.25582
 18,0.00000,0.55000,0.03000,0.38500,0.03500,0.12167,0.00707,0.25582
 19,0.57500,0.00000,0.11500,0.05500,0.25500,0.05647,0.00674,0.25301
 19,0.17500,0.00000,0.82500,0.00000,0.00000,0.20509,0.00674,0.25301
 19,0.00000,0.59000,0.02500,0.38500,0.00000,0.12347,0.00674,0.25301
 20,0.61000,0.00000,0.09000,0.03500,0.26500,0.05589,0.00664,0.24480
 20,0.17500,0.00000,0.82500,0.00000,0.00000,0.20571,0.00664,0.24480
 20,0.09000,0.04000,0.43000,0.29500,0.14500,0.14758,0.00664,0.24480
 20,0.00000,0.59000,0.02000,0.39000,0.00000,0.12290,0.00664,0.24480
 21,0.61000,0.00000,0.09000,0.03500,0.26500,0.05586,0.00625,0.24243
 21,0.17500,0.00000,0.82500,0.00000,0.00000,0.20565,0.00625,0.24243
 21,0.09000,0.04500,0.42500,0.29500,0.14500,0.14790,0.00625,0.24243
 21,0.00000,0.58000,0.00500,0.41500,0.00000,0.12284,0.00625,0.24243
 22,0.61000,0.00000,0.09500,0.03500,0.26000,0.05586,0.00596,0.24280
 22,0.17500,0.00000,0.82500,0.00000,0.00000,0.20565,0.00596,0.24280
 22,0.09000,0.04500,0.42500,0.29500,0.14500,0.14824,0.00596,0.24280
 22,0.00000,0.58500,0.00000,0.41500,0.00000,0.12309,0.00596,0.24280
 23,0.62500,0.00000,0.09500,0.03000,0.25000,0.05551,0.00604,0.24989
 23,0.17500,0.00000,0.82500,0.00000,0.00000,0.20589,0.00604,0.24989
 23,0.07000,0.07000,0.43500,0.24000,0.18500,0.14897,0.00604,0.24989
 23,0.00000,0.58000,0.00000,0.42000,0.00000,0.12374,0.00604,0.24989
 24,0.62500,0.00000,0.10500,0.02500,0.24500,0.05546,0.00650,0.26258
 24,0.18000,0.00000,0.82000,0.00000,0.00000,0.20612,0.00650,0.26258
 24,0.07500,0.06000,0.44000,0.23500,0.19000,0.14734,0.00650,0.26258
 24,0.00000,0.45500,0.00000,0.54500,0.00000,0.14727,0.00650,0.26258
 25,0.62000,0.00000,0.11000,0.03000,0.24000,0.05549,0.00629,0.26534
 25,0.18000,0.00000,0.82000,0.00000,0.00000,0.20618,0.00629,0.26534
 25,0.07500,0.05500,0.44500,0.23500,0.19000,0.14716,0.00629,0.26534
 25,0.00000,0.45000,0.00000,0.55000,0.00000,0.14590,0.00629,0.26534
 26,0.62000,0.00000,0.11500,0.03000,0.23500,0.05553,0.00606,0.26694
 26,0.18000,0.00000,0.82000,0.00000,0.00000,0.20620,0.00606,0.26694
 26,0.07500,0.05500,0.44500,0.23500,0.19000,0.14675,0.00606,0.26694
 26,0.00000,0.45000,0.00000,0.55000,0.00000,0.14593,0.00606,0.26694
