     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.28114,0.28322,0.03098,0.25505,0.14961,0.0780413
0.25349,0.07827,0.03118,0.41191,0.22515,0.0199177
0.31956,0.33037,0.06695,0.11246,0.17065,0.0944337
0.30614,0.59143,0.01271,0.06807,0.02165,0.1140297
0.05289,0.59353,0.32738,0.02368,0.00252,0.0812327
0.53920,0.45192,0.00397,0.00035,0.00455,0.0708980
0.15062,0.59900,0.00434,0.05405,0.19198,0.1585260
0.00301,0.62987,0.00346,0.00122,0.36244,0.1435258
0.00327,0.66416,0.00207,0.14159,0.18892,0.1267925
0.15194,0.58100,0.00151,0.00055,0.26500,0.1634643
0.15549,0.54285,0.00173,0.00069,0.29924,0.1631451
0.15235,0.59528,0.00308,0.00173,0.24756,0.1636773
0.11498,0.54734,0.06308,0.00429,0.27031,0.1623528
0.15014,0.57195,0.00453,0.00033,0.27305,0.1651845
0.15021,0.56191,0.00118,0.00399,0.28271,0.1592449
0.14680,0.60074,0.00046,0.00398,0.24802,0.1584169
0.12369,0.53348,0.00415,0.03839,0.30029,0.1629795
0.12938,0.55042,0.03104,0.00436,0.28480,0.1641766
0.12945,0.55025,0.03138,0.00397,0.28494,0.1578843
0.14788,0.55593,0.00187,0.00214,0.29218,0.1593782
0.12768,0.54598,0.00429,0.03892,0.28313,0.1582096
0.00223,0.42866,0.19984,0.00228,0.36699,0.1427805
0.00178,0.12060,0.02583,0.00179,0.85000,0.0163856
0.00048,0.00118,0.77363,0.00187,0.22284,0.0804858
0.00264,0.00128,0.59045,0.40087,0.00476,0.0630114
0.13476,0.56633,0.02676,0.00060,0.27154,0.1608543
0.14954,0.56845,0.00096,0.00138,0.27968,0.1628345
0.14900,0.57187,0.00074,0.00236,0.27603,0.1588763
0.12971,0.55962,0.03524,0.00366,0.27178,0.1617029
0.13067,0.56046,0.03018,0.00320,0.27548,0.1636087
0.12942,0.56113,0.03253,0.00019,0.27674,0.1582747
0.14622,0.57043,0.00067,0.00222,0.28046,0.1600821
0.14641,0.56901,0.00114,0.00243,0.28101,0.1560178
0.12254,0.55570,0.04542,0.00263,0.27370,0.1587178
0.14720,0.56915,0.00291,0.00356,0.27718,0.1704277
0.15211,0.56538,0.00040,0.00437,0.27774,0.1614459
0.14772,0.56518,0.00264,0.00409,0.28037,0.1552554
0.14569,0.57437,0.00013,0.00453,0.27528,0.1612232
0.14677,0.57130,0.00400,0.00355,0.27438,0.1636535
0.14829,0.57457,0.00308,0.00155,0.27251,0.1608424
0.14530,0.57431,0.00489,0.00020,0.27530,0.1625873
0.14918,0.57189,0.00127,0.00485,0.27281,0.1588694
0.12976,0.56287,0.03325,0.00215,0.27197,0.1567269
0.14579,0.56383,0.00089,0.00494,0.28455,0.1632412
0.13340,0.55007,0.00352,0.02584,0.28717,0.1565777
0.14832,0.57629,0.00211,0.00339,0.26990,0.1650705
0.00261,0.42966,0.09999,0.16445,0.30328,0.1376227
0.15006,0.57701,0.00346,0.00180,0.26767,0.1619689
0.00310,0.00155,0.48129,0.00460,0.50946,0.0401304
0.00218,0.00457,0.00023,0.99067,0.00235,0.0000001
0.14880,0.56986,0.00399,0.00250,0.27485,0.1649701
0.31062,0.00337,0.67990,0.00267,0.00345,0.1539112
0.20247,0.14352,0.64935,0.00197,0.00268,0.0796689
0.46698,0.00047,0.52777,0.00158,0.00320,0.1629173
0.41516,0.00275,0.57745,0.00297,0.00167,0.1602867
0.38741,0.00183,0.53196,0.07420,0.00460,0.1320361
0.00220,0.44059,0.00341,0.55122,0.00258,0.0386839
0.14579,0.59320,0.00191,0.00341,0.25569,0.1621679
0.37420,0.00275,0.53978,0.00398,0.07930,0.1325006
0.14151,0.59619,0.00149,0.00391,0.25690,0.1638561
0.70706,0.00118,0.28967,0.00034,0.00174,0.1007606
0.14482,0.59808,0.00307,0.00201,0.25202,0.1666575
0.14616,0.60418,0.00065,0.00491,0.24410,0.1538266
0.14713,0.58003,0.00321,0.00415,0.26548,0.1610210
0.12352,0.57557,0.03289,0.00077,0.26725,0.1682129
0.11657,0.57664,0.04233,0.00032,0.26414,0.1620684
0.11630,0.57449,0.04450,0.00039,0.26432,0.1604413
0.11749,0.57411,0.04037,0.00146,0.26656,0.1648227
0.11253,0.57418,0.04464,0.00416,0.26449,0.1616396
0.10983,0.57262,0.04418,0.00493,0.26845,0.1643576
0.11148,0.57567,0.04767,0.00118,0.26400,0.1637080
0.10490,0.57463,0.05016,0.00277,0.26753,0.1601318
0.11144,0.57608,0.04375,0.00358,0.26515,0.1606430
0.11408,0.57804,0.04046,0.00087,0.26654,0.1605262
0.11447,0.57055,0.04214,0.00450,0.26834,0.1568509
0.03057,0.96300,0.00108,0.00160,0.00375,0.0500836
0.12254,0.57032,0.03335,0.00478,0.26902,0.1631958
0.12318,0.57148,0.03529,0.00257,0.26748,0.1609512
0.12204,0.57096,0.03474,0.00443,0.26782,0.1622129
0.12675,0.57460,0.02899,0.00090,0.26876,0.1659377
0.00075,0.00153,0.00412,0.40468,0.58892,0.0001935
0.48826,0.00010,0.00393,0.00011,0.50760,0.0000004
0.12070,0.56963,0.03538,0.00226,0.27204,0.1631525
0.00390,0.57731,0.13291,0.00320,0.28268,0.1498431
0.13060,0.56785,0.02758,0.00215,0.27182,0.1629308
0.12513,0.56668,0.03134,0.00364,0.27321,0.1609955
0.12805,0.56899,0.02554,0.00198,0.27544,0.1569280
0.13159,0.57320,0.02199,0.00298,0.27024,0.1679996
0.13129,0.57167,0.02478,0.00201,0.27024,0.1671585
0.13188,0.57025,0.02752,0.00144,0.26891,0.1601991
0.00283,0.39733,0.28190,0.31462,0.00333,0.0773779
0.13098,0.57088,0.02495,0.00070,0.27249,0.1680740
0.00020,0.00307,0.99062,0.00352,0.00259,0.0657588
0.12532,0.56498,0.03009,0.00386,0.27575,0.1649771
0.12528,0.56466,0.03114,0.00176,0.27716,0.1640725
0.12772,0.56634,0.03130,0.00175,0.27289,0.1619325
0.12819,0.56936,0.02926,0.00071,0.27248,0.1614959
0.12812,0.56585,0.03058,0.00073,0.27472,0.1617771
0.12125,0.56217,0.03273,0.00477,0.27908,0.1643010
0.12660,0.56463,0.03097,0.00260,0.27520,0.1653180
0.12494,0.56204,0.03486,0.00065,0.27751,0.1589159
