     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.36003,0.28686,0.20454,0.12939,0.01918,0.0697396
0.03465,0.12696,0.62335,0.17964,0.03540,0.0498563
0.00367,0.00295,0.00014,0.00126,0.99198,0.0000000
0.09849,0.82067,0.08049,0.00034,0.00001,0.0765176
0.00395,0.37430,0.00038,0.61696,0.00441,0.0269487
0.45778,0.53250,0.00456,0.00388,0.00128,0.0869054
0.98614,0.00412,0.00410,0.00237,0.00327,0.0000434
0.22089,0.54170,0.00480,0.00479,0.22781,0.1534626
0.07712,0.51704,0.00390,0.00380,0.39813,0.1633888
0.00285,0.43952,0.20780,0.00400,0.34583,0.1426542
0.22591,0.36147,0.00055,0.00317,0.40890,0.1067265
0.00278,0.59983,0.00316,0.07906,0.31517,0.1450933
0.06059,0.57641,0.06095,0.00268,0.29938,0.1556833
0.00246,0.40595,0.00350,0.17568,0.41241,0.1239898
0.07938,0.50687,0.40822,0.00307,0.00246,0.0743741
0.00148,0.00039,0.28180,0.44490,0.27143,0.0088707
0.00025,0.00421,0.53949,0.00252,0.45353,0.0479125
0.18519,0.55015,0.00499,0.18765,0.07202,0.1385932
0.11137,0.49780,0.07413,0.06778,0.24891,0.1511308
0.46348,0.00484,0.00253,0.52423,0.00492,0.0004616
0.00407,0.44997,0.25677,0.28717,0.00202,0.0911616
0.00049,0.51499,0.00221,0.00005,0.48226,0.1414769
0.40328,0.00110,0.58938,0.00391,0.00232,0.1603906
0.39108,0.00452,0.48977,0.00319,0.11143,0.1199458
0.35260,0.00373,0.51917,0.12248,0.00203,0.1154252
0.51489,0.00083,0.48240,0.00079,0.00109,0.1615336
0.00150,0.00129,0.00425,0.36344,0.62951,0.0001539
0.45250,0.00221,0.53941,0.00305,0.00283,0.1601480
0.66994,0.00298,0.00365,0.00257,0.32086,0.0000004
0.38694,0.09655,0.51383,0.00171,0.00097,0.1068062
0.11646,0.57563,0.00158,0.00309,0.30324,0.1648991
0.00104,0.22749,0.19247,0.00078,0.57821,0.0590111
0.19174,0.37350,0.00042,0.24979,0.18456,0.1232968
0.00420,0.66992,0.00187,0.31906,0.00494,0.0789209
0.00177,0.00103,0.00034,0.99207,0.00479,0.0000000
0.00124,0.30309,0.47245,0.00469,0.21852,0.1011890
0.64201,0.00081,0.35232,0.00417,0.00069,0.1325015
0.61795,0.18422,0.00289,0.19088,0.00406,0.0195015
0.00145,0.00334,0.36816,0.62350,0.00354,0.0266401
0.24997,0.41638,0.00423,0.32941,0.00001,0.0924534
0.33367,0.00134,0.00386,0.28644,0.37469,0.0001119
0.00457,0.47338,0.00274,0.29587,0.22345,0.1300781
0.00108,0.58734,0.19280,0.00293,0.21586,0.1478997
0.00414,0.00114,0.98965,0.00349,0.00157,0.0668249
0.12202,0.60247,0.00133,0.00202,0.27216,0.1645018
0.13689,0.54552,0.10474,0.00336,0.20949,0.1430961
0.00374,0.47036,0.16429,0.13084,0.23076,0.1488040
0.00393,0.66737,0.00413,0.00093,0.32365,0.1374171
0.00461,0.00383,0.78372,0.00286,0.20499,0.0811356
0.00100,0.00391,0.00241,0.70057,0.29211,0.0007148
0.53679,0.00134,0.27968,0.17729,0.00490,0.0749091
0.11852,0.55517,0.00115,0.00244,0.32272,0.1644884
0.22975,0.00337,0.23028,0.53404,0.00255,0.0166998
0.28276,0.00216,0.00006,0.00097,0.71405,0.0000748
0.11323,0.53898,0.00048,0.08641,0.26091,0.1617659
0.10950,0.53632,0.00467,0.08693,0.26257,0.1577450
0.00314,0.57984,0.14693,0.11303,0.15706,0.1492575
0.00367,0.38265,0.23513,0.15664,0.22191,0.1359847
0.24556,0.62404,0.12684,0.00313,0.00044,0.0961924
0.28602,0.00393,0.70438,0.00422,0.00145,0.1463589
0.00197,0.53745,0.10973,0.00008,0.35077,0.1544716
0.29802,0.00238,0.28124,0.00216,0.41619,0.0252147
0.00085,0.00282,0.75742,0.23764,0.00128,0.0639265
0.15955,0.61952,0.00216,0.00334,0.21542,0.1632149
0.09805,0.47441,0.17659,0.00031,0.25064,0.1408600
0.16422,0.63136,0.00323,0.00319,0.19801,0.1564495
0.11639,0.55872,0.00074,0.00361,0.32054,0.1645341
0.10917,0.54871,0.00239,0.09059,0.24913,0.1601752
0.11491,0.55254,0.00024,0.08763,0.24468,0.1645374
0.11127,0.55572,0.00401,0.00286,0.32614,0.1595565
0.22079,0.54218,0.00408,0.00053,0.23242,0.1496203
0.11113,0.59183,0.00075,0.09247,0.20382,0.1548920
0.00072,0.00222,0.57540,0.18999,0.23166,0.0439650
0.00361,0.53564,0.12349,0.00333,0.33393,0.1591454
0.00207,0.70368,0.28925,0.00237,0.00263,0.0610667
0.00416,0.51395,0.09534,0.10099,0.28556,0.1572846
0.00448,0.58200,0.00036,0.13551,0.27766,0.1456900
0.08173,0.50881,0.08406,0.14353,0.18187,0.1573637
0.00355,0.30311,0.13522,0.37844,0.17967,0.0838224
0.10480,0.52063,0.00415,0.07779,0.29263,0.1597839
0.00133,0.51084,0.26283,0.00296,0.22204,0.1451582
0.73566,0.25498,0.00373,0.00444,0.00118,0.0187312
0.11201,0.52336,0.00166,0.07958,0.28339,0.1616964
0.06847,0.50043,0.07234,0.08118,0.27758,0.1590583
0.26145,0.73273,0.00203,0.00340,0.00039,0.1012082
0.10071,0.55882,0.00484,0.00079,0.33485,0.1701094
0.10420,0.55588,0.00313,0.00030,0.33649,0.1609576
0.56727,0.00284,0.31200,0.00027,0.11763,0.0731094
0.00071,0.23054,0.76532,0.00001,0.00342,0.0516534
0.21994,0.50930,0.00127,0.09232,0.17717,0.1496527
0.09379,0.50124,0.11431,0.16264,0.12802,0.1397163
0.20927,0.00454,0.00312,0.78070,0.00236,0.0000879
0.00211,0.00105,0.23943,0.00114,0.75627,0.0051836
0.10523,0.63348,0.00316,0.06773,0.19040,0.1594332
0.00086,0.30075,0.00165,0.00304,0.69370,0.0783110
0.07731,0.60269,0.05546,0.00400,0.26053,0.1575993
0.43333,0.35642,0.00407,0.00191,0.20426,0.0760344
0.00420,0.51697,0.10620,0.09199,0.28064,0.1564794
0.16497,0.18092,0.00236,0.48624,0.16551,0.0453075
0.00090,0.00456,0.26451,0.19684,0.53319,0.0085285
0.10439,0.52279,0.00357,0.08276,0.28648,0.1573483
0.00438,0.54558,0.11661,0.12587,0.20757,0.1537029
0.11843,0.62308,0.00175,0.00393,0.25282,0.1565545
0.00401,0.24921,0.00085,0.37725,0.36867,0.0695296
0.00226,0.48267,0.24804,0.09286,0.17416,0.1440980
0.11988,0.59498,0.00055,0.09936,0.18523,0.1674209
0.10691,0.55752,0.00310,0.00040,0.33207,0.1572441
0.07749,0.54690,0.07094,0.00073,0.30394,0.1634533
0.00019,0.53827,0.11558,0.00398,0.34198,0.1597729
0.08067,0.51621,0.06727,0.05611,0.27974,0.1574371
0.12055,0.59182,0.00123,0.10149,0.18490,0.1596228
0.12558,0.62867,0.00313,0.00007,0.24255,0.1568906
0.21999,0.61923,0.00214,0.15511,0.00353,0.1225079
0.00309,0.98905,0.00238,0.00131,0.00417,0.0354607
0.00294,0.50907,0.10319,0.07415,0.31065,0.1511540
0.00250,0.00336,0.17528,0.81429,0.00456,0.0037197
0.12023,0.52922,0.00188,0.08981,0.25885,0.1665909
0.44540,0.00080,0.54819,0.00464,0.00098,0.1642081
0.00308,0.59865,0.12178,0.00192,0.27457,0.1479838
0.11823,0.53217,0.00086,0.09212,0.25663,0.1640369
0.11449,0.52733,0.00293,0.09421,0.26104,0.1687816
0.11315,0.52611,0.00260,0.09118,0.26695,0.1581604
0.22964,0.00152,0.66007,0.00495,0.10383,0.1245606
0.09047,0.60056,0.00416,0.10920,0.19561,0.1550418
0.00086,0.55642,0.00068,0.00287,0.43917,0.1477219
0.09255,0.52222,0.06773,0.00120,0.31630,0.1615384
0.00146,0.56596,0.10084,0.13693,0.19481,0.1535825
0.00404,0.49087,0.10527,0.08024,0.31958,0.1549585
0.43440,0.00057,0.55869,0.00462,0.00172,0.1691754
0.16446,0.56303,0.00352,0.00303,0.26597,0.1579737
0.08887,0.52363,0.00442,0.19435,0.18872,0.1516904
0.09921,0.52880,0.00003,0.17066,0.20131,0.1549883
0.10809,0.54415,0.00040,0.00360,0.34376,0.1644603
0.10501,0.50966,0.08624,0.07054,0.22856,0.1574965
0.08255,0.51348,0.06860,0.00042,0.33495,0.1525986
0.13246,0.52884,0.15346,0.18105,0.00420,0.1128239
0.10534,0.44875,0.20027,0.00144,0.24420,0.1309809
0.10992,0.55179,0.00047,0.00064,0.33717,0.1669456
0.00336,0.47723,0.11297,0.09534,0.31111,0.1554348
0.10100,0.51762,0.00051,0.07274,0.30813,0.1593842
0.24209,0.00040,0.35246,0.21550,0.18955,0.0396117
0.19062,0.54695,0.00007,0.06787,0.19448,0.1578293
0.09474,0.51413,0.00455,0.07165,0.31492,0.1619250
0.00365,0.71027,0.00015,0.00200,0.28394,0.1256301
0.09586,0.52682,0.00065,0.06803,0.30864,0.1618782
0.78376,0.00327,0.00148,0.21130,0.00020,0.0005570
0.18893,0.54840,0.00005,0.06611,0.19651,0.1554177
0.00467,0.57960,0.00422,0.15718,0.25434,0.1450419
0.43458,0.00273,0.55874,0.00331,0.00064,0.1642760
0.14651,0.24312,0.27458,0.33493,0.00087,0.0503871
