  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00226,0.00502,0.33711
  2,0.09500,0.35000,0.21000,0.00000,0.34500,0.09591,0.00502,0.33711
  3,0.00000,0.82000,0.00000,0.00000,0.18000,0.18617,0.01898,0.81840
  4,0.00000,0.55500,0.11000,0.00000,0.33500,0.15583,0.00773,0.44315
  5,0.00000,0.55000,0.11000,0.00000,0.34000,0.15538,0.00643,0.45606
  6,0.00000,0.54500,0.10500,0.02000,0.33000,0.15517,0.00582,0.47812
  7,0.00000,0.56000,0.11000,0.01000,0.32000,0.15618,0.00539,0.48654
  8,0.00000,0.56000,0.10500,0.01000,0.32500,0.15630,0.00464,0.47997
  9,0.00000,0.55500,0.10000,0.02000,0.32500,0.15655,0.00395,0.46499
 10,0.00000,0.55500,0.10000,0.02000,0.32500,0.15655,0.00393,0.46606
 11,0.00000,0.56000,0.10000,0.02000,0.32000,0.15718,0.00381,0.45717
 12,0.00000,0.56000,0.10000,0.02000,0.32000,0.15717,0.00380,0.45794
 13,0.00000,0.56000,0.10000,0.01500,0.32500,0.15671,0.00387,0.46513
 14,0.05000,0.57500,0.06500,0.00500,0.30500,0.15780,0.00399,0.44328
 15,0.05000,0.57500,0.06500,0.01000,0.30000,0.15768,0.00388,0.45439
 16,0.06000,0.57500,0.06500,0.00500,0.29500,0.15860,0.00376,0.44694
 17,0.07000,0.57500,0.06500,0.00000,0.29000,0.15927,0.00370,0.44057
 18,0.07500,0.57500,0.07000,0.00000,0.28000,0.15992,0.00367,0.43499
 19,0.07000,0.57500,0.06500,0.00000,0.29000,0.15949,0.00368,0.44153
 20,0.08000,0.57500,0.04000,0.02000,0.28500,0.16037,0.00362,0.43534
 21,0.10000,0.57000,0.00000,0.04500,0.28500,0.16261,0.00374,0.42408
 22,0.10000,0.57000,0.00000,0.04500,0.28500,0.16265,0.00372,0.42549
 23,0.10000,0.56500,0.00000,0.06000,0.27500,0.16439,0.00384,0.41393
 24,0.10000,0.57000,0.00000,0.05500,0.27500,0.16435,0.00381,0.41589
 25,0.10000,0.56500,0.00000,0.06000,0.27500,0.16441,0.00380,0.41626
 26,0.10000,0.57000,0.00000,0.05500,0.27500,0.16445,0.00381,0.41534
 26,0.00000,0.06000,0.94000,0.00000,0.00000,0.06610,0.00381,0.41534
 27,0.10000,0.57000,0.00000,0.05500,0.27500,0.16441,0.00346,0.41172
 27,0.00000,0.06000,0.94000,0.00000,0.00000,0.06610,0.00346,0.41172
 28,0.10000,0.57000,0.00000,0.05500,0.27500,0.16442,0.00334,0.41063
 28,0.00000,0.07000,0.76500,0.16500,0.00000,0.07560,0.00334,0.41063
 29,0.09500,0.57500,0.00000,0.06000,0.27000,0.16497,0.00337,0.40889
 29,0.09500,0.57500,0.00000,0.06000,0.27000,0.16497,0.00337,0.40889
 30,0.09000,0.58500,0.00000,0.06000,0.26500,0.16562,0.00342,0.40588
 31,0.09500,0.57500,0.00000,0.06000,0.27000,0.16506,0.00334,0.40922
 31,0.09500,0.57500,0.00000,0.06000,0.27000,0.16506,0.00334,0.40922
 32,0.09500,0.57500,0.00000,0.06000,0.27000,0.16488,0.00334,0.41112
 32,0.00000,0.10500,0.73500,0.15000,0.01000,0.07604,0.00334,0.41112
 33,0.09500,0.57500,0.00000,0.06000,0.27000,0.16473,0.00332,0.41150
 33,0.00000,0.08000,0.75500,0.16500,0.00000,0.07585,0.00332,0.41150
 34,0.10000,0.57000,0.00000,0.06000,0.27000,0.16513,0.00333,0.40694
 34,0.00000,0.08000,0.75500,0.16500,0.00000,0.07597,0.00333,0.40694
 35,0.09500,0.58000,0.00000,0.05000,0.27500,0.16461,0.00332,0.41561
 36,0.09500,0.57500,0.00000,0.05500,0.27500,0.16440,0.00327,0.41372
 36,0.00000,0.07500,0.76000,0.16500,0.00000,0.07568,0.00327,0.41372
 37,0.09500,0.57500,0.00000,0.05500,0.27500,0.16413,0.00324,0.41327
 37,0.00000,0.06000,0.77000,0.17000,0.00000,0.07538,0.00324,0.41327
 38,0.09500,0.57500,0.00000,0.05500,0.27500,0.16399,0.00323,0.41327
 38,0.00000,0.05500,0.77000,0.17500,0.00000,0.07526,0.00323,0.41327
 39,0.09500,0.57500,0.00000,0.05500,0.27500,0.16397,0.00323,0.41351
 39,0.00000,0.05500,0.77000,0.17500,0.00000,0.07526,0.00323,0.41351
 40,0.09500,0.57500,0.00000,0.05500,0.27500,0.16389,0.00322,0.41453
 40,0.00000,0.05500,0.77000,0.17500,0.00000,0.07522,0.00322,0.41453
 41,0.09500,0.57500,0.00000,0.05500,0.27500,0.16378,0.00321,0.41415
 41,0.00000,0.05000,0.77500,0.17500,0.00000,0.07511,0.00321,0.41415
 42,0.09500,0.58000,0.00000,0.05500,0.27000,0.16355,0.00321,0.41675
 42,0.00000,0.05000,0.77500,0.17500,0.00000,0.07510,0.00321,0.41675
 43,0.09500,0.57500,0.00000,0.05500,0.27500,0.16339,0.00319,0.41607
 43,0.00000,0.04000,0.78000,0.18000,0.00000,0.07492,0.00319,0.41607
 44,0.09500,0.57500,0.00000,0.05500,0.27500,0.16359,0.00319,0.41394
 44,0.00000,0.04000,0.78000,0.18000,0.00000,0.07500,0.00319,0.41394
 45,0.10000,0.57000,0.00000,0.06000,0.27000,0.16365,0.00320,0.41357
 45,0.00000,0.04000,0.78000,0.18000,0.00000,0.07500,0.00320,0.41357
 46,0.10000,0.57000,0.00000,0.06000,0.27000,0.16382,0.00320,0.41131
 46,0.00000,0.04000,0.78000,0.18000,0.00000,0.07502,0.00320,0.41131
 47,0.10000,0.57000,0.00000,0.06000,0.27000,0.16370,0.00319,0.41340
 47,0.00000,0.04500,0.78000,0.17500,0.00000,0.07503,0.00319,0.41340
 48,0.09500,0.57500,0.00000,0.05500,0.27500,0.16354,0.00318,0.41438
 48,0.00000,0.04000,0.78000,0.18000,0.00000,0.07499,0.00318,0.41438
 49,0.09500,0.57500,0.00000,0.05500,0.27500,0.16349,0.00318,0.41413
 49,0.00000,0.04000,0.78000,0.18000,0.00000,0.07495,0.00318,0.41413
 50,0.09500,0.57500,0.00000,0.05500,0.27500,0.16345,0.00317,0.41512
 50,0.00000,0.04000,0.78000,0.18000,0.00000,0.07493,0.00317,0.41512
 51,0.09500,0.57500,0.00000,0.06000,0.27000,0.16328,0.00317,0.41491
 51,0.00000,0.03500,0.78500,0.18000,0.00000,0.07488,0.00317,0.41491
 52,0.09500,0.57500,0.00000,0.06000,0.27000,0.16337,0.00318,0.41505
 52,0.00000,0.04000,0.78000,0.18000,0.00000,0.07494,0.00318,0.41505
 53,0.09500,0.57500,0.00000,0.05000,0.28000,0.16328,0.00318,0.42098
 53,0.00000,0.05000,0.77500,0.17500,0.00000,0.07493,0.00318,0.42098
 54,0.09500,0.58000,0.00000,0.04500,0.28000,0.16351,0.00324,0.42626
 54,0.00000,0.07000,0.76000,0.17000,0.00000,0.07503,0.00324,0.42626
 55,0.09500,0.58000,0.00000,0.04500,0.28000,0.16340,0.00320,0.42398
 55,0.00000,0.05500,0.77000,0.17500,0.00000,0.07495,0.00320,0.42398
 56,0.09500,0.58000,0.00000,0.04500,0.28000,0.16338,0.00308,0.42883
 56,0.00000,0.04500,0.77500,0.18000,0.00000,0.07476,0.00308,0.42883
 57,0.09500,0.58000,0.00000,0.04500,0.28000,0.16337,0.00291,0.42952
 57,0.00000,0.05000,0.77500,0.17500,0.00000,0.07492,0.00291,0.42952
 58,0.09500,0.58000,0.00000,0.04500,0.28000,0.16337,0.00291,0.42952
 58,0.00000,0.04500,0.77500,0.18000,0.00000,0.07491,0.00291,0.42952
 59,0.09500,0.58000,0.00000,0.04500,0.28000,0.16339,0.00291,0.43013
 59,0.00000,0.05000,0.77500,0.17500,0.00000,0.07492,0.00291,0.43013
 60,0.09500,0.58000,0.00000,0.04500,0.28000,0.16338,0.00291,0.42999
 60,0.00000,0.04500,0.77500,0.18000,0.00000,0.07491,0.00291,0.42999
 61,0.09500,0.58000,0.00000,0.04500,0.28000,0.16342,0.00282,0.42974
 62,0.09500,0.58000,0.00000,0.04500,0.28000,0.16337,0.00281,0.42889
 63,0.09500,0.58000,0.00000,0.04500,0.28000,0.16346,0.00283,0.43092
 64,0.09500,0.58000,0.00000,0.04500,0.28000,0.16341,0.00282,0.42979
 65,0.09500,0.58000,0.00000,0.04500,0.28000,0.16354,0.00284,0.43225
 66,0.09500,0.58500,0.00000,0.04000,0.28000,0.16359,0.00285,0.43334
 67,0.09500,0.58500,0.00000,0.04000,0.28000,0.16365,0.00286,0.43454
 68,0.09500,0.58500,0.00000,0.04000,0.28000,0.16360,0.00285,0.43373
 69,0.33500,0.00000,0.66500,0.00000,0.00000,0.15643,0.00385,0.41300
 69,0.09000,0.58500,0.00000,0.04500,0.28000,0.16365,0.00385,0.41300
 70,0.40500,0.00000,0.59500,0.00000,0.00000,0.16157,0.00535,0.40247
 70,0.09500,0.58000,0.00000,0.04500,0.28000,0.16363,0.00535,0.40247
 71,0.43500,0.00000,0.56500,0.00000,0.00000,0.16572,0.00532,0.40830
 71,0.09500,0.58000,0.00000,0.04500,0.28000,0.16363,0.00532,0.40830
 72,0.43500,0.00000,0.56500,0.00000,0.00000,0.16464,0.00561,0.41950
 72,0.09500,0.58000,0.00000,0.04500,0.28000,0.16364,0.00561,0.41950
 73,0.43500,0.00000,0.56500,0.00000,0.00000,0.16537,0.00525,0.41407
 73,0.09500,0.58000,0.00000,0.04500,0.28000,0.16363,0.00525,0.41407
 74,0.43500,0.00000,0.56500,0.00000,0.00000,0.16533,0.00503,0.41398
 74,0.09500,0.58000,0.00000,0.04500,0.28000,0.16362,0.00503,0.41398
 75,0.43500,0.00000,0.56500,0.00000,0.00000,0.16533,0.00497,0.41217
 75,0.09500,0.58000,0.00000,0.05000,0.27500,0.16354,0.00497,0.41217
 76,0.43500,0.00000,0.56500,0.00000,0.00000,0.16752,0.00502,0.41048
 76,0.09500,0.58000,0.00000,0.05000,0.27500,0.16354,0.00502,0.41048
 77,0.43500,0.00000,0.56500,0.00000,0.00000,0.16751,0.00509,0.41380
 77,0.09500,0.58000,0.00000,0.04500,0.28000,0.16356,0.00509,0.41380
