     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.09179,0.56715,0.08402,0.06909,0.18795,0.0198052
0.36566,0.19442,0.15403,0.26038,0.02551,0.0639027
0.49781,0.00419,0.00895,0.48574,0.00332,0.0200308
0.35501,0.20442,0.30785,0.13072,0.00200,0.0959432
0.36311,0.07447,0.55800,0.00122,0.00319,0.1216158
0.04224,0.05576,0.75258,0.14469,0.00473,0.1172581
0.15906,0.00413,0.61640,0.00428,0.21612,0.1350599
0.00493,0.00310,0.66125,0.00014,0.33059,0.1514237
0.00370,0.00301,0.41232,0.00205,0.57891,0.0694647
0.00281,0.00306,0.76741,0.00423,0.22249,0.1408523
0.00086,0.15514,0.62540,0.00361,0.21499,0.1565922
0.00254,0.08369,0.58472,0.10939,0.21966,0.1518347
0.00014,0.13118,0.63449,0.00028,0.23391,0.1594223
0.00027,0.13185,0.63090,0.00113,0.23586,0.1542413
0.00080,0.00010,0.39061,0.60567,0.00282,0.0860406
0.00360,0.13753,0.63724,0.00034,0.22130,0.1621571
0.00387,0.20900,0.63207,0.00092,0.15414,0.1489476
0.00288,0.26339,0.47346,0.25831,0.00196,0.1019103
0.00253,0.11042,0.63150,0.00360,0.25196,0.1601175
0.90485,0.00231,0.08772,0.00059,0.00453,0.0149584
0.00349,0.11046,0.63047,0.00458,0.25100,0.1552355
0.00448,0.00051,0.00199,0.98892,0.00411,0.0427030
0.00191,0.00208,0.00483,0.59006,0.40112,0.0297839
0.00075,0.11612,0.63572,0.00195,0.24545,0.1563593
0.00045,0.11198,0.63792,0.00377,0.24588,0.1617597
0.00112,0.11323,0.63520,0.00024,0.25022,0.1599823
0.00019,0.11049,0.63585,0.00335,0.25012,0.1603409
0.00142,0.11484,0.63215,0.00430,0.24729,0.1556802
0.00054,0.11367,0.63434,0.00307,0.24838,0.1571003
0.00205,0.11456,0.63396,0.00488,0.24455,0.1634776
0.00346,0.11439,0.63135,0.00229,0.24851,0.1617226
0.00063,0.11116,0.63417,0.00421,0.24982,0.1573294
0.00083,0.11085,0.63533,0.00090,0.25209,0.1608013
0.00357,0.11637,0.62941,0.00103,0.24962,0.1549554
0.00032,0.11130,0.63503,0.00439,0.24898,0.1596671
0.00234,0.11128,0.63636,0.00438,0.24563,0.1641099
0.00273,0.11138,0.63725,0.00125,0.24740,0.1586773
0.00363,0.10916,0.63742,0.00175,0.24804,0.1616189
0.00219,0.10824,0.63960,0.00375,0.24622,0.1602279
0.24852,0.00101,0.49904,0.25063,0.00079,0.1278607
0.00111,0.10951,0.63937,0.00011,0.24990,0.1550897
0.00183,0.11224,0.63365,0.00199,0.25029,0.1603874
0.00317,0.11252,0.63060,0.00108,0.25262,0.1603660
0.00128,0.11168,0.63299,0.00233,0.25172,0.1571126
0.00368,0.11653,0.62361,0.00127,0.25491,0.1603769
0.00219,0.11726,0.62462,0.00213,0.25380,0.1525435
0.00011,0.10583,0.64936,0.00059,0.24411,0.1584467
0.00240,0.10678,0.64696,0.00482,0.23904,0.1620836
0.00194,0.10201,0.65280,0.00222,0.24103,0.1599246
0.00468,0.10422,0.65352,0.00098,0.23659,0.1581231
0.00395,0.10257,0.65447,0.00056,0.23844,0.1628283
0.00091,0.10452,0.65744,0.00025,0.23687,0.1578549
0.52934,0.00191,0.00040,0.00085,0.46749,0.0314896
0.00412,0.10418,0.65920,0.00032,0.23217,0.1621850
0.00092,0.10520,0.65619,0.00316,0.23454,0.1585577
0.00295,0.10439,0.65715,0.00312,0.23239,0.1638902
0.00445,0.10661,0.66133,0.00089,0.22672,0.1554850
0.00189,0.10442,0.65742,0.00150,0.23478,0.1561799
0.00159,0.10419,0.65642,0.00433,0.23347,0.1578117
0.00334,0.09548,0.64202,0.02936,0.22980,0.1563754
0.00114,0.10540,0.65264,0.00073,0.24008,0.1587863
0.00449,0.10418,0.65405,0.00268,0.23459,0.1601433
0.00046,0.10186,0.65377,0.00387,0.24004,0.1608576
0.00203,0.10365,0.65276,0.00010,0.24146,0.1628282
0.00206,0.10165,0.65691,0.00116,0.23824,0.1604209
0.00262,0.10512,0.65748,0.00252,0.23225,0.1626720
0.00475,0.10362,0.65922,0.00261,0.22979,0.1581868
0.00207,0.10441,0.65992,0.00060,0.23300,0.1572075
0.00406,0.10467,0.65824,0.00361,0.22943,0.1620724
0.00366,0.10561,0.65843,0.00013,0.23217,0.1613618
0.00399,0.10435,0.65883,0.00045,0.23239,0.1611856
0.00071,0.10249,0.66042,0.00482,0.23156,0.1576230
0.00382,0.10356,0.66048,0.00116,0.23099,0.1572769
0.00485,0.36994,0.00454,0.61639,0.00428,0.1328790
0.00184,0.35368,0.00366,0.46842,0.17240,0.0675526
0.04993,0.11690,0.63560,0.00125,0.19631,0.1572634
0.00299,0.10148,0.66062,0.00160,0.23330,0.1622654
0.17051,0.19773,0.62325,0.00394,0.00458,0.1414268
0.00298,0.10008,0.66134,0.00454,0.23107,0.1578099
0.00469,0.25483,0.00017,0.73744,0.00287,0.1162827
0.00394,0.10271,0.66222,0.00114,0.22998,0.1562106
0.00210,0.09898,0.65978,0.00035,0.23879,0.1619131
0.00289,0.98807,0.00217,0.00485,0.00201,0.0000862
0.00039,0.09832,0.65737,0.00446,0.23946,0.1602262
0.00205,0.09934,0.66198,0.00091,0.23572,0.1578704
0.00157,0.09665,0.66064,0.00473,0.23641,0.1629611
0.00318,0.08889,0.65332,0.02461,0.23000,0.1584740
0.00247,0.09749,0.66181,0.00451,0.23372,0.1604235
0.00014,0.09621,0.66005,0.00367,0.23993,0.1567382
0.00122,0.09883,0.65946,0.00480,0.23570,0.1667366
0.00426,0.10157,0.66253,0.00313,0.22850,0.1600606
0.00482,0.09270,0.65416,0.02355,0.22476,0.1564025
0.00430,0.10214,0.66502,0.00447,0.22406,0.1613659
0.00268,0.10117,0.66354,0.00169,0.23092,0.1580590
0.00209,0.10101,0.66403,0.00357,0.22930,0.1627284
0.00086,0.10129,0.66419,0.00313,0.23054,0.1559614
0.00032,0.09981,0.66227,0.00438,0.23321,0.1654031
0.00282,0.10046,0.66299,0.00122,0.23251,0.1557266
0.00209,0.10113,0.66073,0.00135,0.23469,0.1626728
0.00183,0.09975,0.66133,0.00441,0.23268,0.1598069
0.00035,0.09974,0.66018,0.00138,0.23834,0.1597972
0.00077,0.09618,0.66050,0.00463,0.23792,0.1557761
0.00267,0.08897,0.65320,0.02105,0.23411,0.1627570
0.00048,0.10001,0.66255,0.00226,0.23470,0.1535956
0.02394,0.10684,0.64885,0.00483,0.21553,0.1542083
0.00304,0.08144,0.64886,0.02922,0.23744,0.1559448
0.49355,0.49713,0.00253,0.00407,0.00272,0.0088250
0.00031,0.09497,0.65739,0.00396,0.24337,0.1559180
0.00182,0.10228,0.65672,0.00044,0.23874,0.1585498
0.00364,0.10247,0.65950,0.00009,0.23430,0.1591264
0.00105,0.10009,0.65769,0.00296,0.23821,0.1619848
0.00129,0.09859,0.65909,0.00086,0.24016,0.1620294
0.00034,0.10013,0.66035,0.00026,0.23894,0.1543320
