     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.01333,0.27018,0.26912,0.28095,0.16642,0.0857883
0.15852,0.01305,0.05167,0.68136,0.09540,0.0559658
0.00278,0.99176,0.00106,0.00244,0.00196,0.0000153
0.00477,0.00201,0.47250,0.25789,0.26283,0.1391473
0.00490,0.00349,0.00235,0.00185,0.98741,0.0000000
0.00250,0.00102,0.70382,0.18802,0.10465,0.1236266
0.14866,0.00038,0.51374,0.04948,0.28775,0.1335639
0.17593,0.00342,0.46246,0.21592,0.14227,0.1316473
0.00281,0.00081,0.52771,0.17541,0.29326,0.1501047
0.00188,0.00043,0.55950,0.10502,0.33317,0.1443476
0.00467,0.00400,0.53930,0.14753,0.30450,0.1449798
0.00450,0.00125,0.53280,0.15323,0.30822,0.1436729
0.85519,0.00043,0.03159,0.11247,0.00032,0.0184828
0.00215,0.00119,0.53920,0.15444,0.30302,0.1449918
0.00392,0.00044,0.53651,0.15742,0.30171,0.1427072
0.00430,0.00230,0.53342,0.15462,0.30536,0.1512627
0.00442,0.00468,0.50183,0.15459,0.33448,0.1339996
0.01585,0.00263,0.58318,0.15224,0.24611,0.1503375
0.00178,0.09546,0.57304,0.10878,0.22095,0.1510568
0.00931,0.05377,0.57614,0.13370,0.22708,0.1493766
0.00456,0.05819,0.58813,0.11220,0.23693,0.1491540
0.00062,0.05939,0.56624,0.14699,0.22676,0.1495781
0.00070,0.04759,0.60607,0.09859,0.24704,0.1559506
0.00455,0.05814,0.67445,0.00258,0.26028,0.1552907
0.00046,0.06915,0.66952,0.00147,0.25939,0.1556970
0.00136,0.09772,0.65344,0.00014,0.24734,0.1570477
0.00220,0.11271,0.64281,0.00287,0.23940,0.1545478
0.00222,0.06074,0.67501,0.00093,0.26111,0.1585791
0.00016,0.04171,0.69064,0.00149,0.26599,0.1597019
0.00175,0.01968,0.70557,0.00101,0.27199,0.1558438
0.04370,0.04219,0.68277,0.00380,0.22755,0.1474927
0.38940,0.00223,0.00084,0.28019,0.32734,0.0219449
0.00065,0.00424,0.43777,0.55651,0.00082,0.0858656
0.00319,0.05277,0.65517,0.00368,0.28520,0.1562474
0.31424,0.27870,0.40151,0.00351,0.00205,0.1152342
0.00153,0.39718,0.59456,0.00380,0.00294,0.1192378
0.48262,0.50911,0.00135,0.00478,0.00214,0.0091492
0.00349,0.09062,0.64814,0.00091,0.25683,0.1587659
0.45547,0.00265,0.53835,0.00224,0.00130,0.0889283
0.00485,0.10259,0.63834,0.00170,0.25252,0.1623559
0.00116,0.11395,0.62752,0.00353,0.25384,0.1607748
0.00028,0.12063,0.62278,0.00442,0.25189,0.1567859
0.00427,0.12263,0.62193,0.00305,0.24812,0.1531774
0.00441,0.10500,0.63558,0.00290,0.25211,0.1558929
0.00424,0.10134,0.63795,0.00041,0.25605,0.1615595
0.00284,0.10536,0.63602,0.00103,0.25475,0.1612275
0.00392,0.10795,0.63174,0.00490,0.25148,0.1560386
0.00130,0.10205,0.63673,0.00037,0.25955,0.1603721
0.00254,0.10237,0.63513,0.00011,0.25985,0.1567808
0.00284,0.10654,0.63318,0.00459,0.25286,0.1623320
0.00500,0.11782,0.62250,0.00328,0.25140,0.1582849
0.00287,0.11483,0.62608,0.00475,0.25147,0.1586486
0.00386,0.11566,0.62670,0.00444,0.24934,0.1587068
0.00357,0.11355,0.62473,0.00305,0.25509,0.1583492
0.00411,0.11728,0.62674,0.00075,0.25111,0.1569120
0.00055,0.10397,0.63321,0.00390,0.25837,0.1561038
0.00205,0.10646,0.63813,0.00044,0.25291,0.1543031
0.00403,0.11336,0.63894,0.00222,0.24145,0.1572204
0.00307,0.08999,0.63162,0.00352,0.27181,0.1590778
0.00173,0.09375,0.63323,0.00133,0.26996,0.1560068
0.00059,0.09806,0.63965,0.00415,0.25755,0.1561623
0.00156,0.10149,0.64140,0.00010,0.25545,0.1610321
0.00084,0.10267,0.63900,0.00265,0.25484,0.1566777
0.00327,0.11037,0.64192,0.00277,0.24168,0.1617975
0.00366,0.11842,0.64491,0.00054,0.23248,0.1602781
0.00029,0.11360,0.64650,0.00057,0.23904,0.1539606
0.00411,0.11803,0.64446,0.00411,0.22929,0.1613607
0.00422,0.12055,0.64673,0.00421,0.22430,0.1543378
0.00483,0.11615,0.64092,0.00445,0.23364,0.1561911
0.00290,0.10189,0.63095,0.00097,0.26329,0.1646669
0.00298,0.09531,0.62421,0.00435,0.27314,0.1646771
0.00496,0.10415,0.61634,0.00108,0.27348,0.1623559
0.00423,0.10195,0.61402,0.00065,0.27914,0.1584251
0.00296,0.09827,0.61907,0.00255,0.27714,0.1570325
0.00388,0.10265,0.61256,0.00448,0.27644,0.1555828
0.00161,0.09441,0.62650,0.00172,0.27576,0.1587296
0.00435,0.10353,0.61656,0.00277,0.27279,0.1528623
0.00355,0.09488,0.62965,0.00064,0.27128,0.1579391
0.00201,0.08701,0.63328,0.00220,0.27550,0.1563830
0.00339,0.11177,0.62414,0.00140,0.25930,0.1585199
0.00431,0.11613,0.61981,0.00163,0.25812,0.1602595
0.00140,0.10293,0.62800,0.00350,0.26416,0.1562136
0.00422,0.12203,0.61854,0.00061,0.25460,0.1606051
0.00370,0.12961,0.61064,0.00454,0.25151,0.1603476
0.00447,0.13165,0.60966,0.00368,0.25054,0.1515114
0.00400,0.07735,0.63895,0.00327,0.27644,0.1590309
0.00149,0.07860,0.63978,0.00378,0.27635,0.1577028
0.00322,0.08020,0.63852,0.00272,0.27534,0.1606147
0.00461,0.07696,0.63516,0.00352,0.27974,0.1623279
0.38665,0.00067,0.23257,0.37759,0.00251,0.0819605
0.00161,0.07882,0.63698,0.00339,0.27920,0.1611465
0.00199,0.07111,0.63793,0.00469,0.28428,0.1552544
0.00040,0.08550,0.63856,0.00193,0.27360,0.1543909
0.00110,0.08549,0.63814,0.00252,0.27274,0.1613375
0.00017,0.08910,0.63988,0.00042,0.27043,0.1586012
0.00493,0.07667,0.63642,0.00152,0.28047,0.1614608
0.00096,0.07621,0.63663,0.00466,0.28153,0.1598313
0.00175,0.07884,0.63693,0.00122,0.28126,0.1594328
0.00076,0.07822,0.63755,0.00227,0.28120,0.1596415
0.00438,0.06124,0.63676,0.00454,0.29308,0.1568009
0.00458,0.06575,0.63737,0.00304,0.28926,0.1519543
0.00101,0.09716,0.63149,0.00450,0.26584,0.1562701
0.00069,0.09717,0.63715,0.00071,0.26428,0.1578088
0.00072,0.09508,0.63753,0.00159,0.26508,0.1587696
0.00161,0.09801,0.63704,0.00139,0.26195,0.1559710
0.00187,0.09982,0.63353,0.00102,0.26377,0.1632440
0.00073,0.09776,0.63338,0.00224,0.26589,0.1594708
0.00017,0.09731,0.63552,0.00054,0.26646,0.1622598
0.00262,0.11243,0.62023,0.00278,0.26194,0.1584929
0.00337,0.11594,0.61527,0.00356,0.26186,0.1615795
0.00471,0.12133,0.61126,0.00149,0.26121,0.1594055
0.00363,0.12205,0.61261,0.00364,0.25807,0.1570319
0.00302,0.10949,0.62106,0.00104,0.26539,0.1631857
0.00313,0.11582,0.61465,0.00207,0.26433,0.1584345
0.00382,0.11499,0.61674,0.00045,0.26400,0.1583521
0.00306,0.11323,0.61673,0.00064,0.26635,0.1510071
0.00482,0.10918,0.63313,0.00079,0.25207,0.1582770
0.00392,0.10828,0.63759,0.00245,0.24776,0.1657502
0.00431,0.10979,0.64190,0.00236,0.24163,0.1566936
0.00117,0.10472,0.63980,0.00447,0.24983,0.1534520
0.00481,0.11499,0.62156,0.00075,0.25788,0.1622812
0.00080,0.09943,0.62975,0.00351,0.26651,0.1605486
0.00051,0.09833,0.63046,0.00305,0.26766,0.1562345
0.00304,0.11582,0.61884,0.00236,0.25994,0.1553801
0.00292,0.10703,0.63458,0.00239,0.25308,0.1582689
0.00073,0.09819,0.63604,0.00078,0.26427,0.1626025
0.00036,0.09902,0.63395,0.00118,0.26549,0.1639340
0.00231,0.08662,0.63201,0.00348,0.27558,0.1617954
0.00135,0.09142,0.63207,0.00096,0.27420,0.1538240
0.00065,0.09505,0.63598,0.00151,0.26681,0.1542519
0.00249,0.10718,0.63855,0.00396,0.24783,0.1568152
0.00392,0.11246,0.62461,0.00055,0.25846,0.1540925
0.00417,0.08551,0.63714,0.00062,0.27256,0.1551872
0.00393,0.11042,0.63670,0.00172,0.24723,0.1570575
0.02892,0.11612,0.62039,0.00177,0.23280,0.1545836
0.02881,0.11339,0.62154,0.00451,0.23175,0.1575128
0.00492,0.11252,0.61871,0.00108,0.26277,0.1612743
0.00256,0.11558,0.61217,0.00462,0.26507,0.1577959
0.00179,0.09348,0.63638,0.00034,0.26801,0.1599796
0.00028,0.08611,0.63799,0.00455,0.27107,0.1611699
0.00184,0.08819,0.63712,0.00019,0.27266,0.1617170
0.00423,0.11429,0.60894,0.00421,0.26833,0.1620935
0.00146,0.49556,0.00356,0.00369,0.49572,0.0000010
0.15332,0.19404,0.64855,0.00393,0.00016,0.1409970
0.00036,0.10252,0.64173,0.00332,0.25206,0.1595292
0.00203,0.10233,0.64305,0.00325,0.24934,0.1551225
0.12151,0.17920,0.53341,0.16181,0.00408,0.1274292
0.00059,0.10633,0.64061,0.00351,0.24896,0.1572258
0.00398,0.10945,0.64229,0.00295,0.24133,0.1546468
0.00263,0.08842,0.62986,0.00384,0.27524,0.1672336
