  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.45500,0.41000,0.00000,0.13500,0.09488,0.00524,1.31522
  3,0.01000,0.20000,0.30500,0.30000,0.18500,0.08665,0.00279,0.57595
  4,0.00000,0.00000,1.00000,0.00000,0.00000,0.18150,0.02581,1.84119
  5,0.00000,0.00000,0.55500,0.22000,0.22500,0.14151,0.00464,0.55983
  6,0.00000,0.00000,0.51500,0.23000,0.25500,0.13943,0.00388,0.55332
  7,0.01500,0.00000,0.52500,0.18000,0.28000,0.14047,0.00361,0.58115
  8,0.03000,0.00000,0.51500,0.19000,0.26500,0.14000,0.00333,0.60016
  9,0.00000,0.00000,0.55000,0.14000,0.31000,0.14764,0.00336,0.52226
 10,0.00000,0.00000,0.54000,0.15500,0.30500,0.14624,0.00320,0.54184
 11,0.00000,0.00000,0.54000,0.15500,0.30500,0.14596,0.00323,0.55152
 12,0.00000,0.00000,0.54000,0.15500,0.30500,0.14547,0.00324,0.56166
 13,0.00000,0.00000,0.54000,0.16000,0.30000,0.14544,0.00284,0.55066
 14,0.00000,0.00000,0.54000,0.16000,0.30000,0.14538,0.00284,0.55241
 15,0.00000,0.00000,0.54000,0.16000,0.30000,0.14497,0.00286,0.56047
 16,0.00000,0.00000,0.54000,0.15500,0.30500,0.14585,0.00281,0.54253
 17,0.02000,0.00000,0.58000,0.15500,0.24500,0.14900,0.00275,0.41635
 18,0.02000,0.00000,0.58500,0.15000,0.24500,0.14987,0.00274,0.40630
 18,0.00000,0.00000,0.00000,0.00000,1.00000,0.00018,0.00274,0.40630
 19,0.01000,0.05000,0.57500,0.13500,0.23000,0.15165,0.00265,0.40336
 19,0.00000,0.00000,0.00000,0.00000,1.00000,0.00022,0.00265,0.40336
 20,0.00500,0.05000,0.58000,0.13000,0.23500,0.15083,0.00265,0.41382
 20,0.00000,0.00000,0.00000,0.00000,1.00000,0.00018,0.00265,0.41382
 21,0.01000,0.04500,0.57500,0.13500,0.23500,0.15050,0.00263,0.41640
 22,0.01000,0.04500,0.57500,0.13500,0.23500,0.15035,0.00262,0.41924
 23,0.00000,0.04500,0.60500,0.10000,0.25000,0.15174,0.00283,0.41954
 23,0.00000,0.00000,0.00000,0.00000,1.00000,0.00026,0.00283,0.41954
 24,0.00000,0.05500,0.65500,0.03000,0.26000,0.15451,0.00315,0.42972
 24,0.00000,0.00000,0.00000,0.00000,1.00000,0.00031,0.00315,0.42972
 25,0.00000,0.06500,0.66000,0.01500,0.26000,0.15503,0.00319,0.43139
 25,0.00000,0.00000,0.00000,0.00000,1.00000,0.00031,0.00319,0.43139
 26,0.00000,0.08500,0.66000,0.00000,0.25500,0.15579,0.00326,0.43836
 26,0.00000,0.00000,0.00000,0.00000,1.00000,0.00029,0.00326,0.43836
 27,0.00000,0.08000,0.66500,0.00000,0.25500,0.15568,0.00322,0.43873
 27,0.00000,0.00000,0.00000,0.00000,1.00000,0.00029,0.00322,0.43873
 28,0.00000,0.07000,0.67000,0.00000,0.26000,0.15641,0.00326,0.43626
 28,0.00000,0.00000,0.00000,0.00000,1.00000,0.00031,0.00326,0.43626
 29,0.00000,0.05000,0.68500,0.00000,0.26500,0.15737,0.00334,0.43388
 29,0.00000,0.00000,0.00000,0.00000,1.00000,0.00035,0.00334,0.43388
 30,0.00000,0.05500,0.68000,0.00000,0.26500,0.15721,0.00330,0.43528
 30,0.00000,0.00000,0.00000,0.00000,1.00000,0.00034,0.00330,0.43528
 31,0.00000,0.06000,0.66500,0.00000,0.27500,0.15714,0.00348,0.44109
 31,0.00000,0.00000,0.00000,0.00000,1.00000,0.00030,0.00348,0.44109
 32,0.00000,0.05500,0.66500,0.00000,0.28000,0.15719,0.00336,0.44580
 32,0.00000,0.00000,0.00000,0.00000,1.00000,0.00052,0.00336,0.44580
 33,0.00000,0.06000,0.66500,0.00000,0.27500,0.15696,0.00316,0.44782
 33,0.00000,0.00000,0.00000,0.00000,1.00000,0.00052,0.00316,0.44782
 34,0.00000,0.06000,0.66500,0.00000,0.27500,0.15691,0.00315,0.44924
 34,0.00000,0.00000,0.00000,0.00000,1.00000,0.00052,0.00315,0.44924
 35,0.00000,0.06500,0.66500,0.00000,0.27000,0.15675,0.00347,0.46480
 35,0.00000,0.00000,0.00000,0.00000,1.00000,0.00061,0.00347,0.46480
 36,0.00000,0.07000,0.66500,0.00000,0.26500,0.15664,0.00347,0.48063
 36,0.00000,0.00000,0.00000,0.00000,1.00000,0.00062,0.00347,0.48063
 37,0.00000,0.07000,0.66500,0.00000,0.26500,0.15661,0.00338,0.48459
 37,0.00000,0.00000,0.00000,0.00000,1.00000,0.00057,0.00338,0.48459
 38,0.00000,0.08000,0.66000,0.00000,0.26000,0.15695,0.00339,0.48714
 38,0.00000,0.00000,0.00000,0.00000,1.00000,0.00054,0.00339,0.48714
 39,0.00000,0.07500,0.66000,0.00000,0.26500,0.15694,0.00321,0.48515
 39,0.00000,0.00000,0.00000,0.00000,1.00000,0.00053,0.00321,0.48515
 40,0.00000,0.10000,0.64500,0.00000,0.25500,0.15785,0.00323,0.49030
 41,0.00000,0.10500,0.64000,0.00000,0.25500,0.15843,0.00326,0.49321
 42,0.00000,0.10500,0.64000,0.00000,0.25500,0.15823,0.00324,0.49267
 43,0.00000,0.09000,0.65000,0.00000,0.26000,0.15772,0.00322,0.49001
 44,0.00000,0.09000,0.65000,0.00000,0.26000,0.15761,0.00322,0.48973
 45,0.00000,0.09500,0.64500,0.00000,0.26000,0.15794,0.00323,0.49075
 46,0.00000,0.09500,0.64500,0.00000,0.26000,0.15821,0.00324,0.49165
 47,0.00000,0.09500,0.64500,0.00000,0.26000,0.15810,0.00324,0.49138
 48,0.00000,0.09500,0.64500,0.00000,0.26000,0.15826,0.00326,0.49190
 49,0.00000,0.09500,0.64500,0.00000,0.26000,0.15818,0.00325,0.49173
 50,0.00000,0.10000,0.64000,0.00000,0.26000,0.15845,0.00325,0.49233
 51,0.00000,0.10000,0.64000,0.00000,0.26000,0.15847,0.00325,0.49262
 52,0.00000,0.10500,0.64000,0.00000,0.25500,0.15851,0.00325,0.49285
 53,0.00000,0.10500,0.64000,0.00000,0.25500,0.15855,0.00325,0.49306
 54,0.00000,0.10500,0.64000,0.00000,0.25500,0.15856,0.00325,0.49318
 55,0.00000,0.10500,0.64000,0.00000,0.25500,0.15850,0.00325,0.49286
 56,0.00000,0.10500,0.64000,0.00000,0.25500,0.15840,0.00324,0.49275
 57,0.00000,0.10000,0.64000,0.00000,0.26000,0.15824,0.00323,0.49247
 58,0.00000,0.10000,0.64000,0.00000,0.26000,0.15822,0.00323,0.49252
 59,0.00000,0.10000,0.64000,0.00000,0.26000,0.15828,0.00323,0.49270
 60,0.00000,0.10000,0.64000,0.00000,0.26000,0.15819,0.00322,0.49276
 61,0.00000,0.10000,0.64000,0.00000,0.26000,0.15813,0.00321,0.49293
 62,0.00000,0.10000,0.64000,0.00000,0.26000,0.15823,0.00322,0.49300
 63,0.00000,0.10000,0.64000,0.00000,0.26000,0.15819,0.00322,0.49302
 64,0.00000,0.10000,0.64500,0.00000,0.25500,0.15832,0.00321,0.49316
 65,0.00000,0.10500,0.64500,0.00000,0.25000,0.15841,0.00321,0.49351
 66,0.00000,0.10500,0.64000,0.00000,0.25500,0.15825,0.00319,0.49362
 67,0.00000,0.10500,0.64500,0.00000,0.25000,0.15838,0.00317,0.49368
 68,0.00000,0.10500,0.64000,0.00000,0.25500,0.15828,0.00319,0.49416
 69,0.00000,0.10500,0.64000,0.00000,0.25500,0.15824,0.00320,0.49430
 70,0.00000,0.10000,0.64000,0.00000,0.26000,0.15846,0.00322,0.49506
 71,0.00000,0.10000,0.63500,0.00000,0.26500,0.15873,0.00324,0.49501
 72,0.00000,0.10000,0.63000,0.00000,0.27000,0.15896,0.00327,0.49503
 73,0.00000,0.10000,0.63000,0.00000,0.27000,0.15895,0.00327,0.49542
 74,0.00000,0.10000,0.63000,0.00000,0.27000,0.15888,0.00326,0.49595
 75,0.00000,0.10000,0.63500,0.00000,0.26500,0.15876,0.00324,0.49615
 76,0.00000,0.10000,0.63500,0.00000,0.26500,0.15877,0.00324,0.49624
 77,0.00000,0.10000,0.63500,0.00000,0.26500,0.15860,0.00323,0.49603
 78,0.00000,0.10000,0.63500,0.00000,0.26500,0.15859,0.00323,0.49615
 79,0.00000,0.10500,0.63500,0.00000,0.26000,0.15854,0.00322,0.49664
 80,0.00000,0.10500,0.63500,0.00000,0.26000,0.15855,0.00322,0.49671
 81,0.00000,0.10500,0.63500,0.00000,0.26000,0.15860,0.00322,0.49713
 82,0.00000,0.10500,0.63500,0.00000,0.26000,0.15855,0.00322,0.49720
 83,0.00000,0.10500,0.63500,0.00000,0.26000,0.15861,0.00323,0.49787
 84,0.00000,0.11000,0.63000,0.00000,0.26000,0.15867,0.00323,0.49871
 85,0.00000,0.10000,0.64000,0.00000,0.26000,0.15854,0.00321,0.49672
 86,0.00000,0.09500,0.64000,0.00000,0.26500,0.15856,0.00321,0.49636
 87,0.00000,0.10000,0.64000,0.00000,0.26000,0.15855,0.00321,0.49662
 88,0.00000,0.09500,0.64000,0.00000,0.26500,0.15862,0.00322,0.49573
 89,0.00000,0.09000,0.64000,0.00000,0.27000,0.15872,0.00322,0.49378
 90,0.00000,0.09500,0.64000,0.00000,0.26500,0.15870,0.00310,0.49746
 91,0.00000,0.09000,0.64000,0.00000,0.27000,0.15878,0.00311,0.49612
 92,0.00000,0.09500,0.64000,0.00000,0.26500,0.15869,0.00310,0.49797
 93,0.00000,0.09500,0.64000,0.00000,0.26500,0.15860,0.00308,0.49932
 94,0.00000,0.09500,0.64000,0.00000,0.26500,0.15866,0.00309,0.49843
 95,0.00000,0.09500,0.64000,0.00000,0.26500,0.15866,0.00309,0.49847
 96,0.00000,0.09000,0.64000,0.00000,0.27000,0.15873,0.00309,0.49710
 97,0.00000,0.09000,0.64000,0.00000,0.27000,0.15877,0.00310,0.49650
 98,0.00000,0.09000,0.64000,0.00000,0.27000,0.15879,0.00310,0.49620
 99,0.00000,0.09000,0.64000,0.00000,0.27000,0.15882,0.00310,0.49582
100,0.00000,0.09000,0.64000,0.00000,0.27000,0.15879,0.00310,0.49656
101,0.00000,0.09500,0.64000,0.00000,0.26500,0.15868,0.00309,0.49911
102,0.00000,0.09500,0.64000,0.00000,0.26500,0.15864,0.00309,0.49938
103,0.00000,0.09500,0.64000,0.00000,0.26500,0.15863,0.00309,0.49947
104,0.00000,0.09500,0.64000,0.00000,0.26500,0.15864,0.00309,0.49944
105,0.00000,0.09500,0.64000,0.00000,0.26500,0.15860,0.00309,0.49971
106,0.00000,0.10000,0.63500,0.00000,0.26500,0.15867,0.00309,0.49945
107,0.00000,0.10000,0.63500,0.00000,0.26500,0.15868,0.00310,0.49938
108,0.00000,0.10000,0.63500,0.00000,0.26500,0.15874,0.00311,0.49913
109,0.00000,0.10000,0.63500,0.00000,0.26500,0.15874,0.00311,0.49919
