  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.29000,0.11500,0.21500,0.00000,0.38000,0.06754,0.00442,10.00000
  3,0.00000,0.30500,0.27000,0.04500,0.38000,0.07162,0.00231,1.06326
  4,0.00000,0.00000,1.00000,0.00000,0.00000,0.11088,0.00589,1.76376
  5,0.00000,0.00000,1.00000,0.00000,0.00000,0.11095,0.00511,1.80577
  6,0.01500,0.02000,0.69500,0.03000,0.24000,0.14096,0.00447,0.40509
  7,0.00000,0.00000,0.66000,0.04000,0.30000,0.15261,0.00479,0.48868
  8,0.00000,0.00000,0.65500,0.04500,0.30000,0.15320,0.00447,0.51273
  9,0.00000,0.00000,0.64500,0.04000,0.31500,0.15458,0.00419,0.52914
 10,0.00000,0.09000,0.63500,0.01000,0.26500,0.15508,0.00396,0.51914
 11,0.00000,0.09500,0.63000,0.01500,0.26000,0.15559,0.00353,0.51040
 12,0.00000,0.09500,0.63500,0.01500,0.25500,0.15526,0.00342,0.51228
 13,0.00000,0.09500,0.63500,0.01500,0.25500,0.15530,0.00315,0.51192
 14,0.00000,0.09500,0.63000,0.02000,0.25500,0.15526,0.00293,0.51352
 15,0.00000,0.10000,0.63000,0.01500,0.25500,0.15565,0.00290,0.51171
 16,0.00000,0.10000,0.64000,0.00000,0.26000,0.15542,0.00296,0.52416
 17,0.00000,0.10000,0.63500,0.00000,0.26500,0.15584,0.00301,0.51790
 18,0.00000,0.08500,0.67000,0.00000,0.24500,0.15732,0.00287,0.44223
 19,0.00000,0.08500,0.67000,0.00000,0.24500,0.15721,0.00268,0.43842
 20,0.00000,0.08500,0.67000,0.00000,0.24500,0.15723,0.00288,0.45088
 21,0.00000,0.08500,0.67000,0.00000,0.24500,0.15762,0.00294,0.43420
 22,0.00000,0.08500,0.67000,0.00000,0.24500,0.15811,0.00282,0.43195
 23,0.00000,0.08000,0.67000,0.00000,0.25000,0.15770,0.00313,0.43709
 24,1.00000,0.00000,0.00000,0.00000,0.00000,0.01969,0.00295,0.43273
 24,0.00000,0.08000,0.67000,0.00000,0.25000,0.15764,0.00295,0.43273
 25,1.00000,0.00000,0.00000,0.00000,0.00000,0.01967,0.00276,0.42894
 25,0.00000,0.08000,0.67000,0.00000,0.25000,0.15761,0.00276,0.42894
 26,1.00000,0.00000,0.00000,0.00000,0.00000,0.01966,0.00336,0.41445
 26,0.00000,0.33000,0.00000,0.67000,0.00000,0.12989,0.00336,0.41445
 26,0.00000,0.09000,0.66500,0.00000,0.24500,0.15786,0.00336,0.41445
 27,0.00000,0.33000,0.00000,0.67000,0.00000,0.12982,0.00325,0.41386
 27,0.00000,0.09000,0.66500,0.00000,0.24500,0.15786,0.00325,0.41386
 28,0.00000,0.34000,0.00000,0.66000,0.00000,0.12973,0.00340,0.41119
 28,0.00000,0.09500,0.66500,0.00000,0.24000,0.15798,0.00340,0.41119
 29,0.00000,0.34000,0.00000,0.66000,0.00000,0.12976,0.00346,0.41215
 29,0.00000,0.10500,0.67000,0.00000,0.22500,0.15824,0.00346,0.41215
 30,0.00000,0.39000,0.00000,0.61000,0.00000,0.13251,0.00374,0.41261
 30,0.00000,0.10000,0.67000,0.00000,0.23000,0.15836,0.00374,0.41261
 31,0.00000,0.49000,0.00000,0.51000,0.00000,0.14608,0.00406,0.42280
 31,0.00000,0.10500,0.67000,0.00000,0.22500,0.15850,0.00406,0.42280
 32,1.00000,0.00000,0.00000,0.00000,0.00000,0.01971,0.00428,0.43250
 32,0.00000,0.49000,0.00000,0.51000,0.00000,0.14611,0.00428,0.43250
 32,0.00000,0.10000,0.67000,0.00000,0.23000,0.15779,0.00428,0.43250
 33,1.00000,0.00000,0.00000,0.00000,0.00000,0.01966,0.00409,0.42845
 33,0.00000,0.48500,0.00000,0.51500,0.00000,0.14740,0.00409,0.42845
 33,0.00000,0.10000,0.67000,0.00000,0.23000,0.15767,0.00409,0.42845
 34,0.00000,0.49000,0.00000,0.51000,0.00000,0.14607,0.00449,0.42134
 34,0.00000,0.09500,0.67000,0.00000,0.23500,0.15782,0.00449,0.42134
 35,0.00000,0.49000,0.00000,0.51000,0.00000,0.14625,0.00445,0.42377
 35,0.00000,0.09500,0.67000,0.00000,0.23500,0.15774,0.00445,0.42377
 36,0.00000,0.49000,0.00000,0.51000,0.00000,0.14633,0.00438,0.42350
 36,0.00000,0.09500,0.67000,0.00000,0.23500,0.15821,0.00438,0.42350
 37,0.00000,0.49000,0.00000,0.51000,0.00000,0.14632,0.00441,0.42516
 37,0.00000,0.09500,0.67000,0.00000,0.23500,0.15838,0.00441,0.42516
 38,0.00000,0.49000,0.00000,0.51000,0.00000,0.14621,0.00436,0.42794
 38,0.00000,0.09500,0.67000,0.00000,0.23500,0.15836,0.00436,0.42794
 39,0.00000,0.50500,0.00000,0.49500,0.00000,0.14231,0.00442,0.41734
 39,0.00000,0.09500,0.67000,0.00000,0.23500,0.15845,0.00442,0.41734
 40,0.00000,0.51000,0.00000,0.49000,0.00000,0.14220,0.00424,0.40617
 40,0.00000,0.09500,0.67000,0.00000,0.23500,0.15828,0.00424,0.40617
 41,0.00000,0.51000,0.00000,0.49000,0.00000,0.14226,0.00439,0.41064
 41,0.00000,0.09500,0.67000,0.00000,0.23500,0.15817,0.00439,0.41064
 42,0.00000,0.51000,0.00000,0.49000,0.00000,0.14210,0.00434,0.41223
 42,0.00000,0.09500,0.67000,0.00000,0.23500,0.15807,0.00434,0.41223
 43,0.00000,0.51000,0.00000,0.49000,0.00000,0.14212,0.00440,0.41467
 43,0.00000,0.09500,0.67000,0.00000,0.23500,0.15804,0.00440,0.41467
