     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.17625,0.25598,0.20147,0.11603,0.25026,0.0681112
0.12481,0.28833,0.18368,0.21033,0.19285,0.0670063
0.98958,0.00381,0.00245,0.00030,0.00386,0.0194873
0.00393,0.00052,0.89092,0.00432,0.10031,0.1084307
0.00343,0.00032,0.00150,0.99441,0.00033,0.0421899
0.00073,0.00300,0.99516,0.00082,0.00029,0.0626553
0.01415,0.01563,0.67662,0.04037,0.25323,0.1512466
0.00339,0.00439,0.58645,0.27274,0.13303,0.1333498
0.24044,0.00297,0.60221,0.00086,0.15352,0.1174668
0.00312,0.21823,0.60452,0.00151,0.17262,0.1483136
0.00376,0.65179,0.33987,0.00191,0.00267,0.0479695
0.00145,0.06583,0.59380,0.00122,0.33770,0.1510744
0.00190,0.00209,0.00019,0.39143,0.60438,0.0150279
0.46714,0.00375,0.00396,0.52355,0.00159,0.0214534
0.00210,0.11512,0.62915,0.00318,0.25045,0.1560865
0.00089,0.09243,0.55672,0.10714,0.24282,0.1492299
0.00049,0.21278,0.59834,0.18464,0.00375,0.1094906
0.00025,0.21459,0.46553,0.00386,0.31577,0.1155245
0.49780,0.49493,0.00360,0.00291,0.00075,0.0085580
0.00130,0.00371,0.31347,0.54762,0.13390,0.1070958
0.25856,0.00023,0.41153,0.32885,0.00083,0.1173025
0.12312,0.00349,0.41482,0.21341,0.24516,0.1226391
0.25718,0.25451,0.48324,0.00210,0.00297,0.1263646
0.61092,0.00287,0.38368,0.00132,0.00122,0.0435492
0.00367,0.00478,0.00198,0.00103,0.98855,0.0000000
0.00449,0.33508,0.00412,0.65193,0.00438,0.1295746
0.52520,0.00344,0.00310,0.00072,0.46754,0.0323995
0.00006,0.20621,0.23060,0.55883,0.00430,0.0938682
0.12566,0.18004,0.68899,0.00256,0.00275,0.1431516
0.00429,0.16411,0.00053,0.64888,0.18218,0.0669157
0.00371,0.57324,0.00438,0.41659,0.00209,0.1384907
0.06778,0.12077,0.63494,0.00422,0.17230,0.1512991
0.00111,0.99109,0.00200,0.00102,0.00478,0.0000211
0.14247,0.40670,0.00319,0.44472,0.00292,0.0782088
0.00370,0.59199,0.00431,0.00145,0.39855,0.0000001
0.00134,0.00428,0.41623,0.00010,0.57805,0.0719685
0.00343,0.11707,0.69310,0.00321,0.18318,0.1568635
0.73795,0.00011,0.00271,0.25623,0.00300,0.0152310
0.00310,0.44505,0.00498,0.43114,0.11573,0.0860561
0.19923,0.00066,0.65543,0.14076,0.00392,0.1383841
0.21417,0.12107,0.53647,0.12582,0.00247,0.1311716
0.33339,0.00321,0.00226,0.33299,0.32816,0.0223467
0.00397,0.00133,0.64111,0.09201,0.26158,0.1555885
0.64105,0.17165,0.00384,0.00177,0.18169,0.0306503
0.00026,0.28602,0.00444,0.00225,0.70702,0.0000000
0.00449,0.00487,0.42385,0.25132,0.31548,0.1263112
0.00375,0.00121,0.76837,0.22649,0.00017,0.0810077
0.00335,0.51182,0.17197,0.31218,0.00068,0.0844886
0.30201,0.28905,0.00496,0.00291,0.40107,0.0036640
0.00211,0.00345,0.43481,0.55810,0.00153,0.0915358
0.41246,0.18944,0.23831,0.15975,0.00004,0.0790872
0.06422,0.00461,0.64152,0.09269,0.19696,0.1511885
0.20260,0.00074,0.00007,0.79514,0.00145,0.0439290
0.00056,0.71798,0.00369,0.27408,0.00370,0.1105983
0.00395,0.31582,0.67864,0.00154,0.00005,0.1236341
0.00304,0.00140,0.69263,0.00212,0.30080,0.1506453
0.25200,0.00416,0.00346,0.00439,0.73599,0.0038661
0.00013,0.10660,0.68725,0.00058,0.20544,0.1574820
0.23490,0.50362,0.25520,0.00197,0.00431,0.0658851
0.07993,0.12459,0.63883,0.00256,0.15409,0.1563922
0.09207,0.20176,0.57815,0.00236,0.12566,0.1438876
0.00333,0.08383,0.64471,0.06901,0.19912,0.1515923
0.05626,0.00358,0.69675,0.00059,0.24283,0.1445715
0.43111,0.00001,0.27121,0.00387,0.29381,0.0774166
0.00275,0.11371,0.69596,0.00284,0.18474,0.1541216
0.35038,0.00295,0.49274,0.14948,0.00446,0.1177615
0.07477,0.08679,0.58573,0.09711,0.15560,0.1456788
0.00174,0.29050,0.56468,0.00463,0.13845,0.1400259
0.22958,0.00001,0.76232,0.00460,0.00350,0.1927775
0.41922,0.00043,0.21296,0.23627,0.13111,0.0725812
0.00269,0.14791,0.38241,0.34028,0.12670,0.1170516
0.00296,0.26710,0.00016,0.26741,0.46237,0.0085378
0.19400,0.00381,0.22839,0.57061,0.00319,0.0855461
0.23111,0.00450,0.26667,0.00399,0.49373,0.0690038
0.00313,0.00141,0.00488,0.64144,0.34913,0.0373519
0.23037,0.75674,0.00371,0.00474,0.00443,0.0015437
0.09192,0.36228,0.42327,0.12104,0.00150,0.1055058
