  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.26000,0.30000,0.15000,0.24500,0.04500,0.06360,0.00218,0.34076
  2,0.00000,0.00000,0.00000,0.00000,1.00000,-0.00211,0.00218,0.34076
  3,0.42000,0.29000,0.26500,0.02500,0.00000,0.08118,0.00350,0.70108
  4,0.32500,0.35000,0.29000,0.03500,0.00000,0.08215,0.00210,0.52323
  5,0.00000,0.12000,0.88000,0.00000,0.00000,0.15286,0.00843,1.03098
  6,0.05500,0.34000,0.59000,0.01500,0.00000,0.13228,0.00366,0.58165
  7,0.05500,0.36000,0.58500,0.00000,0.00000,0.13323,0.00326,0.58588
  8,0.19500,0.19000,0.60500,0.01000,0.00000,0.13363,0.00265,0.48757
  9,0.21500,0.15500,0.60500,0.00000,0.02500,0.13691,0.00265,0.51042
 10,0.25000,0.13500,0.61500,0.00000,0.00000,0.13922,0.00264,0.52809
 11,0.25000,0.12000,0.60500,0.02500,0.00000,0.13920,0.00257,0.53946
 12,0.25500,0.12500,0.60500,0.01500,0.00000,0.13916,0.00249,0.54319
 13,0.24000,0.12500,0.61000,0.02500,0.00000,0.13806,0.00409,0.55759
 13,0.00000,0.00000,0.60000,0.00000,0.40000,0.13953,0.00409,0.55759
 14,0.00000,0.00000,0.57000,0.10500,0.32500,0.14595,0.00391,0.51242
 15,0.00000,0.00000,0.66500,0.06500,0.27000,0.15723,0.00397,0.44328
 16,0.00000,0.00000,0.66000,0.06500,0.27500,0.15458,0.00391,0.45268
 17,0.00000,0.10000,0.64000,0.01000,0.25000,0.15926,0.00394,0.45220
 18,0.00000,0.10000,0.63500,0.01500,0.25000,0.15919,0.00367,0.44912
 18,0.00000,0.10000,0.63500,0.01500,0.25000,0.15919,0.00367,0.44912
 19,0.00000,0.10000,0.63500,0.01500,0.25000,0.15916,0.00337,0.44504
 19,0.00000,0.10000,0.63500,0.01500,0.25000,0.15916,0.00337,0.44504
 20,0.00000,0.09500,0.65500,0.01000,0.24000,0.15946,0.00322,0.43789
 20,0.00000,0.00000,0.00000,0.00000,1.00000,-0.03242,0.00322,0.43789
 21,0.00000,0.40000,0.00000,0.60000,0.00000,0.14055,0.00456,0.43473
 21,0.00000,0.10000,0.65500,0.00000,0.24500,0.15996,0.00456,0.43473
 21,0.00000,0.00000,0.00000,0.00000,1.00000,-0.03215,0.00456,0.43473
 22,0.00000,0.39000,0.00000,0.61000,0.00000,0.14066,0.00471,0.44459
 22,0.00000,0.09500,0.66000,0.00000,0.24500,0.16021,0.00471,0.44459
 22,0.00000,0.00000,0.00000,0.00000,1.00000,-0.03545,0.00471,0.44459
 23,0.00000,0.42500,0.00000,0.57500,0.00000,0.14029,0.00470,0.45120
 23,0.00000,0.09000,0.66000,0.00000,0.25000,0.16021,0.00470,0.45120
 23,0.00000,0.00000,0.00000,0.00000,1.00000,-0.03703,0.00470,0.45120
 24,0.00000,0.49500,0.00000,0.50500,0.00000,0.14626,0.00533,0.46292
 24,0.00000,0.09000,0.66000,0.00000,0.25000,0.16027,0.00533,0.46292
 25,0.00000,0.49500,0.00000,0.50500,0.00000,0.14611,0.00593,0.47037
 25,0.00000,0.10000,0.66000,0.00000,0.24000,0.16027,0.00593,0.47037
 26,0.00000,0.49500,0.00000,0.50500,0.00000,0.14603,0.00567,0.46611
 26,0.00000,0.09500,0.65500,0.00000,0.25000,0.15807,0.00567,0.46611
 27,0.00000,0.49500,0.00000,0.50500,0.00000,0.14585,0.00528,0.44609
 27,0.00000,0.09500,0.65500,0.00000,0.25000,0.15813,0.00528,0.44609
 27,0.00000,0.00000,0.00000,0.00000,1.00000,-0.03549,0.00528,0.44609
 28,0.00000,0.49500,0.00000,0.50500,0.00000,0.14621,0.00512,0.43385
 28,0.00000,0.09500,0.65000,0.00000,0.25500,0.15828,0.00512,0.43385
 28,0.00000,0.00000,0.00000,0.00000,1.00000,-0.03209,0.00512,0.43385
 29,0.00000,0.49500,0.00000,0.50500,0.00000,0.14609,0.00488,0.42808
 29,0.00000,0.09000,0.65000,0.01000,0.25000,0.15838,0.00488,0.42808
 29,0.00000,0.00000,0.00000,0.00000,1.00000,-0.03283,0.00488,0.42808
 30,0.00000,0.49500,0.00000,0.50500,0.00000,0.14600,0.00453,0.41502
 30,0.00000,0.09000,0.64500,0.01500,0.25000,0.15850,0.00453,0.41502
 30,0.00000,0.00000,0.00000,0.00000,1.00000,-0.02625,0.00453,0.41502
 31,0.00000,0.49500,0.00000,0.50500,0.00000,0.14596,0.00416,0.40186
 31,0.00000,0.08500,0.64500,0.02000,0.25000,0.15859,0.00416,0.40186
 32,0.00000,0.50000,0.00000,0.50000,0.00000,0.14590,0.00403,0.39117
 32,0.00000,0.08000,0.64000,0.04000,0.24000,0.15871,0.00403,0.39117
 33,0.00000,0.08500,0.64000,0.03000,0.24500,0.15816,0.00420,0.39776
 33,0.00000,0.49500,0.00000,0.50500,0.00000,0.14596,0.00420,0.39776
 33,0.00000,0.08500,0.64000,0.03000,0.24500,0.15816,0.00420,0.39776
 34,0.18500,0.06000,0.67500,0.08000,0.00000,0.15129,0.00456,0.39152
 34,0.00000,0.50000,0.00000,0.50000,0.00000,0.14498,0.00456,0.39152
 34,0.00000,0.09000,0.64000,0.01500,0.25500,0.15850,0.00456,0.39152
 35,0.17500,0.08000,0.68000,0.06500,0.00000,0.15238,0.00462,0.39581
 35,0.00000,0.50000,0.00000,0.50000,0.00000,0.14502,0.00462,0.39581
 35,0.00000,0.09000,0.64500,0.01500,0.25000,0.15829,0.00462,0.39581
 36,0.17500,0.08000,0.68000,0.06500,0.00000,0.15209,0.00467,0.40064
 36,0.00000,0.50000,0.00000,0.50000,0.00000,0.14514,0.00467,0.40064
 36,0.00000,0.09500,0.64500,0.01000,0.25000,0.15822,0.00467,0.40064
 37,0.17500,0.08000,0.68000,0.06500,0.00000,0.15214,0.00435,0.39491
 37,0.00000,0.50000,0.00000,0.50000,0.00000,0.14506,0.00435,0.39491
 37,0.00000,0.09500,0.64500,0.01000,0.25000,0.15824,0.00435,0.39491
 38,0.17500,0.08000,0.68000,0.06500,0.00000,0.15210,0.00424,0.39560
 38,0.00000,0.50000,0.00000,0.50000,0.00000,0.14502,0.00424,0.39560
 38,0.00000,0.09500,0.64500,0.01000,0.25000,0.15822,0.00424,0.39560
 39,0.00000,0.50000,0.00000,0.50000,0.00000,0.14499,0.00418,0.39318
 39,0.00000,0.09500,0.64500,0.00000,0.26000,0.15853,0.00418,0.39318
 40,0.00000,0.50000,0.00000,0.50000,0.00000,0.14484,0.00415,0.39440
 40,0.00000,0.09500,0.64500,0.00000,0.26000,0.15851,0.00415,0.39440
 41,0.00000,0.50000,0.00000,0.50000,0.00000,0.14487,0.00416,0.39838
 41,0.00000,0.09500,0.64500,0.00000,0.26000,0.15848,0.00416,0.39838
 42,0.00000,0.50000,0.00000,0.50000,0.00000,0.14485,0.00410,0.39654
 42,0.00000,0.10000,0.64500,0.00000,0.25500,0.15824,0.00410,0.39654
 43,0.17500,0.08000,0.68000,0.06500,0.00000,0.15263,0.00418,0.38557
 43,0.00000,0.50000,0.00000,0.50000,0.00000,0.14447,0.00418,0.38557
 43,0.00000,0.09000,0.64000,0.01500,0.25500,0.15826,0.00418,0.38557
 44,0.17500,0.08000,0.68000,0.06500,0.00000,0.15260,0.00407,0.38547
 44,0.00000,0.50000,0.00000,0.50000,0.00000,0.14440,0.00407,0.38547
 44,0.00000,0.09000,0.64000,0.01500,0.25500,0.15824,0.00407,0.38547
