  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.36000,0.04500,0.29000,0.30500,0.08570,0.00490,0.98022
  3,0.00000,0.86000,0.00000,0.00500,0.13500,0.10080,0.00629,1.62981
  4,0.00000,0.59000,0.11500,0.00000,0.29500,0.10804,0.00414,0.75771
  5,0.00000,0.25000,0.00000,0.00000,0.75000,0.14898,0.00778,1.08560
  6,0.00000,0.54500,0.00000,0.00000,0.45500,0.14233,0.00426,0.53272
  7,0.15000,0.47500,0.00000,0.00000,0.37500,0.15202,0.00417,0.52791
  8,0.07500,0.55500,0.03000,0.00000,0.34000,0.16573,0.00423,0.35918
  9,0.08500,0.56000,0.01500,0.00000,0.34000,0.16352,0.00402,0.37437
 10,0.08500,0.56500,0.00000,0.00000,0.35000,0.16462,0.00375,0.37364
 11,0.08000,0.57000,0.00000,0.00000,0.35000,0.16442,0.00352,0.38297
 12,0.08000,0.56500,0.00000,0.00000,0.35500,0.16356,0.00342,0.38533
 13,0.08000,0.55000,0.02000,0.00000,0.35000,0.16059,0.00319,0.38116
 14,0.09000,0.56000,0.00500,0.00000,0.34500,0.16025,0.00324,0.39218
 15,0.14000,0.57000,0.00000,0.00000,0.29000,0.16480,0.00379,0.38438
 16,0.13500,0.56500,0.00000,0.00000,0.30000,0.16423,0.00359,0.39116
 17,0.13500,0.56500,0.00000,0.00000,0.30000,0.16398,0.00347,0.40315
 18,0.13500,0.56500,0.00000,0.00000,0.30000,0.16396,0.00354,0.40871
 18,0.04000,0.03500,0.82500,0.07000,0.03000,0.06866,0.00354,0.40871
 19,0.13500,0.56500,0.00000,0.00000,0.30000,0.16395,0.00321,0.40332
 19,0.04000,0.03500,0.83000,0.06500,0.03000,0.06856,0.00321,0.40332
 20,0.13000,0.56500,0.00000,0.00000,0.30500,0.16386,0.00308,0.41075
 20,0.13000,0.56500,0.00000,0.00000,0.30500,0.16386,0.00308,0.41075
 21,0.13000,0.57000,0.00000,0.00000,0.30000,0.16429,0.00293,0.39971
 22,0.13000,0.57000,0.00000,0.00000,0.30000,0.16427,0.00282,0.40225
 22,0.04000,0.11500,0.69000,0.14500,0.01000,0.07662,0.00282,0.40225
 23,1.00000,0.00000,0.00000,0.00000,0.00000,0.00021,0.00280,0.40552
 23,0.13000,0.56500,0.00000,0.00000,0.30500,0.16343,0.00280,0.40552
 23,0.04000,0.10500,0.70500,0.14500,0.00500,0.07629,0.00280,0.40552
 24,1.00000,0.00000,0.00000,0.00000,0.00000,0.00031,0.00265,0.40493
 24,0.13000,0.56500,0.00000,0.00000,0.30500,0.16341,0.00265,0.40493
 24,0.04500,0.11000,0.69000,0.14500,0.01000,0.07684,0.00265,0.40493
 25,1.00000,0.00000,0.00000,0.00000,0.00000,0.00032,0.00253,0.40579
 25,0.13000,0.56500,0.00000,0.00000,0.30500,0.16339,0.00253,0.40579
 25,0.03000,0.09000,0.69500,0.12000,0.06500,0.07836,0.00253,0.40579
 26,1.00000,0.00000,0.00000,0.00000,0.00000,0.00032,0.00250,0.40698
 26,0.13000,0.56500,0.00000,0.00000,0.30500,0.16234,0.00250,0.40698
 26,0.03000,0.08500,0.70500,0.12000,0.06000,0.07814,0.00250,0.40698
 27,1.00000,0.00000,0.00000,0.00000,0.00000,0.00032,0.00253,0.40524
 27,0.13000,0.56500,0.00000,0.00000,0.30500,0.16340,0.00253,0.40524
 27,0.03000,0.09000,0.69500,0.12000,0.06500,0.07844,0.00253,0.40524
 28,1.00000,0.00000,0.00000,0.00000,0.00000,0.00032,0.00253,0.40503
 28,0.13000,0.56500,0.00000,0.00000,0.30500,0.16357,0.00253,0.40503
 28,0.03000,0.09000,0.69500,0.12000,0.06500,0.07849,0.00253,0.40503
 29,1.00000,0.00000,0.00000,0.00000,0.00000,0.00027,0.00249,0.40825
 29,0.13000,0.56500,0.00000,0.00000,0.30500,0.16358,0.00249,0.40825
 29,0.02500,0.11000,0.68500,0.11000,0.07000,0.07912,0.00249,0.40825
 30,1.00000,0.00000,0.00000,0.00000,0.00000,0.00027,0.00238,0.40903
 30,0.13000,0.56500,0.00000,0.00000,0.30500,0.16357,0.00238,0.40903
 30,0.02000,0.11000,0.68500,0.11500,0.07000,0.07911,0.00238,0.40903
 31,1.00000,0.00000,0.00000,0.00000,0.00000,0.00026,0.00238,0.40539
 31,0.13000,0.56500,0.00000,0.00000,0.30500,0.16428,0.00238,0.40539
 31,0.02500,0.11500,0.68000,0.11000,0.07000,0.07947,0.00238,0.40539
 32,1.00000,0.00000,0.00000,0.00000,0.00000,0.00026,0.00238,0.40571
 32,0.13000,0.56500,0.00000,0.00000,0.30500,0.16418,0.00238,0.40571
 32,0.02500,0.11500,0.68000,0.11000,0.07000,0.07943,0.00238,0.40571
 33,0.13000,0.56500,0.00000,0.00000,0.30500,0.16419,0.00237,0.40449
 34,0.13000,0.56500,0.00000,0.00000,0.30500,0.16416,0.00237,0.40472
 35,0.13000,0.56500,0.00000,0.00000,0.30500,0.16405,0.00237,0.40512
 36,0.13000,0.56500,0.00000,0.00000,0.30500,0.16411,0.00237,0.40473
 37,0.13000,0.56500,0.00000,0.00000,0.30500,0.16442,0.00237,0.40279
 38,0.13500,0.56500,0.00000,0.00000,0.30000,0.16472,0.00237,0.40122
 39,0.13500,0.56500,0.00000,0.00000,0.30000,0.16462,0.00237,0.40148
 40,0.13000,0.56500,0.00000,0.00000,0.30500,0.16414,0.00236,0.40481
 41,0.13000,0.56500,0.00000,0.00000,0.30500,0.16387,0.00237,0.40628
 42,0.13000,0.56500,0.00000,0.00000,0.30500,0.16385,0.00236,0.40629
 43,0.13000,0.56500,0.00000,0.00000,0.30500,0.16414,0.00236,0.40414
 44,0.13000,0.56500,0.00000,0.00000,0.30500,0.16405,0.00236,0.40449
 45,0.13000,0.56500,0.00000,0.00000,0.30500,0.16384,0.00236,0.40544
 46,0.13000,0.56500,0.00000,0.00000,0.30500,0.16369,0.00236,0.40647
 47,0.13000,0.56500,0.00000,0.00000,0.30500,0.16366,0.00236,0.40671
 48,0.13000,0.56500,0.00000,0.00000,0.30500,0.16377,0.00236,0.40660
 49,0.29000,0.00000,0.71000,0.00000,0.00000,0.14975,0.00335,0.39543
 49,0.13500,0.56500,0.00000,0.00000,0.30000,0.16380,0.00335,0.39543
 50,0.29000,0.00000,0.71000,0.00000,0.00000,0.14976,0.00337,0.39568
 50,0.13500,0.56500,0.00000,0.00000,0.30000,0.16404,0.00337,0.39568
 51,0.29000,0.00000,0.71000,0.00000,0.00000,0.14976,0.00337,0.39520
 51,0.13500,0.56500,0.00000,0.00000,0.30000,0.16410,0.00337,0.39520
 52,0.40000,0.00000,0.60000,0.00000,0.00000,0.16165,0.00396,0.40119
 52,0.13500,0.56500,0.00000,0.00000,0.30000,0.16413,0.00396,0.40119
 53,0.40000,0.00000,0.60000,0.00000,0.00000,0.16165,0.00398,0.40292
 53,0.13500,0.56500,0.00000,0.00000,0.30000,0.16397,0.00398,0.40292
 54,0.40000,0.00000,0.60000,0.00000,0.00000,0.16165,0.00399,0.40306
 54,0.13500,0.56500,0.00000,0.00000,0.30000,0.16395,0.00399,0.40306
 55,0.40000,0.00000,0.60000,0.00000,0.00000,0.16165,0.00400,0.40321
 55,0.13500,0.56500,0.00000,0.00000,0.30000,0.16404,0.00400,0.40321
 56,0.40500,0.00000,0.59500,0.00000,0.00000,0.16159,0.00420,0.41378
 56,0.13500,0.56500,0.00000,0.00000,0.30000,0.16405,0.00420,0.41378
 57,0.40500,0.00000,0.59500,0.00000,0.00000,0.16158,0.00426,0.41954
