  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.17500,0.43500,0.00000,0.31500,0.07500,0.10686,0.00601,0.37896
  3,0.06500,0.72000,0.00000,0.21000,0.00500,0.12987,0.00806,0.75242
  4,0.00000,0.77000,0.00000,0.07500,0.15500,0.14124,0.00841,0.91397
  5,0.19500,0.55000,0.00000,0.00000,0.25500,0.15968,0.00711,0.46014
  6,0.12500,0.57500,0.00500,0.03500,0.26000,0.14808,0.00584,0.44178
  7,0.08000,0.54000,0.11000,0.02000,0.25000,0.15472,0.00542,0.44941
  8,0.06000,0.53000,0.11000,0.01500,0.28500,0.15481,0.00513,0.46856
  9,0.06000,0.52500,0.08500,0.07000,0.26000,0.15789,0.00437,0.44307
 10,0.05500,0.52500,0.08500,0.07500,0.26000,0.15808,0.00431,0.44826
 11,0.05000,0.53000,0.08000,0.06000,0.28000,0.15910,0.00397,0.41707
 12,0.04000,0.53000,0.09500,0.05500,0.28000,0.15843,0.00408,0.42527
 13,0.06000,0.52500,0.07000,0.07500,0.27000,0.15803,0.00402,0.42754
 14,0.06500,0.53000,0.06500,0.07000,0.27000,0.15812,0.00371,0.42819
 15,0.06500,0.53000,0.06500,0.07000,0.27000,0.15844,0.00366,0.42709
 16,0.07000,0.53000,0.05000,0.08000,0.27000,0.15979,0.00359,0.42184
 17,0.07000,0.53000,0.05000,0.08000,0.27000,0.15978,0.00335,0.41991
 18,0.07500,0.53500,0.03000,0.09000,0.27000,0.16053,0.00343,0.42405
 19,0.08000,0.54000,0.01000,0.10000,0.27000,0.16142,0.00353,0.42465
 20,0.08000,0.54000,0.00000,0.10500,0.27500,0.16158,0.00374,0.42979
 21,0.08000,0.54000,0.00500,0.10000,0.27500,0.16153,0.00352,0.43021
 22,0.07500,0.53500,0.03500,0.08500,0.27000,0.16025,0.00338,0.42809
 23,0.07500,0.53500,0.03500,0.08500,0.27000,0.16016,0.00338,0.42866
 24,0.07500,0.53500,0.03500,0.08500,0.27000,0.16004,0.00339,0.42968
 25,0.07500,0.53500,0.03000,0.09000,0.27000,0.16042,0.00337,0.42770
 26,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00761,0.00322,0.42933
 26,0.07500,0.53500,0.03000,0.09000,0.27000,0.16040,0.00322,0.42933
 27,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00787,0.00325,0.43000
 27,0.08000,0.54000,0.02000,0.09000,0.27000,0.16069,0.00325,0.43000
 28,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00872,0.00343,0.43168
 28,0.08500,0.54000,0.00000,0.10000,0.27500,0.16226,0.00343,0.43168
 29,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00874,0.00341,0.43161
 29,0.08500,0.54000,0.00000,0.10000,0.27500,0.16218,0.00341,0.43161
 30,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00872,0.00347,0.43220
 30,0.08000,0.54000,0.00000,0.10500,0.27500,0.16270,0.00347,0.43220
 31,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00839,0.00326,0.43230
 31,0.08000,0.54000,0.00000,0.10500,0.27500,0.16258,0.00326,0.43230
 31,0.08000,0.54000,0.00000,0.10500,0.27500,0.16258,0.00326,0.43230
 32,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00853,0.00323,0.43189
 32,0.08500,0.54000,0.00000,0.10500,0.27000,0.16237,0.00323,0.43189
 32,0.08500,0.54000,0.00000,0.10500,0.27000,0.16237,0.00323,0.43189
 33,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00857,0.00319,0.43175
 33,0.08500,0.54000,0.00000,0.10000,0.27500,0.16205,0.00319,0.43175
 33,0.08500,0.54000,0.00000,0.10000,0.27500,0.16205,0.00319,0.43175
 34,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00857,0.00318,0.43167
 34,0.08500,0.54000,0.00000,0.10000,0.27500,0.16190,0.00318,0.43167
 34,0.08500,0.54000,0.00000,0.10000,0.27500,0.16190,0.00318,0.43167
 35,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00863,0.00319,0.43164
 35,0.08500,0.54000,0.00000,0.10000,0.27500,0.16206,0.00319,0.43164
 35,0.08500,0.54000,0.00000,0.10000,0.27500,0.16206,0.00319,0.43164
 36,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00781,0.00293,0.42704
 36,0.08500,0.54000,0.00000,0.10000,0.27500,0.16205,0.00293,0.42704
 36,0.08500,0.54000,0.00000,0.10000,0.27500,0.16205,0.00293,0.42704
 37,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00792,0.00295,0.42645
 37,0.08500,0.54000,0.00000,0.10500,0.27000,0.16238,0.00295,0.42645
 37,0.08500,0.54000,0.00000,0.10500,0.27000,0.16238,0.00295,0.42645
 38,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00799,0.00296,0.42621
 38,0.08500,0.54000,0.00000,0.10500,0.27000,0.16255,0.00296,0.42621
 38,0.08500,0.54000,0.00000,0.10500,0.27000,0.16255,0.00296,0.42621
 39,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00791,0.00296,0.42660
 39,0.08500,0.54000,0.00000,0.10500,0.27000,0.16243,0.00296,0.42660
 39,0.08500,0.54000,0.00000,0.10500,0.27000,0.16243,0.00296,0.42660
 40,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00793,0.00295,0.42670
 40,0.08500,0.54000,0.00000,0.10500,0.27000,0.16235,0.00295,0.42670
 40,0.08500,0.54000,0.00000,0.10500,0.27000,0.16235,0.00295,0.42670
 41,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00792,0.00295,0.42675
 41,0.08500,0.54000,0.00000,0.10500,0.27000,0.16234,0.00295,0.42675
 41,0.08500,0.54000,0.00000,0.10500,0.27000,0.16234,0.00295,0.42675
 42,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00799,0.00297,0.42673
 42,0.08500,0.54000,0.00000,0.10000,0.27500,0.16262,0.00297,0.42673
 42,0.08500,0.54000,0.00000,0.10000,0.27500,0.16262,0.00297,0.42673
 43,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00799,0.00299,0.42670
 43,0.08500,0.54000,0.00000,0.10500,0.27000,0.16289,0.00299,0.42670
 43,0.08500,0.54000,0.00000,0.10500,0.27000,0.16289,0.00299,0.42670
 44,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00801,0.00299,0.42663
 44,0.08500,0.54000,0.00000,0.10500,0.27000,0.16286,0.00299,0.42663
 44,0.08500,0.54000,0.00000,0.10500,0.27000,0.16286,0.00299,0.42663
 45,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00802,0.00298,0.42657
 45,0.08500,0.54000,0.00000,0.10500,0.27000,0.16283,0.00298,0.42657
 45,0.08500,0.54000,0.00000,0.10500,0.27000,0.16283,0.00298,0.42657
 46,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00802,0.00298,0.42671
 46,0.08500,0.54000,0.00000,0.10000,0.27500,0.16275,0.00298,0.42671
 46,0.08500,0.54000,0.00000,0.10000,0.27500,0.16275,0.00298,0.42671
 47,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00790,0.00296,0.42704
 47,0.08500,0.54000,0.00000,0.10500,0.27000,0.16245,0.00296,0.42704
 47,0.08500,0.54000,0.00000,0.10500,0.27000,0.16245,0.00296,0.42704
 48,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00787,0.00296,0.42710
 48,0.08500,0.54000,0.00000,0.10500,0.27000,0.16248,0.00296,0.42710
 48,0.08500,0.54000,0.00000,0.10500,0.27000,0.16248,0.00296,0.42710
 49,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00816,0.00294,0.42650
 49,0.08500,0.54000,0.00000,0.10000,0.27500,0.16233,0.00294,0.42650
 49,0.08500,0.54000,0.00000,0.10000,0.27500,0.16233,0.00294,0.42650
 50,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00848,0.00295,0.42585
 50,0.08500,0.54000,0.00000,0.10000,0.27500,0.16247,0.00295,0.42585
 50,0.08500,0.54000,0.00000,0.10000,0.27500,0.16247,0.00295,0.42585
 51,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00890,0.00295,0.42471
 51,0.09000,0.54000,0.00000,0.09500,0.27500,0.16262,0.00295,0.42471
 52,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00926,0.00296,0.42373
 52,0.09000,0.54000,0.00000,0.09000,0.28000,0.16277,0.00296,0.42373
