     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.03155,0.34046,0.12338,0.16602,0.33860,0.1230807
0.22102,0.15090,0.00060,0.31885,0.30862,0.0394301
0.02988,0.53606,0.14282,0.01134,0.27990,0.1551691
0.00102,0.46920,0.52799,0.00024,0.00155,0.0673769
0.00288,0.71183,0.00323,0.12659,0.15548,0.1160804
0.00039,0.51377,0.00240,0.00238,0.48107,0.1455415
0.22353,0.50502,0.00637,0.00093,0.26414,0.1509719
0.00019,0.24181,0.26594,0.00026,0.49180,0.0744416
0.31193,0.52009,0.16365,0.00279,0.00154,0.0889008
0.08710,0.57670,0.00385,0.00486,0.32750,0.1625548
0.00392,0.00206,0.54665,0.44456,0.00281,0.0551449
0.40951,0.00217,0.58281,0.00456,0.00095,0.1654589
0.23968,0.00252,0.75287,0.00128,0.00364,0.1398608
0.35557,0.00446,0.48938,0.00357,0.14702,0.1061205
0.34716,0.00170,0.51564,0.13475,0.00075,0.1099004
0.00073,0.00373,0.00100,0.99424,0.00029,0.0000000
0.66649,0.00018,0.32637,0.00266,0.00429,0.1128933
0.00297,0.46206,0.00387,0.53005,0.00104,0.0432602
0.35476,0.12953,0.51174,0.00172,0.00224,0.0908657
0.05715,0.51666,0.00112,0.11656,0.30852,0.1535761
0.15308,0.40554,0.00160,0.00089,0.43889,0.1283295
0.00233,0.00361,0.00063,0.00215,0.99127,0.0000000
0.00326,0.50070,0.25638,0.23602,0.00363,0.1065904
0.24800,0.56028,0.00430,0.18540,0.00202,0.1222562
0.24027,0.75088,0.00137,0.00275,0.00472,0.1051100
0.99176,0.00157,0.00084,0.00370,0.00212,0.0000025
0.56832,0.00489,0.00162,0.42298,0.00220,0.0007077
0.00351,0.00318,0.75509,0.00049,0.23773,0.0762457
0.00419,0.00127,0.00159,0.40976,0.58318,0.0003165
0.60477,0.00295,0.00115,0.00335,0.38778,0.0000001
0.11406,0.59825,0.04791,0.00031,0.23947,0.1579591
0.00128,0.00477,0.98611,0.00438,0.00346,0.0651577
0.00445,0.00144,0.22340,0.58889,0.18183,0.0056832
0.57953,0.40962,0.00482,0.00414,0.00190,0.0586069
0.00177,0.64115,0.00244,0.00289,0.35176,0.1381912
0.12120,0.52334,0.05138,0.08966,0.21442,0.1581164
0.00127,0.44552,0.29758,0.00423,0.25140,0.1426496
0.00069,0.00348,0.49328,0.23188,0.27067,0.0348941
0.00255,0.47854,0.00146,0.26176,0.25569,0.1336552
0.00068,0.74329,0.25131,0.00100,0.00372,0.0549617
0.27734,0.00455,0.00375,0.71330,0.00107,0.0003741
0.17834,0.59169,0.00280,0.00112,0.22605,0.1595262
0.00086,0.00094,0.78663,0.21021,0.00135,0.0625969
0.19876,0.29938,0.15205,0.34699,0.00282,0.0623944
0.07522,0.50661,0.10026,0.00019,0.31771,0.1522550
0.00380,0.52231,0.12193,0.09444,0.25752,0.1543655
0.00294,0.26429,0.46105,0.19258,0.07914,0.0764358
0.00070,0.47078,0.00439,0.11502,0.40910,0.1458134
0.13840,0.54128,0.00231,0.09245,0.22556,0.1565997
0.00379,0.51532,0.12741,0.00059,0.35289,0.1545513
0.28081,0.00416,0.00162,0.00369,0.70972,0.0000346
0.13726,0.54130,0.00247,0.08800,0.23097,0.1600848
0.00322,0.31205,0.00294,0.00184,0.67995,0.0782872
0.12503,0.49497,0.12777,0.00123,0.25100,0.1525826
0.23687,0.56483,0.00078,0.00062,0.19690,0.1517332
0.00456,0.51553,0.13282,0.11124,0.23586,0.1574652
0.09483,0.52287,0.08365,0.10171,0.19695,0.1576014
0.19825,0.48589,0.00460,0.10579,0.20546,0.1538683
0.00140,0.00002,0.32845,0.00243,0.66771,0.0136877
0.12008,0.56630,0.00170,0.00329,0.30863,0.1584444
0.00477,0.69621,0.00122,0.29589,0.00192,0.0757885
0.09849,0.54114,0.00072,0.07623,0.28342,0.1646054
0.00109,0.52471,0.11227,0.08288,0.27905,0.1565992
0.09726,0.52528,0.08980,0.09383,0.19383,0.1512962
0.25964,0.46916,0.00340,0.06629,0.20151,0.1311195
0.00094,0.55977,0.14717,0.00281,0.28930,0.1574443
0.00305,0.55078,0.00452,0.10551,0.33614,0.1495302
0.11898,0.57324,0.00478,0.00352,0.29948,0.1633097
0.10420,0.58633,0.07306,0.00017,0.23624,0.1546965
0.07363,0.49930,0.23584,0.00130,0.18993,0.1355173
0.11108,0.55991,0.00317,0.00378,0.32206,0.1644929
0.00082,0.00463,0.00116,0.71879,0.27460,0.0006852
0.54030,0.00362,0.29336,0.15800,0.00471,0.0835437
0.11790,0.56623,0.00202,0.00087,0.31298,0.1623670
0.10404,0.54899,0.00111,0.07301,0.27286,0.1687523
0.00060,0.28515,0.00315,0.41220,0.29891,0.0809234
0.00404,0.48061,0.15251,0.15055,0.21230,0.1494360
0.11444,0.56314,0.00102,0.08328,0.23812,0.1655296
0.30343,0.00425,0.26763,0.00239,0.42231,0.0215013
0.00492,0.19345,0.79614,0.00353,0.00196,0.0525639
0.00141,0.98922,0.00301,0.00477,0.00159,0.0339481
0.13939,0.61505,0.00016,0.00166,0.24374,0.1615145
0.59841,0.17704,0.21715,0.00436,0.00305,0.0541685
0.11234,0.51196,0.00368,0.18681,0.18521,0.1597729
0.10283,0.52836,0.00066,0.07757,0.29058,0.1635512
0.00163,0.20406,0.23469,0.55639,0.00322,0.0208784
0.42674,0.31858,0.00307,0.24817,0.00344,0.0651145
0.11628,0.50092,0.00101,0.20526,0.17653,0.1547582
0.44467,0.00323,0.54384,0.00475,0.00351,0.1651886
0.80150,0.00262,0.00129,0.19152,0.00306,0.0002981
0.09701,0.51438,0.00062,0.08405,0.30394,0.1596571
0.25217,0.00060,0.29951,0.44470,0.00301,0.0333083
0.11627,0.49358,0.00085,0.22712,0.16217,0.1508359
0.00416,0.45237,0.13052,0.23326,0.17970,0.1395828
0.00340,0.26670,0.49100,0.00056,0.23835,0.0908448
0.00335,0.49888,0.11562,0.00061,0.38154,0.1496702
0.09474,0.50580,0.06847,0.00440,0.32659,0.1554236
0.13236,0.63475,0.00443,0.00170,0.22677,0.1526524
0.13854,0.58863,0.00162,0.08937,0.18185,0.1599417
0.09673,0.50439,0.00372,0.09443,0.30073,0.1639707
0.09916,0.51303,0.00025,0.08883,0.29873,0.1610516
0.46320,0.28861,0.00191,0.00043,0.24585,0.0546884
0.10289,0.50309,0.07732,0.00014,0.31657,0.1560596
0.00047,0.38411,0.00202,0.15840,0.45499,0.1183767
0.13515,0.58580,0.00060,0.09317,0.18528,0.1608477
0.43327,0.00015,0.56308,0.00116,0.00235,0.1660477
0.50787,0.00156,0.00214,0.25241,0.23603,0.0002941
0.00015,0.48859,0.23216,0.07731,0.20179,0.1504557
0.11727,0.45614,0.13111,0.10643,0.18905,0.1454377
0.00160,0.59521,0.14449,0.00038,0.25832,0.1426943
0.13404,0.60573,0.12136,0.13664,0.00223,0.1133744
0.53865,0.00054,0.34942,0.00353,0.10786,0.0832583
0.00223,0.00058,0.00477,0.18614,0.80628,0.0000063
0.18476,0.42369,0.00398,0.38299,0.00458,0.0827677
0.00386,0.00207,0.55676,0.00076,0.43656,0.0539547
0.23331,0.58260,0.00209,0.00311,0.17888,0.1477992
0.13363,0.41733,0.17666,0.00228,0.27009,0.1309775
0.00384,0.55255,0.00234,0.17341,0.26786,0.1432724
0.41161,0.00013,0.58672,0.00091,0.00063,0.1679843
0.35255,0.00472,0.63576,0.00483,0.00214,0.1608922
0.00390,0.00496,0.23078,0.25220,0.50816,0.0072164
0.00134,0.42404,0.21744,0.11051,0.24668,0.1443384
0.08677,0.67596,0.00481,0.00121,0.23126,0.1527233
0.23814,0.00110,0.29575,0.25140,0.21361,0.0318761
0.45815,0.00205,0.53597,0.00073,0.00310,0.1583140
0.00482,0.46018,0.11819,0.26375,0.15307,0.1307235
0.24816,0.00430,0.66484,0.00122,0.08148,0.1288447
0.12487,0.47518,0.00467,0.11161,0.28367,0.1589877
0.00498,0.61480,0.11789,0.00316,0.25917,0.1533927
0.13762,0.59351,0.00188,0.10057,0.16642,0.1585301
0.09107,0.54550,0.00384,0.00475,0.35485,0.1618098
0.00054,0.49791,0.11599,0.00204,0.38352,0.1490168
0.09823,0.54666,0.00326,0.00107,0.35078,0.1608116
0.12888,0.47850,0.00328,0.11477,0.27457,0.1578841
0.13970,0.43243,0.33920,0.08680,0.00188,0.0868031
0.13210,0.59473,0.00473,0.09565,0.17278,0.1578237
0.14954,0.47317,0.00162,0.14604,0.22963,0.1519696
0.10020,0.54603,0.00397,0.00186,0.34793,0.1710386
0.00104,0.19705,0.00297,0.79577,0.00317,0.0044446
0.12435,0.59833,0.00011,0.08799,0.18921,0.1611246
0.00044,0.51285,0.26724,0.00218,0.21728,0.1427710
0.11562,0.59328,0.08595,0.00483,0.20032,0.1517421
0.82100,0.00257,0.00347,0.00196,0.17099,0.0001924
0.00103,0.52539,0.09382,0.09146,0.28831,0.1504021
