     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.16908,0.22134,0.12493,0.24161,0.24304,0.0585437
0.13404,0.33047,0.23610,0.24758,0.05181,0.0862752
0.00343,0.73236,0.26217,0.00060,0.00145,0.0281371
0.00363,0.20243,0.45484,0.33650,0.00261,0.1062027
0.25355,0.02788,0.60352,0.11090,0.00415,0.1359351
0.64517,0.00219,0.35006,0.00218,0.00039,0.0354674
0.08708,0.11747,0.79372,0.00069,0.00104,0.1466787
0.02085,0.00482,0.75063,0.00132,0.22238,0.1435768
0.09097,0.17006,0.62122,0.00156,0.11619,0.1484023
0.17486,0.00022,0.72598,0.00032,0.09861,0.1336152
0.00136,0.00030,0.46401,0.00329,0.53104,0.0892727
0.00106,0.08866,0.73489,0.12161,0.05378,0.1213014
0.23016,0.00475,0.16075,0.60266,0.00167,0.0747871
0.16945,0.21251,0.61235,0.00240,0.00329,0.1397822
0.28260,0.00217,0.39932,0.31516,0.00075,0.1128196
0.00143,0.17482,0.67366,0.00141,0.14869,0.1539876
0.00045,0.43503,0.00213,0.00440,0.55798,0.0000001
0.00083,0.34791,0.00314,0.64731,0.00080,0.1344987
0.00191,0.00102,0.00484,0.74621,0.24601,0.0440886
0.00233,0.54290,0.00471,0.44773,0.00232,0.1409942
0.00253,0.00344,0.44671,0.27248,0.27483,0.1266890
0.00097,0.38611,0.00053,0.47432,0.13807,0.0766540
0.43175,0.55985,0.00112,0.00280,0.00448,0.0061233
0.42548,0.00178,0.00173,0.00028,0.57074,0.0176099
0.19805,0.00220,0.47221,0.08919,0.23834,0.1290185
0.00021,0.12694,0.60988,0.00022,0.26274,0.1567890
0.64339,0.00051,0.00495,0.35109,0.00006,0.0160411
0.00159,0.23734,0.48885,0.00420,0.26801,0.1300610
0.00427,0.00345,0.00285,0.26870,0.72072,0.0065741
0.16407,0.35915,0.00097,0.47275,0.00305,0.0733210
0.00068,0.09180,0.58431,0.07786,0.24535,0.1498135
0.00440,0.00058,0.00287,0.98963,0.00251,0.0420543
0.00352,0.00421,0.32672,0.66153,0.00401,0.0838617
0.98789,0.00325,0.00309,0.00345,0.00232,0.0142232
0.26467,0.13569,0.49454,0.00246,0.10265,0.1318924
0.00313,0.82269,0.00034,0.17259,0.00125,0.0713217
0.33955,0.00352,0.00464,0.34061,0.31169,0.0221979
0.06684,0.09900,0.62376,0.00249,0.20792,0.1587058
0.62091,0.15351,0.00420,0.00159,0.21979,0.0318216
0.00240,0.33696,0.14896,0.50902,0.00265,0.0995292
0.00021,0.73251,0.00012,0.00281,0.26435,0.0000760
0.11281,0.11213,0.51346,0.12644,0.13516,0.1400990
0.41419,0.27808,0.30417,0.00206,0.00150,0.0941971
0.07412,0.00195,0.56574,0.35518,0.00302,0.1139186
