     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.23176,0.17279,0.27619,0.21735,0.10191,0.0994691
0.25958,0.26601,0.05913,0.27830,0.13698,0.0473184
0.27108,0.11033,0.47598,0.02148,0.12113,0.1266540
0.01437,0.00288,0.76905,0.20940,0.00430,0.0882763
0.08211,0.00010,0.47397,0.01506,0.42877,0.1197712
0.00386,0.30773,0.51107,0.00105,0.17628,0.1248339
0.16676,0.28735,0.54066,0.00136,0.00387,0.1347864
0.00499,0.00257,0.00153,0.00158,0.98933,0.0000000
0.00168,0.67497,0.31694,0.00265,0.00375,0.0418147
0.09231,0.13350,0.61491,0.00253,0.15675,0.1511565
0.00419,0.00195,0.45785,0.26355,0.27247,0.1371757
0.00297,0.00135,0.19899,0.71581,0.08088,0.0787450
0.00206,0.00162,0.01660,0.50613,0.47360,0.0251775
0.00338,0.22067,0.47311,0.27969,0.02315,0.1124484
0.00448,0.00477,0.68881,0.00327,0.29867,0.1548739
0.99157,0.00190,0.00382,0.00104,0.00167,0.0126675
0.12123,0.00238,0.66841,0.00343,0.20455,0.1394767
0.43617,0.00338,0.00403,0.55509,0.00133,0.0260311
0.52360,0.47005,0.00410,0.00125,0.00100,0.0103731
0.00113,0.06307,0.60878,0.06588,0.26114,0.1583554
0.53860,0.00381,0.00386,0.00445,0.44928,0.0353383
0.23764,0.00487,0.48966,0.26507,0.00276,0.1254734
0.00416,0.00199,0.61019,0.11721,0.26645,0.1503546
0.00381,0.16504,0.69972,0.00143,0.13000,0.1515231
0.00018,0.47689,0.00070,0.00162,0.52060,0.0000000
0.48224,0.00119,0.50950,0.00497,0.00211,0.0772589
0.00206,0.00077,0.47247,0.52452,0.00018,0.0886337
0.00356,0.36060,0.00303,0.63103,0.00177,0.1338459
0.00116,0.57396,0.00407,0.41717,0.00364,0.1405645
0.00146,0.40830,0.00183,0.45902,0.12939,0.0871505
0.00380,0.09938,0.62212,0.00290,0.27180,0.1596960
0.15431,0.00327,0.47311,0.16443,0.20488,0.1299558
0.00058,0.38676,0.14455,0.46598,0.00212,0.1012870
0.00308,0.98849,0.00204,0.00267,0.00372,0.0000863
0.28361,0.00194,0.00021,0.00037,0.71387,0.0047656
0.14442,0.58594,0.00116,0.26635,0.00212,0.0564370
0.59294,0.00031,0.18867,0.21686,0.00123,0.0528167
0.00185,0.11093,0.46911,0.08077,0.33734,0.1217675
0.16687,0.14580,0.68299,0.00364,0.00071,0.1472270
0.17042,0.14734,0.56838,0.11075,0.00311,0.1353869
0.18295,0.00347,0.26213,0.44065,0.11079,0.0980885
0.52637,0.20769,0.25990,0.00421,0.00183,0.0823332
0.00211,0.00214,0.00114,0.99189,0.00272,0.0407346
0.37641,0.29175,0.00235,0.00213,0.32735,0.0050971
0.38244,0.00404,0.00320,0.29756,0.31276,0.0210896
0.00279,0.09075,0.66338,0.00078,0.24230,0.1570941
0.76305,0.22707,0.00117,0.00457,0.00413,0.0334610
0.45680,0.00418,0.28106,0.00135,0.25662,0.0796850
0.00160,0.29759,0.69778,0.00266,0.00037,0.1182937
0.00214,0.00390,0.31539,0.00180,0.67677,0.0295271
0.15430,0.26747,0.00241,0.57343,0.00239,0.0777937
0.00037,0.00300,0.99336,0.00171,0.00155,0.0629109
0.00086,0.73617,0.00262,0.00300,0.25735,0.0000611
0.23496,0.00239,0.75549,0.00274,0.00441,0.1897579
0.26977,0.43077,0.29270,0.00466,0.00209,0.0786377
0.11508,0.00243,0.21232,0.21605,0.45412,0.0632068
0.00455,0.00303,0.00174,0.25596,0.73471,0.0063802
0.76667,0.00230,0.00058,0.00110,0.22934,0.0591103
0.53266,0.20534,0.00175,0.25563,0.00462,0.0223866
0.00096,0.44655,0.37755,0.17126,0.00368,0.0865650
0.00017,0.09648,0.26099,0.44779,0.19457,0.0950924
0.20123,0.17797,0.28506,0.00107,0.33465,0.0832416
0.00005,0.00313,0.00201,0.77043,0.22438,0.0450632
0.00365,0.25321,0.00113,0.26329,0.47872,0.0092940
0.00132,0.48263,0.15164,0.16255,0.20186,0.0315512
0.19780,0.00356,0.00212,0.79366,0.00286,0.0458887
0.37232,0.00371,0.27398,0.21963,0.13036,0.0846801
0.00309,0.19983,0.00426,0.79058,0.00225,0.1005790
0.00087,0.00387,0.55345,0.31087,0.13094,0.1374901
0.26299,0.00220,0.73136,0.00176,0.00169,0.1800829
0.00466,0.16358,0.21762,0.61131,0.00284,0.0889694
0.20028,0.00497,0.00140,0.56457,0.22878,0.0359482
0.19442,0.00375,0.79277,0.00444,0.00462,0.1939784
0.00103,0.23134,0.00012,0.00051,0.76700,0.0000000
0.26997,0.00175,0.24087,0.00389,0.48350,0.0649449
0.23211,0.75883,0.00427,0.00118,0.00361,0.0009789
0.18695,0.00218,0.80540,0.00401,0.00147,0.1975571
0.56040,0.16390,0.08821,0.00313,0.18437,0.0435184
0.76700,0.00013,0.22789,0.00178,0.00320,0.0200459
0.17069,0.35522,0.31932,0.00128,0.15349,0.0917549
0.00327,0.47049,0.51908,0.00482,0.00234,0.1024728
0.32377,0.08707,0.21942,0.36844,0.00129,0.0771234
0.00304,0.00110,0.82420,0.00476,0.16690,0.1228219
0.00459,0.27012,0.24151,0.00018,0.48360,0.0257460
0.00414,0.00224,0.36251,0.46997,0.16114,0.1164740
0.00389,0.16981,0.56985,0.13098,0.12547,0.1323661
0.21899,0.12379,0.00296,0.14970,0.50457,0.0104613
0.00377,0.75753,0.00416,0.23282,0.00173,0.0937700
0.77580,0.00240,0.00320,0.21701,0.00159,0.0165213
0.21760,0.54684,0.00212,0.00178,0.23167,0.0011909
0.18774,0.00438,0.74405,0.06039,0.00344,0.1658705
0.11563,0.10520,0.41170,0.36664,0.00082,0.1162011
0.32406,0.18876,0.38364,0.09888,0.00466,0.1074313
0.00260,0.18950,0.00478,0.61867,0.18445,0.0686333
0.62093,0.00056,0.00262,0.17602,0.19986,0.0322260
0.17423,0.34351,0.23935,0.23973,0.00318,0.0846022
0.00324,0.21594,0.35692,0.23650,0.18740,0.1090117
0.35991,0.27674,0.23714,0.00095,0.12526,0.0770406
0.16131,0.00154,0.23043,0.60447,0.00225,0.0893865
0.10862,0.00082,0.60014,0.28824,0.00219,0.1242539
0.17626,0.00431,0.81248,0.00231,0.00465,0.1946316
0.00269,0.61440,0.13297,0.24760,0.00235,0.0712172
0.17980,0.00096,0.81388,0.00386,0.00150,0.2113914
0.25265,0.00268,0.46112,0.00401,0.27953,0.1162580
0.00017,0.00132,0.23194,0.38492,0.38165,0.0727824
0.00131,0.00124,0.15438,0.83935,0.00373,0.0624045
0.00256,0.53379,0.25242,0.00269,0.20854,0.0365167
0.36749,0.43278,0.00181,0.19312,0.00481,0.0275542
0.00277,0.00408,0.42479,0.11956,0.44881,0.1015104
0.12177,0.15866,0.00145,0.39157,0.32655,0.0359154
0.33654,0.00362,0.19017,0.13695,0.33271,0.0641609
0.16873,0.00115,0.82432,0.00416,0.00164,0.2052148
0.16473,0.27505,0.00134,0.00425,0.55463,0.0008498
0.11790,0.39975,0.00388,0.16885,0.30962,0.0126815
0.39057,0.00157,0.45244,0.15255,0.00288,0.1070417
0.16579,0.00014,0.82656,0.00412,0.00339,0.1997889
0.16351,0.00312,0.82728,0.00182,0.00427,0.2000784
0.33328,0.16448,0.49943,0.00013,0.00267,0.1282696
0.17130,0.00167,0.82506,0.00066,0.00131,0.2048807
0.00194,0.00449,0.14008,0.00087,0.85262,0.0012236
0.00091,0.09265,0.16107,0.15131,0.59406,0.0171291
0.10170,0.44034,0.00064,0.45355,0.00378,0.0910488
0.16617,0.00161,0.78246,0.00360,0.04616,0.1564646
0.26859,0.00000,0.35201,0.37908,0.00031,0.1089047
0.56518,0.30695,0.00165,0.00393,0.12230,0.0182007
0.00026,0.23157,0.16697,0.28818,0.31302,0.0456906
0.00152,0.00349,0.58679,0.00491,0.40329,0.1441621
0.00373,0.13324,0.51066,0.00359,0.34878,0.1325578
0.12641,0.05302,0.81460,0.00467,0.00129,0.1666273
0.47775,0.27193,0.13825,0.10975,0.00232,0.0547981
0.00141,0.00158,0.68901,0.13205,0.17595,0.1441614
0.33316,0.21182,0.00390,0.44922,0.00191,0.0404440
0.12441,0.70607,0.16144,0.00360,0.00447,0.0260519
0.00181,0.85990,0.13453,0.00040,0.00337,0.0054259
0.11581,0.15935,0.51042,0.00252,0.21190,0.1465474
0.15538,0.00186,0.79057,0.04851,0.00368,0.1763526
0.00075,0.64074,0.00494,0.23346,0.12011,0.0456353
0.10858,0.00237,0.00027,0.07260,0.81618,0.0006747
0.00168,0.14000,0.85271,0.00212,0.00348,0.1177319
0.60609,0.00437,0.00140,0.38671,0.00144,0.0159487
0.10813,0.00135,0.44455,0.30862,0.13734,0.1280765
0.09766,0.29759,0.49155,0.11121,0.00200,0.1162438
0.00347,0.26574,0.33703,0.39354,0.00022,0.0946038
0.00092,0.16853,0.67977,0.14824,0.00254,0.1120868
0.12398,0.12796,0.09577,0.65071,0.00159,0.0744335
0.15467,0.00174,0.00062,0.31286,0.53011,0.0159105
0.17812,0.00143,0.81898,0.00018,0.00129,0.2061027
0.22472,0.00351,0.76678,0.00014,0.00486,0.1871234
0.42634,0.00483,0.00074,0.43797,0.13010,0.0237319
0.67479,0.00373,0.15491,0.00466,0.16191,0.0590716
