     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.36585,0.01962,0.17379,0.09295,0.34778,0.0581115
0.04886,0.28487,0.35951,0.13375,0.17301,0.1038378
0.00350,0.80496,0.18577,0.00346,0.00232,0.0126074
0.00488,0.08470,0.52756,0.20509,0.17777,0.1388738
0.00331,0.00086,0.91782,0.07423,0.00379,0.0752269
0.00100,0.00420,0.45854,0.43986,0.09640,0.1221583
0.00361,0.00408,0.49602,0.19563,0.30065,0.1320401
0.11437,0.00496,0.54306,0.21305,0.12455,0.1372861
0.00822,0.01512,0.56454,0.24512,0.16700,0.1407720
0.00236,0.00311,0.57135,0.25461,0.16856,0.1436077
0.00136,0.00065,0.58107,0.25845,0.15847,0.1499345
0.00431,0.00168,0.60868,0.28476,0.10057,0.1228301
0.04138,0.00142,0.45855,0.29358,0.20507,0.1409559
0.22948,0.16158,0.12070,0.44842,0.03982,0.0700950
0.02055,0.00431,0.55106,0.21947,0.20460,0.1486412
0.03709,0.00469,0.67155,0.05929,0.22738,0.1516315
0.00318,0.00460,0.67586,0.08384,0.23252,0.1472284
0.13919,0.00175,0.64902,0.00320,0.20684,0.1389153
0.00153,0.00435,0.08096,0.68770,0.22546,0.0615862
0.43644,0.26684,0.29346,0.00098,0.00228,0.0884055
0.00022,0.11605,0.67101,0.00061,0.21211,0.1620377
0.00487,0.18600,0.65007,0.00038,0.15868,0.1540894
0.00019,0.12432,0.64884,0.00062,0.22603,0.1544738
0.95872,0.00411,0.00019,0.03262,0.00436,0.0193007
0.48059,0.51353,0.00136,0.00025,0.00427,0.0075000
0.48517,0.00186,0.28680,0.22444,0.00173,0.0806927
0.00188,0.11467,0.68429,0.00353,0.19563,0.1539659
0.00047,0.12436,0.66431,0.00084,0.21002,0.1574572
0.00117,0.12778,0.66082,0.00173,0.20850,0.1604614
0.00070,0.12792,0.65763,0.00075,0.21300,0.1543540
0.03946,0.13612,0.63285,0.00100,0.19056,0.1518615
0.00446,0.10353,0.68585,0.00413,0.20203,0.1580704
0.00118,0.10565,0.68805,0.00252,0.20260,0.1545747
0.00403,0.10635,0.67807,0.00272,0.20883,0.1601198
0.00065,0.10538,0.68233,0.00085,0.21080,0.1561202
0.00057,0.10805,0.67995,0.00341,0.20801,0.1591251
0.00494,0.10232,0.68565,0.00186,0.20523,0.1565388
0.42382,0.00359,0.56789,0.00026,0.00444,0.0976652
0.00405,0.10916,0.68021,0.00471,0.20186,0.1559641
0.00188,0.10693,0.67094,0.00202,0.21824,0.1562707
0.00394,0.11306,0.68135,0.00033,0.20132,0.1595280
0.00234,0.11284,0.68431,0.00196,0.19855,0.1525401
0.00448,0.11521,0.65817,0.00036,0.22177,0.1598151
0.00136,0.48654,0.00272,0.50577,0.00360,0.1497955
0.00140,0.58979,0.00405,0.40053,0.00423,0.1306736
0.00427,0.39569,0.12479,0.47507,0.00018,0.1060164
