  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.03000,0.24000,0.28500,0.26000,0.18500,0.08359,0.00383,0.55243
  3,0.00000,0.22500,0.54000,0.23500,0.00000,0.10268,0.00589,1.06586
  4,0.00000,0.29500,0.58500,0.12000,0.00000,0.10418,0.00420,1.01000
  5,0.00000,0.00000,0.93000,0.00000,0.07000,0.12199,0.00623,1.39305
  6,0.00000,0.00000,0.49500,0.00000,0.50500,0.14167,0.00702,1.09303
  7,0.00000,0.00000,0.65000,0.00500,0.34500,0.14353,0.00463,0.65855
  8,0.00000,0.00000,0.58000,0.16000,0.26000,0.15279,0.00431,0.61410
  9,0.00000,0.00000,0.58000,0.16000,0.26000,0.15250,0.00425,0.61929
 10,0.00000,0.00000,0.58500,0.16000,0.25500,0.15245,0.00395,0.62999
 11,0.00000,0.00000,0.58000,0.16500,0.25500,0.15359,0.00399,0.62722
 12,0.00000,0.00000,0.58500,0.16000,0.25500,0.15271,0.00393,0.62747
 13,0.00000,0.00000,0.58500,0.16000,0.25500,0.15238,0.00397,0.63359
 14,0.00000,0.00000,0.58500,0.16000,0.25500,0.15196,0.00402,0.64059
 15,0.00000,0.00000,0.58500,0.16000,0.25500,0.15161,0.00403,0.64326
 16,0.00000,0.00000,0.58000,0.16500,0.25500,0.15122,0.00415,0.65489
 17,0.00000,0.00000,0.58500,0.15500,0.26000,0.15075,0.00408,0.65247
 18,0.00000,0.00000,0.58500,0.15500,0.26000,0.15074,0.00409,0.65337
 19,0.00000,0.00000,0.59000,0.15000,0.26000,0.15094,0.00398,0.64457
 20,0.00000,0.00000,0.59000,0.15000,0.26000,0.15105,0.00394,0.64129
 21,0.00000,0.00000,0.59500,0.14500,0.26000,0.15120,0.00388,0.63527
 22,0.00000,0.00000,0.60500,0.12000,0.27500,0.15153,0.00342,0.58561
 23,0.00000,0.00000,0.61500,0.11000,0.27500,0.15208,0.00333,0.57292
 24,0.00000,0.00000,0.61500,0.11000,0.27500,0.15207,0.00297,0.56758
 25,0.00000,0.00000,0.63000,0.09000,0.28000,0.15336,0.00290,0.53793
 26,0.00000,0.00000,0.62000,0.10000,0.28000,0.15265,0.00290,0.55568
 27,0.00000,0.00000,0.62500,0.09500,0.28000,0.15309,0.00288,0.54687
 28,0.00000,0.00000,0.62500,0.09500,0.28000,0.15314,0.00288,0.54635
 29,0.00000,0.00000,0.62500,0.09500,0.28000,0.15316,0.00287,0.54630
 30,0.00000,0.00000,0.62500,0.09500,0.28000,0.15307,0.00288,0.54881
 31,0.00000,0.00000,0.62000,0.10000,0.28000,0.15283,0.00288,0.55532
 32,0.00000,0.00000,0.62000,0.10500,0.27500,0.15245,0.00290,0.56363
 33,0.00000,0.00000,0.62000,0.10000,0.28000,0.15247,0.00290,0.56347
 34,0.00000,0.00000,0.62000,0.10500,0.27500,0.15246,0.00289,0.56460
 35,0.00000,0.00000,0.61500,0.10500,0.28000,0.15240,0.00289,0.56601
 36,0.00000,0.00000,0.61500,0.10500,0.28000,0.15240,0.00289,0.56618
 37,0.00000,0.00000,0.61500,0.10500,0.28000,0.15214,0.00291,0.57211
