     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.11613,0.07820,0.32375,0.30990,0.17201,0.0381416
0.34387,0.17276,0.29402,0.10804,0.08131,0.0626585
0.73545,0.23258,0.02668,0.00374,0.00156,0.0212152
0.32382,0.17365,0.49934,0.00223,0.00097,0.0847725
0.05328,0.39829,0.54395,0.00080,0.00368,0.0670225
0.30005,0.00256,0.69184,0.00112,0.00444,0.1484231
0.07396,0.00176,0.91723,0.00307,0.00398,0.0926496
0.21241,0.00289,0.65306,0.00252,0.12913,0.1172173
0.03030,0.68078,0.06905,0.12101,0.09886,0.1250404
0.00208,0.61628,0.00047,0.00120,0.37997,0.1444634
0.00257,0.51507,0.00165,0.16053,0.32018,0.1454094
0.14481,0.53190,0.00323,0.02072,0.29933,0.1611196
0.15241,0.37705,0.00101,0.00463,0.46491,0.1177740
0.08108,0.54138,0.10626,0.00003,0.27126,0.1504840
0.13949,0.57106,0.00204,0.03452,0.25289,0.1617125
0.14786,0.59258,0.00444,0.00017,0.25495,0.1585907
0.12560,0.54487,0.00159,0.06928,0.25865,0.1632994
0.13579,0.53841,0.00016,0.07446,0.25119,0.1631823
0.14335,0.53347,0.00464,0.07959,0.23895,0.1608494
0.14688,0.45283,0.00470,0.39464,0.00095,0.0930055
0.11443,0.55503,0.00419,0.06122,0.26513,0.1648817
0.42197,0.00180,0.00414,0.56884,0.00325,0.0007196
0.11716,0.55507,0.00033,0.06539,0.26205,0.1591699
0.12739,0.54765,0.00039,0.06427,0.26030,0.1631727
0.12290,0.55240,0.00054,0.05927,0.26489,0.1631512
0.12293,0.54944,0.00323,0.06358,0.26082,0.1604963
0.17061,0.53821,0.00496,0.05380,0.23242,0.1568303
0.30711,0.65183,0.00400,0.03378,0.00328,0.1122797
0.11388,0.56126,0.00110,0.05894,0.26483,0.1667851
0.11065,0.56828,0.00033,0.05677,0.26398,0.1602144
0.11184,0.56466,0.00399,0.05679,0.26271,0.1606414
0.55522,0.00035,0.00384,0.00284,0.43775,0.0000005
0.18865,0.00434,0.66122,0.14472,0.00106,0.0905342
0.00149,0.00410,0.00479,0.40780,0.58182,0.0007974
0.11812,0.56039,0.00032,0.05736,0.26381,0.1620576
0.11726,0.55888,0.00164,0.05795,0.26426,0.1666936
0.11674,0.56012,0.00070,0.05678,0.26566,0.1646007
0.11640,0.55659,0.00297,0.05807,0.26596,0.1657125
0.11263,0.56214,0.00106,0.05996,0.26420,0.1623014
0.11166,0.55694,0.00334,0.06331,0.26476,0.1610900
0.11341,0.55841,0.00311,0.06042,0.26465,0.1600999
0.11617,0.55783,0.00167,0.05654,0.26778,0.1682251
0.11360,0.56087,0.00439,0.05346,0.26768,0.1625059
0.11687,0.56233,0.00150,0.05214,0.26716,0.1627294
0.11587,0.55899,0.00325,0.05711,0.26478,0.1624599
0.11251,0.55987,0.00434,0.05615,0.26713,0.1728583
0.00006,0.00171,0.00430,0.99320,0.00073,0.0000011
0.11093,0.56170,0.00056,0.05968,0.26714,0.1659954
0.10799,0.56426,0.00190,0.05613,0.26972,0.1622618
0.11162,0.55999,0.00213,0.05624,0.27001,0.1652228
0.10966,0.56245,0.00183,0.05642,0.26963,0.1676441
0.00080,0.28863,0.30292,0.00071,0.40694,0.0986909
0.10487,0.57277,0.00334,0.05735,0.26166,0.1698052
0.10256,0.58112,0.00394,0.05469,0.25770,0.1641797
0.10508,0.57561,0.00022,0.05908,0.26002,0.1661641
0.10215,0.57767,0.00013,0.05783,0.26221,0.1645820
0.10451,0.58210,0.00243,0.05466,0.25629,0.1591450
0.10463,0.56664,0.00397,0.06221,0.26255,0.1634790
0.10300,0.56753,0.00480,0.06511,0.25956,0.1661150
0.10141,0.57237,0.00247,0.06048,0.26326,0.1696482
0.09918,0.57577,0.00328,0.06232,0.25947,0.1625778
0.10205,0.57257,0.00074,0.06416,0.26048,0.1644913
0.47503,0.00340,0.52073,0.00082,0.00003,0.1652571
0.00262,0.00042,0.00464,0.00066,0.99166,0.0000000
0.45476,0.00011,0.53925,0.00485,0.00103,0.1585955
0.10075,0.58148,0.00447,0.05089,0.26241,0.1653410
0.09867,0.57832,0.00272,0.05363,0.26667,0.1639021
0.10056,0.58269,0.00435,0.04896,0.26344,0.1658867
0.10108,0.58743,0.00428,0.04497,0.26225,0.1653570
0.10353,0.58725,0.00292,0.04425,0.26204,0.1599753
0.00223,0.50478,0.12907,0.11911,0.24481,0.1571198
0.00090,0.45825,0.26075,0.27781,0.00229,0.0922194
0.09523,0.55965,0.00097,0.07079,0.27336,0.1612189
0.09754,0.56026,0.00125,0.06581,0.27515,0.1641384
0.10049,0.56020,0.00206,0.06773,0.26951,0.1587153
0.09852,0.56296,0.00462,0.06489,0.26900,0.1625667
0.10108,0.55899,0.00446,0.06523,0.27025,0.1624450
0.10452,0.56679,0.00021,0.06278,0.26570,0.1618417
0.09883,0.56365,0.00450,0.06382,0.26919,0.1643064
0.10259,0.56343,0.00307,0.06069,0.27023,0.1637668
0.10164,0.56529,0.00178,0.06308,0.26821,0.1634354
0.10074,0.56462,0.00262,0.05968,0.27236,0.1656840
0.10500,0.56440,0.00074,0.06180,0.26806,0.1584141
0.10102,0.56389,0.00279,0.05939,0.27291,0.1637931
0.10224,0.56258,0.00282,0.06191,0.27046,0.1627171
0.10282,0.56713,0.00030,0.05948,0.27027,0.1683667
0.10141,0.56136,0.00393,0.06291,0.27039,0.1600913
0.10709,0.56595,0.00053,0.05360,0.27284,0.1677223
0.10289,0.56582,0.00383,0.05278,0.27468,0.1626507
0.10172,0.56368,0.00429,0.05587,0.27445,0.1633157
0.10360,0.56792,0.00219,0.05202,0.27428,0.1613822
0.00067,0.55206,0.09624,0.06024,0.29080,0.1541841
0.10230,0.56587,0.00251,0.06556,0.26376,0.1712579
0.10470,0.56633,0.00153,0.07134,0.25611,0.1668295
0.10647,0.56409,0.00110,0.07340,0.25493,0.1639517
