  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.52000,0.23500,0.24500,0.00000,0.00000,0.06890,0.00268,0.69448
  3,0.34500,0.19000,0.32500,0.07000,0.07000,0.06260,0.00144,0.42663
  4,0.27000,0.14500,0.58500,0.00000,0.00000,0.08610,0.00256,0.60428
  5,0.31000,0.10500,0.58500,0.00000,0.00000,0.08610,0.00201,0.59205
  6,0.15500,0.00000,0.84500,0.00000,0.00000,0.16306,0.00743,0.49513
  7,0.28500,0.00000,0.71500,0.00000,0.00000,0.14865,0.00457,0.35059
  7,0.00000,0.00000,0.00000,1.00000,0.00000,-0.00197,0.00457,0.35059
  8,0.29000,0.00000,0.71000,0.00000,0.00000,0.14875,0.00429,0.35659
  9,0.30500,0.00000,0.69500,0.00000,0.00000,0.14889,0.00609,0.40932
  9,0.01500,0.69500,0.07500,0.12000,0.09500,0.12502,0.00609,0.40932
 10,0.31000,0.00000,0.69000,0.00000,0.00000,0.14894,0.00670,0.43520
 10,0.00000,0.65500,0.01000,0.01500,0.32000,0.14620,0.00670,0.43520
 11,0.31000,0.00000,0.69000,0.00000,0.00000,0.14888,0.00625,0.43454
 11,0.00000,0.58500,0.00000,0.09500,0.32000,0.14963,0.00625,0.43454
 12,0.30000,0.00000,0.70000,0.00000,0.00000,0.14891,0.00580,0.41607
 12,0.13000,0.53500,0.00000,0.03500,0.30000,0.16109,0.00580,0.41607
 13,0.29500,0.00000,0.70500,0.00000,0.00000,0.14886,0.00526,0.40483
 13,0.13000,0.56500,0.00000,0.04000,0.26500,0.16247,0.00526,0.40483
 14,0.29500,0.00000,0.70500,0.00000,0.00000,0.14876,0.00502,0.41063
 14,0.13000,0.56500,0.00000,0.04000,0.26500,0.16237,0.00502,0.41063
 15,0.30000,0.00000,0.70000,0.00000,0.00000,0.14873,0.00500,0.41351
 15,0.13000,0.56500,0.00000,0.03500,0.27000,0.16216,0.00500,0.41351
 16,0.29500,0.00000,0.70500,0.00000,0.00000,0.14873,0.00484,0.41148
 16,0.12500,0.55500,0.00000,0.05000,0.27000,0.16192,0.00484,0.41148
 17,0.29500,0.00000,0.70500,0.00000,0.00000,0.14875,0.00476,0.40935
 17,0.12500,0.55500,0.00000,0.05500,0.26500,0.16265,0.00476,0.40935
 18,0.29500,0.00000,0.70500,0.00000,0.00000,0.14877,0.00475,0.40951
 18,0.12500,0.55000,0.00000,0.06000,0.26500,0.16292,0.00475,0.40951
 19,0.29500,0.00000,0.70500,0.00000,0.00000,0.14873,0.00473,0.41127
 19,0.12500,0.55000,0.00000,0.06000,0.26500,0.16275,0.00473,0.41127
 20,0.29500,0.00000,0.70500,0.00000,0.00000,0.14867,0.00458,0.41585
 20,0.12500,0.55000,0.00000,0.06000,0.26500,0.16265,0.00458,0.41585
 21,0.29500,0.00000,0.70500,0.00000,0.00000,0.14867,0.00450,0.41168
 21,0.12000,0.55500,0.00000,0.06000,0.26500,0.16313,0.00450,0.41168
 22,0.29500,0.00000,0.70500,0.00000,0.00000,0.14857,0.00424,0.41132
 22,0.12500,0.55000,0.00000,0.06000,0.26500,0.16310,0.00424,0.41132
 23,0.29500,0.00000,0.70500,0.00000,0.00000,0.14857,0.00430,0.41601
 23,0.13000,0.55000,0.00000,0.06000,0.26000,0.16249,0.00430,0.41601
 24,0.29500,0.00000,0.70500,0.00000,0.00000,0.14857,0.00429,0.41559
 24,0.13000,0.55000,0.00000,0.06000,0.26000,0.16258,0.00429,0.41559
 25,0.29500,0.00000,0.70500,0.00000,0.00000,0.14857,0.00428,0.41530
 25,0.13000,0.55000,0.00000,0.06000,0.26000,0.16265,0.00428,0.41530
 26,0.29500,0.00000,0.70500,0.00000,0.00000,0.14856,0.00431,0.41712
 26,0.13000,0.55000,0.00000,0.05500,0.26500,0.16246,0.00431,0.41712
 27,0.30000,0.00000,0.70000,0.00000,0.00000,0.14850,0.00424,0.41425
 27,0.12000,0.55500,0.00000,0.05500,0.27000,0.16240,0.00424,0.41425
 28,0.30000,0.00000,0.70000,0.00000,0.00000,0.14841,0.00417,0.42106
 28,0.12500,0.55500,0.00000,0.05500,0.26500,0.16222,0.00417,0.42106
 29,0.30000,0.00000,0.70000,0.00000,0.00000,0.14841,0.00413,0.41729
 29,0.12000,0.56000,0.00000,0.05500,0.26500,0.16270,0.00413,0.41729
 30,0.30000,0.00000,0.70000,0.00000,0.00000,0.14841,0.00414,0.41929
 30,0.12000,0.56000,0.00000,0.05500,0.26500,0.16247,0.00414,0.41929
 31,0.30000,0.00000,0.70000,0.00000,0.00000,0.14841,0.00416,0.42079
 31,0.12000,0.55500,0.00000,0.06000,0.26500,0.16234,0.00416,0.42079
 32,0.30000,0.00000,0.70000,0.00000,0.00000,0.14832,0.00399,0.42183
 32,0.12000,0.55500,0.00000,0.06000,0.26500,0.16234,0.00399,0.42183
 33,0.30500,0.00000,0.69500,0.00000,0.00000,0.14814,0.00434,0.43224
 33,0.12500,0.55500,0.00000,0.05500,0.26500,0.16230,0.00434,0.43224
 34,0.30500,0.00000,0.69500,0.00000,0.00000,0.14803,0.00418,0.43344
 34,0.12500,0.55500,0.00000,0.05500,0.26500,0.16230,0.00418,0.43344
 35,0.30500,0.00000,0.69500,0.00000,0.00000,0.14803,0.00418,0.43364
 35,0.12500,0.55500,0.00000,0.05500,0.26500,0.16228,0.00418,0.43364
 36,0.31000,0.00000,0.69000,0.00000,0.00000,0.14804,0.00414,0.43060
 36,0.12000,0.55500,0.00000,0.06000,0.26500,0.16258,0.00414,0.43060
 37,0.31000,0.00000,0.69000,0.00000,0.00000,0.14805,0.00413,0.42941
 37,0.12000,0.55500,0.00000,0.06000,0.26500,0.16271,0.00413,0.42941
 38,0.31000,0.00000,0.69000,0.00000,0.00000,0.14806,0.00409,0.42642
 38,0.12000,0.55500,0.00000,0.06000,0.26500,0.16290,0.00409,0.42642
 39,0.31000,0.00000,0.69000,0.00000,0.00000,0.14806,0.00409,0.42688
 39,0.12000,0.55500,0.00000,0.06000,0.26500,0.16287,0.00409,0.42688
 40,0.31000,0.00000,0.69000,0.00000,0.00000,0.14805,0.00412,0.42853
 40,0.12000,0.55500,0.00000,0.06000,0.26500,0.16279,0.00412,0.42853
 41,0.31000,0.00000,0.69000,0.00000,0.00000,0.14804,0.00414,0.43062
 41,0.12000,0.55500,0.00000,0.06000,0.26500,0.16267,0.00414,0.43062
 42,0.31000,0.00000,0.69000,0.00000,0.00000,0.14806,0.00410,0.42703
 42,0.12000,0.56000,0.00000,0.05500,0.26500,0.16294,0.00410,0.42703
 43,0.31000,0.00000,0.69000,0.00000,0.00000,0.14806,0.00410,0.42721
 43,0.12000,0.56000,0.00000,0.05500,0.26500,0.16293,0.00410,0.42721
 44,0.31000,0.00000,0.69000,0.00000,0.00000,0.14806,0.00410,0.42731
 44,0.12000,0.56000,0.00000,0.05500,0.26500,0.16293,0.00410,0.42731
 45,0.31000,0.00000,0.69000,0.00000,0.00000,0.14806,0.00411,0.42751
 45,0.12000,0.56000,0.00000,0.05500,0.26500,0.16292,0.00411,0.42751
 46,0.31000,0.00000,0.69000,0.00000,0.00000,0.14810,0.00398,0.41805
 46,0.11500,0.56000,0.00000,0.05500,0.27000,0.16334,0.00398,0.41805
 47,0.30500,0.00000,0.69500,0.00000,0.00000,0.14800,0.00371,0.41380
 47,0.11500,0.56000,0.00000,0.05500,0.27000,0.16333,0.00371,0.41380
 48,0.30500,0.00000,0.69500,0.00000,0.00000,0.14801,0.00370,0.41215
 48,0.11500,0.56000,0.00000,0.05500,0.27000,0.16345,0.00370,0.41215
 49,0.30500,0.00000,0.69500,0.00000,0.00000,0.14800,0.00370,0.41312
 49,0.11500,0.56000,0.00000,0.05500,0.27000,0.16341,0.00370,0.41312
 50,0.30500,0.00000,0.69500,0.00000,0.00000,0.14801,0.00369,0.41158
 50,0.11500,0.56000,0.00000,0.05500,0.27000,0.16349,0.00369,0.41158
 51,0.30500,0.00000,0.69500,0.00000,0.00000,0.14803,0.00366,0.40817
 51,0.11500,0.56000,0.00000,0.05500,0.27000,0.16366,0.00366,0.40817
 52,0.31000,0.00000,0.69000,0.00000,0.00000,0.14794,0.00376,0.41814
 52,0.11500,0.56000,0.00000,0.06000,0.26500,0.16365,0.00376,0.41814
 53,0.31000,0.00000,0.69000,0.00000,0.00000,0.14796,0.00373,0.41355
 53,0.11000,0.56500,0.00000,0.06000,0.26500,0.16396,0.00373,0.41355
 54,0.31000,0.00000,0.69000,0.00000,0.00000,0.14796,0.00373,0.41342
 54,0.11000,0.56500,0.00000,0.06000,0.26500,0.16399,0.00373,0.41342
 55,0.31000,0.00000,0.69000,0.00000,0.00000,0.14797,0.00374,0.41242
 55,0.11000,0.57000,0.00000,0.05500,0.26500,0.16411,0.00374,0.41242
 56,0.31000,0.00000,0.69000,0.00000,0.00000,0.14797,0.00374,0.41228
 56,0.10500,0.57000,0.00000,0.06000,0.26500,0.16414,0.00374,0.41228
 57,0.31000,0.00000,0.69000,0.00000,0.00000,0.14795,0.00373,0.41436
 57,0.11000,0.56500,0.00000,0.06000,0.26500,0.16393,0.00373,0.41436
 58,0.31000,0.00000,0.69000,0.00000,0.00000,0.14795,0.00373,0.41456
 58,0.11000,0.56500,0.00000,0.06000,0.26500,0.16393,0.00373,0.41456
 59,0.31000,0.00000,0.69000,0.00000,0.00000,0.14796,0.00371,0.41225
 59,0.11000,0.56500,0.00000,0.06000,0.26500,0.16402,0.00371,0.41225
 60,0.31000,0.00000,0.69000,0.00000,0.00000,0.14799,0.00368,0.40760
 60,0.10500,0.57000,0.00000,0.06000,0.26500,0.16425,0.00368,0.40760
 61,0.31000,0.00000,0.69000,0.00000,0.00000,0.14798,0.00369,0.40884
 61,0.10500,0.57000,0.00000,0.06000,0.26500,0.16419,0.00369,0.40884
 62,0.31000,0.00000,0.69000,0.00000,0.00000,0.14798,0.00369,0.40872
 62,0.10500,0.57000,0.00000,0.06000,0.26500,0.16420,0.00369,0.40872
 63,0.45500,0.00000,0.54500,0.00000,0.00000,0.16638,0.00480,0.41510
