0	[[0.9  1.4  1.1  1.1  0.2  0.7  0.2  0.1  0.7  0.34]]	[40, 21, 12, 40, 40]	153
0	[[1.   0.9  1.1  1.6  0.1  1.4  0.8  0.7  0.1  0.15]]	[9, 40, 19, 40, 40]	148
0	[[0.6  0.6  1.3  1.8  0.3  1.6  0.7  0.4  0.1  0.12]]	[40, 40, 40, 40, 40]	200
0	[[0.9  1.5  1.1  1.1  0.2  0.5  0.2  0.2  0.8  0.26]]	[40, 40, 19, 7, 40]	146
0	[[0.9 1.5 1.1 1.1 0.3 0.6 0.2 0.4 0.6 0.3]]	[40, 28, 5, 23, 40]	136
0	[[0.7  1.   0.8  1.4  0.4  1.8  0.7  0.5  0.2  0.12]]	[40, 40, 40, 40, 11]	171
0	[[1.   1.5  1.1  1.2  0.2  0.6  0.3  0.4  0.6  0.22]]	[11, 40, 40, 40, 40]	171
0	[[0.8  1.5  1.1  1.   0.3  0.6  0.1  0.3  0.7  0.34]]	[40, 10, 23, 40, 40]	153
0	[[0.9  1.5  1.1  1.1  0.4  0.5  0.2  0.3  0.6  0.36]]	[25, 40, 40, 40, 20]	165
0	[[0.8  1.5  1.1  1.   0.2  0.6  0.1  0.4  0.8  0.27]]	[29, 10, 40, 26, 40]	145
0	[[0.9  1.4  1.1  1.   0.2  0.7  0.1  0.4  0.7  0.26]]	[40, 4, 11, 40, 40]	135
0	[[0.8 1.4 1.1 1.  0.2 0.8 0.1 0.5 0.7 0.3]]	[8, 40, 23, 22, 40]	133
0	[[0.9  1.4  1.1  1.   0.2  0.7  0.1  0.6  0.6  0.28]]	[40, 40, 40, 40, 40]	200
0	[[0.8  1.4  1.1  1.   0.2  0.7  0.1  0.3  0.8  0.28]]	[10, 40, 17, 7, 16]	90
0	[[0.9  1.6  0.7  1.1  0.1  0.6  0.   0.1  0.7  0.07]]	[7, 21, 19, 5, 29]	81
0	[[0.9  1.7  0.8  1.1  0.   0.6  0.   0.1  0.8  0.01]]	[24, 10, 18, 8, 14]	74
0	[[0.9  1.6  0.8  1.1  0.   0.6  0.   0.1  0.8  0.03]]	[18, 7, 13, 14, 8]	60
0	[[0.9  1.6  0.8  1.1  0.1  0.6  0.   0.1  0.8  0.06]]	[4, 14, 40, 17, 13]	88
0	[[0.8 1.7 0.7 1.1 0.  0.7 0.  0.1 0.9 0. ]]	[17, 24, 11, 13, 25]	90
0	[[0.9 1.7 0.7 1.1 0.  0.6 0.  0.1 0.9 0. ]]	[28, 13, 27, 26, 8]	102
0	[[0.9 1.7 0.7 1.  0.  0.6 0.  0.1 0.9 0. ]]	[29, 40, 11, 40, 30]	150
0	[[0.9 1.7 0.7 1.2 0.  0.6 0.  0.1 0.8 0. ]]	[7, 13, 15, 13, 10]	58
0	[[0.7  1.4  1.   1.   0.1  0.8  0.1  0.3  0.8  0.21]]	[40, 40, 10, 40, 18]	148
0	[[1.  1.8 0.6 1.3 0.  0.6 0.  0.1 0.8 0. ]]	[29, 27, 28, 22, 17]	123
0	[[0.9 1.8 0.7 1.2 0.  0.5 0.  0.1 0.9 0. ]]	[30, 14, 19, 7, 17]	87
0	[[0.9 1.8 0.7 1.3 0.  0.5 0.  0.1 0.9 0. ]]	[18, 7, 9, 10, 8]	52
0	[[0.9 2.  0.7 1.4 0.  0.4 0.  0.1 0.9 0. ]]	[12, 26, 17, 4, 6]	65
0	[[0.9 2.  0.7 1.5 0.  0.3 0.  0.1 0.9 0. ]]	[6, 6, 40, 17, 17]	86
0	[[0.8  1.9  1.9  1.9  0.   0.1  0.1  0.6  0.4  0.32]]	[27, 27, 40, 12, 14]	120
0	[[0.9 2.  0.7 1.6 0.  0.3 0.  0.1 0.9 0. ]]	[16, 17, 5, 13, 18]	69
0	[[1.  2.  0.7 1.7 0.  0.2 0.  0.1 0.9 0. ]]	[10, 17, 6, 9, 14]	56
0	[[1.  2.  0.6 1.8 0.  0.1 0.  0.1 0.9 0. ]]	[23, 11, 11, 22, 7]	74
0	[[1.  2.  0.7 1.8 0.  0.1 0.  0.1 0.9 0. ]]	[13, 7, 7, 8, 7]	42
0	[[1.  2.  0.6 2.  0.  0.  0.  0.1 0.9 0. ]]	[19, 30, 18, 6, 15]	88
0	[[1.   1.8  0.8  1.9  0.2  1.   0.   0.6  0.6  0.26]]	[40, 29, 17, 40, 12]	138
0	[[1.  2.  0.7 1.7 0.  0.  0.  0.1 0.9 0. ]]	[40, 7, 10, 13, 12]	82
0	[[0.8  2.   1.3  1.4  0.   0.1  1.   0.2  0.1  0.14]]	[40, 26, 40, 40, 40]	186
0	[[0.9  2.   0.1  1.6  0.3  0.2  0.1  0.6  0.6  0.35]]	[17, 40, 40, 30, 14]	141
0	[[1.  2.  0.8 1.8 0.  0.2 0.  0.1 0.9 0. ]]	[9, 28, 23, 18, 24]	102
0	[[1.   2.   0.3  1.4  0.2  0.   0.2  0.4  0.9  0.14]]	[6, 40, 40, 40, 21]	147
0	[[1.  2.  0.9 1.8 0.  0.3 0.  0.1 0.9 0. ]]	[16, 14, 6, 12, 5]	53
0	[[1.  2.  0.9 1.8 0.  0.4 0.  0.1 0.9 0. ]]	[40, 6, 18, 15, 4]	83
0	[[0.2  1.8  1.9  2.   0.   0.4  0.   0.3  0.4  0.08]]	[40, 9, 26, 40, 40]	155
0	[[1.  2.  0.8 1.7 0.  0.3 0.  0.1 0.9 0. ]]	[18, 25, 15, 5, 9]	72
0	[[1.  0.  0.  2.  0.  2.  2.  0.9 0.9 0. ]]	[40, 40, 40, 40, 40]	200
0	[[1.  2.  0.8 1.8 0.  0.3 0.  0.1 0.9 0. ]]	[5, 5, 9, 8, 13]	40
0	[[0.9  2.   1.5  1.9  0.3  1.5  0.1  0.1  0.8  0.42]]	[15, 24, 23, 11, 7]	80
0	[[1.  2.  1.  1.9 0.  0.6 0.  0.1 0.9 0. ]]	[19, 14, 7, 7, 16]	63
0	[[1.  2.  1.  2.  0.  0.7 0.  0.1 0.9 0. ]]	[8, 19, 40, 7, 40]	114
0	[[1.  2.  0.9 1.7 0.  0.4 0.  0.1 0.9 0. ]]	[13, 20, 14, 4, 10]	61
0	[[1.   1.9  0.5  2.   0.5  0.1  0.1  0.2  0.8  0.02]]	[40, 10, 40, 6, 40]	136
0	[[0.6 1.9 0.5 1.5 0.1 0.5 0.1 0.1 0.4 0. ]]	[26, 15, 13, 14, 10]	78
0	[[0.3  1.9  1.1  2.   0.   1.4  0.   0.1  0.5  0.45]]	[40, 40, 26, 12, 13]	131
0	[[0.9  1.9  1.6  1.7  0.   1.1  0.   0.2  0.5  0.26]]	[7, 16, 26, 18, 5]	72
0	[[1.  2.  1.  1.6 0.  0.5 0.  0.1 0.9 0. ]]	[16, 9, 17, 14, 8]	64
0	[[1.  2.  1.  1.6 0.  0.6 0.  0.1 0.9 0. ]]	[13, 16, 5, 23, 10]	67
0	[[1.   2.   0.9  1.1  0.   1.7  0.1  0.5  0.1  0.02]]	[40, 40, 40, 10, 40]	170
0	[[1.  2.  1.  1.7 0.  0.4 0.  0.1 0.9 0. ]]	[14, 12, 5, 20, 15]	66
0	[[1.   1.7  1.9  1.8  0.2  1.5  0.1  0.4  0.8  0.49]]	[23, 40, 17, 24, 18]	122
0	[[1.  2.  2.  2.  2.  2.  0.  0.1 0.9 0. ]]	[17, 21, 40, 40, 11]	129
0	[[1.  2.  2.  0.  2.  2.  0.  0.1 0.9 0. ]]	[40, 40, 40, 40, 40]	200
0	[[0.4  2.   0.1  1.7  0.3  0.3  0.   0.2  0.6  0.08]]	[14, 24, 40, 27, 15]	120
0	[[1.  2.  2.  2.  2.  2.  2.  0.9 0.9 0.5]]	[40, 40, 40, 40, 40]	200
0	[[1.  2.  1.  1.7 0.  0.5 0.  0.1 0.9 0. ]]	[12, 5, 13, 18, 11]	59
0	[[0.6  1.9  2.   1.8  0.6  2.   0.   0.3  0.2  0.15]]	[40, 21, 40, 40, 10]	151
0	[[0.2  1.9  1.8  2.   0.1  1.9  0.   0.2  0.6  0.07]]	[40, 10, 24, 40, 40]	154
0	[[1.  2.  2.  2.  2.  0.  0.  0.1 0.9 0.5]]	[15, 10, 9, 40, 40]	114
0	[[0.7  1.   1.1  2.   0.   0.3  0.   0.2  0.6  0.18]]	[12, 20, 8, 10, 11]	61
0	[[1.  1.8 1.1 1.9 0.  0.4 0.  0.1 0.9 0. ]]	[22, 23, 11, 14, 17]	87
0	[[1.  2.  1.  1.8 0.  0.4 0.  0.1 0.9 0. ]]	[8, 5, 12, 11, 29]	65
0	[[0.9  1.9  1.4  1.2  0.   0.8  0.   0.2  0.6  0.43]]	[5, 15, 40, 13, 40]	113
0	[[1.  1.1 0.2 1.7 0.  0.5 0.  0.1 0.7 0.1]]	[12, 24, 6, 24, 16]	82
0	[[1.  1.7 1.  1.9 0.  0.4 0.  0.1 0.9 0. ]]	[6, 10, 5, 15, 12]	48
0	[[1.  1.6 1.  2.  0.  0.3 0.  0.1 0.9 0. ]]	[18, 29, 40, 13, 8]	108
0	[[1.   0.6  0.9  1.7  0.1  0.4  0.   0.3  0.6  0.42]]	[40, 14, 14, 8, 21]	97
0	[[1.  1.9 1.  1.8 0.  0.4 0.  0.1 0.9 0. ]]	[17, 40, 40, 20, 40]	157
0	[[1.  2.  0.9 1.9 0.  0.4 0.  0.1 0.9 0. ]]	[6, 8, 16, 15, 10]	55
0	[[0.7  0.5  0.3  1.7  0.   0.1  0.   0.1  0.8  0.34]]	[9, 19, 40, 8, 14]	90
0	[[1.  2.  0.8 1.9 0.  0.4 0.  0.1 0.9 0. ]]	[16, 23, 16, 8, 12]	75
0	[[0.1 1.4 0.  1.9 0.  0.  0.3 0.2 0.4 0.5]]	[40, 40, 7, 40, 21]	148
0	[[0.7  1.8  0.8  1.9  0.6  1.   0.   0.3  0.9  0.11]]	[6, 40, 40, 40, 27]	153
0	[[1.   1.   0.5  1.9  0.   1.4  0.4  0.1  0.1  0.06]]	[40, 8, 40, 40, 40]	168
0	[[0.2  0.5  2.   1.9  0.   0.1  0.   0.8  0.6  0.05]]	[40, 40, 40, 40, 21]	181
0	[[0.5  0.8  0.2  1.9  0.6  0.   0.   0.1  0.8  0.18]]	[15, 40, 40, 19, 15]	129
0	[[0.7  1.5  1.3  1.9  0.   0.4  0.   0.2  0.2  0.49]]	[12, 40, 8, 12, 6]	78
0	[[0.4 1.1 1.4 1.8 0.3 0.  0.  0.1 0.9 0. ]]	[10, 18, 13, 7, 12]	60
0	[[1.  1.6 1.  1.9 0.  0.  0.  0.1 0.9 0. ]]	[13, 7, 11, 11, 40]	82
0	[[1.  1.7 1.  1.9 0.  0.1 0.  0.1 0.9 0. ]]	[11, 11, 15, 23, 10]	70
0	[[1.   2.   1.   0.8  0.2  0.1  0.1  0.1  0.8  0.23]]	[15, 14, 15, 26, 12]	82
0	[[1.  2.  1.1 1.7 0.  0.  0.  0.1 0.9 0. ]]	[13, 17, 28, 9, 11]	78
0	[[1.  2.  1.  1.7 0.  0.1 0.  0.1 0.9 0. ]]	[14, 18, 7, 12, 18]	69
0	[[0.5  0.9  1.1  2.   0.2  0.3  0.   0.1  0.2  0.26]]	[21, 8, 6, 9, 7]	51
0	[[0.9  1.2  1.   2.   0.   0.   0.   0.1  0.7  0.13]]	[10, 12, 7, 11, 20]	60
0	[[0.9  1.2  1.   2.   0.   0.   0.   0.1  0.7  0.15]]	[9, 29, 10, 22, 16]	86
0	[[0.9 1.5 1.  1.8 0.  0.  0.  0.1 0.9 0. ]]	[14, 9, 11, 12, 28]	74
0	[[0.9  1.2  1.   2.   0.   0.   0.   0.1  0.7  0.12]]	[8, 24, 21, 12, 6]	71
0	[[1.  1.9 1.  1.7 0.  0.1 0.  0.1 0.9 0. ]]	[5, 29, 9, 7, 10]	60
0	[[1.  2.  1.  1.6 0.  0.1 0.  0.1 0.9 0. ]]	[16, 5, 17, 16, 12]	66
0	[[0.9  1.2  1.   2.   0.   0.   0.   0.1  0.6  0.14]]	[29, 13, 22, 16, 16]	96
0	[[0.8 1.6 1.  1.7 0.3 0.1 0.  0.3 0.5 0.3]]	[40, 25, 11, 15, 14]	105
0	[[0.4  1.8  1.3  1.2  0.3  0.1  0.2  0.1  0.7  0.22]]	[17, 8, 30, 40, 40]	135
0	[[0.8  1.1  1.   2.   0.   0.2  0.1  0.7  0.9  0.04]]	[40, 40, 40, 40, 40]	200
0	[[1.  1.1 1.1 2.  0.  0.  0.  0.1 0.2 0.5]]	[40, 12, 21, 18, 14]	105
0	[[0.3  0.2  0.6  0.2  0.3  0.   0.   0.1  0.2  0.37]]	[40, 40, 40, 40, 40]	200
0	[[1.  2.  1.  1.6 0.  0.2 0.  0.1 0.9 0. ]]	[18, 8, 8, 11, 9]	54
0	[[0.4  0.3  0.1  2.   0.1  0.6  0.1  0.2  0.5  0.16]]	[40, 13, 13, 40, 11]	117
0	[[0.7  1.   1.4  1.7  0.2  0.   0.1  0.1  0.4  0.27]]	[10, 14, 9, 30, 10]	73
0	[[1.   1.4  1.3  1.6  0.2  0.7  0.1  0.1  0.7  0.11]]	[10, 24, 27, 17, 40]	118
0	[[0.6  0.7  1.1  2.   0.1  0.2  0.1  0.4  0.4  0.49]]	[40, 30, 17, 24, 9]	120
0	[[0.1  1.   0.8  1.1  0.   0.   0.1  0.1  0.2  0.43]]	[10, 9, 40, 40, 11]	110
0	[[0.5  1.   1.1  1.3  0.5  0.   0.   0.1  0.8  0.27]]	[8, 5, 22, 14, 17]	66
0	[[1.  2.  1.  1.5 0.  0.1 0.  0.1 0.9 0. ]]	[25, 17, 40, 40, 5]	127
0	[[1.  2.  0.9 1.7 0.  0.2 0.  0.1 0.9 0. ]]	[13, 27, 9, 8, 19]	76
0	[[0.6  0.9  1.7  1.8  0.   0.2  0.   0.3  0.4  0.36]]	[16, 40, 17, 40, 10]	123
0	[[0.2 1.6 0.8 1.9 0.3 0.5 0.  0.1 0.6 0.1]]	[40, 40, 10, 7, 21]	118
0	[[0.4  1.9  1.2  1.2  0.   0.3  0.   0.4  0.6  0.33]]	[22, 28, 12, 26, 29]	117
0	[[1.   2.   0.9  1.7  0.   0.2  0.   0.1  0.9  0.02]]	[24, 15, 23, 18, 6]	86
0	[[1.   2.   0.9  1.7  0.   0.2  0.   0.1  0.9  0.01]]	[12, 7, 6, 18, 7]	50
0	[[0.7  2.   0.   1.6  0.   0.7  0.   0.1  0.9  0.09]]	[17, 9, 22, 8, 24]	80
0	[[1.  2.  0.9 1.7 0.  0.2 0.  0.1 0.9 0.1]]	[13, 5, 9, 22, 27]	76
0	[[1.   2.   0.9  1.7  0.   0.2  0.   0.1  0.9  0.07]]	[19, 12, 6, 11, 10]	58
0	[[1.   2.   0.9  1.7  0.   0.2  0.   0.1  0.9  0.16]]	[9, 13, 21, 6, 8]	57
0	[[1.   2.   1.   1.7  0.   0.2  0.   0.1  0.9  0.37]]	[10, 13, 9, 17, 40]	89
0	[[0.1  1.4  1.2  1.6  0.1  0.5  0.2  0.2  0.9  0.21]]	[40, 12, 40, 11, 40]	143
0	[[1.  2.  0.9 1.6 0.  0.2 0.  0.1 0.9 0. ]]	[13, 9, 9, 16, 18]	65
0	[[1.  2.  0.8 1.6 0.  0.2 0.  0.1 0.9 0. ]]	[11, 21, 4, 7, 25]	68
0	[[0.6  1.3  0.7  1.9  0.   0.6  0.   0.2  0.6  0.13]]	[12, 26, 17, 9, 17]	81
0	[[1.   1.9  0.9  1.7  0.1  0.6  0.5  0.1  0.9  0.16]]	[40, 40, 8, 13, 40]	141
0	[[1.  2.  0.8 1.6 0.  0.2 0.  0.1 0.8 0. ]]	[11, 15, 14, 23, 7]	70
0	[[0.3  0.7  1.9  2.   0.9  0.   0.1  0.1  0.7  0.41]]	[40, 8, 14, 8, 11]	81
0	[[0.7  1.1  1.   1.8  0.   0.   0.   0.1  0.6  0.18]]	[6, 8, 16, 10, 29]	69
0	[[0.6  1.1  1.   1.8  0.   0.   0.   0.1  0.6  0.18]]	[40, 15, 5, 14, 7]	81
0	[[0.1 2.  2.  0.  2.  0.  0.  0.1 0.9 0.5]]	[40, 6, 40, 40, 8]	134
0	[[0.7  1.2  1.   1.8  0.   0.   0.   0.1  0.6  0.15]]	[5, 10, 5, 18, 30]	68
0	[[0.7  1.2  1.   1.8  0.   0.   0.   0.1  0.6  0.14]]	[13, 8, 14, 14, 9]	58
0	[[0.7 1.2 1.  1.7 0.  0.  0.  0.1 0.6 0.1]]	[16, 9, 7, 9, 12]	53
0	[[0.7  1.2  0.9  1.7  0.   0.   0.   0.1  0.6  0.02]]	[14, 21, 7, 7, 19]	68
0	[[0.7  1.2  0.9  1.7  0.   0.   0.   0.1  0.5  0.02]]	[12, 5, 13, 9, 5]	44
0	[[0.7 1.2 0.9 1.7 0.  0.  0.  0.1 0.5 0. ]]	[8, 7, 9, 20, 9]	53
0	[[0.7 1.2 0.9 1.7 0.  0.  0.  0.1 0.4 0. ]]	[8, 30, 26, 7, 23]	94
0	[[0.7 1.2 0.9 1.7 0.  0.  0.  0.1 0.6 0. ]]	[11, 19, 8, 14, 8]	60
0	[[0.6 1.2 0.9 1.7 0.  0.  0.  0.1 0.6 0. ]]	[17, 19, 9, 8, 11]	64
0	[[0.1 0.8 2.  2.  2.  0.  0.  0.1 0.9 0.5]]	[40, 40, 6, 8, 40]	134
0	[[1.  0.  2.  2.  2.  0.  2.  0.1 0.1 0.5]]	[40, 40, 40, 40, 40]	200
0	[[0.8  1.7  1.8  1.   0.5  0.1  0.   0.1  0.8  0.42]]	[19, 6, 8, 9, 40]	82
0	[[1.  2.  2.  1.6 0.  0.  0.  0.1 0.9 0.5]]	[13, 12, 16, 15, 23]	79
0	[[0.3  0.9  0.6  1.8  0.   0.4  0.1  0.2  0.4  0.43]]	[13, 15, 20, 9, 26]	83
0	[[0.6  1.1  0.9  1.7  0.   0.   0.   0.1  0.6  0.06]]	[10, 26, 25, 7, 5]	73
0	[[0.6  1.1  0.9  1.7  0.   0.   0.   0.1  0.6  0.07]]	[7, 11, 40, 9, 16]	83
0	[[0.6  1.1  0.9  1.7  0.   0.   0.   0.1  0.6  0.08]]	[40, 11, 29, 7, 7]	94
0	[[0.7  1.2  0.9  1.7  0.   0.   0.   0.1  0.6  0.07]]	[7, 14, 8, 18, 40]	87
0	[[1.  2.  0.8 1.6 0.  0.2 0.  0.1 0.7 0. ]]	[19, 7, 8, 16, 6]	56
0	[[1.  2.  0.8 1.6 0.  0.2 0.  0.1 0.6 0. ]]	[6, 7, 8, 6, 16]	43
0	[[1.  2.  0.8 1.6 0.  0.2 0.  0.1 0.5 0. ]]	[40, 6, 6, 19, 5]	76
0	[[1.  1.4 2.  1.8 0.3 0.  0.  0.1 0.9 0.5]]	[9, 40, 13, 14, 13]	89
0	[[1.   1.8  0.5  1.9  0.   0.5  0.2  0.1  0.5  0.37]]	[9, 11, 13, 40, 40]	113
0	[[1.  2.  0.8 1.6 0.  0.1 0.  0.1 0.6 0. ]]	[7, 8, 15, 14, 5]	49
0	[[1.  2.  0.8 1.6 0.  0.1 0.  0.1 0.5 0. ]]	[28, 10, 10, 22, 7]	77
0	[[0.4  1.3  1.4  2.   0.5  0.1  0.   0.1  0.6  0.45]]	[6, 15, 8, 7, 22]	58
0	[[0.6  1.1  1.   1.8  0.   0.   0.   0.1  0.5  0.25]]	[10, 10, 16, 15, 5]	56
0	[[0.5  1.1  1.1  1.8  0.   0.   0.   0.1  0.5  0.33]]	[8, 25, 18, 10, 40]	101
0	[[1.  2.  2.  2.  0.  2.  2.  0.1 0.1 0.5]]	[40, 40, 40, 40, 40]	200
0	[[1.  2.  2.  1.9 0.5 0.  0.  0.1 0.9 0.5]]	[9, 17, 13, 40, 22]	101
0	[[0.7  1.7  0.3  1.6  0.1  0.   0.1  0.1  0.6  0.05]]	[18, 17, 12, 25, 7]	79
0	[[0.3  2.   0.2  1.8  0.   0.   0.   0.2  0.9  0.05]]	[17, 17, 9, 40, 16]	99
0	[[1.  0.  2.  0.  0.  0.  2.  0.1 0.9 0.5]]	[40, 40, 40, 40, 40]	200
0	[[0.9 1.1 0.  1.3 0.  0.1 0.1 0.2 0.4 0. ]]	[6, 12, 7, 23, 7]	55
0	[[0.9 1.5 0.4 1.5 0.  0.  0.  0.1 0.3 0. ]]	[7, 10, 22, 6, 9]	54
0	[[1.  1.4 0.3 1.5 0.  0.  0.  0.1 0.2 0. ]]	[40, 26, 24, 24, 15]	129
0	[[1.  2.  0.8 1.6 0.  0.1 0.  0.1 0.7 0. ]]	[40, 14, 24, 17, 16]	111
0	[[0.8 1.5 0.8 1.6 0.  0.  0.  0.1 0.6 0. ]]	[40, 15, 18, 18, 7]	98
0	[[1.  2.  0.8 1.6 0.  0.1 0.  0.1 0.8 0. ]]	[7, 23, 9, 23, 10]	72
0	[[0.7 1.4 0.8 1.7 0.  0.  0.  0.1 0.6 0. ]]	[5, 8, 6, 24, 21]	64
0	[[0.3  0.5  2.   1.5  0.   1.   0.   0.1  0.9  0.47]]	[40, 15, 16, 8, 40]	119
0	[[0.4  1.5  1.1  1.7  0.   0.6  0.1  0.2  0.1  0.07]]	[13, 15, 40, 14, 20]	102
0	[[0.2  1.   1.   1.8  0.2  0.   0.   0.1  0.1  0.36]]	[10, 40, 10, 12, 10]	82
0	[[0.7 1.3 0.8 1.7 0.  0.  0.  0.1 0.6 0. ]]	[7, 14, 6, 15, 12]	54
0	[[0.4  1.2  1.8  1.7  0.1  1.   0.1  0.1  0.2  0.23]]	[14, 40, 40, 12, 8]	114
0	[[1.   1.4  0.4  0.9  0.2  0.1  0.   0.1  0.4  0.37]]	[40, 3, 11, 6, 9]	69
0	[[0.8 1.5 0.7 1.6 0.  0.  0.  0.1 0.6 0. ]]	[17, 17, 27, 8, 17]	86
0	[[1.  2.  0.8 1.5 0.  0.1 0.  0.1 0.8 0. ]]	[16, 10, 11, 22, 17]	76
0	[[0.8 1.4 0.8 1.6 0.  0.  0.  0.1 0.6 0. ]]	[12, 13, 15, 9, 9]	58
0	[[0.8 1.4 0.7 1.6 0.  0.  0.  0.1 0.6 0. ]]	[40, 7, 40, 10, 16]	113
0	[[0.7 1.2 0.9 1.7 0.  0.  0.  0.1 0.5 0.1]]	[5, 7, 7, 16, 8]	43
0	[[0.7  1.2  0.9  1.7  0.   0.   0.   0.1  0.5  0.09]]	[24, 13, 5, 6, 15]	63
