  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.43000,0.45000,0.12000,0.00000,0.11077,0.00707,0.86600
  3,0.04500,0.24000,0.38500,0.14500,0.18500,0.10456,0.00394,0.45479
  4,0.00000,0.00000,0.78000,0.21000,0.01000,0.15519,0.00911,0.87544
  5,0.00000,0.00000,0.77500,0.05000,0.17500,0.15787,0.00620,0.70093
  6,0.00000,0.00500,0.61000,0.17500,0.21000,0.14598,0.00400,0.53882
  7,0.00000,0.00000,0.60000,0.14000,0.26000,0.14916,0.00386,0.57384
  8,0.00000,0.00000,0.61000,0.13500,0.25500,0.14910,0.00347,0.57316
  9,0.00000,0.00000,0.61000,0.13500,0.25500,0.14907,0.00332,0.58274
 10,0.00000,0.00000,0.61500,0.13000,0.25500,0.14935,0.00301,0.57843
 11,0.00000,0.11000,0.63000,0.02500,0.23500,0.15472,0.00322,0.52340
 12,0.00000,0.11000,0.62500,0.03000,0.23500,0.15461,0.00296,0.52519
 13,0.00000,0.10500,0.62500,0.03000,0.24000,0.15449,0.00277,0.52970
 14,0.00000,0.10500,0.62500,0.03000,0.24000,0.15447,0.00254,0.52634
 15,0.00000,0.10500,0.62500,0.03000,0.24000,0.15433,0.00238,0.52965
 16,0.00000,0.11500,0.62000,0.02000,0.24500,0.15530,0.00241,0.52609
 17,0.00000,0.12000,0.62500,0.01000,0.24500,0.15528,0.00285,0.52379
 18,0.00000,0.12500,0.62000,0.01000,0.24500,0.15513,0.00282,0.52476
 19,0.00000,0.10000,0.65500,0.01500,0.23000,0.15754,0.00270,0.46796
 20,0.00000,0.10500,0.65500,0.01000,0.23000,0.15729,0.00275,0.46637
 21,0.00000,0.10500,0.65500,0.01000,0.23000,0.15716,0.00273,0.47362
 22,0.00000,0.40500,0.00000,0.59500,0.00000,0.14028,0.00381,0.43995
 22,0.00000,0.10500,0.65500,0.01000,0.23000,0.15844,0.00381,0.43995
 23,0.00000,0.42500,0.00000,0.57500,0.00000,0.14068,0.00408,0.43049
 23,0.00000,0.10000,0.65000,0.02000,0.23000,0.15826,0.00408,0.43049
 24,0.00000,0.48000,0.00000,0.52000,0.00000,0.14490,0.00417,0.43906
 24,0.00000,0.10500,0.65500,0.01000,0.23000,0.15830,0.00417,0.43906
 25,0.00000,0.48000,0.00000,0.52000,0.00000,0.14463,0.00474,0.43766
 25,0.00000,0.10000,0.64500,0.02500,0.23000,0.15782,0.00474,0.43766
 25,0.00000,0.00000,0.00000,0.00000,1.00000,0.00053,0.00474,0.43766
 26,0.00000,0.48000,0.00000,0.52000,0.00000,0.14464,0.00487,0.43360
 26,0.00000,0.10000,0.64000,0.03000,0.23000,0.15780,0.00487,0.43360
 26,0.00000,0.00000,0.00000,0.00000,1.00000,0.00052,0.00487,0.43360
 27,0.00000,0.48000,0.00000,0.52000,0.00000,0.14495,0.00457,0.41197
 27,0.00000,0.10000,0.64000,0.02500,0.23500,0.15781,0.00457,0.41197
 27,0.00000,0.00000,0.00000,0.00000,1.00000,0.00040,0.00457,0.41197
 28,0.00000,0.48000,0.00000,0.52000,0.00000,0.14485,0.00471,0.42075
 28,0.00000,0.09500,0.64500,0.02500,0.23500,0.15789,0.00471,0.42075
 29,0.00000,0.48000,0.00000,0.52000,0.00000,0.14531,0.00444,0.41625
 29,0.00000,0.09500,0.64500,0.02500,0.23500,0.15781,0.00444,0.41625
 30,0.00000,0.48000,0.00000,0.52000,0.00000,0.14527,0.00448,0.42172
 30,0.00000,0.09000,0.64500,0.03000,0.23500,0.15800,0.00448,0.42172
 31,0.00000,0.48000,0.00000,0.52000,0.00000,0.14520,0.00448,0.42723
 31,0.00000,0.09500,0.64500,0.03000,0.23000,0.15798,0.00448,0.42723
 32,0.00000,0.48000,0.00000,0.52000,0.00000,0.14524,0.00442,0.42623
