     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.23796,0.06391,0.30105,0.19862,0.19845,0.1014364
0.12032,0.21697,0.27542,0.26123,0.12606,0.0992286
0.00114,0.99221,0.00409,0.00128,0.00129,0.0000303
0.16050,0.00138,0.11388,0.72119,0.00305,0.0660110
0.00049,0.00348,0.70609,0.21275,0.07718,0.1171305
0.00020,0.00285,0.51508,0.00061,0.48126,0.1146707
0.00117,0.15493,0.80438,0.00415,0.03537,0.1280945
0.26136,0.00165,0.73104,0.00388,0.00207,0.1809512
0.43866,0.00024,0.55915,0.00060,0.00135,0.0923810
0.15607,0.00286,0.69598,0.00120,0.14390,0.1336076
0.00098,0.01109,0.18952,0.24386,0.55456,0.0359686
0.17410,0.11956,0.63749,0.06531,0.00354,0.1410786
0.41819,0.19421,0.00474,0.38163,0.00122,0.0337618
0.00467,0.30455,0.30016,0.00189,0.38874,0.0473931
0.15721,0.00395,0.41769,0.41888,0.00227,0.1140953
0.00371,0.00048,0.31938,0.45868,0.21775,0.1141323
0.00230,0.40433,0.00387,0.58885,0.00065,0.1390435
0.00470,0.60797,0.00078,0.38158,0.00497,0.1282476
0.49928,0.00097,0.00443,0.00379,0.49153,0.0273502
0.00473,0.34375,0.00237,0.44055,0.20860,0.0589604
0.40348,0.58868,0.00270,0.00212,0.00303,0.0038845
0.15396,0.00104,0.84006,0.00238,0.00256,0.1985903
0.00190,0.00427,0.00486,0.00276,0.98621,0.0000000
0.00498,0.60215,0.38811,0.00296,0.00181,0.0604422
0.99226,0.00152,0.00227,0.00365,0.00030,0.0111521
0.00211,0.25505,0.24439,0.49829,0.00016,0.0944512
0.26054,0.36442,0.00131,0.00279,0.37095,0.0018512
0.23627,0.00374,0.00188,0.48097,0.27714,0.0321073
0.18893,0.00145,0.28630,0.00495,0.51837,0.0660544
0.00119,0.00358,0.00055,0.99185,0.00283,0.0406873
0.71528,0.27768,0.00454,0.00013,0.00237,0.0286617
0.32433,0.33656,0.33303,0.00281,0.00327,0.1012605
0.16307,0.43989,0.00304,0.39242,0.00158,0.0706746
0.63018,0.00093,0.12696,0.24108,0.00086,0.0406665
0.00119,0.52760,0.20483,0.26491,0.00148,0.0750726
0.00318,0.00086,0.47137,0.21908,0.30551,0.1363005
0.00310,0.70120,0.00405,0.00015,0.29150,0.0000014
0.74210,0.00144,0.00165,0.00407,0.25074,0.0593786
0.00300,0.28007,0.52737,0.18802,0.00154,0.1058665
0.48174,0.14303,0.18608,0.00029,0.18886,0.0668562
0.00007,0.25954,0.54464,0.00315,0.19260,0.1378035
0.17705,0.20401,0.42122,0.00240,0.19532,0.1214676
0.00082,0.00064,0.00087,0.73269,0.26498,0.0393912
0.34550,0.00050,0.21438,0.43782,0.00180,0.0781492
0.14021,0.45942,0.26285,0.00146,0.13606,0.0649687
0.52496,0.00421,0.00150,0.23491,0.23442,0.0220753
0.00257,0.37635,0.61427,0.00409,0.00272,0.1207133
0.00386,0.00267,0.33345,0.65577,0.00425,0.0843179
0.00315,0.00093,0.99105,0.00188,0.00298,0.0670342
0.35574,0.14386,0.31339,0.18687,0.00014,0.0933269
0.00297,0.23142,0.00301,0.75990,0.00271,0.1085599
0.00054,0.00494,0.55835,0.43139,0.00478,0.0912282
0.00272,0.00236,0.28528,0.00353,0.70611,0.0236724
0.72423,0.00374,0.26755,0.00042,0.00406,0.0284249
0.23658,0.00380,0.00401,0.00467,0.75094,0.0022355
0.00120,0.29271,0.00185,0.00417,0.70007,0.0000000
0.00479,0.14791,0.43751,0.17762,0.23217,0.1266257
0.16480,0.00368,0.78844,0.04092,0.00216,0.1766207
0.00077,0.00141,0.00051,0.46395,0.53335,0.0178167
0.20322,0.10794,0.00167,0.21013,0.47705,0.0130788
0.16604,0.21749,0.00382,0.60960,0.00305,0.0774708
0.20460,0.00496,0.61613,0.17307,0.00125,0.1357276
0.00497,0.59821,0.00442,0.23443,0.15797,0.0342848
0.37170,0.00482,0.37834,0.00143,0.24371,0.0961428
0.09619,0.00169,0.48568,0.26782,0.14862,0.1389988
0.00233,0.78745,0.00079,0.20804,0.00139,0.0823906
0.44004,0.00004,0.00291,0.55235,0.00466,0.0243741
0.00373,0.00166,0.71989,0.00489,0.26982,0.1504667
0.15532,0.34407,0.49926,0.00020,0.00115,0.1224390
0.00369,0.10525,0.59080,0.00131,0.29894,0.1547736
0.15909,0.75133,0.08240,0.00245,0.00474,0.0146304
0.00002,0.30924,0.00482,0.21931,0.46661,0.0065040
0.25724,0.39509,0.19706,0.14711,0.00349,0.0689994
0.52285,0.26890,0.00097,0.00327,0.20400,0.0175812
0.00060,0.13286,0.12648,0.61915,0.12091,0.0783824
0.00287,0.10818,0.17308,0.37931,0.33656,0.0614096
0.00194,0.09622,0.44383,0.34622,0.11179,0.1234918
0.27139,0.15158,0.19307,0.00016,0.38379,0.0564465
0.14643,0.16860,0.39889,0.28312,0.00296,0.1127786
0.11355,0.00152,0.55144,0.00204,0.33145,0.1378478
0.00043,0.00293,0.00122,0.20540,0.79002,0.0030131
0.26378,0.26956,0.00280,0.26103,0.20284,0.0298850
0.37832,0.00193,0.40369,0.21323,0.00284,0.1097660
0.12718,0.00218,0.28145,0.29313,0.29606,0.0974057
0.54565,0.00422,0.17234,0.00410,0.27369,0.0644435
0.00220,0.00125,0.61931,0.10643,0.27081,0.1541382
0.18534,0.00049,0.80869,0.00237,0.00311,0.2050587
0.51759,0.32038,0.15838,0.00244,0.00121,0.0581408
0.52837,0.31014,0.00304,0.15367,0.00478,0.0209949
0.00454,0.12500,0.43377,0.00366,0.43303,0.0939873
0.80440,0.00381,0.00429,0.18380,0.00369,0.0178726
0.21813,0.60817,0.00457,0.00146,0.16766,0.0018879
0.00272,0.50093,0.00311,0.00300,0.49024,0.0000004
0.00027,0.39258,0.39134,0.10728,0.10853,0.0928021
0.14447,0.00173,0.22985,0.50281,0.12115,0.0942291
0.00073,0.13249,0.64517,0.07468,0.14694,0.1437879
0.00261,0.43245,0.09069,0.47417,0.00008,0.1097081
0.00122,0.00009,0.15689,0.83905,0.00275,0.0649509
0.17281,0.16566,0.19060,0.46703,0.00390,0.0873912
0.19017,0.00096,0.80720,0.00127,0.00039,0.2111070
0.16428,0.04853,0.78488,0.00107,0.00123,0.1709868
0.12674,0.00130,0.44568,0.10755,0.31872,0.1251762
0.30107,0.15020,0.54051,0.00444,0.00378,0.1321716
0.32520,0.00191,0.00003,0.19468,0.47817,0.0145943
0.00097,0.81422,0.18188,0.00118,0.00176,0.0099890
0.15807,0.00466,0.00498,0.82928,0.00302,0.0542650
0.00268,0.36818,0.17769,0.20530,0.24615,0.0439052
0.49262,0.00006,0.27076,0.12303,0.11352,0.0764025
0.78880,0.11245,0.09271,0.00282,0.00322,0.0473086
0.32674,0.33310,0.18313,0.00006,0.15697,0.0582445
0.13022,0.00071,0.81428,0.05011,0.00468,0.1668075
0.00156,0.17620,0.16537,0.00277,0.65409,0.0050407
0.00288,0.13844,0.00312,0.56121,0.29436,0.0458332
0.34186,0.00485,0.17172,0.31419,0.16738,0.0667879
0.00314,0.00275,0.83813,0.00060,0.15537,0.1243653
0.19927,0.00049,0.79882,0.00088,0.00054,0.2020696
0.11958,0.35607,0.40436,0.11987,0.00012,0.1048867
0.51114,0.14063,0.34012,0.00366,0.00446,0.0905714
0.16448,0.63897,0.00452,0.18755,0.00447,0.0398040
0.00287,0.59055,0.20920,0.00364,0.19374,0.0176677
0.15309,0.06968,0.76929,0.00365,0.00428,0.1574655
0.06609,0.17193,0.64469,0.00266,0.11463,0.1544143
0.78418,0.09759,0.00416,0.00067,0.11340,0.0458204
0.24439,0.00059,0.53126,0.10821,0.11554,0.1280956
0.00133,0.00160,0.52859,0.30023,0.16826,0.1391918
0.00175,0.32648,0.34750,0.32410,0.00018,0.0918530
0.00145,0.00127,0.44392,0.12546,0.42789,0.1073065
0.33883,0.00228,0.20256,0.10118,0.35516,0.0648292
0.00279,0.11626,0.68008,0.00276,0.19811,0.1566160
0.00069,0.00022,0.84205,0.15661,0.00043,0.0754205
0.08955,0.10954,0.54143,0.11142,0.14806,0.1435415
0.09521,0.21117,0.68501,0.00462,0.00399,0.1393115
0.21021,0.17666,0.00156,0.00387,0.60769,0.0009567
0.00043,0.00312,0.13640,0.54889,0.31115,0.0663507
0.50436,0.12280,0.00480,0.00500,0.36305,0.0214182
0.00178,0.13142,0.65385,0.21232,0.00063,0.1027904
0.12581,0.00062,0.10400,0.11123,0.65834,0.0159352
0.20815,0.00372,0.78447,0.00101,0.00265,0.1985351
0.10545,0.10194,0.52796,0.00336,0.26130,0.1470775
0.00196,0.00040,0.37850,0.31617,0.30297,0.1208304
0.00080,0.25252,0.63133,0.00126,0.11409,0.1406493
0.26530,0.11407,0.50847,0.00204,0.11013,0.1269019
0.60878,0.13902,0.11503,0.13261,0.00456,0.0474909
0.00079,0.29227,0.00064,0.62392,0.08238,0.1041908
0.16582,0.00357,0.00323,0.69513,0.13224,0.0488189
0.20960,0.54684,0.23645,0.00261,0.00451,0.0593793
0.00074,0.00233,0.64680,0.10650,0.24362,0.1494041
0.17012,0.00154,0.82116,0.00345,0.00372,0.1988756
0.22226,0.00477,0.76800,0.00090,0.00407,0.1912813
0.00397,0.11579,0.40531,0.47374,0.00119,0.0981018
