  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00399,0.21444
  2,0.04000,0.28000,0.24000,0.24500,0.19500,0.08914,0.00399,0.21444
  3,0.13000,0.53500,0.20000,0.05000,0.08500,0.13902,0.00749,0.46388
  4,0.14000,0.46500,0.19000,0.10000,0.10500,0.12991,0.00510,0.40584
  5,0.08000,0.50000,0.19000,0.14500,0.08500,0.13072,0.00410,0.39268
  6,0.07500,0.49000,0.21000,0.12500,0.10000,0.12931,0.00346,0.39431
  7,0.00500,0.54500,0.08000,0.10500,0.26500,0.15808,0.00444,0.40513
  8,0.00000,0.55000,0.07000,0.10500,0.27500,0.15873,0.00418,0.41802
  9,0.00000,0.54500,0.08500,0.08500,0.28500,0.15969,0.00405,0.42924
 10,0.00500,0.54000,0.08500,0.08000,0.29000,0.15958,0.00379,0.43169
 11,0.01500,0.54000,0.08000,0.07500,0.29000,0.15914,0.00377,0.43430
 12,0.02000,0.56500,0.07500,0.05500,0.28500,0.15979,0.00378,0.43173
 13,0.02500,0.55000,0.07500,0.06500,0.28500,0.15869,0.00361,0.43678
 14,0.02500,0.55500,0.07500,0.06500,0.28000,0.15929,0.00353,0.42934
 15,0.02500,0.55500,0.07500,0.06500,0.28000,0.15912,0.00353,0.43222
 16,0.02500,0.55000,0.08000,0.06000,0.28500,0.15925,0.00353,0.43217
 17,0.03000,0.55000,0.07500,0.06000,0.28500,0.15912,0.00351,0.43255
 18,0.01500,0.55500,0.07500,0.07500,0.28000,0.15877,0.00351,0.43828
 19,0.01500,0.55500,0.07500,0.07500,0.28000,0.15897,0.00351,0.43886
 20,0.01500,0.55500,0.07500,0.07500,0.28000,0.15898,0.00311,0.43239
 21,0.01500,0.55500,0.07500,0.07500,0.28000,0.15886,0.00310,0.43283
 22,0.02000,0.55000,0.07500,0.07000,0.28500,0.15860,0.00310,0.43278
 23,0.02500,0.55000,0.07500,0.07000,0.28000,0.15865,0.00308,0.43178
 24,0.02000,0.55000,0.07500,0.07000,0.28500,0.15863,0.00308,0.43233
 25,0.01500,0.55500,0.08000,0.07000,0.28000,0.15884,0.00309,0.43108
 26,0.01500,0.55500,0.08000,0.07000,0.28000,0.15884,0.00309,0.43117
 27,0.02000,0.55000,0.08000,0.07000,0.28000,0.15876,0.00308,0.43144
 28,0.02000,0.55000,0.08000,0.07000,0.28000,0.15864,0.00310,0.43415
 29,0.02000,0.55000,0.08000,0.07000,0.28000,0.15873,0.00308,0.43252
 30,0.02000,0.55000,0.08000,0.07000,0.28000,0.15868,0.00308,0.43252
 31,0.02500,0.55000,0.07500,0.07000,0.28000,0.15877,0.00305,0.43003
 32,0.02500,0.55000,0.07500,0.07000,0.28000,0.15885,0.00303,0.42825
 33,0.03000,0.55000,0.07000,0.07500,0.27500,0.15908,0.00299,0.42386
 34,0.05000,0.54500,0.06000,0.08000,0.26500,0.16009,0.00295,0.41298
 35,0.05500,0.54500,0.05500,0.08000,0.26500,0.16030,0.00298,0.41432
 36,0.06000,0.55000,0.04500,0.08500,0.26000,0.16083,0.00305,0.41515
 37,0.06500,0.54500,0.04500,0.08500,0.26000,0.16091,0.00306,0.41617
 38,0.07500,0.55000,0.03000,0.09500,0.25000,0.16187,0.00322,0.41760
 39,0.08000,0.55000,0.02500,0.09500,0.25000,0.16193,0.00322,0.41925
 40,0.09500,0.55000,0.00500,0.10500,0.24500,0.16277,0.00344,0.42459
 41,0.08000,0.55000,0.02000,0.10000,0.25000,0.16216,0.00328,0.42291
