     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.03928,0.19493,0.21440,0.28145,0.26994,0.0703818
0.02866,0.04967,0.06567,0.72303,0.13298,0.0683478
0.98891,0.00223,0.00444,0.00133,0.00309,0.0139838
0.00158,0.00345,0.00460,0.22190,0.76846,0.0045358
0.05719,0.22665,0.25598,0.45889,0.00128,0.0949858
0.00347,0.64916,0.05709,0.28892,0.00137,0.0932752
0.00461,0.40473,0.47936,0.10941,0.00189,0.0967539
0.00262,0.36821,0.33577,0.28845,0.00496,0.0968369
0.00366,0.00189,0.77114,0.22051,0.00280,0.0830214
0.00124,0.40441,0.32008,0.27292,0.00135,0.0903049
0.00122,0.71570,0.27603,0.00425,0.00280,0.0306207
0.05482,0.23494,0.66601,0.04289,0.00134,0.1312982
0.23227,0.14440,0.62069,0.00117,0.00147,0.1415409
0.32717,0.35546,0.00367,0.31078,0.00291,0.0389318
0.15093,0.10217,0.62479,0.00004,0.12207,0.1443180
0.17402,0.09932,0.66345,0.00262,0.06060,0.1427301
0.16560,0.14104,0.60694,0.00184,0.08457,0.1460137
0.27073,0.04593,0.55428,0.00108,0.12798,0.1271746
0.13626,0.16182,0.61578,0.00452,0.08162,0.1469731
0.13791,0.16291,0.61663,0.00027,0.08227,0.1467408
0.13218,0.16418,0.61318,0.00329,0.08717,0.1486130
0.09434,0.15870,0.62486,0.00031,0.12179,0.1506914
0.00241,0.15210,0.63842,0.00414,0.20293,0.1545627
0.00285,0.12704,0.63020,0.00105,0.23886,0.1605535
0.00273,0.01453,0.61376,0.00453,0.36444,0.1465383
0.00354,0.14146,0.58807,0.00076,0.26617,0.1566102
0.00380,0.38636,0.00106,0.60597,0.00281,0.1371455
0.00376,0.10844,0.66257,0.00433,0.22090,0.1632353
0.00097,0.49584,0.00416,0.00038,0.49866,0.0000000
0.50033,0.00439,0.00122,0.00074,0.49333,0.0282540
0.00481,0.09284,0.68485,0.00346,0.21404,0.1557255
0.38322,0.22472,0.38572,0.00255,0.00379,0.1058008
0.00375,0.11681,0.65958,0.00075,0.21912,0.1568580
0.00169,0.11968,0.65304,0.00142,0.22417,0.1615322
0.00104,0.11422,0.65628,0.00394,0.22453,0.1615520
0.00464,0.10937,0.66770,0.00312,0.21517,0.1564041
0.36934,0.00355,0.00412,0.61898,0.00401,0.0322394
0.00216,0.12189,0.64522,0.00359,0.22715,0.1646199
0.00128,0.12749,0.63900,0.00447,0.22776,0.1592482
0.00048,0.12577,0.63810,0.00435,0.23130,0.1617364
0.00309,0.12421,0.64597,0.00001,0.22672,0.1587243
0.00375,0.12835,0.63341,0.00327,0.23122,0.1604284
0.00140,0.12683,0.64071,0.00088,0.23019,0.1557322
0.00311,0.12146,0.64243,0.00217,0.23083,0.1595571
0.00345,0.11026,0.65952,0.00256,0.22422,0.1600470
0.32252,0.00312,0.48240,0.18776,0.00420,0.1209604
0.00072,0.10436,0.61965,0.04310,0.23218,0.1577783
0.00253,0.12116,0.63172,0.00427,0.24032,0.1596960
0.00207,0.12030,0.63505,0.00345,0.23913,0.1530635
0.00113,0.11147,0.64495,0.00450,0.23795,0.1567199
0.00218,0.11848,0.63667,0.00470,0.23797,0.1564608
0.00361,0.10535,0.62562,0.03759,0.22783,0.1595224
0.00028,0.11430,0.64339,0.00455,0.23747,0.1623590
0.00056,0.11241,0.64526,0.00358,0.23818,0.1643733
