  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.14000,0.28500,0.00000,0.00000,0.57500,0.05915,0.00219,0.59309
  3,0.00000,0.26500,0.00000,0.00000,0.73500,0.06573,0.00250,0.98011
  4,0.00000,1.00000,0.00000,0.00000,0.00000,0.11011,0.00580,1.26464
  5,0.00000,0.63000,0.00000,0.00000,0.37000,0.12258,0.00397,0.48387
  6,0.00000,0.57500,0.00000,0.00000,0.42500,0.15148,0.00502,0.43828
  7,0.00000,0.57000,0.00000,0.01000,0.42000,0.15152,0.00448,0.44556
  8,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00497,0.00432,0.44126
  8,0.00000,0.54000,0.07500,0.00000,0.38500,0.15527,0.00432,0.44126
  9,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00712,0.00428,0.45978
  9,0.00000,0.54000,0.08500,0.00000,0.37500,0.15514,0.00428,0.45978
 10,0.10500,0.54500,0.06000,0.00000,0.29000,0.16387,0.00422,0.39980
 11,0.11000,0.54500,0.06000,0.00000,0.28500,0.16406,0.00414,0.40511
 12,0.11500,0.54500,0.04500,0.00000,0.29500,0.16469,0.00413,0.40993
 13,0.12500,0.54500,0.03500,0.00000,0.29500,0.16257,0.00449,0.43141
 14,0.12000,0.54500,0.04000,0.00000,0.29500,0.16259,0.00413,0.43065
 15,0.12000,0.55000,0.03000,0.00000,0.30000,0.16308,0.00393,0.41086
 16,0.12500,0.55500,0.02000,0.00000,0.30000,0.16329,0.00396,0.41243
 17,0.13000,0.55500,0.01500,0.00000,0.30000,0.16355,0.00401,0.41404
 18,0.14000,0.55500,0.00500,0.00000,0.30000,0.16396,0.00406,0.41525
 19,0.13500,0.55500,0.01000,0.00000,0.30000,0.16392,0.00365,0.40904
 20,0.13500,0.55500,0.01000,0.00000,0.30000,0.16391,0.00327,0.40253
 21,0.14500,0.56000,0.00000,0.00000,0.29500,0.16440,0.00333,0.40371
 22,0.14500,0.56000,0.00000,0.00000,0.29500,0.16446,0.00341,0.40686
 23,0.13500,0.55500,0.01000,0.00000,0.30000,0.16384,0.00333,0.40517
 24,0.13500,0.55000,0.00000,0.03000,0.28500,0.16486,0.00317,0.39237
 25,0.13500,0.55000,0.00000,0.03000,0.28500,0.16508,0.00314,0.39130
 26,0.13000,0.55000,0.00500,0.02500,0.29000,0.16475,0.00315,0.39560
 27,0.13000,0.55500,0.01000,0.01500,0.29000,0.16421,0.00318,0.40040
 28,0.13000,0.55500,0.01000,0.01000,0.29500,0.16380,0.00320,0.40261
 29,0.13000,0.55500,0.01000,0.01000,0.29500,0.16380,0.00309,0.40389
 30,0.13000,0.55500,0.01000,0.01000,0.29500,0.16392,0.00311,0.40543
 31,0.14000,0.55500,0.00000,0.00000,0.30500,0.16462,0.00320,0.40999
 32,0.13500,0.55500,0.00500,0.00500,0.30000,0.16425,0.00315,0.40746
 33,0.13500,0.55500,0.00500,0.01000,0.29500,0.16407,0.00313,0.40681
 34,0.13500,0.55500,0.00500,0.01000,0.29500,0.16403,0.00313,0.40658
 35,0.13000,0.55500,0.01000,0.01000,0.29500,0.16380,0.00310,0.40483
