  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.45500,0.37000,0.00000,0.17500,0.09022,0.00460,0.88992
  3,0.00000,0.00000,1.00000,0.00000,0.00000,0.13203,0.01019,1.66232
  4,0.00000,0.00000,1.00000,0.00000,0.00000,0.13243,0.00807,1.71016
  5,0.00000,0.34500,0.65000,0.00500,0.00000,0.13922,0.00491,0.53974
  6,0.00000,0.32500,0.67500,0.00000,0.00000,0.13582,0.00424,0.52045
  7,0.00000,0.19000,0.60000,0.00000,0.21000,0.15058,0.00461,0.51256
  8,0.00000,0.17000,0.60500,0.00000,0.22500,0.15069,0.00429,0.52827
  9,0.01000,0.18500,0.62500,0.00000,0.18000,0.15116,0.00355,0.47920
 10,0.00000,0.11500,0.63000,0.06000,0.19500,0.15376,0.00359,0.45766
 11,0.00000,0.12000,0.62500,0.05500,0.20000,0.15296,0.00349,0.47245
 12,0.01500,0.12000,0.62000,0.05500,0.19000,0.15227,0.00350,0.47975
 13,0.02000,0.11500,0.61500,0.06500,0.18500,0.15217,0.00331,0.47870
 14,0.03500,0.12000,0.61500,0.05500,0.17500,0.15224,0.00332,0.48788
 15,0.04000,0.11500,0.61000,0.06500,0.17000,0.15345,0.00308,0.47688
 16,0.04500,0.11500,0.61000,0.06500,0.16500,0.15349,0.00279,0.46962
 17,0.04500,0.11500,0.61000,0.06000,0.17000,0.15343,0.00267,0.47149
 18,0.04500,0.11000,0.60500,0.07000,0.17000,0.15373,0.00257,0.46789
 19,0.00000,0.42000,0.00000,0.58000,0.00000,0.14420,0.00374,0.43655
 19,0.03500,0.10000,0.62000,0.06500,0.18000,0.15478,0.00374,0.43655
 20,0.00000,0.43500,0.00000,0.56500,0.00000,0.14409,0.00435,0.40995
 20,0.05500,0.10500,0.60000,0.06500,0.17500,0.15432,0.00435,0.40995
 21,0.00000,0.50500,0.00000,0.49500,0.00000,0.14951,0.00441,0.41551
 21,0.05000,0.11000,0.60500,0.06000,0.17500,0.15422,0.00441,0.41551
 22,0.00000,0.50000,0.00000,0.50000,0.00000,0.14936,0.00484,0.41088
 22,0.06000,0.10500,0.58500,0.07500,0.17500,0.15414,0.00484,0.41088
 23,0.07500,0.11500,0.59500,0.05500,0.16000,0.15503,0.00461,0.40053
 23,0.00000,0.50000,0.00000,0.50000,0.00000,0.14948,0.00461,0.40053
 24,0.07000,0.12000,0.61500,0.04000,0.15500,0.15527,0.00461,0.40474
 24,0.00000,0.50000,0.00000,0.50000,0.00000,0.14935,0.00461,0.40474
 25,0.07000,0.12000,0.61500,0.04000,0.15500,0.15528,0.00440,0.40390
 25,0.00000,0.50000,0.00000,0.50000,0.00000,0.14931,0.00440,0.40390
 26,0.07500,0.12000,0.61500,0.03500,0.15500,0.15520,0.00432,0.40713
 26,0.00000,0.50000,0.00000,0.50000,0.00000,0.14921,0.00432,0.40713
 27,0.06500,0.12500,0.63000,0.02500,0.15500,0.15579,0.00426,0.40737
