  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.14500,0.21500,0.13500,0.30500,0.20000,0.05662,0.00175,0.27668
  3,0.00000,0.32000,0.21000,0.47000,0.00000,0.08985,0.00393,0.64497
  4,0.00000,0.23500,0.40500,0.36000,0.00000,0.09979,0.00497,0.88824
  5,0.00000,0.14500,0.41000,0.44500,0.00000,0.09894,0.00375,0.83706
  6,0.00000,0.20000,0.43000,0.37000,0.00000,0.09928,0.00284,0.74968
  7,0.00000,0.20000,0.42500,0.37500,0.00000,0.09917,0.00251,0.76427
  8,0.00000,0.00000,0.55000,0.00000,0.45000,0.14228,0.00507,0.67280
  9,0.00000,0.01500,0.61000,0.10500,0.27000,0.14859,0.00380,0.45146
 10,0.00000,0.12000,0.62000,0.01500,0.24500,0.15927,0.00377,0.44799
 11,0.00000,0.12000,0.62000,0.01500,0.24500,0.15919,0.00348,0.45164
 12,0.00000,0.08500,0.65000,0.00000,0.26500,0.15987,0.00366,0.47147
 13,0.00000,0.08500,0.65000,0.00000,0.26500,0.15977,0.00327,0.46357
 14,0.00000,0.11500,0.63000,0.00000,0.25500,0.15742,0.00308,0.46035
 15,0.00000,0.11500,0.63000,0.00000,0.25500,0.15730,0.00286,0.46053
 16,0.00000,0.11500,0.63000,0.00000,0.25500,0.15713,0.00281,0.47051
 17,0.00000,0.12000,0.62500,0.00000,0.25500,0.15715,0.00298,0.46901
 18,0.00000,0.12000,0.62500,0.00000,0.25500,0.15701,0.00282,0.47030
 19,0.00000,0.12000,0.62500,0.00000,0.25500,0.15690,0.00276,0.47135
 20,0.00000,0.12000,0.62500,0.00000,0.25500,0.15675,0.00274,0.48044
 21,0.00000,0.12000,0.62500,0.00000,0.25500,0.15671,0.00273,0.48332
 22,0.00000,0.12000,0.62500,0.00000,0.25500,0.15680,0.00253,0.46597
 23,0.00000,0.12000,0.62500,0.00000,0.25500,0.15670,0.00253,0.47049
 24,0.00000,0.12000,0.62500,0.00000,0.25500,0.15664,0.00241,0.47022
 25,1.00000,0.00000,0.00000,0.00000,0.00000,0.01290,0.00253,0.42116
 25,0.00000,0.11500,0.63000,0.00500,0.25000,0.15705,0.00253,0.42116
 26,1.00000,0.00000,0.00000,0.00000,0.00000,0.01291,0.00250,0.42515
 26,0.00000,0.11500,0.63000,0.00000,0.25500,0.15702,0.00250,0.42515
 27,1.00000,0.00000,0.00000,0.00000,0.00000,0.01295,0.00253,0.42948
 27,0.00000,0.11500,0.63000,0.00000,0.25500,0.15693,0.00253,0.42948
 28,1.00000,0.00000,0.00000,0.00000,0.00000,0.01290,0.00248,0.42260
 28,0.01000,0.09000,0.62500,0.04500,0.23000,0.15781,0.00248,0.42260
 29,1.00000,0.00000,0.00000,0.00000,0.00000,0.01304,0.00274,0.43471
 29,0.00000,0.11000,0.63000,0.01000,0.25000,0.15690,0.00274,0.43471
 30,1.00000,0.00000,0.00000,0.00000,0.00000,0.01316,0.00394,0.43799
 30,0.00000,0.55500,0.00000,0.44500,0.00000,0.13575,0.00394,0.43799
 30,0.00000,0.12000,0.63000,0.00000,0.25000,0.15736,0.00394,0.43799
 31,1.00000,0.00000,0.00000,0.00000,0.00000,0.01321,0.00434,0.44850
 31,0.00000,0.48000,0.00000,0.52000,0.00000,0.14420,0.00434,0.44850
 31,0.00000,0.12000,0.63000,0.00000,0.25000,0.15728,0.00434,0.44850
 32,1.00000,0.00000,0.00000,0.00000,0.00000,0.01303,0.00500,0.44757
 32,0.00000,0.48000,0.00000,0.52000,0.00000,0.14363,0.00500,0.44757
 32,0.00000,0.12000,0.63000,0.00000,0.25000,0.15712,0.00500,0.44757
 33,0.67500,0.00000,0.00000,0.00000,0.32500,0.04514,0.00490,0.44277
 33,0.00000,0.48000,0.00000,0.52000,0.00000,0.14369,0.00490,0.44277
 33,0.00000,0.12000,0.63000,0.00000,0.25000,0.15703,0.00490,0.44277
 34,0.66500,0.01000,0.00000,0.00000,0.32500,0.04491,0.00483,0.44320
 34,0.00000,0.48000,0.00000,0.52000,0.00000,0.14384,0.00483,0.44320
