     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.19635,0.29247,0.05492,0.17006,0.28621,0.0284856
0.02517,0.27861,0.31205,0.31399,0.07018,0.0997867
0.00402,0.15430,0.52701,0.30971,0.00495,0.1021295
0.00268,0.09022,0.30600,0.59760,0.00350,0.0873201
0.00147,0.30073,0.39975,0.29744,0.00061,0.0953725
0.00110,0.08353,0.41863,0.34513,0.15161,0.1237503
0.00499,0.00494,0.47344,0.22636,0.29028,0.1350396
0.00222,0.00434,0.64257,0.00243,0.34845,0.1522956
0.00483,0.12594,0.55930,0.00138,0.30854,0.1511207
0.16033,0.00150,0.60203,0.00290,0.23325,0.1348978
0.00286,0.02607,0.55872,0.00238,0.40996,0.1452508
0.00349,0.06274,0.65413,0.00237,0.27727,0.1598707
0.00322,0.00158,0.00381,0.65460,0.33680,0.0360984
0.00470,0.04416,0.69718,0.00088,0.25308,0.1573411
0.99140,0.00327,0.00457,0.00009,0.00066,0.0114277
0.00270,0.06270,0.67230,0.00093,0.26136,0.1637927
0.46000,0.00007,0.00117,0.53850,0.00026,0.0230045
0.00477,0.98818,0.00430,0.00001,0.00273,0.0000131
0.00070,0.07370,0.67341,0.00497,0.24722,0.1631241
0.00000,0.08057,0.67948,0.00269,0.23726,0.1549495
0.00004,0.05606,0.67934,0.00009,0.26447,0.1586238
0.00092,0.04835,0.68349,0.00140,0.26584,0.1580208
0.00196,0.08275,0.65490,0.00242,0.25798,0.1505330
0.00024,0.00299,0.72030,0.00152,0.27494,0.1518131
0.00182,0.07702,0.65118,0.00126,0.26873,0.1552469
0.00392,0.07309,0.65307,0.00286,0.26706,0.1537988
0.00007,0.06633,0.65565,0.00348,0.27447,0.1562507
0.00285,0.06782,0.65539,0.00441,0.26954,0.1557316
0.00030,0.06764,0.66100,0.00011,0.27096,0.1544846
0.00195,0.05384,0.66386,0.00313,0.27722,0.1645899
0.00492,0.00200,0.99083,0.00118,0.00107,0.0716647
0.00229,0.05077,0.65373,0.00491,0.28829,0.1625808
0.00052,0.04989,0.65341,0.00480,0.29138,0.1555967
0.27645,0.25928,0.45597,0.00478,0.00352,0.1236074
0.52532,0.00326,0.46414,0.00436,0.00292,0.0666424
0.00150,0.07867,0.64639,0.00117,0.27227,0.1591454
0.00474,0.09279,0.63512,0.00374,0.26360,0.1549324
0.00469,0.06949,0.64600,0.00230,0.27751,0.1605352
0.00123,0.06138,0.65031,0.00352,0.28356,0.1587475
0.00483,0.07521,0.64299,0.00198,0.27500,0.1607153
0.00086,0.05077,0.63989,0.03362,0.27486,0.1529405
0.00134,0.07973,0.64449,0.00041,0.27402,0.1574512
0.00152,0.08856,0.63980,0.00320,0.26691,0.1579213
0.00131,0.08374,0.64210,0.00388,0.26897,0.1627135
0.00063,0.09124,0.63907,0.00169,0.26737,0.1602578
0.00430,0.10160,0.63675,0.00029,0.25706,0.1557827
0.00473,0.09412,0.63853,0.00183,0.26079,0.1631153
