  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.27500,0.35000,0.33500,0.04000,0.10119,0.00537,0.35770
  3,0.00000,0.24500,0.39500,0.36000,0.00000,0.10796,0.00506,0.53985
  4,0.00000,0.26500,0.41000,0.32500,0.00000,0.10763,0.00384,0.54318
  5,0.00000,0.13000,0.41500,0.36000,0.09500,0.10903,0.00316,0.45396
  6,0.00000,0.03500,0.42000,0.33500,0.21000,0.12481,0.00371,0.46469
  7,0.00000,0.00000,0.47000,0.23000,0.30000,0.13517,0.00488,0.54251
  8,0.00000,0.00000,0.65500,0.00000,0.34500,0.15203,0.00652,0.57370
  9,0.00000,0.06000,0.61000,0.00000,0.33000,0.15344,0.00627,0.58342
 10,0.00000,0.06000,0.61500,0.00000,0.32500,0.15339,0.00544,0.57453
 11,0.00000,0.06500,0.63500,0.00000,0.30000,0.15380,0.00530,0.58086
 12,0.00000,0.06500,0.67000,0.00000,0.26500,0.15820,0.00566,0.58131
 13,0.00000,0.06000,0.66500,0.00000,0.27500,0.15772,0.00470,0.54579
 14,0.00000,0.06000,0.66500,0.00000,0.27500,0.15801,0.00473,0.54938
 15,0.00000,0.06000,0.66500,0.00000,0.27500,0.15803,0.00404,0.52985
 16,0.00000,0.06500,0.67500,0.00000,0.26000,0.15986,0.00405,0.51937
 17,0.00000,0.06500,0.67500,0.00000,0.26000,0.15981,0.00375,0.52046
 18,0.00000,0.06500,0.67000,0.00000,0.26500,0.15978,0.00337,0.51270
 19,0.00000,0.07000,0.67500,0.00000,0.25500,0.16078,0.00338,0.50657
 20,0.00000,0.06000,0.67000,0.00000,0.27000,0.15966,0.00330,0.51046
 21,0.00000,0.06000,0.67000,0.00000,0.27000,0.15951,0.00329,0.51054
 22,0.00000,0.06500,0.66500,0.00000,0.27000,0.15936,0.00327,0.51023
 23,0.00000,0.04500,0.68000,0.00000,0.27500,0.15864,0.00343,0.52803
 24,0.00000,0.07000,0.66000,0.00000,0.27000,0.15820,0.00311,0.50373
 25,0.00000,0.07000,0.66000,0.00000,0.27000,0.15789,0.00315,0.50953
 26,0.00000,0.06500,0.66000,0.00000,0.27500,0.15755,0.00323,0.51786
 27,0.00000,0.06500,0.66500,0.00000,0.27000,0.15746,0.00324,0.51990
 28,0.00000,0.06000,0.66500,0.00000,0.27500,0.15736,0.00327,0.52251
 29,0.00000,0.06000,0.66500,0.00000,0.27500,0.15716,0.00328,0.52457
 30,0.00000,0.06000,0.66500,0.00000,0.27500,0.15766,0.00316,0.51428
 31,0.00000,0.06000,0.65500,0.00000,0.28500,0.15796,0.00287,0.48600
