  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.23500,0.20500,0.19000,0.12000,0.25000,0.04203,0.00102,0.33745
  3,0.02500,0.48000,0.33000,0.00000,0.16500,0.12623,0.00755,0.47151
  4,0.06000,0.43500,0.31000,0.00000,0.19500,0.11814,0.00502,0.43134
  5,0.07500,0.45000,0.28500,0.00000,0.19000,0.11765,0.00399,0.43209
  6,0.00000,0.51000,0.13500,0.00000,0.35500,0.15033,0.00538,0.47945
  7,0.00000,0.56000,0.06000,0.00000,0.38000,0.15521,0.00567,0.53495
  8,0.00000,0.58500,0.07500,0.00000,0.34000,0.15409,0.00483,0.51722
  9,0.00000,0.58500,0.08000,0.00000,0.33500,0.15402,0.00442,0.50819
 10,0.08500,0.63000,0.01500,0.00000,0.27000,0.15654,0.00482,0.51435
 11,0.08500,0.63000,0.01500,0.00000,0.27000,0.15720,0.00437,0.51144
 12,0.11000,0.60500,0.00000,0.00000,0.28500,0.15990,0.00402,0.49802
 13,0.11000,0.60000,0.00000,0.00000,0.29000,0.16005,0.00381,0.49127
 14,0.11000,0.60000,0.00000,0.00000,0.29000,0.16005,0.00337,0.48016
 15,0.11000,0.60000,0.00000,0.00000,0.29000,0.16000,0.00317,0.48349
 16,0.10500,0.59500,0.01000,0.00000,0.29000,0.16005,0.00312,0.48600
 17,0.11000,0.58500,0.01500,0.00000,0.29000,0.16095,0.00316,0.46769
 18,0.34000,0.00000,0.66000,0.00000,0.00000,0.15984,0.00441,0.43033
 18,0.09500,0.59000,0.03000,0.00000,0.28500,0.16118,0.00441,0.43033
 19,0.38000,0.00000,0.62000,0.00000,0.00000,0.16017,0.00479,0.44072
 19,0.10000,0.59000,0.02000,0.00000,0.29000,0.16093,0.00479,0.44072
 20,0.41500,0.00000,0.58500,0.00000,0.00000,0.16290,0.00473,0.44574
 20,0.10000,0.59500,0.01500,0.00000,0.29000,0.16092,0.00473,0.44574
