  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.61000,0.39000,0.00000,0.00000,0.00000,0.07200,0.00336,1.37253
  3,0.27000,0.30500,0.02500,0.15500,0.24500,0.06743,0.00171,0.53395
  4,0.00000,0.78000,0.00000,0.09500,0.12500,0.17690,0.01005,0.69713
  5,1.00000,0.00000,0.00000,0.00000,0.00000,0.00034,0.00524,0.38135
  5,0.02500,0.55500,0.00500,0.17500,0.24000,0.15704,0.00524,0.38135
  6,1.00000,0.00000,0.00000,0.00000,0.00000,0.00030,0.00447,0.34985
  6,0.06000,0.56500,0.01000,0.10500,0.26000,0.15896,0.00447,0.34985
  7,1.00000,0.00000,0.00000,0.00000,0.00000,0.00031,0.00390,0.35556
  7,0.06500,0.57000,0.01000,0.10500,0.25000,0.15828,0.00390,0.35556
  8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00034,0.00365,0.36788
  8,0.06500,0.56000,0.06000,0.08000,0.23500,0.16126,0.00365,0.36788
  8,0.00000,0.00000,0.00000,1.00000,0.00000,-0.00241,0.00365,0.36788
  9,1.00000,0.00000,0.00000,0.00000,0.00000,0.00042,0.00370,0.38545
  9,0.11000,0.58000,0.03500,0.04000,0.23500,0.16545,0.00370,0.38545
 10,1.00000,0.00000,0.00000,0.00000,0.00000,0.00042,0.00338,0.37668
 10,0.10000,0.58000,0.03000,0.03500,0.25500,0.16594,0.00338,0.37668
 11,1.00000,0.00000,0.00000,0.00000,0.00000,0.00034,0.00330,0.38467
 11,0.09000,0.60000,0.02500,0.03500,0.25000,0.16596,0.00330,0.38467
 12,1.00000,0.00000,0.00000,0.00000,0.00000,0.00036,0.00318,0.39089
 12,0.09500,0.60000,0.01500,0.03500,0.25500,0.16565,0.00318,0.39089
 13,1.00000,0.00000,0.00000,0.00000,0.00000,0.00035,0.00286,0.38621
 13,0.09500,0.60000,0.01500,0.03500,0.25500,0.16561,0.00286,0.38621
 14,1.00000,0.00000,0.00000,0.00000,0.00000,0.00034,0.00283,0.38700
 14,0.09500,0.60000,0.01500,0.03500,0.25500,0.16573,0.00283,0.38700
 15,1.00000,0.00000,0.00000,0.00000,0.00000,0.00036,0.00271,0.39258
 15,0.09500,0.60000,0.01500,0.03500,0.25500,0.16559,0.00271,0.39258
 16,0.38000,0.00000,0.62000,0.00000,0.00000,0.16787,0.00456,0.39736
 16,0.08500,0.61000,0.01500,0.03000,0.26000,0.16684,0.00456,0.39736
 17,0.42500,0.00000,0.57500,0.00000,0.00000,0.17019,0.00452,0.40408
 17,0.08500,0.61000,0.01500,0.03000,0.26000,0.16693,0.00452,0.40408
 18,0.41500,0.00000,0.58500,0.00000,0.00000,0.16907,0.00604,0.38922
 18,0.10000,0.59500,0.02000,0.03500,0.25000,0.16626,0.00604,0.38922
 19,0.41500,0.00000,0.58500,0.00000,0.00000,0.16891,0.00609,0.39228
 19,0.10000,0.59500,0.01500,0.04000,0.25000,0.16604,0.00609,0.39228
 20,0.41500,0.00000,0.58500,0.00000,0.00000,0.16892,0.00559,0.38557
 20,0.10000,0.59500,0.01500,0.04000,0.25000,0.16607,0.00559,0.38557
 21,0.41500,0.00000,0.58500,0.00000,0.00000,0.16890,0.00532,0.38453
 21,0.10000,0.59000,0.02000,0.04000,0.25000,0.16598,0.00532,0.38453
 22,0.41500,0.00000,0.58500,0.00000,0.00000,0.16905,0.00508,0.38428
 22,0.10000,0.59000,0.02000,0.04000,0.25000,0.16594,0.00508,0.38428
