     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.04196,0.28057,0.23820,0.24279,0.19648,0.0893811
0.31934,0.00933,0.02977,0.44959,0.19196,0.0034025
0.09310,0.38475,0.21316,0.16335,0.14565,0.1218203
0.09708,0.60494,0.22492,0.00200,0.07105,0.1131557
0.24439,0.41449,0.19629,0.00360,0.14123,0.1052675
0.09946,0.52203,0.14049,0.19498,0.04304,0.1228267
0.03099,0.52566,0.12839,0.11340,0.20156,0.1543320
0.01061,0.55812,0.01676,0.09692,0.31760,0.1560605
0.00085,0.52810,0.10777,0.04578,0.31750,0.1588163
0.06886,0.50645,0.05454,0.06367,0.30648,0.1570625
0.00078,0.52795,0.08430,0.09142,0.29556,0.1577348
0.00062,0.50683,0.07899,0.09794,0.31563,0.1529537
0.01832,0.59325,0.06620,0.03498,0.28725,0.1562506
0.02801,0.55373,0.07388,0.06543,0.27895,0.1613697
0.04918,0.55974,0.05215,0.07760,0.26133,0.1577434
0.02857,0.55344,0.08506,0.02978,0.30315,0.1592496
0.00383,0.56947,0.08538,0.06690,0.27442,0.1575675
0.04536,0.54453,0.07275,0.03655,0.30080,0.1543623
0.00201,0.56722,0.07617,0.08473,0.26987,0.1599382
0.00369,0.00430,0.00004,0.00150,0.99047,0.0000000
0.00493,0.56482,0.07643,0.08574,0.26807,0.1577982
0.00401,0.56744,0.07604,0.08143,0.27108,0.1555318
0.03677,0.55162,0.06076,0.07843,0.27242,0.1590300
0.03828,0.54714,0.06185,0.08264,0.27009,0.1581456
0.00413,0.55439,0.09394,0.06458,0.28297,0.1612495
0.00146,0.55378,0.09768,0.05965,0.28744,0.1587404
0.00105,0.55629,0.09470,0.06429,0.28367,0.1572127
0.01895,0.55148,0.08338,0.06594,0.28025,0.1567542
0.01717,0.55425,0.07806,0.07250,0.27803,0.1603256
0.00277,0.55726,0.08501,0.07187,0.28309,0.1572622
0.03639,0.54822,0.06827,0.07404,0.27307,0.1600782
0.03587,0.54857,0.06568,0.08006,0.26982,0.1599656
0.03958,0.54861,0.06465,0.07652,0.27064,0.1621061
0.04792,0.54655,0.05866,0.07862,0.26826,0.1687175
0.07084,0.54881,0.03324,0.09216,0.25494,0.1608483
0.07199,0.54728,0.03374,0.09135,0.25564,0.1632767
0.08101,0.55245,0.02111,0.09628,0.24915,0.1608583
0.07669,0.54813,0.02634,0.09650,0.25234,0.1669396
0.10021,0.54922,0.00033,0.11241,0.23783,0.1615953
0.09716,0.55139,0.00067,0.10520,0.24558,0.1661877
0.10348,0.55219,0.00395,0.10114,0.23924,0.1587197
0.08106,0.54855,0.00262,0.12504,0.24273,0.1612759
0.09009,0.55504,0.00288,0.09964,0.25236,0.1552534
0.07833,0.53136,0.03265,0.10966,0.24801,0.1620955
0.07568,0.53339,0.03394,0.10929,0.24770,0.1579155
0.07809,0.55357,0.02850,0.08866,0.25118,0.1603864
0.07107,0.54793,0.03123,0.09978,0.24999,0.1596654
0.07389,0.54846,0.03271,0.09467,0.25027,0.1618307
0.06501,0.57193,0.00475,0.11863,0.23969,0.1627782
0.06460,0.57581,0.00064,0.12134,0.23760,0.1608992
0.06717,0.56862,0.01016,0.11046,0.24360,0.1638342
0.06378,0.57704,0.00136,0.11684,0.24098,0.1601340
0.06616,0.56357,0.01951,0.10506,0.24570,0.1613270
0.00082,0.00218,0.98884,0.00345,0.00472,0.0663955
0.06508,0.55459,0.00050,0.13538,0.24445,0.1534615
0.08669,0.57187,0.01838,0.07276,0.25029,0.1640840
0.09280,0.58191,0.00923,0.07043,0.24563,0.1640924
0.09919,0.58829,0.00263,0.06374,0.24615,0.1652969
0.10336,0.59291,0.00223,0.05813,0.24337,0.1628248
0.10375,0.58954,0.00124,0.06032,0.24516,0.1587015
0.00271,0.00365,0.58941,0.00218,0.40206,0.0608199
0.09311,0.58985,0.00012,0.07161,0.24531,0.1672056
0.09439,0.59739,0.00138,0.07179,0.23504,0.1667515
0.09423,0.61033,0.00402,0.07283,0.21858,0.1646208
0.09448,0.61539,0.00062,0.07173,0.21778,0.1615919
0.09523,0.60222,0.00123,0.06658,0.23474,0.1554715
0.98269,0.00362,0.00466,0.00433,0.00469,0.0002379
0.09785,0.58437,0.00231,0.06637,0.24910,0.1689587
0.10058,0.58049,0.00321,0.05620,0.25951,0.1707490
0.11126,0.57391,0.00446,0.03898,0.27138,0.1642173
0.10499,0.57819,0.00457,0.03917,0.27309,0.1667249
0.00236,0.32753,0.66347,0.00250,0.00414,0.0615784
0.11113,0.57533,0.00333,0.03521,0.27500,0.1656567
0.11276,0.57671,0.00085,0.03157,0.27810,0.1667602
0.11427,0.57659,0.00315,0.02692,0.27907,0.1692361
0.12643,0.57083,0.00239,0.01179,0.28856,0.1588380
0.10067,0.58179,0.00148,0.04186,0.27419,0.1626713
0.10803,0.57901,0.00130,0.04084,0.27082,0.1668839
0.10889,0.57990,0.00045,0.03785,0.27291,0.1697450
0.10995,0.57941,0.00144,0.03306,0.27614,0.1625698
0.10279,0.58100,0.00265,0.03983,0.27373,0.1646917
0.10515,0.58222,0.00356,0.03604,0.27303,0.1647690
0.10932,0.57783,0.00264,0.03814,0.27208,0.1631330
0.10541,0.57889,0.00117,0.03998,0.27456,0.1643325
0.10520,0.58183,0.00079,0.04305,0.26914,0.1655031
0.10528,0.58169,0.00010,0.04100,0.27193,0.1660921
0.10005,0.58325,0.00326,0.03968,0.27375,0.1660810
0.09989,0.58331,0.00202,0.03976,0.27502,0.1626089
0.11136,0.57846,0.00034,0.04364,0.26620,0.1609437
0.09469,0.58650,0.00345,0.04008,0.27528,0.1656232
0.09409,0.58379,0.00283,0.04033,0.27895,0.1663935
0.09069,0.58697,0.00197,0.04005,0.28032,0.1631432
0.09885,0.58438,0.00111,0.04096,0.27469,0.1646136
0.10054,0.58342,0.00231,0.04075,0.27298,0.1591779
0.11371,0.57776,0.00189,0.04566,0.26098,0.1619582
0.09575,0.58329,0.00265,0.04306,0.27524,0.1730225
0.08600,0.58682,0.00369,0.04277,0.28072,0.1622048
0.09221,0.58446,0.00081,0.04296,0.27956,0.1615145
0.10905,0.57782,0.00113,0.04275,0.26926,0.1662928
0.11445,0.57356,0.00303,0.04343,0.26552,0.1667807
0.11941,0.57409,0.00349,0.04177,0.26124,0.1682434
0.12858,0.57073,0.00175,0.04250,0.25644,0.1642140
0.12335,0.57243,0.00048,0.04172,0.26202,0.1619458
0.11459,0.57706,0.00051,0.04587,0.26197,0.1620498
0.09915,0.58295,0.00043,0.04381,0.27366,0.1635498
0.10739,0.57944,0.00071,0.04648,0.26598,0.1624220
0.10039,0.58119,0.00110,0.04481,0.27251,0.1630684
0.46990,0.00177,0.00140,0.00279,0.52415,0.0000002
0.10495,0.58381,0.00119,0.04560,0.26446,0.1639396
0.09860,0.58569,0.00166,0.04403,0.27002,0.1653037
0.10495,0.58401,0.00014,0.04262,0.26828,0.1640313
0.10207,0.58747,0.00148,0.04209,0.26689,0.1635346
0.00451,0.45269,0.21965,0.00099,0.32216,0.1459974
0.11964,0.57633,0.00214,0.04300,0.25889,0.1672983
0.12112,0.57490,0.00354,0.04672,0.25373,0.1632346
0.11975,0.57562,0.00443,0.04652,0.25368,0.1586096
