     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.17905,0.33794,0.39366,0.03703,0.05232,0.0850989
0.12756,0.37315,0.15743,0.01279,0.32906,0.1230884
0.00499,0.00032,0.00257,0.00145,0.99067,0.0000000
0.10452,0.66599,0.00500,0.00434,0.22016,0.1555978
0.00455,0.54692,0.00487,0.37458,0.06908,0.0890831
0.43305,0.51265,0.00329,0.00414,0.04686,0.0971471
0.00192,0.94402,0.00257,0.00299,0.04851,0.0582332
0.00338,0.60834,0.00500,0.00091,0.38237,0.1530903
0.00409,0.59557,0.15630,0.00424,0.23980,0.1517845
0.08169,0.56015,0.00135,0.08239,0.27440,0.1627279
0.49022,0.00373,0.00283,0.49847,0.00475,0.0010221
0.15728,0.54096,0.00040,0.00196,0.29942,0.1601586
0.00184,0.43104,0.00085,0.19984,0.36643,0.1293288
0.00135,0.00144,0.99197,0.00395,0.00129,0.0665346
0.00225,0.00212,0.57426,0.42056,0.00080,0.0638503
0.99232,0.00038,0.00290,0.00125,0.00315,0.0000003
0.51142,0.00347,0.00251,0.00426,0.47834,0.0000185
0.00370,0.00031,0.64187,0.00484,0.34928,0.0629599
0.00217,0.00020,0.00206,0.99284,0.00273,0.0000000
0.11579,0.55448,0.04890,0.08392,0.19691,0.1585133
0.38134,0.00031,0.61053,0.00295,0.00486,0.1623984
0.51299,0.00400,0.47414,0.00497,0.00390,0.1545070
0.36453,0.00076,0.51097,0.12233,0.00140,0.1245665
0.00458,0.00324,0.00088,0.54995,0.44135,0.0002819
0.16539,0.66462,0.16940,0.00058,0.00001,0.0913421
0.37401,0.00460,0.50514,0.00212,0.11414,0.1151672
0.00367,0.62587,0.00338,0.10459,0.26249,0.1436111
0.20886,0.42120,0.00114,0.18518,0.18361,0.1339604
0.00295,0.39185,0.21542,0.22200,0.16778,0.1290882
0.54252,0.16883,0.28375,0.00089,0.00400,0.0684479
0.00130,0.21377,0.21509,0.56959,0.00025,0.0228421
0.00040,0.49886,0.13553,0.00131,0.36389,0.1528821
0.00451,0.27642,0.71284,0.00300,0.00324,0.0564696
0.00266,0.00121,0.28651,0.13458,0.57504,0.0109564
0.00260,0.40770,0.00233,0.00389,0.58349,0.1195091
0.00446,0.42539,0.32242,0.00089,0.24684,0.1402619
0.21800,0.59650,0.00328,0.17745,0.00478,0.1285569
0.00071,0.00283,0.42846,0.32336,0.24464,0.0226193
0.00006,0.52495,0.30209,0.17266,0.00023,0.0991955
0.16905,0.00428,0.00305,0.19455,0.62907,0.0000600
0.15092,0.58066,0.00235,0.00033,0.26572,0.1671633
0.29238,0.00263,0.69628,0.00478,0.00393,0.1483106
0.25248,0.37611,0.00228,0.36567,0.00345,0.0788084
0.00266,0.00396,0.78884,0.20106,0.00348,0.0600633
0.11709,0.56023,0.06495,0.00187,0.25587,0.1552649
0.10990,0.54347,0.00144,0.00476,0.34042,0.1646518
0.18523,0.60429,0.00127,0.00147,0.20774,0.1548825
0.10609,0.54000,0.00279,0.00300,0.34812,0.1667858
0.74657,0.00288,0.00305,0.24746,0.00004,0.0004899
0.11205,0.52667,0.00331,0.00206,0.35591,0.1600530
0.00292,0.24264,0.48662,0.26343,0.00440,0.0547561
0.10667,0.54498,0.00337,0.07473,0.27024,0.1665695
0.00230,0.50290,0.12624,0.08233,0.28624,0.1558725
0.11411,0.54794,0.00282,0.08165,0.25348,0.1665579
0.21872,0.00178,0.28525,0.49099,0.00326,0.0218113
0.00463,0.76920,0.00465,0.21890,0.00263,0.0716974
0.00389,0.28002,0.31396,0.00130,0.40083,0.0900569
0.22689,0.48513,0.00499,0.00108,0.28190,0.1443061
0.38700,0.00187,0.00343,0.32213,0.28557,0.0003724
0.76737,0.00050,0.00387,0.00314,0.22511,0.0000032
0.09593,0.52204,0.00418,0.06555,0.31229,0.1635123
0.65694,0.00458,0.33547,0.00200,0.00101,0.1170932
0.00392,0.52376,0.14163,0.09223,0.23847,0.1605788
0.00116,0.21523,0.00124,0.62308,0.15929,0.0293189
0.08214,0.55151,0.09143,0.00433,0.27059,0.1637453
0.00065,0.56394,0.42995,0.00298,0.00249,0.0707494
0.09997,0.52425,0.08710,0.08485,0.20383,0.1509899
0.11832,0.56058,0.00088,0.08544,0.23478,0.1612730
0.07735,0.57346,0.00133,0.00300,0.34487,0.1633911
0.07666,0.57287,0.00280,0.00339,0.34429,0.1631920
0.11857,0.55999,0.00374,0.09301,0.22471,0.1630158
0.08744,0.61509,0.00302,0.00088,0.29357,0.1564230
0.25832,0.73346,0.00299,0.00308,0.00215,0.1057265
0.09764,0.50631,0.00376,0.05625,0.33603,0.1630582
0.00408,0.53160,0.10810,0.00330,0.35292,0.1542849
0.11877,0.48838,0.00044,0.00407,0.38835,0.1540000
0.10421,0.54660,0.00320,0.13843,0.20756,0.1595913
0.00050,0.59524,0.17720,0.00001,0.22706,0.1461766
0.00217,0.48914,0.12220,0.08489,0.30160,0.1570321
0.00137,0.57561,0.00266,0.00384,0.41652,0.1512065
0.21866,0.00080,0.29372,0.00431,0.48251,0.0223468
0.50970,0.31232,0.00252,0.17354,0.00192,0.0495472
0.00053,0.00261,0.26134,0.73348,0.00204,0.0101202
0.23904,0.43713,0.15367,0.16888,0.00129,0.1015117
0.10169,0.53807,0.09924,0.00080,0.26020,0.1560585
0.16422,0.26449,0.00462,0.00089,0.56579,0.0707140
0.43350,0.00388,0.55594,0.00321,0.00348,0.1604202
0.06712,0.52597,0.08975,0.10114,0.21603,0.1571276
0.35554,0.05834,0.58024,0.00418,0.00169,0.1241070
0.42838,0.31510,0.00361,0.00032,0.25259,0.0619108
0.09446,0.52669,0.00041,0.07032,0.30813,0.1640644
0.21618,0.00309,0.00285,0.77707,0.00082,0.0001939
0.52579,0.00221,0.32577,0.14336,0.00287,0.0918102
0.00453,0.48124,0.22549,0.07692,0.21182,0.1499934
0.16896,0.56886,0.00036,0.05572,0.20610,0.1600961
0.00367,0.50698,0.08776,0.06984,0.33175,0.1527683
0.11790,0.53310,0.10301,0.00458,0.24142,0.1498145
0.09436,0.62420,0.00302,0.00445,0.27398,0.1603818
0.16919,0.55835,0.00048,0.06779,0.20420,0.1585872
0.00028,0.56594,0.00452,0.08875,0.34052,0.1505033
0.09580,0.54397,0.00201,0.15050,0.20772,0.1559572
0.00498,0.51689,0.11684,0.00062,0.36067,0.1597940
0.00142,0.00211,0.22251,0.00388,0.77008,0.0038965
0.00192,0.00370,0.83071,0.00127,0.16240,0.0833614
0.09865,0.50714,0.00368,0.07072,0.31981,0.1651406
0.09990,0.50536,0.00319,0.07190,0.31964,0.1606985
0.45011,0.00331,0.54477,0.00173,0.00007,0.1639698
