  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.36000,0.00000,0.00000,0.64000,0.13960,0.01119,1.02039
  3,0.13000,0.41000,0.13000,0.01000,0.32000,0.12342,0.00558,0.49084
  4,0.06500,0.70000,0.00000,0.00000,0.23500,0.15623,0.00794,0.70710
  5,0.08000,0.68500,0.00000,0.00000,0.23500,0.15610,0.00654,0.66715
  6,0.00000,0.72500,0.00000,0.00000,0.27500,0.16055,0.00544,0.63105
  7,0.12000,0.59500,0.01500,0.00000,0.27000,0.16049,0.00435,0.41188
  8,0.10500,0.60000,0.00000,0.00000,0.29500,0.16133,0.00412,0.43547
  9,0.09000,0.59500,0.03500,0.00000,0.28000,0.16095,0.00380,0.44045
 10,0.09000,0.58000,0.01500,0.04000,0.27500,0.16311,0.00354,0.42917
 11,0.09000,0.58000,0.01500,0.04000,0.27500,0.16312,0.00318,0.42615
 12,0.09500,0.58000,0.01000,0.03500,0.28000,0.16345,0.00310,0.43384
 13,0.10000,0.58000,0.01000,0.03000,0.28000,0.16338,0.00296,0.43721
 14,0.10000,0.58000,0.00500,0.03500,0.28000,0.16335,0.00304,0.43939
 14,0.00000,0.06500,0.93500,0.00000,0.00000,0.06695,0.00304,0.43939
 15,0.10000,0.58500,0.00500,0.03000,0.28000,0.16334,0.00294,0.43767
 16,0.10000,0.58500,0.00500,0.03000,0.28000,0.16334,0.00271,0.43452
 17,0.10000,0.58500,0.00500,0.03000,0.28000,0.16335,0.00258,0.43563
 18,0.10000,0.58500,0.00000,0.03000,0.28500,0.16330,0.00249,0.43647
 19,0.10000,0.58500,0.00000,0.03000,0.28500,0.16330,0.00233,0.43413
 20,0.10000,0.58000,0.00500,0.03500,0.28000,0.16356,0.00228,0.43097
 21,0.37000,0.00000,0.63000,0.00000,0.00000,0.16251,0.00344,0.40420
 21,0.09000,0.58000,0.02000,0.03500,0.27500,0.16441,0.00344,0.40420
 22,0.42500,0.00000,0.57500,0.00000,0.00000,0.16414,0.00348,0.41159
 22,0.09000,0.58000,0.02000,0.03500,0.27500,0.16435,0.00348,0.41159
 23,0.42500,0.00000,0.57500,0.00000,0.00000,0.16432,0.00371,0.41564
 23,0.09000,0.58000,0.02000,0.03500,0.27500,0.16431,0.00371,0.41564
 24,0.42500,0.00000,0.57500,0.00000,0.00000,0.16428,0.00359,0.41733
 24,0.09000,0.58000,0.02000,0.03500,0.27500,0.16431,0.00359,0.41733
 25,0.42500,0.00000,0.57500,0.00000,0.00000,0.16416,0.00356,0.41887
 25,0.08500,0.58500,0.01000,0.04000,0.28000,0.16456,0.00356,0.41887
 26,0.42000,0.00000,0.58000,0.00000,0.00000,0.16451,0.00391,0.41840
 26,0.08500,0.58000,0.01500,0.04000,0.28000,0.16458,0.00391,0.41840
 27,0.42000,0.00000,0.58000,0.00000,0.00000,0.16465,0.00388,0.40057
 27,0.10500,0.57500,0.02500,0.01000,0.28500,0.16444,0.00388,0.40057
 28,0.42000,0.00000,0.58000,0.00000,0.00000,0.16461,0.00384,0.40546
 28,0.10500,0.57500,0.02500,0.01000,0.28500,0.16441,0.00384,0.40546
 29,0.42500,0.00000,0.57500,0.00000,0.00000,0.16468,0.00389,0.40653
 29,0.10500,0.57500,0.02000,0.01000,0.29000,0.16416,0.00389,0.40653
 30,0.42500,0.00000,0.57500,0.00000,0.00000,0.16570,0.00419,0.41098
 30,0.11500,0.58000,0.00500,0.01500,0.28500,0.16402,0.00419,0.41098
 31,0.42500,0.00000,0.57500,0.00000,0.00000,0.16555,0.00419,0.41040
 31,0.12000,0.58000,0.00000,0.01500,0.28500,0.16387,0.00419,0.41040
 31,0.00000,0.00000,0.00000,1.00000,0.00000,0.00036,0.00419,0.41040
 32,0.42500,0.00000,0.57500,0.00000,0.00000,0.16552,0.00421,0.41444
 32,0.12000,0.58000,0.00000,0.01500,0.28500,0.16384,0.00421,0.41444
 32,0.00000,0.00000,0.00000,1.00000,0.00000,0.00036,0.00421,0.41444
 33,0.42500,0.00000,0.57500,0.00000,0.00000,0.16572,0.00422,0.41708
 33,0.12000,0.58000,0.00000,0.01500,0.28500,0.16376,0.00422,0.41708
 33,0.00000,0.00000,0.00000,1.00000,0.00000,0.00037,0.00422,0.41708
 34,0.42500,0.00000,0.57500,0.00000,0.00000,0.16562,0.00420,0.42039
 34,0.12000,0.58000,0.00000,0.01500,0.28500,0.16375,0.00420,0.42039
 34,0.00000,0.00000,0.00000,1.00000,0.00000,0.00033,0.00420,0.42039
 35,0.42500,0.00000,0.57500,0.00000,0.00000,0.16558,0.00444,0.42853
 35,0.12000,0.57500,0.00000,0.02000,0.28500,0.16361,0.00444,0.42853
 35,0.00000,0.00000,0.00000,1.00000,0.00000,0.00033,0.00444,0.42853
 36,0.42500,0.00000,0.57500,0.00000,0.00000,0.16557,0.00483,0.43505
 36,0.12000,0.57500,0.00000,0.02500,0.28000,0.16369,0.00483,0.43505
 36,0.00000,0.00000,0.00000,1.00000,0.00000,0.00029,0.00483,0.43505
 37,0.42500,0.00000,0.57500,0.00000,0.00000,0.16553,0.00494,0.43938
 37,0.12000,0.57500,0.00000,0.03000,0.27500,0.16362,0.00494,0.43938
 37,0.00000,0.00000,0.00000,1.00000,0.00000,0.00031,0.00494,0.43938
 38,0.42500,0.00000,0.57500,0.00000,0.00000,0.16568,0.00478,0.42952
 38,0.12000,0.57500,0.00000,0.03000,0.27500,0.16363,0.00478,0.42952
 38,0.00000,0.00000,0.00000,1.00000,0.00000,0.00034,0.00478,0.42952
 39,0.42500,0.00000,0.57500,0.00000,0.00000,0.16567,0.00470,0.42976
 39,0.12000,0.57500,0.00000,0.03000,0.27500,0.16356,0.00470,0.42976
 39,0.00000,0.00000,0.00000,1.00000,0.00000,0.00032,0.00470,0.42976
 40,0.42500,0.00000,0.57500,0.00000,0.00000,0.16563,0.00468,0.43313
 40,0.12000,0.57500,0.00000,0.03000,0.27500,0.16352,0.00468,0.43313
 40,0.00000,0.00000,0.00000,1.00000,0.00000,0.00029,0.00468,0.43313
 41,0.42500,0.00000,0.57500,0.00000,0.00000,0.16562,0.00466,0.43070
