     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.21708,0.18243,0.19324,0.19130,0.21595,0.0581060
0.21910,0.44246,0.18234,0.05217,0.10394,0.1127498
0.14758,0.76293,0.08421,0.00116,0.00411,0.0895735
0.10099,0.49881,0.39366,0.00217,0.00437,0.0758846
0.39585,0.50290,0.06479,0.00064,0.03582,0.0934478
0.15193,0.53987,0.08357,0.00334,0.22129,0.1498092
0.05358,0.55520,0.00370,0.00266,0.38486,0.1581276
0.00010,0.52759,0.11123,0.00114,0.35995,0.1533502
0.00155,0.56535,0.00124,0.13167,0.30019,0.1413266
0.12252,0.49859,0.00212,0.00063,0.37614,0.1582871
0.09233,0.55228,0.00296,0.00216,0.35027,0.1614993
0.08530,0.57053,0.00226,0.00194,0.33996,0.1617596
0.07967,0.57819,0.00075,0.00472,0.33667,0.1681974
0.00177,0.00132,0.00025,0.00011,0.99654,0.0000000
0.00448,0.00191,0.00143,0.98799,0.00420,0.0000000
0.00317,0.00124,0.99195,0.00308,0.00056,0.0664237
0.99309,0.00184,0.00053,0.00356,0.00097,0.0000006
0.06283,0.60778,0.00068,0.00491,0.32381,0.1597157
0.00212,0.00365,0.59781,0.00431,0.39211,0.0587384
0.09310,0.57358,0.00487,0.00046,0.32799,0.1691709
0.50683,0.00048,0.00430,0.00457,0.48383,0.0000003
0.38432,0.00009,0.60865,0.00323,0.00371,0.1682814
0.45965,0.00087,0.53634,0.00049,0.00266,0.1637685
0.37762,0.00157,0.61911,0.00035,0.00135,0.1633325
0.37154,0.00212,0.57029,0.05172,0.00433,0.1473458
0.40696,0.00176,0.58601,0.00134,0.00394,0.1606743
0.40375,0.00326,0.58648,0.00211,0.00440,0.1632401
0.00479,0.53149,0.00067,0.45955,0.00350,0.0640897
0.08195,0.59682,0.00361,0.00206,0.31556,0.1623052
0.37745,0.00146,0.56188,0.00337,0.05583,0.1447936
0.39556,0.00444,0.59486,0.00155,0.00359,0.1604960
0.00266,0.00055,0.57601,0.41669,0.00409,0.0635848
0.09862,0.58409,0.00148,0.00119,0.31461,0.1666686
0.37799,0.05728,0.56024,0.00265,0.00183,0.1230237
0.50608,0.00284,0.00041,0.48590,0.00477,0.0002915
0.12299,0.56806,0.00048,0.00062,0.30785,0.1685170
0.13812,0.56619,0.00359,0.00128,0.29082,0.1598830
0.11296,0.56613,0.00101,0.00474,0.31517,0.1596210
0.00227,0.00114,0.00476,0.50458,0.48725,0.0003168
0.00259,0.49095,0.25877,0.24433,0.00336,0.0987319
0.10435,0.57279,0.00100,0.00117,0.32069,0.1644339
0.10289,0.57577,0.00143,0.00195,0.31796,0.1687635
0.10095,0.57589,0.00390,0.00256,0.31669,0.1663030
0.11055,0.57240,0.00021,0.00329,0.31355,0.1643624
0.10592,0.57345,0.00070,0.00084,0.31909,0.1578903
0.25075,0.52590,0.00218,0.22010,0.00107,0.1175272
0.10701,0.57545,0.00056,0.00200,0.31498,0.1672028
0.10925,0.57382,0.00024,0.00474,0.31195,0.1661796
0.00492,0.41372,0.28027,0.00110,0.29999,0.1324339
0.00482,0.61076,0.11432,0.00396,0.26614,0.1567677
0.11028,0.58142,0.00157,0.00481,0.30191,0.1679836
0.00424,0.00275,0.30767,0.68427,0.00108,0.0167736
0.11067,0.58247,0.00355,0.00218,0.30113,0.1615649
0.10510,0.58360,0.00351,0.00327,0.30451,0.1648459
0.10878,0.58370,0.00142,0.00146,0.30464,0.1609949
0.10505,0.57851,0.00332,0.00226,0.31086,0.1615848
0.10438,0.57802,0.00407,0.00378,0.30975,0.1692995
0.10758,0.58138,0.00046,0.00241,0.30817,0.1655264
0.10752,0.57996,0.00421,0.00264,0.30566,0.1682393
0.10909,0.57762,0.00384,0.00268,0.30676,0.1648378
0.10430,0.58279,0.00269,0.00061,0.30961,0.1624512
0.11071,0.57809,0.00412,0.00187,0.30521,0.1651160
0.11230,0.57867,0.00333,0.00350,0.30220,0.1662056
0.10761,0.58242,0.00307,0.00032,0.30658,0.1588863
0.11080,0.57426,0.00436,0.00053,0.31005,0.1669681
0.11706,0.56902,0.00175,0.00454,0.30763,0.1590504
0.46284,0.00175,0.52775,0.00418,0.00348,0.1629503
0.10131,0.58153,0.00119,0.00459,0.31138,0.1664452
0.43427,0.00214,0.56124,0.00059,0.00177,0.1680038
0.44493,0.00252,0.54804,0.00324,0.00127,0.1646721
0.09141,0.59223,0.00027,0.00215,0.31393,0.1650443
0.11783,0.56413,0.00184,0.02306,0.29313,0.1600110
0.08102,0.59516,0.00471,0.00017,0.31893,0.1616268
0.00009,0.00247,0.31140,0.00055,0.68549,0.0128724
0.09160,0.58978,0.00012,0.00168,0.31681,0.1637789
0.11539,0.56739,0.00257,0.00297,0.31168,0.1640053
0.08550,0.56510,0.03602,0.00432,0.30906,0.1617076
0.09517,0.58857,0.00130,0.00001,0.31495,0.1651460
0.09184,0.59001,0.00244,0.00032,0.31538,0.1573158
0.08929,0.56095,0.03522,0.00108,0.31345,0.1612767
0.13092,0.55794,0.00215,0.00484,0.30415,0.1675444
0.13211,0.55472,0.00239,0.00298,0.30780,0.1594457
0.12483,0.55807,0.00478,0.02696,0.28536,0.1700195
0.12444,0.55524,0.00321,0.03102,0.28608,0.1627052
0.13354,0.56269,0.00013,0.00480,0.29884,0.1661985
0.12982,0.56487,0.00173,0.00172,0.30186,0.1609747
0.11783,0.55806,0.00429,0.03136,0.28846,0.1626020
0.12923,0.56324,0.00144,0.00347,0.30262,0.1630376
0.12104,0.55825,0.00055,0.02880,0.29136,0.1636687
0.12245,0.55898,0.00049,0.02624,0.29184,0.1598300
0.00074,0.78121,0.00218,0.21552,0.00035,0.0641640
0.12792,0.56789,0.00361,0.00295,0.29764,0.1664148
0.00133,0.59248,0.14712,0.00131,0.25775,0.1570716
0.12550,0.57228,0.00103,0.00159,0.29960,0.1606619
0.12757,0.56211,0.00203,0.00134,0.30694,0.1625066
0.12313,0.55711,0.00008,0.02770,0.29198,0.1659312
0.09476,0.56269,0.03573,0.00036,0.30647,0.1633190
0.12268,0.55575,0.00030,0.02916,0.29212,0.1653852
0.11890,0.55153,0.00251,0.03432,0.29274,0.1622242
0.12191,0.55757,0.00439,0.00168,0.31445,0.1616068
0.11443,0.56533,0.00325,0.03136,0.28563,0.1634090
0.09118,0.56554,0.03746,0.00178,0.30404,0.1648583
0.09018,0.56647,0.03443,0.00054,0.30839,0.1665863
0.08866,0.56245,0.04012,0.00394,0.30484,0.1683559
0.10966,0.55374,0.00254,0.02894,0.30512,0.1643540
0.08877,0.56053,0.03871,0.00485,0.30713,0.1576975
0.11548,0.56201,0.00077,0.02970,0.29204,0.1643776
0.11378,0.58714,0.00168,0.00476,0.29264,0.1659415
0.11496,0.58696,0.00250,0.00364,0.29194,0.1684517
0.11622,0.58365,0.00157,0.00001,0.29855,0.1665118
0.46346,0.00237,0.52754,0.00296,0.00366,0.1646757
0.11727,0.59061,0.00095,0.00151,0.28966,0.1552429
0.08770,0.56305,0.04332,0.00387,0.30206,0.1651260
0.11240,0.54813,0.00233,0.03688,0.30026,0.1626113
0.11340,0.54924,0.00055,0.03775,0.29906,0.1597712
0.45151,0.00129,0.54096,0.00137,0.00487,0.1683504
0.14679,0.53641,0.00006,0.00385,0.31288,0.1611465
0.08289,0.55616,0.05750,0.00259,0.30087,0.1592792
0.11153,0.60828,0.00120,0.00421,0.27479,0.1677329
0.11454,0.60538,0.00003,0.00226,0.27778,0.1585960
0.00227,0.40468,0.00458,0.00105,0.58743,0.1190794
0.12210,0.58087,0.00441,0.04291,0.24971,0.1703426
0.12735,0.58098,0.00028,0.04178,0.24962,0.1660175
0.12216,0.58224,0.00281,0.04500,0.24779,0.1644252
