     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.20999,0.18986,0.23620,0.18600,0.17796,0.0879346
0.10743,0.28496,0.27270,0.10957,0.22534,0.0809566
0.00108,0.00388,0.00355,0.99074,0.00075,0.0417369
0.90552,0.00334,0.08672,0.00308,0.00134,0.0131594
0.06420,0.00312,0.52387,0.35835,0.05046,0.1246798
0.03758,0.00347,0.89580,0.05892,0.00422,0.1107478
0.00135,0.00005,0.53129,0.13343,0.33389,0.1431159
0.00018,0.00454,0.08119,0.00049,0.91360,0.0003488
0.16588,0.00362,0.60183,0.00207,0.22661,0.1343115
0.00469,0.00101,0.68786,0.00484,0.30160,0.1464838
0.00109,0.29994,0.69257,0.00142,0.00498,0.1254724
0.00221,0.10951,0.66050,0.00262,0.22516,0.1583110
0.00128,0.00145,0.00418,0.57460,0.41850,0.0290488
0.45020,0.00091,0.00221,0.54399,0.00269,0.0247099
0.00408,0.08541,0.62839,0.12375,0.15838,0.1506429
0.51145,0.00059,0.00260,0.00438,0.48098,0.0289491
0.00472,0.23639,0.32461,0.42987,0.00441,0.0973682
0.00293,0.12745,0.59018,0.00266,0.27678,0.1575682
0.27487,0.14660,0.56990,0.00467,0.00396,0.1386985
0.51322,0.47897,0.00256,0.00495,0.00030,0.0085142
0.38723,0.00205,0.48096,0.12837,0.00138,0.1076747
0.10283,0.14355,0.59454,0.15658,0.00249,0.1280196
0.00158,0.08714,0.52682,0.00066,0.38380,0.1318359
0.00472,0.98869,0.00111,0.00263,0.00286,0.0000802
0.00217,0.00056,0.38182,0.40163,0.21382,0.1192926
0.00374,0.42405,0.00371,0.56694,0.00157,0.1449831
0.00227,0.57996,0.00437,0.41168,0.00171,0.1394109
0.14535,0.41274,0.00208,0.43545,0.00438,0.0822725
0.21450,0.34581,0.43498,0.00282,0.00190,0.1165095
0.43648,0.10471,0.34451,0.00387,0.11044,0.0997100
0.00001,0.40734,0.00315,0.44580,0.14371,0.0802096
0.07499,0.15654,0.61065,0.00211,0.15571,0.1560914
0.00430,0.24046,0.56758,0.00334,0.18432,0.1420305
0.00338,0.00365,0.29051,0.69894,0.00352,0.0797302
0.00386,0.36865,0.00107,0.00337,0.62306,0.0000001
0.15662,0.00391,0.45369,0.19266,0.19312,0.1318484
0.16531,0.00021,0.00051,0.23457,0.59941,0.0088712
0.62881,0.00029,0.00040,0.21450,0.15599,0.0259818
0.24682,0.00049,0.32540,0.42329,0.00400,0.1030049
0.00157,0.66068,0.33536,0.00002,0.00236,0.0451688
0.00320,0.10450,0.72252,0.00090,0.16888,0.1528725
0.00361,0.70950,0.00042,0.00132,0.28516,0.0000002
0.20575,0.00215,0.34313,0.00051,0.44846,0.0916375
0.35019,0.30283,0.00347,0.00019,0.34332,0.0053124
