     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.50730,0.18373,0.02245,0.16407,0.12245,0.0310284
0.15543,0.33476,0.01787,0.14540,0.34653,0.1121299
0.00499,0.34661,0.12830,0.01641,0.50370,0.1163070
0.00249,0.64182,0.00133,0.04081,0.31355,0.1445342
0.00080,0.68508,0.00449,0.30725,0.00237,0.0763861
0.00324,0.59700,0.16682,0.00026,0.23268,0.1518738
0.00124,0.39843,0.53691,0.00162,0.06179,0.0852664
0.10499,0.58994,0.06585,0.00409,0.23513,0.1534068
0.06256,0.58869,0.08998,0.00054,0.25823,0.1586942
0.06907,0.55381,0.09741,0.00241,0.27730,0.1579281
0.06769,0.54859,0.10002,0.00059,0.28310,0.1574510
0.07082,0.54622,0.10036,0.00100,0.28160,0.1592964
0.07175,0.53725,0.10898,0.00027,0.28175,0.1592041
0.06768,0.53108,0.12002,0.00109,0.28012,0.1562449
0.09019,0.54999,0.04729,0.00354,0.30900,0.1582967
0.08392,0.55184,0.06253,0.00047,0.30123,0.1574153
0.07469,0.54854,0.08213,0.00029,0.29435,0.1550089
0.09166,0.54549,0.09712,0.00244,0.26328,0.1604557
0.09964,0.54302,0.10603,0.00319,0.24812,0.1570668
0.09166,0.54499,0.09847,0.00332,0.26157,0.1561650
0.10677,0.55788,0.05069,0.00365,0.28101,0.1635209
0.13580,0.56633,0.00685,0.00260,0.28842,0.1666220
0.16030,0.56029,0.00215,0.00098,0.27628,0.1540711
0.12146,0.55901,0.00381,0.00415,0.31156,0.1612220
0.00450,0.00127,0.00213,0.99032,0.00179,0.0000000
0.11956,0.56385,0.00142,0.00075,0.31443,0.1609402
0.11958,0.55289,0.00175,0.00301,0.32277,0.1680631
0.11733,0.53667,0.00149,0.00051,0.34401,0.1624896
0.36830,0.00235,0.00447,0.00270,0.62218,0.0000387
0.00365,0.00295,0.53148,0.46093,0.00099,0.0547038
0.10315,0.54567,0.00001,0.00476,0.34641,0.1585644
0.10730,0.55443,0.00192,0.00416,0.33220,0.1611207
0.00384,0.00184,0.66616,0.00098,0.32718,0.0708137
0.00220,0.00097,0.99433,0.00198,0.00051,0.0655926
0.11916,0.56161,0.00349,0.00123,0.31451,0.1620173
0.11783,0.56344,0.00051,0.00473,0.31349,0.1620898
0.11826,0.56487,0.00288,0.00329,0.31069,0.1663563
0.38473,0.00011,0.61039,0.00312,0.00165,0.1660978
0.46094,0.00403,0.53134,0.00136,0.00232,0.1599189
0.35262,0.00009,0.58251,0.06312,0.00166,0.1424381
0.37994,0.00276,0.61240,0.00343,0.00147,0.1618434
0.39672,0.00239,0.59657,0.00067,0.00364,0.1658325
0.36773,0.00282,0.54246,0.00387,0.08312,0.1232559
0.36541,0.10201,0.52817,0.00424,0.00017,0.1047775
0.00467,0.49586,0.14545,0.13298,0.22103,0.1508448
0.00226,0.34293,0.17246,0.48115,0.00120,0.0465201
0.00328,0.63958,0.28035,0.07607,0.00071,0.0823804
0.09539,0.54524,0.00063,0.08305,0.27569,0.1687095
0.09198,0.54263,0.00019,0.09108,0.27411,0.1691575
0.00372,0.00249,0.00085,0.55877,0.43416,0.0004988
0.08868,0.54440,0.00249,0.09114,0.27329,0.1639206
0.09433,0.54335,0.00268,0.08321,0.27643,0.1625570
0.09990,0.54884,0.00119,0.07154,0.27852,0.1649649
0.40814,0.58719,0.00248,0.00214,0.00004,0.0991504
0.09740,0.54487,0.00231,0.07592,0.27951,0.1647196
0.09836,0.54626,0.00301,0.07203,0.28034,0.1625304
0.09676,0.54383,0.00180,0.07324,0.28438,0.1691788
0.03670,0.52394,0.00317,0.12032,0.31588,0.1482778
0.13210,0.55001,0.00484,0.07883,0.23421,0.1590814
0.00116,0.42705,0.27174,0.00370,0.29634,0.1418800
0.00085,0.00207,0.00093,0.00087,0.99528,0.0000000
0.11781,0.55692,0.00249,0.05632,0.26646,0.1666340
0.11867,0.55648,0.00257,0.05992,0.26236,0.1667530
0.12032,0.55852,0.00221,0.05621,0.26274,0.1652418
0.86330,0.00362,0.12464,0.00484,0.00360,0.0327135
0.25516,0.50143,0.00205,0.23887,0.00249,0.1127530
0.40999,0.00083,0.00194,0.58667,0.00056,0.0002453
0.00078,0.00197,0.36187,0.00189,0.63349,0.0188044
0.12331,0.55737,0.00173,0.05798,0.25961,0.1723469
0.12236,0.55789,0.00307,0.06383,0.25284,0.1612637
0.12112,0.55431,0.00446,0.06007,0.26005,0.1620594
0.00411,0.00113,0.40068,0.29963,0.29445,0.0217143
0.11928,0.55667,0.00454,0.05824,0.26128,0.1596720
0.12126,0.54987,0.00110,0.05872,0.26905,0.1659191
0.12092,0.54818,0.00472,0.05766,0.26852,0.1660793
0.16164,0.82841,0.00291,0.00212,0.00492,0.0940096
0.00486,0.00130,0.77650,0.21484,0.00250,0.0625058
0.11790,0.55835,0.00459,0.06077,0.25840,0.1635206
0.12139,0.55834,0.00028,0.05586,0.26414,0.1643073
0.11862,0.55793,0.00322,0.05701,0.26323,0.1608613
0.11911,0.55792,0.00212,0.05419,0.26665,0.1584865
0.11828,0.55498,0.00083,0.05516,0.27077,0.1628353
0.11702,0.55527,0.00137,0.05648,0.26986,0.1625285
0.11639,0.55519,0.00201,0.05690,0.26951,0.1652362
0.11673,0.55847,0.00031,0.05878,0.26572,0.1638451
0.11488,0.55422,0.00439,0.05487,0.27164,0.1627276
0.00366,0.52802,0.10882,0.03626,0.32324,0.1552023
0.11733,0.56019,0.00157,0.05678,0.26414,0.1670891
0.11637,0.56146,0.00127,0.05558,0.26531,0.1613206
0.11748,0.56215,0.00147,0.05487,0.26403,0.1670605
0.11454,0.56371,0.00265,0.05813,0.26097,0.1645914
0.11650,0.56184,0.00234,0.05843,0.26089,0.1570333
0.11568,0.54883,0.00462,0.05688,0.27399,0.1658333
0.11762,0.54983,0.00277,0.05604,0.27373,0.1669970
0.11677,0.55265,0.00211,0.05465,0.27381,0.1672079
0.11660,0.54989,0.00430,0.05570,0.27350,0.1621732
0.11639,0.55580,0.00044,0.05483,0.27254,0.1628960
