     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.30958,0.06249,0.23289,0.15824,0.23681,0.0818155
0.12230,0.08343,0.27473,0.26718,0.25236,0.0968608
0.00392,0.00425,0.00233,0.98930,0.00019,0.0434280
0.00464,0.00254,0.77126,0.18673,0.03484,0.1004891
0.00225,0.56822,0.42578,0.00233,0.00142,0.0747384
0.00122,0.00252,0.50112,0.00332,0.49182,0.1085152
0.00065,0.00148,0.00425,0.00087,0.99276,0.0000000
0.00034,0.04678,0.66267,0.00149,0.28871,0.1576922
0.00021,0.19539,0.59946,0.00243,0.20250,0.1568946
0.15424,0.05722,0.61456,0.00416,0.16982,0.1462525
0.00419,0.56289,0.00157,0.00038,0.43096,0.0000507
0.00413,0.43921,0.00122,0.55207,0.00337,0.1430975
0.23993,0.29364,0.00082,0.46542,0.00020,0.0591124
0.00138,0.33246,0.28082,0.38361,0.00173,0.0920926
0.00355,0.22868,0.00351,0.54513,0.21912,0.0600796
0.00430,0.06944,0.57520,0.10620,0.24486,0.1532534
0.07119,0.14775,0.50985,0.00112,0.27009,0.1448408
0.98774,0.00214,0.00486,0.00116,0.00411,0.0148688
0.51872,0.00208,0.47056,0.00494,0.00369,0.0679732
0.00347,0.62988,0.00361,0.36099,0.00205,0.1323501
0.00130,0.12213,0.71229,0.00495,0.15933,0.1515254
0.20935,0.26507,0.52000,0.00182,0.00377,0.1316023
0.43115,0.56264,0.00225,0.00340,0.00056,0.0062249
0.23451,0.00222,0.47223,0.28792,0.00312,0.1250694
0.00129,0.00068,0.40233,0.59253,0.00317,0.0878914
0.06302,0.14358,0.57289,0.09574,0.12476,0.1456423
0.61688,0.00343,0.00175,0.37458,0.00337,0.0161769
0.00181,0.00034,0.60308,0.13515,0.25963,0.1460780
0.42063,0.00258,0.00165,0.00019,0.57495,0.0185365
0.00381,0.00056,0.00085,0.35534,0.63944,0.0109681
0.00310,0.29105,0.69985,0.00456,0.00143,0.1246625
0.00028,0.11983,0.63269,0.00328,0.24391,0.1631415
0.21982,0.00376,0.77226,0.00312,0.00104,0.1979328
0.00126,0.99159,0.00185,0.00202,0.00328,0.0001207
0.21901,0.00493,0.12280,0.65264,0.00063,0.0707219
0.00447,0.24419,0.24515,0.00106,0.50513,0.0254947
0.63493,0.13575,0.00165,0.00403,0.22364,0.0336149
0.00162,0.48902,0.00010,0.32672,0.18254,0.0474207
0.30877,0.00444,0.00349,0.38140,0.30191,0.0243244
0.32245,0.33031,0.00179,0.00100,0.34446,0.0035914
0.13569,0.00350,0.85285,0.00484,0.00311,0.1943843
0.54110,0.25281,0.19981,0.00337,0.00291,0.0712124
0.00316,0.24134,0.00425,0.75017,0.00108,0.1137554
0.20887,0.41411,0.23737,0.13483,0.00482,0.0770725
0.00203,0.00243,0.14006,0.64998,0.20550,0.0733469
0.42479,0.00191,0.26006,0.30857,0.00467,0.0832474
0.00046,0.00086,0.42734,0.36918,0.20217,0.1328580
0.00402,0.44005,0.33399,0.00034,0.22159,0.0639244
0.29898,0.14522,0.40901,0.14382,0.00296,0.1146504
0.23868,0.00147,0.30509,0.00187,0.45289,0.0800849
0.00091,0.70547,0.15927,0.13203,0.00232,0.0417944
0.00071,0.24644,0.00416,0.00327,0.74541,0.0000000
0.00360,0.00253,0.34619,0.23338,0.41429,0.0891019
0.73710,0.25842,0.00153,0.00291,0.00004,0.0345068
0.18796,0.00443,0.80345,0.00119,0.00297,0.1947047
0.14738,0.11140,0.29367,0.44272,0.00483,0.1004031
0.77374,0.00110,0.21807,0.00358,0.00351,0.0205395
0.00071,0.17804,0.53103,0.28756,0.00266,0.1027611
0.49924,0.28667,0.00462,0.20464,0.00482,0.0229406
0.50061,0.00014,0.23565,0.00399,0.25961,0.0704261
0.26950,0.23409,0.32640,0.00492,0.16509,0.1000692
0.20736,0.00466,0.78334,0.00175,0.00289,0.1922653
0.15869,0.63435,0.00220,0.20155,0.00321,0.0382399
0.18214,0.00008,0.45845,0.16836,0.19097,0.1253326
0.14895,0.06607,0.78080,0.00218,0.00200,0.1629862
0.00237,0.26139,0.00216,0.23776,0.49632,0.0078179
0.00259,0.38121,0.47364,0.13827,0.00429,0.0965902
0.00269,0.00175,0.22395,0.00307,0.76853,0.0096704
0.00153,0.18545,0.40101,0.20769,0.20432,0.1166898
0.19975,0.00154,0.74219,0.05228,0.00424,0.1676759
0.00335,0.00041,0.00047,0.62858,0.36719,0.0326580
0.19530,0.00344,0.00228,0.00386,0.79512,0.0013797
0.00148,0.16170,0.17094,0.66252,0.00335,0.0852399
0.00496,0.00379,0.98622,0.00089,0.00414,0.0733909
0.81410,0.00434,0.00089,0.17793,0.00275,0.0184060
0.18557,0.00448,0.00432,0.80394,0.00170,0.0481096
0.00113,0.00419,0.18660,0.45234,0.35575,0.0685636
0.23694,0.00042,0.00030,0.21167,0.55067,0.0112667
0.00388,0.79667,0.00332,0.00031,0.19582,0.0000006
0.19889,0.56860,0.22906,0.00271,0.00074,0.0564628
0.00031,0.00289,0.60115,0.39523,0.00042,0.0848941
0.14477,0.00159,0.79201,0.00038,0.06124,0.1481779
0.59765,0.00097,0.00077,0.15448,0.24614,0.0334058
0.24690,0.26108,0.00191,0.26804,0.22208,0.0323182
0.00332,0.50479,0.09471,0.39318,0.00400,0.1021035
0.29094,0.00341,0.49486,0.00212,0.20867,0.1145253
0.08337,0.00189,0.60004,0.00216,0.31254,0.1462910
