  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.32000,0.00000,0.14500,0.22000,0.31500,0.04257,0.00113,0.51508
  3,0.47500,0.00000,0.52500,0.00000,0.00000,0.09331,0.00424,0.84977
  4,0.00000,0.00000,1.00000,0.00000,0.00000,0.20174,0.01909,1.40133
  5,0.46500,0.00500,0.39000,0.00000,0.14000,0.08638,0.00906,0.12073
  5,0.27500,0.09000,0.08500,0.23500,0.31500,0.04102,0.00906,0.12073
  5,0.11000,0.00500,0.88500,0.00000,0.00000,0.18728,0.00906,0.12073
  6,0.21000,0.00500,0.77000,0.00500,0.01000,0.24736,0.01409,0.28476
  7,0.43000,0.01500,0.35500,0.03500,0.16500,0.08916,0.00902,0.21079
  7,0.15500,0.00500,0.84000,0.00000,0.00000,0.20805,0.00902,0.21079
  8,0.42500,0.01000,0.36500,0.03500,0.16500,0.08919,0.00891,0.20680
  8,0.16000,0.00000,0.84000,0.00000,0.00000,0.20910,0.00891,0.20680
  9,0.15000,0.00000,0.85000,0.00000,0.00000,0.19992,0.00904,0.20583
 10,0.15500,0.00000,0.84500,0.00000,0.00000,0.20098,0.00807,0.20324
 11,0.15500,0.00000,0.84500,0.00000,0.00000,0.20102,0.00795,0.21026
 12,0.15500,0.00000,0.84500,0.00000,0.00000,0.20109,0.00784,0.21277
 13,0.30500,0.06500,0.53000,0.04000,0.06000,0.15167,0.00746,0.21387
 13,0.15500,0.00000,0.84500,0.00000,0.00000,0.20118,0.00746,0.21387
 14,0.29000,0.10000,0.47500,0.06500,0.07000,0.14976,0.00729,0.22019
 14,0.15500,0.00000,0.84500,0.00000,0.00000,0.20151,0.00729,0.22019
 15,0.29000,0.10500,0.46500,0.06500,0.07500,0.14866,0.00688,0.22281
 15,0.15500,0.00000,0.84500,0.00000,0.00000,0.20163,0.00688,0.22281
 16,0.26500,0.09000,0.45000,0.09500,0.10000,0.14504,0.00731,0.23106
 16,0.15500,0.00000,0.84500,0.00000,0.00000,0.20196,0.00731,0.23106
 17,0.26000,0.09500,0.44500,0.09500,0.10500,0.14458,0.00688,0.23190
 17,0.15500,0.00000,0.84500,0.00000,0.00000,0.20201,0.00688,0.23190
 18,0.27000,0.09000,0.44500,0.09500,0.10000,0.14522,0.00651,0.23091
 18,0.15500,0.00000,0.84500,0.00000,0.00000,0.20232,0.00651,0.23091
 19,0.28000,0.09000,0.45500,0.08500,0.09000,0.14440,0.00634,0.23324
 19,0.16000,0.00000,0.84000,0.00000,0.00000,0.20237,0.00634,0.23324
 20,0.27500,0.09000,0.44000,0.09500,0.10000,0.14337,0.00624,0.23739
 20,0.16000,0.00000,0.84000,0.00000,0.00000,0.20255,0.00624,0.23739
 21,0.27500,0.09000,0.43500,0.10000,0.10000,0.14316,0.00597,0.23787
 21,0.16000,0.00000,0.84000,0.00000,0.00000,0.20259,0.00597,0.23787
 22,0.27500,0.09500,0.44000,0.09500,0.09500,0.14234,0.00579,0.23926
 22,0.16000,0.00000,0.84000,0.00000,0.00000,0.20267,0.00579,0.23926
 23,0.27500,0.09500,0.44000,0.09500,0.09500,0.14251,0.00545,0.23725
 23,0.16000,0.00000,0.84000,0.00000,0.00000,0.20263,0.00545,0.23725
 23,0.27500,0.09500,0.44000,0.09500,0.09500,0.14251,0.00545,0.23725
 24,0.27500,0.09500,0.44000,0.09500,0.09500,0.14264,0.00518,0.23678
 24,0.16000,0.00000,0.84000,0.00000,0.00000,0.20262,0.00518,0.23678
 25,0.27000,0.09000,0.44000,0.10000,0.10000,0.14285,0.00510,0.23824
 25,0.16000,0.00000,0.84000,0.00000,0.00000,0.20266,0.00510,0.23824
 26,0.27000,0.09000,0.44000,0.10000,0.10000,0.14279,0.00494,0.23863
 26,0.16000,0.00000,0.84000,0.00000,0.00000,0.20267,0.00494,0.23863
 27,0.27000,0.08500,0.44500,0.10000,0.10000,0.14174,0.00491,0.23889
 27,0.16000,0.00000,0.84000,0.00000,0.00000,0.20266,0.00491,0.23889
 28,0.27000,0.08500,0.45000,0.10000,0.09500,0.14188,0.00468,0.23775
 28,0.16000,0.00000,0.84000,0.00000,0.00000,0.20264,0.00468,0.23775
 29,0.27500,0.08000,0.45500,0.09000,0.10000,0.14004,0.00485,0.24052
 29,0.16000,0.00000,0.84000,0.00000,0.00000,0.20267,0.00485,0.24052
 29,0.27500,0.08000,0.45500,0.09000,0.10000,0.14004,0.00485,0.24052
 29,0.01500,0.39000,0.17500,0.41500,0.00500,0.10237,0.00485,0.24052
 30,0.27500,0.08000,0.45500,0.09000,0.10000,0.13992,0.00470,0.24138
 30,0.16000,0.00000,0.84000,0.00000,0.00000,0.20268,0.00470,0.24138
 30,0.27500,0.08000,0.45500,0.09000,0.10000,0.13992,0.00470,0.24138
 30,0.02000,0.39000,0.17500,0.41500,0.00000,0.10234,0.00470,0.24138
 31,0.27500,0.07500,0.45500,0.09500,0.10000,0.13815,0.00465,0.24408
 31,0.16000,0.00000,0.84000,0.00000,0.00000,0.20273,0.00465,0.24408
 31,0.27000,0.07500,0.45000,0.10000,0.10500,0.13813,0.00465,0.24408
 31,0.02000,0.38000,0.18000,0.42000,0.00000,0.10279,0.00465,0.24408
 32,0.27500,0.07500,0.45500,0.09500,0.10000,0.13822,0.00445,0.24261
 32,0.16000,0.00000,0.84000,0.00000,0.00000,0.20270,0.00445,0.24261
 32,0.27500,0.07500,0.45500,0.09500,0.10000,0.13822,0.00445,0.24261
 32,0.02500,0.38000,0.18000,0.41500,0.00000,0.10280,0.00445,0.24261
 33,0.27500,0.07500,0.45500,0.09500,0.10000,0.13819,0.00431,0.24288
 33,0.16000,0.00000,0.84000,0.00000,0.00000,0.20269,0.00431,0.24288
 33,0.27000,0.07500,0.45000,0.10000,0.10500,0.13817,0.00431,0.24288
 33,0.02000,0.38000,0.18000,0.42000,0.00000,0.10290,0.00431,0.24288
 34,0.27500,0.08000,0.45500,0.09500,0.09500,0.13824,0.00419,0.24205
 34,0.16000,0.00000,0.84000,0.00000,0.00000,0.20266,0.00419,0.24205
 34,0.27500,0.08000,0.45500,0.09500,0.09500,0.13824,0.00419,0.24205
 34,0.02500,0.37500,0.18000,0.42000,0.00000,0.10289,0.00419,0.24205
 35,0.25500,0.07000,0.44000,0.12000,0.11500,0.13865,0.00445,0.24656
 35,0.16000,0.00000,0.84000,0.00000,0.00000,0.20278,0.00445,0.24656
 35,0.25000,0.06500,0.44000,0.12500,0.12000,0.13865,0.00445,0.24656
 35,0.00000,0.36000,0.03000,0.61000,0.00000,0.13821,0.00445,0.24656
 36,0.26500,0.07500,0.44500,0.11000,0.10500,0.13837,0.00439,0.24753
 36,0.16000,0.00000,0.84000,0.00000,0.00000,0.20276,0.00439,0.24753
 36,0.26500,0.07500,0.44500,0.11000,0.10500,0.13837,0.00439,0.24753
 36,0.00000,0.35500,0.02500,0.62000,0.00000,0.13757,0.00439,0.24753
 37,0.73500,0.05500,0.01500,0.00000,0.19500,0.05310,0.00429,0.24667
 37,0.26500,0.08000,0.45500,0.10000,0.10000,0.13778,0.00429,0.24667
 37,0.16000,0.00000,0.84000,0.00000,0.00000,0.20272,0.00429,0.24667
 37,0.26500,0.08000,0.45500,0.10000,0.10000,0.13778,0.00429,0.24667
 37,0.00000,0.35500,0.02500,0.62000,0.00000,0.13759,0.00429,0.24667
 38,0.73500,0.05500,0.01500,0.00000,0.19500,0.05311,0.00414,0.24570
