     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.28422,0.06627,0.09238,0.23711,0.32002,0.0404594
0.21594,0.26615,0.01208,0.21685,0.28899,0.0252269
0.46286,0.00363,0.39003,0.00164,0.14184,0.0865126
0.10003,0.00235,0.89417,0.00103,0.00241,0.1862218
0.00244,0.00166,0.99174,0.00107,0.00309,0.0669401
0.39170,0.03021,0.27855,0.08856,0.21099,0.0813215
0.21630,0.00223,0.76214,0.00781,0.01152,0.1798326
0.12712,0.05816,0.81011,0.00194,0.00267,0.1653491
0.15364,0.00118,0.83827,0.00206,0.00484,0.1974445
0.10148,0.00008,0.79250,0.00156,0.10438,0.1391252
0.29626,0.00441,0.53589,0.16201,0.00143,0.1243160
0.33098,0.18966,0.46769,0.00982,0.00184,0.1276420
0.23562,0.08559,0.47422,0.02161,0.18296,0.1280036
0.18016,0.20957,0.35591,0.18797,0.06639,0.1123713
0.22188,0.30877,0.29686,0.00311,0.16939,0.0881961
0.06883,0.00079,0.40181,0.27801,0.25055,0.1248908
0.00309,0.14786,0.33607,0.12444,0.38854,0.0814028
0.10169,0.00370,0.77991,0.11186,0.00283,0.1395679
0.00066,0.09337,0.24271,0.47911,0.18415,0.0895680
0.23328,0.00207,0.30626,0.42511,0.03329,0.1028403
0.52160,0.29973,0.17315,0.00191,0.00361,0.0604407
0.00110,0.00090,0.49389,0.49185,0.01226,0.0908463
0.60171,0.00127,0.03035,0.36191,0.00475,0.0221762
0.00304,0.00410,0.11333,0.35204,0.52750,0.0326431
0.00275,0.00405,0.21947,0.76916,0.00457,0.0730446
0.20965,0.14903,0.00247,0.63546,0.00340,0.0606545
0.00126,0.56216,0.42906,0.00335,0.00418,0.0723954
0.18484,0.68007,0.12670,0.00480,0.00359,0.0234999
0.00003,0.44814,0.13922,0.41238,0.00023,0.1004283
0.25599,0.40074,0.00105,0.33955,0.00268,0.0526132
0.17995,0.00036,0.33339,0.00233,0.48397,0.0820079
0.00382,0.00161,0.13863,0.00291,0.85303,0.0014638
0.00041,0.60871,0.00254,0.25170,0.13663,0.0433140
0.94170,0.05474,0.00071,0.00015,0.00269,0.0388058
0.00147,0.35484,0.00083,0.64149,0.00137,0.1366467
0.00243,0.31228,0.00479,0.50993,0.17056,0.0742301
0.67615,0.00070,0.00138,0.00361,0.31815,0.0489677
0.00183,0.42301,0.00228,0.00097,0.57191,0.0000001
0.00205,0.22946,0.19812,0.56680,0.00356,0.0876921
0.37347,0.00022,0.00421,0.00384,0.61826,0.0153591
0.00434,0.30959,0.50937,0.00477,0.17194,0.1255108
0.73373,0.00415,0.25719,0.00106,0.00386,0.0264465
0.00416,0.29565,0.50064,0.19507,0.00449,0.1073753
0.00094,0.40301,0.30199,0.13552,0.15854,0.0716612
0.45030,0.00492,0.32197,0.21891,0.00391,0.0879122
0.47911,0.26991,0.00256,0.00146,0.24696,0.0132836
0.00112,0.00450,0.00087,0.77522,0.21829,0.0462452
0.00098,0.00083,0.56013,0.00128,0.43677,0.1385861
0.15015,0.34732,0.50010,0.00130,0.00113,0.1227111
0.00220,0.98923,0.00254,0.00105,0.00498,0.0000015
0.00140,0.00060,0.40450,0.00303,0.59048,0.0634815
0.00050,0.69351,0.00290,0.00358,0.29951,0.0000001
0.19511,0.00234,0.00496,0.52280,0.27479,0.0368923
0.45119,0.53985,0.00419,0.00325,0.00151,0.0080195
0.73974,0.25699,0.00220,0.00008,0.00099,0.0330312
0.00403,0.00010,0.56760,0.15030,0.27797,0.1519862
0.00419,0.12454,0.49935,0.20391,0.16801,0.1350978
0.00161,0.13229,0.54836,0.00403,0.31371,0.1483676
0.00312,0.00381,0.00107,0.22331,0.76869,0.0055445
0.26697,0.41786,0.30972,0.00155,0.00391,0.0872401
0.51574,0.24063,0.00006,0.23942,0.00415,0.0258534
0.00385,0.22901,0.00128,0.27933,0.48654,0.0111608
0.00193,0.00030,0.00182,0.99428,0.00166,0.0400191
0.53520,0.00041,0.00323,0.22468,0.23648,0.0253863
0.14582,0.17658,0.00071,0.00439,0.67249,0.0001000
0.00483,0.34459,0.27943,0.00271,0.36843,0.0379723
0.00387,0.50805,0.00150,0.48377,0.00281,0.1468520
0.13798,0.00067,0.54418,0.31403,0.00314,0.1249310
0.20730,0.00160,0.00124,0.78978,0.00009,0.0441559
0.42130,0.00028,0.00210,0.57374,0.00259,0.0251467
0.00116,0.19359,0.41269,0.39007,0.00249,0.0979372
0.21667,0.51331,0.00287,0.00404,0.26311,0.0012309
0.21294,0.00026,0.00391,0.23780,0.54509,0.0127412
0.00304,0.72430,0.00189,0.26580,0.00496,0.1060154
0.45047,0.00041,0.15954,0.00340,0.38618,0.0532535
0.00032,0.78729,0.20960,0.00162,0.00117,0.0151192
0.30670,0.16271,0.18361,0.34350,0.00348,0.0745897
0.12449,0.00256,0.55349,0.00363,0.31583,0.1375312
0.00236,0.30593,0.68866,0.00065,0.00241,0.1238250
0.29623,0.23663,0.00167,0.00124,0.46424,0.0027615
0.09352,0.16398,0.62799,0.00308,0.11144,0.1446913
