  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.32500,0.18500,0.47000,0.02000,0.08843,0.00429,0.42632
  3,0.00000,0.26000,0.11500,0.62500,0.00000,0.10002,0.00531,0.73142
  4,0.00000,0.24000,0.13500,0.62500,0.00000,0.09999,0.00466,0.82676
  5,0.00000,0.19000,0.19000,0.62000,0.00000,0.10133,0.00296,0.63530
  6,0.00000,0.35000,0.00000,0.65000,0.00000,0.10529,0.00430,0.55569
  6,0.00000,0.00000,0.58000,0.42000,0.00000,0.09132,0.00430,0.55569
  7,0.00000,0.34000,0.00000,0.66000,0.00000,0.10295,0.00376,0.61238
  7,0.00000,0.00000,0.57000,0.43000,0.00000,0.08993,0.00376,0.61238
  8,0.00000,0.46000,0.00000,0.54000,0.00000,0.14666,0.00617,0.45836
  8,0.00000,0.00000,0.59000,0.41000,0.00000,0.09797,0.00617,0.45836
  9,0.00000,0.44000,0.00000,0.56000,0.00000,0.14268,0.00579,0.46884
  9,0.00000,0.00000,0.59500,0.40500,0.00000,0.09935,0.00579,0.46884
 10,0.00000,0.44500,0.00000,0.55500,0.00000,0.14309,0.00678,0.46982
 10,0.00000,0.00000,0.59000,0.41000,0.00000,0.09881,0.00678,0.46982
 11,0.00000,0.44500,0.00000,0.55500,0.00000,0.14307,0.00757,0.49137
 11,0.00000,0.00000,0.52500,0.04000,0.43500,0.11567,0.00757,0.49137
 12,0.12500,0.00000,0.54000,0.00000,0.33500,0.12335,0.00680,0.47358
 12,0.00000,0.44500,0.00000,0.55500,0.00000,0.14312,0.00680,0.47358
 13,0.00000,0.44000,0.00000,0.56000,0.00000,0.14347,0.00609,0.43025
 13,0.00000,0.00000,0.53500,0.19500,0.27000,0.15022,0.00609,0.43025
 14,0.00000,0.44000,0.00000,0.56000,0.00000,0.14351,0.00559,0.40779
 14,0.00000,0.08000,0.56000,0.11500,0.24500,0.15602,0.00559,0.40779
 15,0.00000,0.44000,0.00000,0.56000,0.00000,0.14339,0.00551,0.41663
 15,0.00000,0.06500,0.58000,0.10500,0.25000,0.15674,0.00551,0.41663
 16,0.00000,0.44000,0.00000,0.56000,0.00000,0.14334,0.00556,0.42171
 16,0.00000,0.07000,0.58000,0.10000,0.25000,0.15641,0.00556,0.42171
 17,0.00000,0.44000,0.00000,0.56000,0.00000,0.14330,0.00535,0.42150
