  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.11500,0.37500,0.20500,0.00000,0.30500,0.10375,0.00593,0.43511
  3,0.00000,0.52500,0.00000,0.00000,0.47500,0.15077,0.01380,1.05794
  4,0.00000,0.37500,0.00000,0.00000,0.62500,0.15319,0.00751,0.69202
  5,0.00000,0.52500,0.06500,0.00000,0.41000,0.14827,0.00514,0.43388
  6,0.00000,0.53500,0.04500,0.02500,0.39500,0.15001,0.00466,0.45881
  7,0.07000,0.56500,0.00000,0.00000,0.36500,0.16365,0.00500,0.46904
  8,0.02000,0.60500,0.00000,0.00000,0.37500,0.16535,0.00457,0.46104
  9,0.01500,0.60500,0.00000,0.00000,0.38000,0.16554,0.00444,0.48053
 10,0.01000,0.60500,0.00000,0.00000,0.38500,0.16585,0.00451,0.48839
 11,0.01500,0.60500,0.00000,0.00000,0.38000,0.16548,0.00389,0.47478
 11,0.01500,0.60500,0.00000,0.00000,0.38000,0.16548,0.00389,0.47478
 12,0.01500,0.60500,0.00000,0.00000,0.38000,0.16538,0.00378,0.48354
 13,0.02000,0.60500,0.00000,0.00000,0.37500,0.16500,0.00391,0.49899
 14,0.02500,0.60500,0.00000,0.00000,0.37000,0.16495,0.00361,0.49252
 14,0.00000,0.00000,0.80000,0.19500,0.00500,0.07380,0.00361,0.49252
 15,0.02000,0.60500,0.00000,0.00000,0.37500,0.16495,0.00346,0.49961
 15,0.00000,0.00000,0.80500,0.19500,0.00000,0.07366,0.00346,0.49961
 16,0.02000,0.60500,0.00000,0.00000,0.37500,0.16500,0.00333,0.50526
 16,0.00000,0.00000,0.78500,0.18000,0.03500,0.07408,0.00333,0.50526
 17,0.02000,0.60500,0.00000,0.00000,0.37500,0.16479,0.00305,0.49906
 17,0.00000,0.00000,0.78500,0.17500,0.04000,0.07415,0.00305,0.49906
 18,0.02000,0.60500,0.00000,0.00000,0.37500,0.16498,0.00297,0.50445
 18,0.00000,0.00000,0.78500,0.18000,0.03500,0.07453,0.00297,0.50445
 19,0.01500,0.61000,0.00000,0.00000,0.37500,0.16496,0.00293,0.51322
 19,0.00000,0.00000,0.79000,0.18000,0.03000,0.07430,0.00293,0.51322
 20,0.33000,0.00000,0.67000,0.00000,0.00000,0.16384,0.00408,0.44647
 20,0.04000,0.59500,0.00000,0.00000,0.36500,0.16488,0.00408,0.44647
 21,0.39500,0.00000,0.60500,0.00000,0.00000,0.16698,0.00450,0.46211
 21,0.03500,0.60000,0.00000,0.00000,0.36500,0.16511,0.00450,0.46211
 22,0.40000,0.00000,0.60000,0.00000,0.00000,0.16652,0.00501,0.38980
 22,0.08000,0.57500,0.02000,0.00000,0.32500,0.16391,0.00501,0.38980
 23,0.40000,0.00000,0.60000,0.00000,0.00000,0.16658,0.00492,0.38773
 23,0.10500,0.58000,0.01000,0.02000,0.28500,0.16645,0.00492,0.38773
 24,0.40000,0.00000,0.60000,0.00000,0.00000,0.16656,0.00493,0.39224
 24,0.10500,0.58000,0.01000,0.01500,0.29000,0.16649,0.00493,0.39224
 25,0.40000,0.00000,0.60000,0.00000,0.00000,0.16651,0.00524,0.40704
 25,0.10000,0.58500,0.00000,0.02500,0.29000,0.16602,0.00524,0.40704
 26,0.40000,0.00000,0.60000,0.00000,0.00000,0.16646,0.00522,0.41387
 26,0.10000,0.58500,0.00000,0.02500,0.29000,0.16585,0.00522,0.41387
 27,0.40000,0.00000,0.60000,0.00000,0.00000,0.16641,0.00508,0.41596
 27,0.10000,0.58500,0.00000,0.02500,0.29000,0.16580,0.00508,0.41596
 28,0.40000,0.00000,0.60000,0.00000,0.00000,0.16664,0.00504,0.41362
 28,0.10500,0.58500,0.00000,0.01500,0.29500,0.16588,0.00504,0.41362
 29,0.40000,0.00000,0.60000,0.00000,0.00000,0.16650,0.00498,0.41675
 29,0.10500,0.58500,0.00000,0.01500,0.29500,0.16571,0.00498,0.41675
 30,0.40000,0.00000,0.60000,0.00000,0.00000,0.16644,0.00486,0.41880
 30,0.10500,0.58500,0.00000,0.01500,0.29500,0.16567,0.00486,0.41880
 31,0.40000,0.00000,0.60000,0.00000,0.00000,0.16638,0.00480,0.42263
 31,0.10500,0.58500,0.00000,0.01500,0.29500,0.16563,0.00480,0.42263
 32,0.40000,0.00000,0.60000,0.00000,0.00000,0.16622,0.00475,0.41807
 32,0.10500,0.58500,0.00000,0.01500,0.29500,0.16552,0.00475,0.41807
 33,0.40000,0.00000,0.60000,0.00000,0.00000,0.16617,0.00479,0.42292
 33,0.10500,0.58500,0.00000,0.01500,0.29500,0.16562,0.00479,0.42292
 34,0.40000,0.00000,0.60000,0.00000,0.00000,0.16616,0.00479,0.42450
 34,0.10500,0.58500,0.00000,0.01500,0.29500,0.16542,0.00479,0.42450
 35,0.40000,0.00000,0.60000,0.00000,0.00000,0.16599,0.00463,0.42381
 35,0.10000,0.58500,0.00000,0.01500,0.30000,0.16536,0.00463,0.42381
 36,0.40000,0.00000,0.60000,0.00000,0.00000,0.16596,0.00470,0.42787
 36,0.10000,0.59000,0.00000,0.01000,0.30000,0.16523,0.00470,0.42787
 37,0.40000,0.00000,0.60000,0.00000,0.00000,0.16597,0.00465,0.43067
 37,0.10000,0.59000,0.00000,0.01000,0.30000,0.16520,0.00465,0.43067
 38,0.40000,0.00000,0.60000,0.00000,0.00000,0.16599,0.00443,0.42004
 38,0.11500,0.58000,0.00500,0.01500,0.28500,0.16464,0.00443,0.42004
 39,0.40000,0.00000,0.60000,0.00000,0.00000,0.16599,0.00443,0.42062
 39,0.11500,0.57500,0.00500,0.02000,0.28500,0.16469,0.00443,0.42062
 40,0.40000,0.00000,0.60000,0.00000,0.00000,0.16598,0.00428,0.41873
 40,0.10000,0.56000,0.02000,0.03000,0.29000,0.16403,0.00428,0.41873
 41,0.40500,0.00000,0.59500,0.00000,0.00000,0.16551,0.00444,0.42375
 41,0.10000,0.56000,0.02000,0.03000,0.29000,0.16390,0.00444,0.42375
 42,0.40500,0.00000,0.59500,0.00000,0.00000,0.16550,0.00454,0.42804
 42,0.10500,0.56500,0.01000,0.03000,0.29000,0.16367,0.00454,0.42804
 43,0.40500,0.00000,0.59500,0.00000,0.00000,0.16538,0.00454,0.43143
 43,0.10500,0.57000,0.01000,0.03000,0.28500,0.16364,0.00454,0.43143
 44,0.40500,0.00000,0.59500,0.00000,0.00000,0.16538,0.00463,0.43308
 44,0.11500,0.57500,0.00000,0.01500,0.29500,0.16364,0.00463,0.43308
 45,0.40500,0.00000,0.59500,0.00000,0.00000,0.16540,0.00419,0.41024
 45,0.11500,0.57500,0.00000,0.01500,0.29500,0.16359,0.00419,0.41024
 46,0.40500,0.00000,0.59500,0.00000,0.00000,0.16543,0.00422,0.40868
 46,0.11000,0.57000,0.00000,0.02000,0.30000,0.16367,0.00422,0.40868
 47,0.40500,0.00000,0.59500,0.00000,0.00000,0.16539,0.00432,0.41523
 47,0.11000,0.57000,0.00000,0.02000,0.30000,0.16362,0.00432,0.41523
 48,0.40500,0.00000,0.59500,0.00000,0.00000,0.16532,0.00434,0.41912
 48,0.11000,0.57500,0.00000,0.01500,0.30000,0.16357,0.00434,0.41912
 49,0.40500,0.00000,0.59500,0.00000,0.00000,0.16536,0.00422,0.40946
 49,0.11000,0.57000,0.00000,0.00500,0.31500,0.16491,0.00422,0.40946
 50,0.40500,0.00000,0.59500,0.00000,0.00000,0.16546,0.00431,0.41572
 50,0.11000,0.57000,0.00000,0.00500,0.31500,0.16486,0.00431,0.41572
 51,0.40500,0.00000,0.59500,0.00000,0.00000,0.16535,0.00440,0.42120
 51,0.11000,0.57000,0.00000,0.00500,0.31500,0.16480,0.00440,0.42120
 52,0.40500,0.00000,0.59500,0.00000,0.00000,0.16530,0.00436,0.42380
 52,0.11000,0.57000,0.00000,0.00500,0.31500,0.16477,0.00436,0.42380
 53,0.40500,0.00000,0.59500,0.00000,0.00000,0.16525,0.00428,0.42437
 53,0.11000,0.57000,0.00000,0.00500,0.31500,0.16481,0.00428,0.42437
 54,0.40500,0.00000,0.59500,0.00000,0.00000,0.16520,0.00416,0.42398
 54,0.11000,0.57000,0.00000,0.00500,0.31500,0.16481,0.00416,0.42398
 55,0.40500,0.00000,0.59500,0.00000,0.00000,0.16519,0.00416,0.42483
 55,0.11500,0.57000,0.00000,0.00500,0.31000,0.16482,0.00416,0.42483
 56,0.40500,0.00000,0.59500,0.00000,0.00000,0.16515,0.00416,0.42814
 56,0.11500,0.57000,0.00000,0.00500,0.31000,0.16477,0.00416,0.42814
 57,0.40500,0.00000,0.59500,0.00000,0.00000,0.16514,0.00417,0.42915
 57,0.11500,0.57000,0.00000,0.00500,0.31000,0.16468,0.00417,0.42915
 58,0.40500,0.00000,0.59500,0.00000,0.00000,0.16517,0.00398,0.41691
 58,0.11500,0.57000,0.00000,0.01000,0.30500,0.16476,0.00398,0.41691
 59,0.40500,0.00000,0.59500,0.00000,0.00000,0.16517,0.00403,0.41934
 59,0.11500,0.57000,0.00000,0.00500,0.31000,0.16456,0.00403,0.41934
 60,0.40500,0.00000,0.59500,0.00000,0.00000,0.16516,0.00399,0.41732
 60,0.11500,0.57000,0.00000,0.00500,0.31000,0.16464,0.00399,0.41732
 61,0.41000,0.00000,0.59000,0.00000,0.00000,0.16561,0.00398,0.40996
 61,0.11500,0.57000,0.00000,0.00000,0.31500,0.16470,0.00398,0.40996
 62,0.41000,0.00000,0.59000,0.00000,0.00000,0.16551,0.00401,0.41352
 62,0.11500,0.57000,0.00000,0.00000,0.31500,0.16463,0.00401,0.41352
 63,0.41000,0.00000,0.59000,0.00000,0.00000,0.16552,0.00397,0.41328
 63,0.11000,0.56500,0.00000,0.01000,0.31500,0.16398,0.00397,0.41328
 64,0.41000,0.00000,0.59000,0.00000,0.00000,0.16552,0.00398,0.41409
 64,0.11000,0.57000,0.00000,0.01000,0.31000,0.16386,0.00398,0.41409
 65,0.41000,0.00000,0.59000,0.00000,0.00000,0.16551,0.00393,0.41222
 65,0.11000,0.56500,0.00000,0.01500,0.31000,0.16407,0.00393,0.41222
 66,0.41000,0.00000,0.59000,0.00000,0.00000,0.16551,0.00393,0.41257
 66,0.11000,0.56500,0.00000,0.01500,0.31000,0.16406,0.00393,0.41257
 67,0.41000,0.00000,0.59000,0.00000,0.00000,0.16549,0.00409,0.41834
 67,0.11000,0.57000,0.00000,0.01000,0.31000,0.16396,0.00409,0.41834
 68,0.41000,0.00000,0.59000,0.00000,0.00000,0.16551,0.00403,0.41476
 68,0.11500,0.56500,0.00000,0.01500,0.30500,0.16391,0.00403,0.41476
 69,0.41000,0.00000,0.59000,0.00000,0.00000,0.16551,0.00403,0.41493
 69,0.11500,0.56500,0.00000,0.01500,0.30500,0.16395,0.00403,0.41493
 70,0.41000,0.00000,0.59000,0.00000,0.00000,0.16552,0.00405,0.41523
 70,0.11500,0.56500,0.00000,0.02000,0.30000,0.16399,0.00405,0.41523
 71,0.41000,0.00000,0.59000,0.00000,0.00000,0.16552,0.00412,0.41677
 71,0.11500,0.57000,0.00000,0.01500,0.30000,0.16420,0.00412,0.41677
 72,0.40500,0.00000,0.59500,0.00000,0.00000,0.16560,0.00402,0.41408
 72,0.11500,0.57000,0.00000,0.01500,0.30000,0.16420,0.00402,0.41408
 73,0.40500,0.00000,0.59500,0.00000,0.00000,0.16565,0.00402,0.41619
 73,0.11500,0.57000,0.00000,0.01500,0.30000,0.16419,0.00402,0.41619
