  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.41000,0.13000,0.16500,0.29500,0.00000,0.06486,0.00223,0.49917
  3,0.34000,0.19000,0.17500,0.28500,0.01000,0.06379,0.00144,0.41433
  4,0.00000,0.00000,0.46000,0.54000,0.00000,0.12327,0.00545,0.79659
  5,0.08000,0.00000,0.33500,0.56000,0.02500,0.11568,0.00346,0.64875
  6,0.15500,0.00000,0.40000,0.39500,0.05000,0.11006,0.00247,0.54908
  7,0.08500,0.00000,0.36000,0.35500,0.20000,0.11564,0.00252,0.57936
  8,0.16500,0.00000,0.43000,0.13000,0.27500,0.12377,0.00319,0.62069
  9,0.17500,0.00000,0.47000,0.15500,0.20000,0.12977,0.00293,0.50231
 10,0.14500,0.00000,0.46000,0.18000,0.21500,0.12919,0.00263,0.49251
 11,0.03000,0.13500,0.52500,0.09500,0.21500,0.14605,0.00298,0.45284
 12,0.01000,0.17500,0.55000,0.05000,0.21500,0.14830,0.00313,0.47578
 13,0.00000,0.15000,0.60500,0.00000,0.24500,0.15265,0.00330,0.48247
 14,0.00000,0.11000,0.63000,0.00000,0.26000,0.15846,0.00365,0.50513
 15,0.00000,0.09500,0.69000,0.00000,0.21500,0.15955,0.00340,0.46380
 16,0.00000,0.10000,0.68500,0.00000,0.21500,0.15916,0.00324,0.44720
 17,0.00000,0.41000,0.00000,0.59000,0.00000,0.13815,0.00437,0.42889
 17,0.00000,0.11000,0.68500,0.00000,0.20500,0.16081,0.00437,0.42889
 18,0.00000,0.41000,0.00000,0.59000,0.00000,0.13816,0.00423,0.42676
 18,0.01000,0.09000,0.66000,0.00000,0.24000,0.15736,0.00423,0.42676
 19,0.00000,0.41000,0.00000,0.59000,0.00000,0.13818,0.00418,0.43116
 19,0.01000,0.09000,0.66000,0.00000,0.24000,0.15728,0.00418,0.43116
 20,0.00000,0.42500,0.00000,0.57500,0.00000,0.13880,0.00488,0.44776
 20,0.00000,0.09500,0.66000,0.00000,0.24500,0.15683,0.00488,0.44776
 20,0.00000,0.09500,0.66000,0.00000,0.24500,0.15683,0.00488,0.44776
 21,0.00000,0.42500,0.00000,0.57500,0.00000,0.13885,0.00497,0.45201
 21,0.02000,0.08500,0.65000,0.00000,0.24500,0.15670,0.00497,0.45201
 21,0.02000,0.08500,0.65000,0.00000,0.24500,0.15670,0.00497,0.45201
 22,0.00000,0.42000,0.00000,0.58000,0.00000,0.13878,0.00460,0.44016
 22,0.01500,0.09000,0.65500,0.00000,0.24000,0.15682,0.00460,0.44016
 23,0.00000,0.50500,0.00000,0.49500,0.00000,0.14436,0.00494,0.45220
 23,0.01000,0.09000,0.65500,0.00000,0.24500,0.15688,0.00494,0.45220
 23,0.01000,0.09000,0.65500,0.00000,0.24500,0.15688,0.00494,0.45220
 24,0.00000,0.51000,0.00000,0.49000,0.00000,0.14532,0.00460,0.44096
 24,0.01500,0.10000,0.65000,0.00000,0.23500,0.15724,0.00460,0.44096
 24,0.01500,0.10000,0.65000,0.00000,0.23500,0.15724,0.00460,0.44096
 25,0.00000,0.51000,0.00000,0.49000,0.00000,0.14505,0.00467,0.44764
 25,0.00000,0.11000,0.65500,0.00000,0.23500,0.15677,0.00467,0.44764
 25,0.00000,0.11000,0.65500,0.00000,0.23500,0.15677,0.00467,0.44764
 26,0.00000,0.51000,0.00000,0.49000,0.00000,0.14509,0.00451,0.44837
 26,0.00000,0.11000,0.65500,0.00000,0.23500,0.15666,0.00451,0.44837
 26,0.00000,0.11000,0.65500,0.00000,0.23500,0.15666,0.00451,0.44837
 27,0.00000,0.51000,0.00000,0.49000,0.00000,0.14376,0.00509,0.45377
 27,0.00000,0.11000,0.65500,0.00000,0.23500,0.15666,0.00509,0.45377
 27,0.00000,0.11000,0.65500,0.00000,0.23500,0.15666,0.00509,0.45377
 28,0.00000,0.51000,0.00000,0.49000,0.00000,0.14372,0.00513,0.45723
 28,0.00000,0.11000,0.65500,0.00000,0.23500,0.15664,0.00513,0.45723
 28,0.00000,0.11000,0.65500,0.00000,0.23500,0.15664,0.00513,0.45723
 29,0.00000,0.51000,0.00000,0.49000,0.00000,0.14352,0.00523,0.44743
 29,0.00000,0.10500,0.65000,0.01000,0.23500,0.15645,0.00523,0.44743
 29,0.00000,0.10500,0.65000,0.01000,0.23500,0.15645,0.00523,0.44743
 30,0.00000,0.51000,0.00000,0.49000,0.00000,0.14349,0.00506,0.44796
 30,0.00000,0.10500,0.65000,0.01000,0.23500,0.15645,0.00506,0.44796
 30,0.00000,0.10000,0.64500,0.01500,0.24000,0.15644,0.00506,0.44796
 31,0.00000,0.51000,0.00000,0.49000,0.00000,0.14379,0.00499,0.44082
 31,0.00000,0.10000,0.65500,0.00500,0.24000,0.15672,0.00499,0.44082
 31,0.00000,0.10000,0.65500,0.00500,0.24000,0.15672,0.00499,0.44082
 32,0.00000,0.51000,0.00000,0.49000,0.00000,0.14373,0.00500,0.44454
 32,0.00000,0.10000,0.65500,0.00500,0.24000,0.15670,0.00500,0.44454
 32,0.00000,0.10000,0.65500,0.00500,0.24000,0.15670,0.00500,0.44454
 33,0.00000,0.51000,0.00000,0.49000,0.00000,0.14361,0.00512,0.44939
 33,0.00000,0.09500,0.65500,0.00500,0.24500,0.15675,0.00512,0.44939
 33,0.00000,0.09500,0.65500,0.00500,0.24500,0.15675,0.00512,0.44939
 34,0.00000,0.51000,0.00000,0.49000,0.00000,0.14366,0.00522,0.45327
 34,0.00000,0.08500,0.65500,0.01000,0.25000,0.15637,0.00522,0.45327
 34,0.00000,0.08500,0.65500,0.01000,0.25000,0.15637,0.00522,0.45327
 35,0.00000,0.49500,0.00000,0.50500,0.00000,0.14196,0.00604,0.46109
 35,0.00000,0.08500,0.65500,0.01000,0.25000,0.15633,0.00604,0.46109
 35,0.00000,0.08500,0.65500,0.01000,0.25000,0.15633,0.00604,0.46109
 36,0.00000,0.49500,0.00000,0.50500,0.00000,0.14208,0.00606,0.46412
 36,0.00000,0.08500,0.65500,0.01000,0.25000,0.15627,0.00606,0.46412
 36,0.00000,0.08500,0.65500,0.01000,0.25000,0.15627,0.00606,0.46412
 37,0.00000,0.49500,0.00000,0.50500,0.00000,0.14160,0.00613,0.46149
 37,0.00000,0.08500,0.65000,0.01500,0.25000,0.15598,0.00613,0.46149
 37,0.00000,0.08500,0.65000,0.01500,0.25000,0.15598,0.00613,0.46149
 38,0.00000,0.49500,0.00000,0.50500,0.00000,0.14201,0.00555,0.44940
 38,0.00000,0.08500,0.65000,0.01500,0.25000,0.15594,0.00555,0.44940
 38,0.00000,0.08500,0.65000,0.01500,0.25000,0.15594,0.00555,0.44940
 39,0.00000,0.50000,0.00000,0.50000,0.00000,0.14248,0.00508,0.43922
 39,0.00000,0.08500,0.64500,0.02000,0.25000,0.15604,0.00508,0.43922
 39,0.00000,0.08500,0.64500,0.02000,0.25000,0.15604,0.00508,0.43922
 40,0.00000,0.50000,0.00000,0.50000,0.00000,0.14307,0.00529,0.44349
 40,0.00000,0.09000,0.65000,0.01500,0.24500,0.15566,0.00529,0.44349
 40,0.00000,0.08500,0.64500,0.02000,0.25000,0.15566,0.00529,0.44349
 41,0.00000,0.50000,0.00000,0.50000,0.00000,0.14311,0.00535,0.44439
 41,0.00000,0.07000,0.65000,0.01500,0.26500,0.15614,0.00535,0.44439
 42,0.00000,0.50000,0.00000,0.50000,0.00000,0.14278,0.00533,0.44766
 42,0.00000,0.08000,0.65000,0.01000,0.26000,0.15614,0.00533,0.44766
 42,0.00000,0.08000,0.65000,0.01000,0.26000,0.15614,0.00533,0.44766
 43,0.00000,0.50000,0.00000,0.50000,0.00000,0.14263,0.00513,0.44430
 43,0.00000,0.08000,0.65000,0.01000,0.26000,0.15615,0.00513,0.44430
 43,0.00000,0.08000,0.65000,0.01000,0.26000,0.15615,0.00513,0.44430
 44,0.00000,0.50000,0.00000,0.50000,0.00000,0.14261,0.00519,0.44622
 44,0.00000,0.08500,0.66000,0.00000,0.25500,0.15644,0.00519,0.44622
 45,0.00000,0.50000,0.00000,0.50000,0.00000,0.14255,0.00516,0.44952
 45,0.00000,0.08500,0.66000,0.00000,0.25500,0.15638,0.00516,0.44952
 46,0.00000,0.50000,0.00000,0.50000,0.00000,0.14258,0.00518,0.45088
 46,0.00000,0.08500,0.66000,0.00000,0.25500,0.15602,0.00518,0.45088
 47,0.00000,0.50000,0.00000,0.50000,0.00000,0.14257,0.00520,0.45227
 47,0.00000,0.08500,0.66000,0.00000,0.25500,0.15602,0.00520,0.45227
 48,0.00000,0.50000,0.00000,0.50000,0.00000,0.14246,0.00529,0.45752
 48,0.00000,0.08500,0.66000,0.00000,0.25500,0.15601,0.00529,0.45752
 49,0.00000,0.50000,0.00000,0.50000,0.00000,0.14249,0.00542,0.45443
 49,0.00000,0.08500,0.66000,0.00000,0.25500,0.15641,0.00542,0.45443
 50,0.00000,0.50000,0.00000,0.50000,0.00000,0.14249,0.00540,0.45725
 50,0.00000,0.08500,0.66000,0.00000,0.25500,0.15639,0.00540,0.45725
 51,0.00000,0.50500,0.00000,0.49500,0.00000,0.14351,0.00526,0.45276
 51,0.00000,0.08500,0.66000,0.00000,0.25500,0.15635,0.00526,0.45276
 52,0.00000,0.50500,0.00000,0.49500,0.00000,0.14349,0.00531,0.45321
 52,0.00000,0.08500,0.66000,0.00000,0.25500,0.15616,0.00531,0.45321
 53,0.00000,0.50500,0.00000,0.49500,0.00000,0.14362,0.00529,0.45107
 53,0.00000,0.08000,0.66000,0.00000,0.26000,0.15581,0.00529,0.45107
 54,0.00000,0.50500,0.00000,0.49500,0.00000,0.14360,0.00541,0.45658
 54,0.00000,0.08000,0.66000,0.00000,0.26000,0.15578,0.00541,0.45658
 55,0.00000,0.50500,0.00000,0.49500,0.00000,0.14358,0.00538,0.45742
 55,0.00000,0.09000,0.65500,0.00000,0.25500,0.15553,0.00538,0.45742
