     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.10499,0.26679,0.32373,0.01976,0.28472,0.0915111
0.34193,0.07276,0.15981,0.19037,0.23513,0.0253562
0.00320,0.42714,0.44284,0.00442,0.12240,0.1066112
0.00130,0.72006,0.04093,0.00169,0.23602,0.1290710
0.00202,0.99012,0.00265,0.00382,0.00139,0.0343058
0.00245,0.54306,0.06045,0.00224,0.39180,0.1540731
0.00195,0.46116,0.00244,0.25834,0.27611,0.1292195
0.18073,0.50441,0.00254,0.00384,0.30849,0.1535899
0.45217,0.54107,0.00435,0.00156,0.00086,0.0900895
0.00569,0.48982,0.00197,0.00147,0.50103,0.1393025
0.08042,0.52786,0.13354,0.00066,0.25752,0.1531438
0.00157,0.51277,0.19954,0.28166,0.00445,0.0980819
0.00063,0.00417,0.00127,0.98929,0.00464,0.0000000
0.10325,0.54687,0.00055,0.06003,0.28930,0.1591156
0.00205,0.00095,0.98848,0.00484,0.00368,0.0676360
0.00141,0.00499,0.59416,0.39513,0.00431,0.0639540
0.25161,0.43087,0.00117,0.31357,0.00278,0.0945430
0.26700,0.38895,0.34169,0.00043,0.00193,0.0721452
0.00267,0.00128,0.00234,0.00383,0.98988,0.0000000
0.00079,0.00110,0.00320,0.48847,0.50644,0.0003844
0.00257,0.50262,0.11610,0.07250,0.30621,0.1543902
0.11226,0.56266,0.00183,0.08050,0.24275,0.1641712
0.14812,0.60882,0.00410,0.09686,0.14211,0.1586530
0.98877,0.00316,0.00495,0.00303,0.00009,0.0000915
0.00263,0.00138,0.69290,0.00105,0.30204,0.0708070
0.15787,0.67602,0.15885,0.00257,0.00469,0.0861749
0.00195,0.64399,0.00385,0.20477,0.14545,0.1251883
0.17922,0.48478,0.00058,0.11681,0.21862,0.1557663
0.30240,0.00324,0.68969,0.00075,0.00393,0.1499874
0.14031,0.14404,0.71308,0.00072,0.00186,0.0720695
0.47141,0.00355,0.52132,0.00238,0.00134,0.1587725
0.35087,0.00352,0.52924,0.11353,0.00284,0.1219725
0.00011,0.00043,0.32046,0.67475,0.00425,0.0193820
0.59459,0.00273,0.00319,0.00088,0.39862,0.0000037
0.36430,0.00137,0.53548,0.00357,0.09527,0.1310508
0.00168,0.28882,0.29207,0.23841,0.17902,0.0962386
0.00419,0.00233,0.33806,0.00395,0.65147,0.0156283
0.60660,0.00132,0.00354,0.38701,0.00152,0.0006989
0.16441,0.24487,0.00334,0.00104,0.58633,0.0617295
0.62188,0.00429,0.36590,0.00451,0.00343,0.1335348
0.00109,0.35938,0.00017,0.63732,0.00204,0.0223230
0.16806,0.59960,0.00083,0.00338,0.22814,0.1605087
0.26853,0.51143,0.00497,0.00412,0.21095,0.1467198
0.28687,0.00071,0.00362,0.70411,0.00468,0.0004165
0.07741,0.56215,0.00258,0.05913,0.29873,0.1608622
0.00314,0.48476,0.17677,0.00386,0.33147,0.1485620
0.00241,0.00174,0.42746,0.27150,0.29688,0.0240988
0.10801,0.58542,0.00355,0.00268,0.30035,0.1641849
0.72095,0.27018,0.00474,0.00111,0.00302,0.0234916
0.00058,0.38450,0.00017,0.13963,0.47511,0.1190332
0.10291,0.52378,0.07243,0.08301,0.21786,0.1573202
0.15551,0.61808,0.00058,0.00474,0.22108,0.1564798
0.00199,0.54185,0.14780,0.08659,0.22176,0.1488160
0.00067,0.58592,0.00295,0.06743,0.34302,0.1449676
0.00464,0.41331,0.15522,0.00176,0.42507,0.1364170
0.11756,0.55757,0.00032,0.00241,0.32214,0.1651427
0.18577,0.65145,0.00295,0.15535,0.00448,0.1203417
0.13580,0.52828,0.00165,0.09819,0.23609,0.1610865
0.13897,0.52803,0.00071,0.09841,0.23388,0.1587223
0.11418,0.55672,0.00395,0.00410,0.32105,0.1695308
0.11945,0.52846,0.07004,0.00469,0.27736,0.1558177
0.00149,0.55901,0.19146,0.00450,0.24354,0.1519136
0.27901,0.00258,0.32477,0.39005,0.00358,0.0382098
0.44413,0.00421,0.54885,0.00254,0.00027,0.1639443
0.11430,0.55579,0.00438,0.00370,0.32182,0.1653758
