  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.27500,0.11000,0.36500,0.15000,0.10000,0.09709,0.00512,0.38810
  3,0.10000,0.00000,0.77000,0.00000,0.13000,0.14698,0.01038,0.89771
  4,0.17500,0.00000,0.51000,0.00000,0.31500,0.13442,0.00553,0.61122
  5,0.24000,0.00000,0.52000,0.00000,0.24000,0.13544,0.00440,0.57466
  6,0.13500,0.00000,0.52000,0.08000,0.26500,0.13421,0.00357,0.48903
  7,0.04000,0.00000,0.53500,0.18500,0.24000,0.14530,0.00395,0.53120
  8,0.06000,0.00000,0.58000,0.19000,0.17000,0.14707,0.00341,0.48234
  9,0.04500,0.00000,0.59000,0.15500,0.21000,0.14661,0.00306,0.46074
 10,0.04000,0.01500,0.59000,0.15000,0.20500,0.14715,0.00289,0.46564
 11,0.03000,0.00000,0.61000,0.14000,0.22000,0.14875,0.00290,0.47772
 12,0.03000,0.00000,0.61000,0.14000,0.22000,0.14881,0.00255,0.46956
 13,0.01000,0.00500,0.61500,0.14500,0.22500,0.14806,0.00258,0.48165
 14,0.01500,0.00000,0.61500,0.14000,0.23000,0.14771,0.00259,0.49092
 15,0.02000,0.00000,0.61500,0.13500,0.23000,0.14736,0.00287,0.50613
 16,0.02500,0.00000,0.61500,0.13000,0.23000,0.14719,0.00271,0.50649
 17,0.02500,0.00000,0.61500,0.13000,0.23000,0.14712,0.00258,0.50432
 18,0.02500,0.00000,0.61500,0.13000,0.23000,0.14713,0.00239,0.49725
 19,0.02000,0.00000,0.61500,0.13500,0.23000,0.14707,0.00226,0.49451
 20,0.02500,0.00000,0.61000,0.13500,0.23000,0.14662,0.00239,0.50028
 21,0.02500,0.00000,0.61000,0.13500,0.23000,0.14663,0.00237,0.50586
 22,0.03000,0.02500,0.60500,0.12000,0.22000,0.14669,0.00216,0.48446
 23,0.01500,0.00500,0.68000,0.00000,0.30000,0.15139,0.00261,0.49750
 24,0.00500,0.06000,0.67500,0.00000,0.26000,0.15474,0.00273,0.49225
 25,0.01000,0.06000,0.67500,0.00000,0.25500,0.15465,0.00249,0.47803
 26,0.00000,0.35500,0.00000,0.64500,0.00000,0.13868,0.00361,0.44092
 26,0.00000,0.08500,0.67000,0.00000,0.24500,0.15595,0.00361,0.44092
 27,0.00000,0.46500,0.00000,0.53500,0.00000,0.14914,0.00405,0.44431
 27,0.00000,0.08500,0.67000,0.00000,0.24500,0.15629,0.00405,0.44431
 28,0.00000,0.47000,0.00000,0.53000,0.00000,0.14816,0.00475,0.43742
 28,0.00000,0.09000,0.66500,0.00000,0.24500,0.15678,0.00475,0.43742
 29,0.00000,0.47000,0.00000,0.53000,0.00000,0.14815,0.00471,0.44179
 29,0.00000,0.08500,0.67000,0.00000,0.24500,0.15670,0.00471,0.44179
 30,0.00000,0.47000,0.00000,0.53000,0.00000,0.14805,0.00462,0.44456
 30,0.00000,0.08500,0.67000,0.00000,0.24500,0.15666,0.00462,0.44456
 31,0.00000,0.47000,0.00000,0.53000,0.00000,0.14775,0.00486,0.42963
 31,0.00000,0.08500,0.67000,0.00000,0.24500,0.15679,0.00486,0.42963
 32,0.00000,0.47000,0.00000,0.53000,0.00000,0.14765,0.00481,0.43274
 32,0.00000,0.08500,0.67000,0.00000,0.24500,0.15670,0.00481,0.43274
 33,0.00000,0.47000,0.00000,0.53000,0.00000,0.14760,0.00453,0.42881
 33,0.00000,0.08500,0.67000,0.00000,0.24500,0.15668,0.00453,0.42881
 34,0.00000,0.47000,0.00000,0.53000,0.00000,0.14765,0.00464,0.42803
 34,0.00000,0.08500,0.66500,0.00000,0.25000,0.15674,0.00464,0.42803
 35,0.00000,0.47000,0.00000,0.53000,0.00000,0.14762,0.00467,0.43156
 35,0.00000,0.08500,0.66500,0.00000,0.25000,0.15671,0.00467,0.43156
 36,0.00000,0.47000,0.00000,0.53000,0.00000,0.14764,0.00467,0.43425
 36,0.00000,0.08500,0.66500,0.00000,0.25000,0.15671,0.00467,0.43425
 37,0.00000,0.47000,0.00000,0.53000,0.00000,0.14757,0.00463,0.43386
 37,0.00000,0.08000,0.66000,0.00000,0.26000,0.15700,0.00463,0.43386
 38,0.00000,0.47000,0.00000,0.53000,0.00000,0.14759,0.00456,0.42068
 38,0.00500,0.07500,0.65500,0.00000,0.26500,0.15649,0.00456,0.42068
 39,0.00000,0.47000,0.00000,0.53000,0.00000,0.14756,0.00467,0.42659
 39,0.00500,0.07500,0.65500,0.00000,0.26500,0.15644,0.00467,0.42659
