     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.28335,0.11361,0.27511,0.21061,0.11733,0.0920313
0.30840,0.12756,0.03933,0.36786,0.15685,0.0422583
0.18841,0.03477,0.49197,0.04395,0.24089,0.1315682
0.00126,0.00287,0.98873,0.00306,0.00408,0.0658342
0.00005,0.23529,0.41284,0.00394,0.34788,0.0948456
0.40802,0.00146,0.52200,0.00282,0.06569,0.0923973
0.01004,0.00089,0.54597,0.23014,0.21295,0.1445661
0.00008,0.00089,0.38765,0.18007,0.43131,0.1004832
0.05439,0.00079,0.60001,0.34360,0.00120,0.1120278
0.00475,0.13138,0.60225,0.12640,0.13522,0.1404107
0.00127,0.00163,0.65274,0.08461,0.25975,0.1466369
0.00365,0.99412,0.00065,0.00018,0.00140,0.0000034
0.09525,0.00378,0.60711,0.12458,0.16928,0.1434037
0.00228,0.32220,0.30295,0.36928,0.00328,0.0912150
0.11371,0.36571,0.51766,0.00270,0.00022,0.1175520
0.52509,0.46640,0.00270,0.00185,0.00396,0.0119623
0.00011,0.00467,0.00487,0.99025,0.00011,0.0408856
0.98906,0.00256,0.00307,0.00153,0.00378,0.0161011
0.49032,0.00001,0.00063,0.00011,0.50893,0.0262746
0.00101,0.00134,0.35664,0.49110,0.14991,0.1146569
0.00067,0.00064,0.00129,0.59996,0.39745,0.0305707
0.00271,0.51882,0.47106,0.00370,0.00371,0.0825144
0.00081,0.00215,0.68408,0.00139,0.31157,0.1545732
0.00241,0.10309,0.66999,0.00407,0.22045,0.1572231
0.00117,0.56483,0.00053,0.00360,0.42988,0.0000001
0.00199,0.35427,0.00396,0.63931,0.00047,0.1388685
0.00160,0.53667,0.00174,0.45715,0.00284,0.1440524
0.00015,0.39632,0.00385,0.46537,0.13431,0.0778888
0.23578,0.00315,0.24066,0.51943,0.00099,0.0894259
0.65779,0.00239,0.00377,0.33240,0.00365,0.0140268
0.14170,0.42979,0.00063,0.42599,0.00189,0.0794206
0.00273,0.26804,0.72582,0.00060,0.00281,0.1247802
0.00305,0.00190,0.00323,0.00098,0.99084,0.0000000
0.73657,0.00076,0.00393,0.00046,0.25829,0.0632717
0.09162,0.10267,0.64720,0.00049,0.15803,0.1513705
0.60402,0.14022,0.25062,0.00074,0.00440,0.0729227
0.00287,0.00175,0.60143,0.00231,0.39164,0.1475266
0.19548,0.15151,0.65167,0.00114,0.00019,0.1457470
0.29225,0.20849,0.49411,0.00121,0.00394,0.1309547
0.44127,0.25921,0.00313,0.00277,0.29362,0.0137253
0.20251,0.09504,0.53631,0.16415,0.00198,0.1282638
0.07992,0.00100,0.67598,0.00460,0.23850,0.1449004
0.00242,0.69336,0.00036,0.30176,0.00210,0.1154119
0.00413,0.26258,0.00168,0.00163,0.72999,0.0000001
0.00494,0.00212,0.29340,0.69900,0.00054,0.0816667
0.00424,0.00061,0.35967,0.00098,0.63450,0.0521713
0.25016,0.00056,0.00369,0.74336,0.00223,0.0420826
0.18260,0.64234,0.17138,0.00254,0.00114,0.0360158
0.13368,0.00051,0.43782,0.26105,0.16694,0.1305419
0.00034,0.10035,0.64194,0.00472,0.25265,0.1609255
0.47132,0.00230,0.25570,0.00403,0.26665,0.0740054
0.00177,0.10607,0.64450,0.00131,0.24634,0.1533485
0.41686,0.00149,0.36078,0.22066,0.00021,0.1021692
0.00369,0.08285,0.61865,0.00359,0.29122,0.1587298
0.00309,0.00027,0.00099,0.29091,0.70474,0.0086666
0.34738,0.00220,0.00165,0.27863,0.37014,0.0214298
0.08288,0.15491,0.60339,0.00032,0.15850,0.1509888
0.07892,0.00275,0.59132,0.00222,0.32478,0.1453561
0.00036,0.09360,0.74630,0.15886,0.00088,0.1010886
0.22136,0.00484,0.76787,0.00454,0.00139,0.1911048
0.00125,0.22157,0.16873,0.60751,0.00093,0.0905074
0.26120,0.34201,0.27988,0.00308,0.11383,0.0842686
0.23423,0.00298,0.24949,0.00047,0.51283,0.0663051
0.00294,0.25011,0.00255,0.27858,0.46583,0.0125072
0.76386,0.22678,0.00089,0.00487,0.00360,0.0383019
0.50044,0.26111,0.00004,0.23643,0.00198,0.0258080
0.00291,0.56769,0.18013,0.24643,0.00283,0.0717884
0.00019,0.15491,0.35727,0.26607,0.22155,0.1049765
0.00166,0.09263,0.45060,0.45233,0.00278,0.0942818
0.00170,0.00360,0.00413,0.80971,0.18086,0.0480342
0.12939,0.00025,0.16745,0.44023,0.26269,0.0764350
0.00344,0.79342,0.00128,0.00215,0.19970,0.0001070
0.45778,0.00337,0.00056,0.53781,0.00048,0.0250248
0.22924,0.58039,0.00252,0.00215,0.18571,0.0013103
0.00200,0.30532,0.54446,0.00138,0.14684,0.1334306
0.21487,0.00295,0.77727,0.00258,0.00233,0.1973293
0.22342,0.00268,0.00468,0.00028,0.76894,0.0019284
0.26928,0.32757,0.25457,0.14460,0.00398,0.0793972
0.78019,0.00044,0.21407,0.00305,0.00224,0.0191476
0.24240,0.00298,0.75155,0.00104,0.00204,0.1944577
0.21449,0.26096,0.00249,0.00269,0.51937,0.0018208
0.00160,0.53866,0.25306,0.00436,0.20233,0.0295356
0.52780,0.00066,0.10374,0.20260,0.16521,0.0432720
0.00346,0.18439,0.00116,0.65953,0.15146,0.0739515
0.21497,0.16112,0.31157,0.00047,0.31188,0.0905247
0.00152,0.31619,0.52307,0.15790,0.00132,0.1084336
0.00413,0.57970,0.00096,0.22475,0.19047,0.0287107
0.21120,0.00290,0.45523,0.32861,0.00206,0.1247519
0.17857,0.20714,0.00404,0.60766,0.00259,0.0693945
0.21844,0.00075,0.24734,0.17720,0.35628,0.0786889
0.00393,0.00034,0.20377,0.38168,0.41027,0.0636508
0.21454,0.30980,0.00380,0.20303,0.26883,0.0205298
0.42546,0.34373,0.22498,0.00342,0.00241,0.0724264
0.18753,0.00357,0.00334,0.21387,0.59169,0.0092251
0.17476,0.16333,0.30473,0.35369,0.00349,0.1008533
0.19542,0.00051,0.80157,0.00004,0.00246,0.2002504
0.00475,0.21079,0.19722,0.00090,0.58635,0.0125785
0.20799,0.00188,0.00489,0.59126,0.19399,0.0364298
0.00252,0.34570,0.36800,0.13892,0.14486,0.0932327
0.44819,0.00243,0.18751,0.35901,0.00286,0.0679070
0.00498,0.08730,0.52315,0.09343,0.29115,0.1423980
0.00274,0.00485,0.82697,0.00126,0.16418,0.1249154
0.20783,0.78532,0.00340,0.00322,0.00023,0.0015371
0.18111,0.00441,0.81230,0.00164,0.00053,0.2021646
0.85035,0.00380,0.00459,0.14101,0.00024,0.0183398
0.17728,0.00342,0.76527,0.05276,0.00126,0.1676632
0.00437,0.00029,0.16018,0.00092,0.83425,0.0026585
