  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.21500,0.57500,0.17000,0.00000,0.04000,0.12110,0.00803,0.49412
  3,0.23000,0.54500,0.19500,0.00000,0.03000,0.11960,0.00563,0.51117
  4,0.28500,0.54000,0.10500,0.00000,0.07000,0.12081,0.00418,0.47280
  5,0.17500,0.55500,0.12500,0.02500,0.12000,0.11831,0.00324,0.42491
  6,0.08000,0.56000,0.00000,0.00000,0.36000,0.16535,0.00579,0.48948
  7,0.12500,0.56500,0.00000,0.00000,0.31000,0.16119,0.00471,0.46092
  8,0.12000,0.57000,0.00000,0.00000,0.31000,0.16114,0.00420,0.46189
  9,0.10500,0.58000,0.01000,0.00000,0.30500,0.16060,0.00387,0.46664
 10,0.09000,0.57000,0.03500,0.00000,0.30500,0.16038,0.00373,0.47370
 11,0.09000,0.57000,0.03500,0.00000,0.30500,0.16033,0.00328,0.46725
 12,0.09000,0.57000,0.03500,0.00000,0.30500,0.16030,0.00290,0.45963
 13,0.09000,0.57000,0.03500,0.00000,0.30500,0.16033,0.00266,0.45717
 14,0.09500,0.57000,0.03000,0.00000,0.30500,0.16061,0.00279,0.45093
 14,0.00000,0.00000,1.00000,0.00000,0.00000,0.06592,0.00279,0.45093
 15,0.09500,0.57000,0.03000,0.00000,0.30500,0.16051,0.00268,0.45619
 15,0.00000,0.00000,0.93000,0.00000,0.07000,0.06683,0.00268,0.45619
 16,0.09500,0.53500,0.05000,0.01000,0.31000,0.15892,0.00255,0.43827
 16,0.00000,0.00000,0.94500,0.00000,0.05500,0.06658,0.00255,0.43827
 17,0.09500,0.53500,0.04500,0.01500,0.31000,0.15899,0.00241,0.43776
 17,0.00000,0.00000,0.94000,0.00000,0.06000,0.06658,0.00241,0.43776
 18,0.10000,0.54000,0.04500,0.01000,0.30500,0.15879,0.00233,0.43796
 18,0.00000,0.00000,0.93500,0.00000,0.06500,0.06666,0.00233,0.43796
 18,0.00000,0.00000,0.00000,1.00000,0.00000,0.00026,0.00233,0.43796
 19,0.10500,0.54000,0.03000,0.03000,0.29500,0.16018,0.00230,0.42620
 19,0.00000,0.00000,0.92500,0.00000,0.07500,0.06697,0.00230,0.42620
 19,0.00000,0.00000,0.00000,1.00000,0.00000,0.00021,0.00230,0.42620
 20,0.10500,0.54500,0.02500,0.03000,0.29500,0.16040,0.00229,0.42066
 20,0.00000,0.00000,0.80000,0.18500,0.01500,0.07714,0.00229,0.42066
 21,0.32500,0.00000,0.67500,0.00000,0.00000,0.15799,0.00335,0.39953
 21,0.10500,0.54500,0.02000,0.03000,0.30000,0.16113,0.00335,0.39953
 22,0.43000,0.00000,0.57000,0.00000,0.00000,0.16642,0.00362,0.40316
 22,0.10500,0.54500,0.02000,0.03000,0.30000,0.16114,0.00362,0.40316
 22,0.00000,0.00000,0.00000,1.00000,0.00000,0.00018,0.00362,0.40316
 23,0.43500,0.00000,0.56500,0.00000,0.00000,0.16626,0.00408,0.41243
 23,0.10500,0.54500,0.01500,0.03500,0.30000,0.16111,0.00408,0.41243
 24,0.43500,0.00000,0.56500,0.00000,0.00000,0.16620,0.00444,0.41779
 24,0.10500,0.54500,0.02000,0.03500,0.29500,0.16087,0.00444,0.41779
 25,0.44000,0.00000,0.56000,0.00000,0.00000,0.16607,0.00510,0.40578
 25,0.09500,0.54000,0.04000,0.04000,0.28500,0.16131,0.00510,0.40578
 26,0.44000,0.00000,0.56000,0.00000,0.00000,0.16601,0.00489,0.40575
 26,0.09500,0.54000,0.04000,0.04000,0.28500,0.16131,0.00489,0.40575
 27,0.43500,0.00000,0.56500,0.00000,0.00000,0.16602,0.00480,0.40861
 27,0.10000,0.54000,0.03500,0.04000,0.28500,0.16134,0.00480,0.40861
 28,0.43500,0.00000,0.56500,0.00000,0.00000,0.16618,0.00473,0.40511
 28,0.08500,0.54000,0.05000,0.05000,0.27500,0.16198,0.00473,0.40511
