  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.21500,0.31500,0.15000,0.32000,0.00000,0.06316,0.00224,0.59415
  3,0.14000,0.38000,0.09500,0.38500,0.00000,0.06660,0.00211,0.82135
  4,0.11500,0.51000,0.13500,0.24000,0.00000,0.07463,0.00190,0.55852
  5,0.00000,0.91500,0.08500,0.00000,0.00000,0.14558,0.00732,1.00114
  6,0.10500,0.55500,0.19000,0.14500,0.00500,0.11296,0.00248,0.39418
  7,0.14000,0.56500,0.13500,0.15500,0.00500,0.11255,0.00210,0.38010
  8,0.13500,0.52500,0.06500,0.05000,0.22500,0.15014,0.00340,0.40029
  9,0.12000,0.52000,0.04000,0.03500,0.28500,0.15822,0.00374,0.43539
 10,0.11000,0.52000,0.04000,0.04000,0.29000,0.15829,0.00351,0.44206
 11,0.11500,0.52000,0.03500,0.04000,0.29000,0.15847,0.00343,0.44768
 12,0.12000,0.52000,0.02000,0.05000,0.29000,0.15830,0.00326,0.44929
 13,0.12500,0.51000,0.01500,0.05500,0.29500,0.15863,0.00320,0.45443
 14,0.12000,0.53000,0.00000,0.06000,0.29000,0.16063,0.00318,0.44985
 15,0.12000,0.53000,0.00000,0.06000,0.29000,0.16061,0.00316,0.45181
 16,0.11500,0.54000,0.00000,0.06000,0.28500,0.16138,0.00316,0.44833
 17,0.10000,0.56500,0.00000,0.05000,0.28500,0.16360,0.00324,0.43876
 18,0.10500,0.55500,0.00000,0.05500,0.28500,0.16321,0.00318,0.43984
 19,0.10500,0.56000,0.00000,0.05500,0.28000,0.16335,0.00317,0.43863
 20,0.10500,0.55500,0.00000,0.05500,0.28500,0.16293,0.00317,0.44328
 21,0.11000,0.56000,0.00000,0.04500,0.28500,0.16324,0.00323,0.44816
 22,0.11000,0.56000,0.00000,0.04500,0.28500,0.16324,0.00323,0.44892
 23,0.11000,0.56000,0.00000,0.04500,0.28500,0.16324,0.00291,0.44257
 24,0.10500,0.56500,0.00000,0.04000,0.29000,0.16397,0.00299,0.44431
 25,0.10500,0.56500,0.00000,0.03500,0.29500,0.16412,0.00301,0.44623
 26,0.11000,0.56500,0.00000,0.04000,0.28500,0.16379,0.00294,0.44351
 27,0.10500,0.56000,0.00000,0.04500,0.29000,0.16364,0.00286,0.43854
 28,0.10000,0.56000,0.00000,0.05000,0.29000,0.16375,0.00285,0.43657
 29,0.10000,0.56000,0.00000,0.05000,0.29000,0.16369,0.00286,0.43775
 30,0.09500,0.56500,0.00000,0.05000,0.29000,0.16398,0.00283,0.43269
 31,0.09500,0.56500,0.00000,0.05000,0.29000,0.16405,0.00282,0.43159
 32,0.09500,0.56500,0.00000,0.05000,0.29000,0.16407,0.00297,0.43498
 32,0.00000,0.04000,0.95500,0.00000,0.00500,0.06707,0.00297,0.43498
 33,0.10000,0.56500,0.00000,0.05000,0.28500,0.16407,0.00288,0.43878
 34,0.09500,0.56500,0.00000,0.05500,0.28500,0.16432,0.00288,0.43594
 35,0.10000,0.56500,0.00000,0.05000,0.28500,0.16413,0.00288,0.43868
 36,0.10000,0.56500,0.00000,0.05000,0.28500,0.16413,0.00288,0.43872
 37,0.09500,0.56500,0.00000,0.05500,0.28500,0.16442,0.00287,0.43544
 38,0.09500,0.56500,0.00000,0.05500,0.28500,0.16442,0.00287,0.43550
 39,0.09500,0.56500,0.00000,0.05500,0.28500,0.16434,0.00287,0.43666
 40,0.09500,0.56500,0.00000,0.05500,0.28500,0.16437,0.00287,0.43619
 41,0.09500,0.56500,0.00000,0.05000,0.29000,0.16407,0.00288,0.44051
 42,0.09500,0.56500,0.00000,0.05000,0.29000,0.16408,0.00288,0.44055
 43,0.09500,0.56500,0.00000,0.04500,0.29500,0.16426,0.00289,0.43964
 44,0.09500,0.56500,0.00000,0.05000,0.29000,0.16416,0.00288,0.44023
 45,0.09500,0.56500,0.00000,0.05000,0.29000,0.16411,0.00288,0.44079
 46,0.09500,0.56500,0.00000,0.05000,0.29000,0.16411,0.00264,0.43543
 47,0.09500,0.56500,0.00000,0.05000,0.29000,0.16420,0.00264,0.43421
 48,0.09500,0.56500,0.00000,0.05000,0.29000,0.16425,0.00264,0.43351
 49,0.09500,0.56500,0.00000,0.05000,0.29000,0.16417,0.00264,0.43450
 50,0.09500,0.56500,0.00000,0.05000,0.29000,0.16421,0.00264,0.43395
 51,0.09500,0.56500,0.00000,0.05000,0.29000,0.16421,0.00252,0.43078
 52,0.10000,0.56500,0.00000,0.05000,0.28500,0.16427,0.00252,0.43032
 53,0.10000,0.56000,0.00000,0.05000,0.29000,0.16405,0.00252,0.43219
 54,0.10000,0.56500,0.00000,0.05000,0.28500,0.16399,0.00252,0.43267
 55,0.10000,0.56500,0.00000,0.05000,0.28500,0.16396,0.00252,0.43268
 56,0.10000,0.56500,0.00000,0.05000,0.28500,0.16402,0.00251,0.43247
 57,0.10000,0.56500,0.00000,0.05000,0.28500,0.16403,0.00251,0.43249
 58,0.10000,0.56500,0.00000,0.05000,0.28500,0.16399,0.00251,0.43221
 59,0.10000,0.56000,0.00000,0.05000,0.29000,0.16388,0.00253,0.43473
 60,0.10000,0.56000,0.00000,0.05000,0.29000,0.16382,0.00253,0.43532
 61,0.10000,0.56000,0.00000,0.05000,0.29000,0.16382,0.00242,0.43569
 62,0.10000,0.56500,0.00000,0.05000,0.28500,0.16392,0.00243,0.43633
 63,0.10500,0.56500,0.00000,0.04500,0.28500,0.16393,0.00243,0.43666
 64,0.10500,0.56500,0.00000,0.04500,0.28500,0.16394,0.00243,0.43681
 65,0.10500,0.56500,0.00000,0.04500,0.28500,0.16396,0.00243,0.43717
 66,0.11000,0.56500,0.00000,0.04500,0.28000,0.16411,0.00246,0.43999
 67,0.11000,0.56500,0.00000,0.04500,0.28000,0.16411,0.00246,0.44010
 68,0.11000,0.56500,0.00000,0.04500,0.28000,0.16416,0.00247,0.44123
 69,0.11000,0.56500,0.00000,0.04500,0.28000,0.16413,0.00246,0.44066
 70,0.11000,0.56500,0.00000,0.04500,0.28000,0.16412,0.00246,0.44061
 71,0.11000,0.56500,0.00000,0.04500,0.28000,0.16417,0.00246,0.44130
 72,0.11500,0.56500,0.00000,0.04000,0.28000,0.16425,0.00248,0.44253
 73,0.11000,0.56500,0.00000,0.04500,0.28000,0.16414,0.00245,0.43962
 74,0.10500,0.56500,0.00000,0.04500,0.28500,0.16408,0.00244,0.43927
 75,0.11000,0.56500,0.00000,0.04500,0.28000,0.16417,0.00244,0.43911
 76,0.11000,0.56500,0.00000,0.04500,0.28000,0.16416,0.00244,0.43911
 77,0.10500,0.56500,0.00000,0.04500,0.28500,0.16408,0.00244,0.43914
 78,0.11000,0.56500,0.00000,0.04000,0.28500,0.16416,0.00244,0.43946
 79,0.10500,0.56500,0.00000,0.04500,0.28500,0.16416,0.00244,0.43943
 80,0.11000,0.56500,0.00000,0.04000,0.28500,0.16417,0.00244,0.43964
 81,0.11000,0.56500,0.00000,0.04000,0.28500,0.16420,0.00245,0.44001
 82,0.11000,0.56500,0.00000,0.04000,0.28500,0.16416,0.00244,0.43957
 83,0.31000,0.00000,0.69000,0.00000,0.00000,0.16012,0.00357,0.41734
 83,0.10500,0.56500,0.00000,0.04500,0.28500,0.16421,0.00357,0.41734
 84,0.33500,0.00000,0.66500,0.00000,0.00000,0.16039,0.00448,0.37992
 84,0.10500,0.56500,0.00000,0.04500,0.28500,0.16418,0.00448,0.37992
 85,0.33500,0.00000,0.66500,0.00000,0.00000,0.16041,0.00449,0.38717
 85,0.11000,0.56000,0.00000,0.04500,0.28500,0.16417,0.00449,0.38717
 86,0.33000,0.00000,0.67000,0.00000,0.00000,0.16026,0.00435,0.37328
 86,0.08500,0.57500,0.03500,0.03000,0.27500,0.16496,0.00435,0.37328
 87,0.39000,0.00000,0.61000,0.00000,0.00000,0.16656,0.00451,0.38253
 87,0.09000,0.57500,0.03000,0.03000,0.27500,0.16484,0.00451,0.38253
 88,0.39000,0.00000,0.61000,0.00000,0.00000,0.16654,0.00454,0.38569
 88,0.08500,0.57500,0.03500,0.03000,0.27500,0.16500,0.00454,0.38569
 89,0.39500,0.00000,0.60500,0.00000,0.00000,0.16625,0.00482,0.39542
 89,0.08500,0.58000,0.03000,0.03000,0.27500,0.16493,0.00482,0.39542
 90,0.39500,0.00000,0.60500,0.00000,0.00000,0.16622,0.00470,0.39818
