  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.35500,0.41000,0.10000,0.13500,0.10939,0.00680,0.47404
  3,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00321,0.00424,0.40034
  3,0.00000,0.32000,0.34500,0.13500,0.20000,0.10616,0.00424,0.40034
  4,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00403,0.00328,0.41106
  4,0.00000,0.31500,0.35000,0.12500,0.21000,0.10604,0.00328,0.41106
  5,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00147,0.00282,0.36758
  5,0.00000,0.41000,0.29000,0.10000,0.20000,0.11203,0.00282,0.36758
  6,0.00000,0.61000,0.11500,0.00000,0.27500,0.16253,0.00631,0.52625
  7,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01203,0.00497,0.49111
  7,0.00000,0.58500,0.15500,0.01000,0.25000,0.15491,0.00497,0.49111
  8,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01269,0.00476,0.48350
  8,0.00000,0.52000,0.11500,0.02500,0.34000,0.15832,0.00476,0.48350
  9,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01071,0.00423,0.47832
  9,0.00000,0.53500,0.10500,0.04500,0.31500,0.15603,0.00423,0.47832
 10,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01293,0.00403,0.49126
 10,0.00000,0.53500,0.10000,0.05000,0.31500,0.15616,0.00403,0.49126
 11,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01057,0.00381,0.47140
 11,0.00000,0.53500,0.10000,0.05500,0.31000,0.15711,0.00381,0.47140
 12,0.10000,0.54500,0.05500,0.01000,0.29000,0.16248,0.00401,0.43646
 13,0.11000,0.54500,0.05500,0.01000,0.28000,0.16338,0.00399,0.43422
 14,0.12500,0.55500,0.03500,0.02000,0.26500,0.16391,0.00411,0.44621
 15,0.15000,0.56000,0.00000,0.00000,0.29000,0.16563,0.00441,0.45917
 16,0.13500,0.56000,0.02000,0.01500,0.27000,0.16412,0.00413,0.45301
 17,0.13500,0.56000,0.03000,0.01000,0.26500,0.16453,0.00412,0.45188
 18,0.12500,0.56000,0.01500,0.02000,0.28000,0.16418,0.00398,0.44896
 19,0.12500,0.56000,0.00000,0.03000,0.28500,0.16503,0.00392,0.44290
 20,0.12500,0.56000,0.00500,0.02500,0.28500,0.16490,0.00391,0.44485
 21,0.13000,0.56500,0.01000,0.01500,0.28000,0.16405,0.00400,0.45458
 22,0.13000,0.56500,0.01000,0.01500,0.28000,0.16405,0.00399,0.45518
 23,0.12000,0.55500,0.02500,0.02500,0.27500,0.16379,0.00388,0.44978
 24,0.13000,0.56000,0.01500,0.01500,0.28000,0.16338,0.00410,0.46374
 25,0.13000,0.56000,0.01500,0.02000,0.27500,0.16327,0.00404,0.46157
 26,0.13000,0.56000,0.01500,0.02000,0.27500,0.16340,0.00404,0.46093
 27,0.13000,0.56000,0.01500,0.01500,0.28000,0.16330,0.00402,0.46160
 28,0.13500,0.56500,0.01000,0.01500,0.27500,0.16311,0.00413,0.46697
 29,0.11500,0.55000,0.02500,0.03000,0.28000,0.16299,0.00389,0.45473
 30,0.11500,0.55000,0.02500,0.03000,0.28000,0.16309,0.00361,0.45095
 31,0.11500,0.55000,0.02500,0.03000,0.28000,0.16295,0.00365,0.45402
 32,0.11500,0.55500,0.02500,0.02500,0.28000,0.16280,0.00369,0.45763
 33,0.12000,0.55500,0.02000,0.02500,0.28000,0.16282,0.00369,0.45775
 34,0.12000,0.55500,0.02000,0.02500,0.28000,0.16274,0.00372,0.45973
 35,0.12000,0.55500,0.01500,0.02500,0.28500,0.16280,0.00372,0.45988
 36,0.12000,0.55500,0.01000,0.03000,0.28500,0.16312,0.00376,0.45955
 37,0.12000,0.55500,0.01000,0.03000,0.28500,0.16303,0.00374,0.46006
 38,0.12000,0.55500,0.01000,0.03000,0.28500,0.16300,0.00373,0.46031
 39,0.12000,0.55500,0.01500,0.03000,0.28000,0.16292,0.00372,0.45975
 40,0.12000,0.56000,0.01000,0.03000,0.28000,0.16298,0.00371,0.45948
 41,0.12000,0.55500,0.01500,0.03000,0.28000,0.16293,0.00371,0.45993
 42,0.12000,0.56000,0.01500,0.02500,0.28000,0.16276,0.00370,0.46104
 43,0.12000,0.55500,0.02000,0.02500,0.28000,0.16274,0.00370,0.46099
 44,0.12000,0.56000,0.01000,0.02500,0.28500,0.16283,0.00371,0.46237
 45,0.12000,0.55500,0.02000,0.03000,0.27500,0.16269,0.00370,0.45810
 46,0.12000,0.55500,0.02000,0.03000,0.27500,0.16264,0.00372,0.45991
 47,0.12500,0.55000,0.01500,0.03500,0.27500,0.16276,0.00376,0.45904
 48,0.13000,0.55000,0.00500,0.04500,0.27000,0.16313,0.00387,0.45654
 49,0.13000,0.55000,0.00500,0.04000,0.27500,0.16300,0.00381,0.45793
 50,0.13000,0.55000,0.00500,0.04500,0.27000,0.16303,0.00382,0.45792
 51,0.13000,0.55000,0.00500,0.04000,0.27500,0.16300,0.00381,0.45820
 52,0.12500,0.55000,0.01000,0.04000,0.27500,0.16288,0.00377,0.45938
 53,0.13000,0.55500,0.00500,0.03500,0.27500,0.16280,0.00381,0.46180
 54,0.12500,0.55500,0.01000,0.03500,0.27500,0.16269,0.00375,0.46234
 55,0.12500,0.56000,0.00500,0.04500,0.26500,0.16286,0.00377,0.46266
 56,0.12500,0.57000,0.00000,0.05000,0.25500,0.16316,0.00381,0.46275
 57,0.12500,0.57000,0.00000,0.05000,0.25500,0.16322,0.00381,0.46304
 58,0.12500,0.57000,0.00000,0.05000,0.25500,0.16335,0.00382,0.46310
 59,0.12000,0.57000,0.00000,0.05500,0.25500,0.16344,0.00383,0.46312
 60,0.12000,0.57500,0.00000,0.05500,0.25000,0.16351,0.00385,0.46324
 61,0.12000,0.57500,0.00000,0.05500,0.25000,0.16361,0.00385,0.46298
 62,0.12000,0.57500,0.00000,0.06000,0.24500,0.16369,0.00387,0.46293
 63,0.12000,0.57000,0.00000,0.05500,0.25500,0.16335,0.00381,0.46387
 64,0.12000,0.57000,0.00000,0.05500,0.25500,0.16335,0.00345,0.45863
 65,0.12500,0.57000,0.00000,0.05000,0.25500,0.16316,0.00343,0.45901
 66,0.12500,0.57000,0.00000,0.05000,0.25500,0.16321,0.00342,0.45885
 67,0.12000,0.57000,0.00000,0.05000,0.26000,0.16319,0.00342,0.45902
 68,0.12500,0.57000,0.00000,0.05000,0.25500,0.16333,0.00342,0.45832
 69,0.12500,0.57000,0.00000,0.05000,0.25500,0.16323,0.00343,0.45900
 70,0.12500,0.57000,0.00000,0.05000,0.25500,0.16325,0.00343,0.45881
 71,0.12500,0.57000,0.00000,0.05000,0.25500,0.16342,0.00343,0.45816
 72,0.12000,0.57500,0.00000,0.05000,0.25500,0.16350,0.00343,0.45774
 73,0.12000,0.57000,0.00000,0.05500,0.25500,0.16347,0.00343,0.45787
 74,0.12000,0.57500,0.00000,0.05500,0.25000,0.16370,0.00345,0.45702
 75,0.12000,0.57500,0.00000,0.05500,0.25000,0.16360,0.00345,0.45747
 76,0.12000,0.57500,0.00000,0.05500,0.25000,0.16371,0.00346,0.45715
 77,0.12000,0.57500,0.00000,0.05500,0.25000,0.16371,0.00312,0.45071
 78,0.12000,0.57500,0.00000,0.05500,0.25000,0.16380,0.00313,0.45072
 79,0.12000,0.57500,0.00000,0.05500,0.25000,0.16382,0.00313,0.45064
 80,0.12000,0.57500,0.00000,0.05500,0.25000,0.16380,0.00313,0.45079
 81,0.12000,0.57500,0.00000,0.05500,0.25000,0.16366,0.00312,0.45121
 82,0.12000,0.57500,0.00000,0.05500,0.25000,0.16363,0.00312,0.45147
 83,0.12000,0.57500,0.00000,0.05500,0.25000,0.16361,0.00312,0.45151
 84,0.12500,0.57500,0.00000,0.04500,0.25500,0.16363,0.00286,0.43941
 85,0.12500,0.57000,0.00000,0.05000,0.25500,0.16354,0.00286,0.44025
 86,0.12500,0.57000,0.00000,0.04500,0.26000,0.16349,0.00292,0.44357
 87,0.12500,0.57000,0.00000,0.04500,0.26000,0.16353,0.00292,0.44339
 88,0.12500,0.57500,0.00000,0.04500,0.25500,0.16363,0.00291,0.44304
 89,0.12000,0.57500,0.00000,0.04500,0.26000,0.16363,0.00274,0.44264
 90,0.12000,0.57500,0.00000,0.04500,0.26000,0.16358,0.00274,0.44262
 91,0.12000,0.57000,0.00000,0.05000,0.26000,0.16358,0.00267,0.44563
 92,0.12000,0.57000,0.00000,0.05000,0.26000,0.16355,0.00267,0.44576
 93,0.12000,0.57500,0.00000,0.04500,0.26000,0.16369,0.00268,0.44551
 94,0.12000,0.57000,0.00000,0.05000,0.26000,0.16365,0.00268,0.44564
 95,0.12000,0.57000,0.00000,0.05000,0.26000,0.16365,0.00268,0.44565
 96,0.12000,0.57000,0.00000,0.05000,0.26000,0.16364,0.00267,0.44565
 97,0.12000,0.57000,0.00000,0.05000,0.26000,0.16370,0.00267,0.44524
 98,0.12500,0.57000,0.00000,0.05000,0.25500,0.16361,0.00267,0.44525
 99,0.12500,0.57000,0.00000,0.05000,0.25500,0.16357,0.00267,0.44543
100,0.12500,0.57000,0.00000,0.05000,0.25500,0.16356,0.00266,0.44550
101,0.12500,0.57000,0.00000,0.05000,0.25500,0.16355,0.00266,0.44557
102,0.12000,0.57000,0.00000,0.05000,0.26000,0.16348,0.00265,0.44581
103,0.12000,0.57000,0.00000,0.05000,0.26000,0.16346,0.00266,0.44597
104,0.12000,0.57000,0.00000,0.05000,0.26000,0.16346,0.00243,0.43956
105,0.12000,0.57000,0.00000,0.05000,0.26000,0.16346,0.00243,0.43921
106,0.12000,0.57000,0.00000,0.05000,0.26000,0.16347,0.00241,0.43835
107,0.12000,0.57000,0.00000,0.05000,0.26000,0.16347,0.00240,0.43801
108,0.12000,0.57000,0.00000,0.05000,0.26000,0.16352,0.00241,0.43801
109,0.12000,0.57000,0.00000,0.05000,0.26000,0.16354,0.00240,0.43788
110,0.12000,0.57000,0.00000,0.05000,0.26000,0.16353,0.00240,0.43786
111,0.12000,0.57000,0.00000,0.05000,0.26000,0.16351,0.00244,0.43996
112,0.12000,0.57000,0.00000,0.05000,0.26000,0.16354,0.00244,0.44003
113,0.12000,0.57000,0.00000,0.05000,0.26000,0.16351,0.00244,0.43992
114,0.12000,0.57000,0.00000,0.05000,0.26000,0.16355,0.00243,0.43968
115,0.12000,0.57000,0.00000,0.05000,0.26000,0.16356,0.00243,0.43972
116,0.12000,0.57000,0.00000,0.05000,0.26000,0.16356,0.00243,0.43973
117,0.12000,0.57000,0.00000,0.05000,0.26000,0.16349,0.00243,0.43952
118,0.12000,0.57000,0.00000,0.05000,0.26000,0.16349,0.00243,0.43952
119,0.12000,0.57000,0.00000,0.05000,0.26000,0.16346,0.00243,0.43984
120,0.12000,0.57000,0.00000,0.05000,0.26000,0.16346,0.00242,0.43919
121,0.12000,0.57000,0.00000,0.05000,0.26000,0.16348,0.00239,0.43717
122,0.12000,0.57000,0.00000,0.05000,0.26000,0.16347,0.00240,0.43841
