  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.21000,0.34500,0.12500,0.22000,0.10000,0.09746,0.00484,0.25494
  3,0.20500,0.41000,0.13000,0.19000,0.06500,0.10160,0.00405,0.38020
  4,0.15000,0.49500,0.15500,0.19000,0.01000,0.11106,0.00413,0.47968
  5,0.15500,0.51000,0.11000,0.21000,0.01500,0.11157,0.00323,0.46799
  6,0.00000,0.58000,0.01500,0.08000,0.32500,0.15585,0.00550,0.51369
  7,0.00000,0.59000,0.01000,0.09000,0.31000,0.15521,0.00488,0.52196
  8,0.00000,0.57000,0.09000,0.03000,0.31000,0.15666,0.00452,0.52113
  9,0.00000,0.51500,0.11000,0.06500,0.31000,0.15696,0.00399,0.49499
 10,0.00000,0.54000,0.09500,0.06000,0.30500,0.15675,0.00358,0.45512
 11,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01136,0.00339,0.42138
 11,0.10500,0.52000,0.06000,0.00500,0.31000,0.16413,0.00339,0.42138
 12,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00551,0.00323,0.39009
 12,0.09500,0.53500,0.07000,0.00500,0.29500,0.16502,0.00323,0.39009
 13,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00556,0.00333,0.39034
 13,0.09000,0.53500,0.07000,0.00500,0.30000,0.16505,0.00333,0.39034
 13,0.00000,0.00500,0.99000,0.00500,0.00000,0.06700,0.00333,0.39034
 14,0.37500,0.00000,0.62500,0.00000,0.00000,0.15732,0.00494,0.38565
 14,0.09000,0.54000,0.07000,0.00000,0.30000,0.16591,0.00494,0.38565
 15,0.40000,0.00000,0.60000,0.00000,0.00000,0.15726,0.00492,0.39033
 15,0.09000,0.54000,0.07000,0.00000,0.30000,0.16582,0.00492,0.39033
 16,0.46000,0.00000,0.54000,0.00000,0.00000,0.16266,0.00488,0.39536
 16,0.09000,0.54000,0.07000,0.00000,0.30000,0.16576,0.00488,0.39536
 17,0.46000,0.00000,0.54000,0.00000,0.00000,0.16203,0.00528,0.40471
 17,0.09000,0.54000,0.06500,0.00000,0.30500,0.16551,0.00528,0.40471
 18,0.46500,0.00000,0.53500,0.00000,0.00000,0.16263,0.00493,0.40116
 18,0.09000,0.54000,0.06500,0.00000,0.30500,0.16550,0.00493,0.40116
 19,0.46500,0.00000,0.53500,0.00000,0.00000,0.16264,0.00461,0.39867
 19,0.09000,0.54000,0.06500,0.00000,0.30500,0.16550,0.00461,0.39867
 20,0.46500,0.00000,0.53500,0.00000,0.00000,0.16263,0.00464,0.40504
 20,0.09500,0.54000,0.06500,0.00000,0.30000,0.16562,0.00464,0.40504
 21,0.46500,0.00000,0.53500,0.00000,0.00000,0.16263,0.00442,0.40497
 21,0.09500,0.54000,0.06500,0.00000,0.30000,0.16557,0.00442,0.40497
 22,0.46500,0.00000,0.53500,0.00000,0.00000,0.16258,0.00440,0.41129
 22,0.09500,0.54000,0.06500,0.00000,0.30000,0.16541,0.00440,0.41129
 23,0.46500,0.00000,0.53500,0.00000,0.00000,0.16253,0.00443,0.41490
 23,0.09000,0.54500,0.04500,0.01000,0.31000,0.16388,0.00443,0.41490
 24,0.45000,0.00000,0.55000,0.00000,0.00000,0.16105,0.00588,0.40610
 24,0.10000,0.54500,0.02000,0.02500,0.31000,0.16456,0.00588,0.40610
 25,0.45000,0.00000,0.55000,0.00000,0.00000,0.16105,0.00595,0.40914
 25,0.10500,0.54500,0.02500,0.01500,0.31000,0.16409,0.00595,0.40914
 26,0.45000,0.00000,0.55000,0.00000,0.00000,0.16107,0.00576,0.40988
 26,0.10500,0.54500,0.02500,0.01500,0.31000,0.16405,0.00576,0.40988
 27,0.45000,0.00000,0.55000,0.00000,0.00000,0.16101,0.00529,0.40274
 27,0.10000,0.54500,0.02500,0.02000,0.31000,0.16402,0.00529,0.40274
 28,0.45000,0.00000,0.55000,0.00000,0.00000,0.16106,0.00516,0.39793
 28,0.11000,0.54500,0.00500,0.03000,0.31000,0.16554,0.00516,0.39793
 29,0.45000,0.00000,0.55000,0.00000,0.00000,0.16075,0.00506,0.39894
 29,0.11000,0.54500,0.00500,0.03000,0.31000,0.16561,0.00506,0.39894
 30,0.45000,0.00000,0.55000,0.00000,0.00000,0.16095,0.00513,0.40555
 30,0.11500,0.54500,0.00000,0.03000,0.31000,0.16555,0.00513,0.40555
 31,0.45000,0.00000,0.55000,0.00000,0.00000,0.16085,0.00495,0.40591
 31,0.11000,0.54500,0.00500,0.03000,0.31000,0.16550,0.00495,0.40591
 32,0.45000,0.00000,0.55000,0.00000,0.00000,0.16090,0.00498,0.40782
 32,0.11500,0.54000,0.00000,0.04000,0.30500,0.16581,0.00498,0.40782
 33,0.45000,0.00000,0.55000,0.00000,0.00000,0.16089,0.00497,0.41216
 33,0.11500,0.54000,0.00000,0.04000,0.30500,0.16571,0.00497,0.41216
 34,0.45000,0.00000,0.55000,0.00000,0.00000,0.16078,0.00496,0.41393
 34,0.11500,0.54500,0.00000,0.03500,0.30500,0.16580,0.00496,0.41393
 35,0.45000,0.00000,0.55000,0.00000,0.00000,0.16077,0.00497,0.41601
 35,0.11000,0.54500,0.00000,0.04000,0.30500,0.16548,0.00497,0.41601
 36,0.45000,0.00000,0.55000,0.00000,0.00000,0.16081,0.00489,0.41557
 36,0.11000,0.54500,0.00000,0.04000,0.30500,0.16534,0.00489,0.41557
 37,0.45000,0.00000,0.55000,0.00000,0.00000,0.16076,0.00493,0.42037
 37,0.11000,0.54500,0.00000,0.04000,0.30500,0.16528,0.00493,0.42037
 38,0.45000,0.00000,0.55000,0.00000,0.00000,0.16075,0.00480,0.42072
 38,0.11000,0.54500,0.00000,0.04000,0.30500,0.16528,0.00480,0.42072
 39,0.44500,0.00000,0.55500,0.00000,0.00000,0.16074,0.00469,0.41789
 39,0.11500,0.54500,0.00000,0.04000,0.30000,0.16524,0.00469,0.41789
 40,0.44500,0.00000,0.55500,0.00000,0.00000,0.16067,0.00447,0.40665
 40,0.10500,0.54000,0.01000,0.04500,0.30000,0.16518,0.00447,0.40665
 40,0.00000,0.00000,0.21000,0.79000,0.00000,0.03184,0.00447,0.40665
 41,0.44500,0.00000,0.55500,0.00000,0.00000,0.16063,0.00425,0.40320
 41,0.10500,0.53500,0.01500,0.04500,0.30000,0.16518,0.00425,0.40320
 41,0.00000,0.00000,0.33000,0.67000,0.00000,0.02698,0.00425,0.40320
 42,0.44500,0.00000,0.55500,0.00000,0.00000,0.16059,0.00413,0.40304
 42,0.10500,0.53500,0.01500,0.04500,0.30000,0.16515,0.00413,0.40304
 42,0.00000,0.00000,0.33500,0.66500,0.00000,0.02693,0.00413,0.40304
 43,0.44500,0.00000,0.55500,0.00000,0.00000,0.16059,0.00414,0.40392
 43,0.10500,0.54000,0.01500,0.04500,0.29500,0.16514,0.00414,0.40392
 43,0.00000,0.00000,0.33500,0.66500,0.00000,0.02692,0.00414,0.40392
 44,0.44500,0.00000,0.55500,0.00000,0.00000,0.16058,0.00403,0.40343
 44,0.10000,0.53500,0.02000,0.05000,0.29500,0.16512,0.00403,0.40343
 44,0.00000,0.00000,0.33500,0.66500,0.00000,0.02687,0.00403,0.40343
 45,0.44500,0.00000,0.55500,0.00000,0.00000,0.16062,0.00405,0.40592
 45,0.10500,0.54000,0.01500,0.04500,0.29500,0.16510,0.00405,0.40592
 45,0.00000,0.00000,0.34000,0.66000,0.00000,0.02686,0.00405,0.40592
 46,0.44500,0.00000,0.55500,0.00000,0.00000,0.16051,0.00374,0.39600
 46,0.10000,0.53500,0.02000,0.05000,0.29500,0.16504,0.00374,0.39600
 46,0.00000,0.00000,0.33500,0.66500,0.00000,0.02687,0.00374,0.39600
 47,0.44500,0.00000,0.55500,0.00000,0.00000,0.16051,0.00375,0.39701
