     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.07657,0.35059,0.16756,0.07171,0.33357,0.1188659
0.27686,0.10825,0.14334,0.15334,0.31821,0.0294175
0.00343,0.49062,0.15006,0.11517,0.24073,0.1520156
0.00491,0.77759,0.00234,0.00302,0.21213,0.1065042
0.00489,0.53745,0.35170,0.02952,0.07644,0.1095682
0.00067,0.52169,0.02643,0.26989,0.18132,0.1271313
0.10313,0.53939,0.09524,0.05524,0.20700,0.1547199
0.02470,0.55197,0.10207,0.04161,0.27965,0.1598711
0.04395,0.54229,0.00627,0.07275,0.33475,0.1564499
0.00872,0.55251,0.09012,0.03937,0.30928,0.1632178
0.00080,0.55820,0.09782,0.00300,0.34018,0.1566173
0.50465,0.49126,0.00268,0.00083,0.00058,0.0780542
0.00187,0.54924,0.08223,0.07066,0.29600,0.1547514
0.08480,0.54873,0.06156,0.00081,0.30409,0.1597483
0.06226,0.54635,0.07513,0.02093,0.29533,0.1599565
0.06537,0.54864,0.07828,0.01034,0.29737,0.1576146
0.00135,0.00469,0.00100,0.99018,0.00279,0.0000000
0.05060,0.54491,0.07416,0.03851,0.29183,0.1586815
0.04835,0.54853,0.07999,0.03280,0.29032,0.1594721
0.17401,0.44084,0.16047,0.22114,0.00354,0.1035742
0.05080,0.54461,0.07764,0.03422,0.29273,0.1573068
0.04333,0.54527,0.08035,0.03565,0.29540,0.1585551
0.04472,0.55009,0.07984,0.02863,0.29671,0.1612723
0.04326,0.54701,0.07994,0.03155,0.29824,0.1591426
0.04262,0.54858,0.08014,0.03055,0.29811,0.1594086
0.04640,0.54740,0.07704,0.02966,0.29950,0.1591206
0.04425,0.54911,0.08171,0.02864,0.29629,0.1574584
0.05321,0.54513,0.06646,0.03632,0.29888,0.1576678
0.03452,0.54848,0.09049,0.02979,0.29671,0.1624301
0.03011,0.55029,0.09747,0.02250,0.29963,0.1626367
0.02828,0.55403,0.11061,0.00666,0.30043,0.1593299
0.02734,0.55478,0.10408,0.00995,0.30385,0.1529005
0.03850,0.54499,0.07362,0.05212,0.29077,0.1572200
0.00149,0.00027,0.00020,0.00193,0.99611,0.0000000
0.04078,0.54557,0.07487,0.04382,0.29496,0.1613971
0.03894,0.54661,0.07270,0.04705,0.29470,0.1534498
0.07327,0.54923,0.06480,0.00210,0.31060,0.1613988
0.07782,0.54774,0.05947,0.00052,0.31445,0.1568287
0.05906,0.55122,0.08613,0.01114,0.29245,0.1575825
0.05194,0.54535,0.07310,0.03071,0.29890,0.1614017
0.05234,0.54423,0.07165,0.03280,0.29898,0.1553461
0.03336,0.54568,0.07480,0.02574,0.32042,0.1644067
0.02464,0.54854,0.06903,0.02034,0.33746,0.1561685
0.03957,0.54763,0.08000,0.03099,0.30180,0.1599951
0.04464,0.54457,0.07951,0.03125,0.30003,0.1587432
0.04032,0.54755,0.08188,0.02717,0.30307,0.1610101
0.03931,0.54860,0.08773,0.02409,0.30027,0.1551074
0.04948,0.54586,0.06514,0.03037,0.30914,0.1577893
0.04457,0.54657,0.07737,0.03322,0.29828,0.1604623
0.04094,0.54384,0.07623,0.03983,0.29915,0.1604419
0.04193,0.54548,0.07499,0.03898,0.29861,0.1589364
0.00433,0.00113,0.98920,0.00166,0.00368,0.0669831
0.04538,0.54498,0.07180,0.03929,0.29855,0.1614478
0.05267,0.54355,0.06556,0.04106,0.29715,0.1605982
0.05209,0.54667,0.06350,0.04138,0.29636,0.1610492
0.05621,0.54530,0.06170,0.04137,0.29543,0.1596668
0.05629,0.54510,0.06260,0.03997,0.29604,0.1614142
0.06465,0.54247,0.05578,0.04109,0.29601,0.1616114
0.06911,0.54398,0.05084,0.04180,0.29426,0.1591060
0.06534,0.54495,0.05457,0.04031,0.29483,0.1602379
0.06690,0.54414,0.05017,0.04130,0.29750,0.1547961
0.04036,0.54419,0.06936,0.04695,0.29915,0.1568130
0.05207,0.54857,0.07612,0.03514,0.28809,0.1653030
0.36815,0.00203,0.62700,0.00277,0.00005,0.1644838
0.26409,0.00472,0.62908,0.10113,0.00098,0.1223346
0.48694,0.00206,0.50875,0.00053,0.00173,0.1598333
0.37659,0.08935,0.53279,0.00056,0.00071,0.1077217
0.00419,0.00426,0.66044,0.00038,0.33072,0.0624350
0.87461,0.00014,0.12029,0.00373,0.00124,0.0324522
0.20509,0.67400,0.00028,0.11873,0.00190,0.1202477
0.16988,0.56046,0.00163,0.00247,0.26556,0.1611378
0.48840,0.00069,0.00102,0.50840,0.00150,0.0002558
0.15888,0.53090,0.00152,0.06731,0.24139,0.1635548
0.15339,0.53777,0.00137,0.06320,0.24428,0.1591241
0.17374,0.50008,0.00138,0.00230,0.32250,0.1518433
0.00367,0.00448,0.41354,0.57826,0.00005,0.0337659
0.00417,0.00227,0.00426,0.52280,0.46650,0.0004042
