  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.00000,0.00000,1.00000,0.00000,0.12153,0.01015,2.33432
  3,0.00000,0.04000,0.41000,0.33500,0.21500,0.10958,0.00460,0.74484
  4,0.00000,0.03500,0.41000,0.33000,0.22500,0.10976,0.00361,0.77392
  5,0.04000,0.07000,0.41500,0.34500,0.13000,0.10824,0.00288,0.76044
  6,0.03500,0.07500,0.41500,0.34500,0.13000,0.10799,0.00245,0.77060
  7,0.00000,0.04500,0.47500,0.36500,0.11500,0.13012,0.00355,0.46103
  8,0.01500,0.08500,0.48000,0.25000,0.17000,0.13840,0.00312,0.39133
  9,0.01500,0.08000,0.48000,0.25500,0.17000,0.13710,0.00293,0.40213
 10,0.04000,0.07000,0.48500,0.24000,0.16500,0.13768,0.00276,0.40923
 11,0.04500,0.08500,0.48500,0.23000,0.15500,0.13882,0.00269,0.40576
 12,0.02500,0.05000,0.49000,0.24500,0.19000,0.13904,0.00271,0.40697
 13,0.01500,0.01000,0.51500,0.24500,0.21500,0.14255,0.00296,0.41048
 14,0.01000,0.00500,0.52000,0.24500,0.22000,0.14298,0.00298,0.41313
 15,0.00000,0.00000,0.52500,0.25500,0.22000,0.14409,0.00305,0.41096
 16,0.00000,0.00000,0.58500,0.15000,0.26500,0.14938,0.00371,0.43728
 17,0.00000,0.00000,0.64500,0.04500,0.31000,0.15613,0.00425,0.45192
 18,0.00000,0.00000,0.64000,0.05500,0.30500,0.15610,0.00374,0.44343
 19,0.00000,0.00000,0.63000,0.07000,0.30000,0.15545,0.00364,0.43993
 20,0.00000,0.00000,0.63000,0.06500,0.30500,0.15615,0.00365,0.43848
 21,0.00000,0.00000,0.62500,0.07000,0.30500,0.15613,0.00328,0.43192
 22,0.00000,0.02000,0.62500,0.05000,0.30500,0.15647,0.00333,0.44102
 23,0.00000,0.02000,0.62500,0.05500,0.30000,0.15637,0.00329,0.44647
 24,0.00000,0.02000,0.62500,0.05500,0.30000,0.15633,0.00307,0.44234
 25,0.00000,0.02000,0.62500,0.05500,0.30000,0.15634,0.00307,0.44322
 26,0.00000,0.02000,0.62500,0.05000,0.30500,0.15599,0.00309,0.44536
 27,0.00000,0.02000,0.62500,0.05000,0.30500,0.15598,0.00292,0.44506
 28,0.00000,0.03000,0.62000,0.05000,0.30000,0.15657,0.00287,0.44077
 29,0.00000,0.00500,0.63500,0.05000,0.31000,0.15585,0.00296,0.44715
 30,0.00000,0.00000,0.64000,0.05000,0.31000,0.15606,0.00302,0.45202
 31,0.00000,0.00500,0.64000,0.04500,0.31000,0.15585,0.00302,0.45308
 32,0.00000,0.02500,0.63000,0.04000,0.30500,0.15494,0.00301,0.45570
 33,0.00000,0.03500,0.63500,0.02500,0.30500,0.15520,0.00305,0.45718
 34,0.00000,0.05500,0.64000,0.00000,0.30500,0.15615,0.00316,0.45924
 35,0.00000,0.05500,0.64000,0.00000,0.30500,0.15603,0.00314,0.45916
 36,0.00000,0.06000,0.64000,0.00000,0.30000,0.15644,0.00318,0.45986
 37,0.00000,0.06500,0.64000,0.00000,0.29500,0.15676,0.00322,0.46069
 38,0.00000,0.08000,0.64000,0.00000,0.28000,0.15792,0.00337,0.46510
 39,0.00000,0.07500,0.64000,0.00000,0.28500,0.15761,0.00331,0.46293
 40,0.00000,0.07500,0.64000,0.00000,0.28500,0.15763,0.00331,0.46326
 41,0.00000,0.07500,0.64000,0.00000,0.28500,0.15763,0.00331,0.46358
 42,0.00000,0.08000,0.63500,0.00000,0.28500,0.15798,0.00334,0.46610
 43,0.00000,0.08000,0.63500,0.00000,0.28500,0.15792,0.00332,0.46596
 44,0.00000,0.08000,0.63500,0.00000,0.28500,0.15803,0.00334,0.46629
 45,0.00000,0.08000,0.63500,0.00000,0.28500,0.15806,0.00334,0.46669
 46,0.00000,0.08500,0.64000,0.00000,0.27500,0.15867,0.00343,0.46763
 47,0.00000,0.08500,0.65000,0.00000,0.26500,0.15920,0.00351,0.46735
 48,0.00000,0.09000,0.66500,0.00000,0.24500,0.16092,0.00370,0.46238
 49,0.00000,0.09000,0.66500,0.00000,0.24500,0.16084,0.00354,0.46659
 50,0.00000,0.09500,0.67500,0.00000,0.23000,0.16188,0.00364,0.46339
 51,0.00000,0.09000,0.66500,0.00000,0.24500,0.16090,0.00353,0.46868
 52,0.00000,0.09000,0.66500,0.00000,0.24500,0.16087,0.00330,0.46784
 53,0.00000,0.09000,0.66500,0.00000,0.24500,0.16092,0.00331,0.46770
 54,0.00000,0.09000,0.66500,0.00000,0.24500,0.16054,0.00327,0.46927
 55,0.00000,0.09000,0.66000,0.00000,0.25000,0.16027,0.00327,0.47154
 56,0.00000,0.08000,0.66500,0.00000,0.25500,0.16007,0.00318,0.46666
 57,0.00000,0.08000,0.66500,0.00000,0.25500,0.16002,0.00318,0.46759
 58,0.00000,0.08500,0.66000,0.00000,0.25500,0.16001,0.00318,0.46783
 59,0.00000,0.08500,0.66000,0.00000,0.25500,0.15991,0.00319,0.46954
 60,0.00000,0.08500,0.66000,0.00000,0.25500,0.15975,0.00320,0.47158
 61,0.00000,0.08500,0.65500,0.00000,0.26000,0.15948,0.00320,0.47337
 62,0.00000,0.09000,0.65500,0.00000,0.25500,0.15956,0.00321,0.47405
 63,0.00000,0.09000,0.65500,0.00000,0.25500,0.15966,0.00323,0.47470
 64,0.00000,0.09000,0.65500,0.00000,0.25500,0.15967,0.00323,0.47542
 65,0.00000,0.09000,0.65500,0.00000,0.25500,0.15958,0.00323,0.47588
 66,0.00000,0.09000,0.65500,0.00000,0.25500,0.15955,0.00322,0.47598
 67,0.00000,0.09000,0.65500,0.00000,0.25500,0.15957,0.00323,0.47673
 68,0.00000,0.09000,0.65500,0.00000,0.25500,0.15963,0.00326,0.47870
 69,0.00000,0.09000,0.65500,0.00000,0.25500,0.15957,0.00324,0.47783
 70,0.00000,0.09000,0.65500,0.00000,0.25500,0.15955,0.00322,0.47711
 71,0.00000,0.09000,0.65500,0.00000,0.25500,0.15955,0.00322,0.47715
 72,0.00000,0.09000,0.65500,0.00000,0.25500,0.15952,0.00322,0.47687
 73,0.00000,0.09000,0.65500,0.00000,0.25500,0.15944,0.00323,0.47807
 74,0.00000,0.09000,0.65500,0.00000,0.25500,0.15945,0.00323,0.47799
 75,0.00000,0.09000,0.65500,0.00000,0.25500,0.15948,0.00323,0.47835
 76,0.00000,0.09000,0.65500,0.00000,0.25500,0.15938,0.00323,0.47923
 77,0.00000,0.09000,0.65500,0.00000,0.25500,0.15940,0.00323,0.47900
 78,0.00000,0.09000,0.65500,0.00000,0.25500,0.15939,0.00323,0.47923
 79,0.00000,0.10000,0.64500,0.00000,0.25500,0.15956,0.00331,0.48413
 80,0.00000,0.09500,0.65000,0.00000,0.25500,0.15952,0.00330,0.48360
 81,0.00000,0.10000,0.64500,0.00000,0.25500,0.15956,0.00331,0.48410
 82,0.00000,0.10500,0.64500,0.00000,0.25000,0.15966,0.00334,0.48558
 83,0.00000,0.09500,0.65000,0.00000,0.25500,0.15957,0.00329,0.48354
 84,0.00000,0.10000,0.64500,0.00000,0.25500,0.15959,0.00330,0.48415
 85,0.00000,0.10000,0.64500,0.00000,0.25500,0.15962,0.00331,0.48422
 86,0.00000,0.09500,0.65000,0.00000,0.25500,0.15959,0.00329,0.48352
 87,0.00000,0.10000,0.64500,0.00000,0.25500,0.15965,0.00331,0.48407
 88,0.00000,0.09500,0.65000,0.00000,0.25500,0.15960,0.00328,0.48250
 89,0.00000,0.09500,0.65000,0.00000,0.25500,0.15955,0.00326,0.48172
 90,0.00000,0.09500,0.65000,0.00000,0.25500,0.15950,0.00326,0.48236
 91,0.00000,0.09500,0.65000,0.00000,0.25500,0.15952,0.00327,0.48258
 92,0.00000,0.09500,0.65000,0.00000,0.25500,0.15947,0.00325,0.48090
 93,0.00000,0.09500,0.65000,0.00000,0.25500,0.15951,0.00324,0.48017
 94,0.00000,0.09000,0.65500,0.00000,0.25500,0.15963,0.00322,0.47799
 95,0.00000,0.09000,0.65500,0.00000,0.25500,0.15957,0.00323,0.47905
 96,0.00000,0.09000,0.65500,0.00000,0.25500,0.15968,0.00321,0.47693
 97,0.00000,0.09000,0.65500,0.00000,0.25500,0.15966,0.00324,0.48430
 98,0.00000,0.09000,0.65500,0.00000,0.25500,0.15965,0.00324,0.48447
 99,0.00000,0.09000,0.65500,0.00000,0.25500,0.15963,0.00324,0.48483
100,0.00000,0.09000,0.65500,0.00000,0.25500,0.15963,0.00305,0.47744
101,0.00000,0.09000,0.65500,0.00000,0.25500,0.15964,0.00305,0.47744
102,0.00000,0.38000,0.00000,0.62000,0.00000,0.13711,0.00392,0.45092
102,0.00000,0.09500,0.65500,0.00000,0.25000,0.15969,0.00392,0.45092
103,0.00000,0.49500,0.00000,0.50500,0.00000,0.14959,0.00422,0.44507
103,0.00000,0.09500,0.65500,0.00000,0.25000,0.15973,0.00422,0.44507
104,0.00000,0.49500,0.00000,0.50500,0.00000,0.14901,0.00500,0.44209
104,0.00000,0.09500,0.65500,0.00000,0.25000,0.15976,0.00500,0.44209
105,0.00000,0.50500,0.00000,0.49500,0.00000,0.14931,0.00546,0.43516
105,0.00000,0.09500,0.65500,0.00000,0.25000,0.15975,0.00546,0.43516
106,0.00000,0.50500,0.00000,0.49500,0.00000,0.14926,0.00507,0.42907
106,0.00000,0.09500,0.65500,0.00000,0.25000,0.15975,0.00507,0.42907
