  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.06500,0.38000,0.16000,0.39500,0.10024,0.00600,0.75601
  3,0.00000,0.09000,0.31000,0.33500,0.26500,0.09644,0.00334,0.43682
  4,0.00000,0.16000,0.54500,0.29500,0.00000,0.13210,0.00580,0.66628
  5,0.00000,0.06000,0.57000,0.35000,0.02000,0.13296,0.00430,0.59973
  6,0.00000,0.19000,0.42000,0.30500,0.08500,0.12763,0.00307,0.43167
  7,0.01000,0.17000,0.47000,0.21500,0.13500,0.12947,0.00275,0.40872
  8,0.03500,0.16500,0.47500,0.19000,0.13500,0.13194,0.00262,0.41914
  9,0.00000,0.17500,0.51000,0.14000,0.17500,0.13830,0.00287,0.43424
 10,0.00000,0.15500,0.60500,0.03500,0.20500,0.14703,0.00367,0.46520
 11,0.00000,0.10000,0.68000,0.00000,0.22000,0.15951,0.00488,0.48487
 12,0.00000,0.12500,0.66500,0.00000,0.21000,0.15859,0.00450,0.49171
 13,0.00000,0.11500,0.64000,0.00000,0.24500,0.15796,0.00435,0.49965
 14,0.00000,0.11500,0.64000,0.00000,0.24500,0.15796,0.00434,0.50246
 15,0.00000,0.11500,0.64000,0.00000,0.24500,0.15803,0.00427,0.50549
 16,0.00000,0.12000,0.63000,0.00000,0.25000,0.15944,0.00443,0.50554
 17,0.00000,0.12000,0.63000,0.00000,0.25000,0.15940,0.00396,0.50020
 18,0.00000,0.12000,0.63000,0.00000,0.25000,0.15935,0.00367,0.50148
 19,0.00000,0.12000,0.63000,0.00000,0.25000,0.15929,0.00337,0.49940
 20,0.00000,0.12000,0.63500,0.00000,0.24500,0.15861,0.00330,0.49948
 21,0.00000,0.12000,0.63000,0.00000,0.25000,0.15947,0.00337,0.49907
 22,0.00000,0.12000,0.63000,0.00000,0.25000,0.15957,0.00339,0.49949
 23,0.00000,0.12000,0.63000,0.00000,0.25000,0.15934,0.00336,0.49949
 24,0.00000,0.12000,0.63000,0.00000,0.25000,0.15941,0.00337,0.49933
 25,0.00000,0.11500,0.63500,0.00000,0.25000,0.15872,0.00331,0.50041
 26,0.00000,0.11500,0.64000,0.00000,0.24500,0.15830,0.00327,0.50026
 27,0.00000,0.11500,0.64000,0.00000,0.24500,0.15830,0.00307,0.50042
 28,0.00000,0.11500,0.64000,0.00000,0.24500,0.15832,0.00307,0.50038
 29,0.00000,0.11500,0.64000,0.00000,0.24500,0.15847,0.00306,0.49921
 30,0.00000,0.11500,0.64000,0.00000,0.24500,0.15826,0.00309,0.50203
 31,0.00000,0.11500,0.64000,0.00000,0.24500,0.15800,0.00307,0.50213
 32,0.00000,0.11500,0.64000,0.00000,0.24500,0.15821,0.00308,0.50168
 33,0.00000,0.11500,0.64000,0.00000,0.24500,0.15827,0.00307,0.50121
 34,0.00000,0.11500,0.64000,0.00000,0.24500,0.15844,0.00308,0.50068
 35,0.00000,0.12000,0.63500,0.00000,0.24500,0.15830,0.00310,0.50239
 36,0.00000,0.12000,0.63500,0.00000,0.24500,0.15848,0.00312,0.50275
 37,0.00000,0.12000,0.63500,0.00000,0.24500,0.15850,0.00312,0.50285
 38,0.00000,0.46000,0.00000,0.54000,0.00000,0.14423,0.00455,0.48306
 38,0.00000,0.11000,0.64500,0.00000,0.24500,0.15854,0.00455,0.48306
 39,0.00000,0.54500,0.00000,0.45500,0.00000,0.15055,0.00493,0.45811
 39,0.00000,0.10500,0.64500,0.00000,0.25000,0.15863,0.00493,0.45811
 40,0.00000,0.53500,0.00000,0.46500,0.00000,0.14840,0.00483,0.46679
 40,0.00000,0.10500,0.64500,0.00000,0.25000,0.15860,0.00483,0.46679
 41,0.00000,0.53500,0.00000,0.46500,0.00000,0.14864,0.00448,0.45752
 41,0.00000,0.10500,0.64500,0.00000,0.25000,0.15860,0.00448,0.45752
 42,0.00000,0.53500,0.00000,0.46500,0.00000,0.14864,0.00446,0.45696
 42,0.00000,0.10500,0.64500,0.00000,0.25000,0.15867,0.00446,0.45696
 43,0.00000,0.53500,0.00000,0.46500,0.00000,0.14863,0.00460,0.46166
