     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.03070,0.07116,0.29128,0.29916,0.30769,0.0953395
0.33602,0.01118,0.11185,0.40811,0.13284,0.0542006
0.00207,0.00077,0.31039,0.00124,0.68554,0.0281458
0.00368,0.13398,0.45283,0.30270,0.10681,0.1265962
0.00196,0.43812,0.42779,0.12818,0.00396,0.0920207
0.00392,0.00454,0.65544,0.33305,0.00304,0.0874626
0.00080,0.21946,0.35971,0.41098,0.00904,0.1002277
0.07035,0.15852,0.47125,0.16531,0.13457,0.1315801
0.00459,0.17219,0.50378,0.15241,0.16702,0.1391809
0.00259,0.15997,0.56988,0.07683,0.19073,0.1477671
0.00441,0.13381,0.64616,0.00034,0.21528,0.1603052
0.00279,0.00079,0.71873,0.00359,0.27410,0.1493760
0.00345,0.13220,0.71802,0.00252,0.14381,0.1475481
0.00394,0.11608,0.62601,0.00139,0.25258,0.1575281
0.08795,0.06620,0.61680,0.00368,0.22537,0.1544718
0.00282,0.11806,0.62711,0.00216,0.24985,0.1622679
0.64627,0.00095,0.34590,0.00287,0.00401,0.0373733
0.00352,0.00188,0.00084,0.99219,0.00157,0.0426390
0.42988,0.55842,0.00476,0.00371,0.00323,0.0082280
0.00490,0.11717,0.62111,0.00244,0.25438,0.1560551
0.00481,0.11503,0.62908,0.00045,0.25063,0.1630703
0.00315,0.12193,0.62189,0.00034,0.25270,0.1599200
0.00007,0.11841,0.62208,0.00440,0.25503,0.1575218
0.00478,0.11601,0.62483,0.00404,0.25034,0.1595434
0.00430,0.11853,0.62713,0.00199,0.24805,0.1525274
0.00270,0.11728,0.62936,0.00029,0.25037,0.1543145
0.00440,0.60140,0.00392,0.00234,0.38794,0.0000049
0.00448,0.11608,0.63340,0.00084,0.24520,0.1584432
0.00308,0.10944,0.63622,0.00307,0.24818,0.1601033
0.00491,0.10343,0.63715,0.00433,0.25018,0.1549609
0.00148,0.11946,0.63409,0.00154,0.24343,0.1544375
0.00407,0.11555,0.63558,0.00003,0.24477,0.1612155
0.00139,0.10632,0.63710,0.00445,0.25074,0.1588908
0.00431,0.11475,0.63416,0.00087,0.24591,0.1612370
