     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.03790,0.25506,0.03532,0.23838,0.43334,0.0140495
0.27919,0.10235,0.02096,0.33723,0.26027,0.0327128
0.59879,0.13182,0.03383,0.23174,0.00382,0.0267098
0.29759,0.00407,0.00154,0.69234,0.00446,0.0366123
0.11489,0.00359,0.44960,0.43059,0.00133,0.1147613
0.00333,0.00056,0.79950,0.19353,0.00308,0.0815567
0.28949,0.00431,0.52037,0.18164,0.00418,0.1263774
0.15773,0.25966,0.48782,0.09274,0.00206,0.1238391
0.21216,0.03995,0.53009,0.00168,0.21612,0.1315725
0.09827,0.00048,0.50193,0.17575,0.22356,0.1373768
0.00472,0.18458,0.55587,0.00246,0.25236,0.1456723
0.00054,0.37822,0.45171,0.00067,0.16886,0.0999840
0.00273,0.00082,0.58045,0.00045,0.41556,0.1412381
0.00316,0.10120,0.46978,0.00096,0.42489,0.1160136
0.00254,0.06150,0.66580,0.00134,0.26882,0.1569760
0.00368,0.32721,0.21560,0.44887,0.00463,0.0948030
0.00240,0.98949,0.00367,0.00249,0.00195,0.0000207
0.00323,0.00099,0.16927,0.61457,0.21194,0.0764359
0.58818,0.00441,0.40552,0.00048,0.00141,0.0469288
0.00377,0.21877,0.70675,0.00220,0.06851,0.1358911
0.00250,0.15237,0.54548,0.17432,0.12533,0.1338817
0.41690,0.57390,0.00418,0.00228,0.00273,0.0067995
0.99515,0.00344,0.00076,0.00027,0.00038,0.0122128
0.07524,0.00497,0.70276,0.00042,0.21661,0.1443287
0.24041,0.12365,0.31886,0.31531,0.00177,0.1070131
0.00208,0.00448,0.00445,0.00265,0.98634,0.0000000
0.00136,0.00237,0.00238,0.98916,0.00473,0.0418595
0.50684,0.00419,0.00161,0.00133,0.48604,0.0277726
0.21120,0.09851,0.68553,0.00228,0.00248,0.1500895
0.09793,0.12095,0.63093,0.00031,0.14987,0.1501500
0.00240,0.60352,0.00213,0.39117,0.00078,0.1337466
0.00352,0.40966,0.00123,0.58217,0.00342,0.1429668
0.13833,0.41741,0.00399,0.43545,0.00482,0.0790308
0.00274,0.65268,0.00410,0.00034,0.34013,0.0000002
0.00023,0.00065,0.61344,0.10292,0.28276,0.1544992
0.00149,0.00286,0.42407,0.25378,0.31780,0.1266988
0.26335,0.17137,0.56201,0.00252,0.00076,0.1363536
0.00352,0.00162,0.99070,0.00198,0.00218,0.0671546
0.00183,0.00413,0.00186,0.41348,0.57870,0.0153780
0.59946,0.21661,0.00243,0.00012,0.18138,0.0231678
0.00227,0.26587,0.00199,0.72734,0.00252,0.1177204
0.00294,0.38514,0.00483,0.48321,0.12388,0.0888217
0.00219,0.67236,0.32268,0.00250,0.00028,0.0411014
0.25011,0.25448,0.27903,0.00090,0.21549,0.0870438
0.36594,0.00246,0.27387,0.20305,0.15467,0.0845416
0.09083,0.12741,0.63245,0.00063,0.14868,0.1498863
0.19737,0.00044,0.19232,0.00106,0.60881,0.0382199
0.26829,0.00197,0.72382,0.00342,0.00249,0.1754365
0.40128,0.32332,0.27407,0.00021,0.00112,0.0851334
0.00495,0.29192,0.00052,0.00394,0.69868,0.0000004
0.00156,0.00270,0.28672,0.70749,0.00152,0.0807904
0.29005,0.29018,0.00001,0.00340,0.41635,0.0025838
0.00477,0.00226,0.49328,0.36657,0.13312,0.1298062
0.32681,0.00090,0.22197,0.44626,0.00405,0.0843253
0.13379,0.49461,0.20432,0.16649,0.00079,0.0680738
0.19697,0.00053,0.00358,0.13593,0.66299,0.0050118
0.00186,0.00052,0.00185,0.76732,0.22845,0.0440958
0.00104,0.00222,0.28363,0.00126,0.71184,0.0210791
0.00276,0.17426,0.35278,0.24843,0.22177,0.1055981
0.29393,0.00042,0.69983,0.00107,0.00476,0.1662214
0.76802,0.00380,0.00138,0.00346,0.22335,0.0589100
0.22321,0.00128,0.76765,0.00493,0.00293,0.1925946
0.48817,0.00336,0.23104,0.00358,0.27385,0.0702997
0.19755,0.79449,0.00150,0.00184,0.00462,0.0007067
0.00111,0.77317,0.00061,0.22356,0.00154,0.0901624
0.57196,0.00087,0.00150,0.42494,0.00073,0.0171051
0.17467,0.00461,0.22844,0.20474,0.38754,0.0732235
0.13738,0.00289,0.29864,0.41756,0.14353,0.1060859
0.20028,0.00027,0.79349,0.00134,0.00461,0.1980201
0.76602,0.22581,0.00256,0.00479,0.00081,0.0323811
0.00482,0.59533,0.00048,0.23610,0.16327,0.0367143
0.54956,0.00458,0.00040,0.19552,0.24995,0.0236372
0.00215,0.41607,0.57679,0.00389,0.00111,0.1080536
0.11052,0.15674,0.12301,0.60512,0.00461,0.0829436
0.18863,0.00188,0.80805,0.00046,0.00098,0.2020581
0.18988,0.42537,0.38115,0.00274,0.00087,0.0962740
0.00491,0.12932,0.00388,0.53424,0.32766,0.0411472
0.00321,0.37677,0.19855,0.00009,0.42138,0.0144247
0.00451,0.41211,0.38487,0.19486,0.00365,0.0920675
0.40774,0.35730,0.00288,0.22987,0.00221,0.0258004
0.20354,0.00018,0.00090,0.54965,0.24572,0.0350376
0.80860,0.00458,0.18561,0.00084,0.00038,0.0164028
0.24741,0.53241,0.00360,0.00287,0.21370,0.0018924
0.16167,0.00280,0.43684,0.00246,0.39623,0.1176468
0.00172,0.13495,0.43233,0.42606,0.00493,0.0976677
0.43459,0.12689,0.30840,0.12890,0.00122,0.0942967
0.17976,0.00174,0.81549,0.00150,0.00151,0.2049403
0.34046,0.16629,0.00426,0.48787,0.00113,0.0414845
0.00132,0.00067,0.00366,0.19479,0.79957,0.0037083
0.00131,0.00026,0.23999,0.21299,0.54546,0.0474859
0.00047,0.60139,0.13640,0.26106,0.00069,0.0744673
0.81838,0.00449,0.00358,0.17304,0.00051,0.0193417
0.00062,0.00226,0.59544,0.39788,0.00380,0.0860879
0.20785,0.26852,0.18467,0.19946,0.13950,0.0723581
0.35496,0.00012,0.50017,0.00060,0.14415,0.1017739
0.00284,0.19809,0.68213,0.11547,0.00148,0.1148087
0.60446,0.18000,0.20910,0.00493,0.00150,0.0673602
0.08251,0.00025,0.11038,0.80461,0.00225,0.0688222
0.17249,0.00457,0.81771,0.00447,0.00076,0.2036712
0.00035,0.83924,0.00082,0.00046,0.15912,0.0000372
0.00390,0.17273,0.00399,0.70458,0.11479,0.0812079
0.17400,0.00247,0.76712,0.05361,0.00280,0.1726308
0.17415,0.00286,0.75887,0.06010,0.00401,0.1691217
0.12711,0.12612,0.40901,0.09256,0.24520,0.1279351
0.55561,0.00054,0.23041,0.21061,0.00284,0.0627117
0.00074,0.00099,0.82314,0.00301,0.17212,0.1243661
0.00406,0.61195,0.19958,0.00412,0.18030,0.0188713
0.18440,0.00152,0.00293,0.00073,0.81042,0.0003937
0.16567,0.00413,0.82374,0.00192,0.00454,0.1946227
0.27157,0.11507,0.21259,0.00209,0.39868,0.0624475
0.16504,0.62549,0.00121,0.20555,0.00271,0.0412905
0.17662,0.00161,0.82026,0.00110,0.00041,0.2066572
0.14048,0.00447,0.62723,0.22672,0.00110,0.1313418
0.00138,0.00136,0.47976,0.10081,0.41669,0.1200596
0.00488,0.15230,0.21885,0.47645,0.14752,0.0892320
0.13662,0.05405,0.80449,0.00283,0.00201,0.1649256
0.34629,0.15450,0.39962,0.00418,0.09540,0.1117182
0.00044,0.12885,0.10843,0.00185,0.76043,0.0006807
0.00252,0.00209,0.22369,0.41879,0.35291,0.0770834
0.09946,0.24681,0.64827,0.00448,0.00098,0.1365887
0.20714,0.61840,0.17210,0.00080,0.00157,0.0387636
0.16507,0.00216,0.78331,0.00151,0.04795,0.1538937
0.20288,0.34648,0.00453,0.21226,0.23386,0.0265520
0.00256,0.00057,0.65180,0.16362,0.18145,0.1466520
0.11264,0.13641,0.52036,0.23006,0.00054,0.1195635
0.12004,0.25304,0.49097,0.00182,0.13413,0.1369375
0.17972,0.00062,0.81787,0.00160,0.00020,0.2068366
0.00201,0.38317,0.22273,0.19776,0.19432,0.0556062
0.21217,0.00036,0.00474,0.34710,0.43563,0.0208762
0.14293,0.00143,0.25894,0.59487,0.00183,0.0920657
0.24978,0.26655,0.16581,0.31483,0.00303,0.0737866
0.30468,0.00291,0.34540,0.00131,0.34570,0.0929657
