  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.03500,0.41500,0.28000,0.00000,0.27000,0.12240,0.00797,0.42747
  3,0.00000,0.74000,0.00000,0.00000,0.26000,0.15690,0.01243,0.89615
  4,0.00000,0.55500,0.10500,0.00000,0.34000,0.15601,0.00721,0.44924
  5,0.00000,0.56000,0.10500,0.00000,0.33500,0.15554,0.00601,0.46288
  6,0.10000,0.53500,0.06000,0.00000,0.30500,0.15965,0.00545,0.46810
  7,0.09000,0.53000,0.04500,0.03500,0.30000,0.15997,0.00487,0.47657
  8,0.09500,0.53000,0.04000,0.04000,0.29500,0.15890,0.00505,0.49802
  9,0.09000,0.53500,0.04000,0.03000,0.30500,0.15937,0.00444,0.48986
 10,0.09000,0.58000,0.00000,0.02000,0.31000,0.16331,0.00473,0.48631
 11,0.09000,0.58000,0.00000,0.02000,0.31000,0.16329,0.00425,0.48273
 12,0.09000,0.57500,0.00000,0.02500,0.31000,0.16278,0.00412,0.48538
 13,0.09000,0.58000,0.00000,0.02500,0.30500,0.16364,0.00415,0.48073
 14,0.08500,0.58000,0.00000,0.02500,0.31000,0.16355,0.00377,0.48033
 15,0.09000,0.57500,0.00000,0.03000,0.30500,0.16352,0.00334,0.47312
 16,0.09000,0.57500,0.00000,0.02500,0.31000,0.16286,0.00332,0.47821
 17,0.09500,0.58000,0.00000,0.01500,0.31000,0.16368,0.00342,0.47883
 18,0.10000,0.58500,0.00000,0.00000,0.31500,0.16449,0.00358,0.48148
 19,0.09500,0.58000,0.00000,0.01000,0.31500,0.16442,0.00330,0.47643
 20,0.09500,0.59000,0.00000,0.00000,0.31500,0.16497,0.00339,0.47721
 21,0.09500,0.58500,0.00000,0.00500,0.31500,0.16497,0.00323,0.47802
 22,0.36000,0.00000,0.64000,0.00000,0.00000,0.15994,0.00549,0.48593
 22,0.08000,0.59500,0.00000,0.00500,0.32000,0.16534,0.00549,0.48593
 23,0.39000,0.00000,0.61000,0.00000,0.00000,0.16074,0.00511,0.48307
 23,0.08000,0.59500,0.00000,0.00500,0.32000,0.16532,0.00511,0.48307
 24,0.34000,0.00000,0.66000,0.00000,0.00000,0.15986,0.00524,0.42400
 24,0.10000,0.58500,0.00000,0.00000,0.31500,0.16530,0.00524,0.42400
 25,0.34500,0.00000,0.65500,0.00000,0.00000,0.16031,0.00523,0.42076
 25,0.10000,0.58500,0.00000,0.00000,0.31500,0.16532,0.00523,0.42076
 26,0.34000,0.00000,0.66000,0.00000,0.00000,0.16024,0.00491,0.41931
 26,0.10000,0.58500,0.00000,0.00000,0.31500,0.16527,0.00491,0.41931
 27,0.34500,0.00000,0.65500,0.00000,0.00000,0.16022,0.00501,0.42215
 27,0.11000,0.58500,0.00000,0.00000,0.30500,0.16572,0.00501,0.42215
 28,0.34000,0.00000,0.66000,0.00000,0.00000,0.16017,0.00494,0.42329
 28,0.10000,0.58500,0.00000,0.00000,0.31500,0.16549,0.00494,0.42329
 29,0.34500,0.00000,0.65500,0.00000,0.00000,0.16010,0.00490,0.42543
 29,0.10000,0.58500,0.00000,0.01000,0.30500,0.16488,0.00490,0.42543
 30,0.34500,0.00000,0.65500,0.00000,0.00000,0.16011,0.00491,0.42526
 30,0.10000,0.58500,0.00000,0.01000,0.30500,0.16507,0.00491,0.42526
 31,0.34500,0.00000,0.65500,0.00000,0.00000,0.15947,0.00519,0.43729
 31,0.10500,0.58500,0.00000,0.00500,0.30500,0.16507,0.00519,0.43729
 32,0.34500,0.00000,0.65500,0.00000,0.00000,0.15933,0.00496,0.43821
 32,0.10500,0.58500,0.00000,0.00500,0.30500,0.16506,0.00496,0.43821
 33,0.34500,0.00000,0.65500,0.00000,0.00000,0.15932,0.00495,0.43839
 33,0.10000,0.58500,0.00000,0.01000,0.30500,0.16498,0.00495,0.43839
 34,0.34500,0.00000,0.65500,0.00000,0.00000,0.15933,0.00498,0.43931
 34,0.10500,0.58500,0.00000,0.00500,0.30500,0.16487,0.00498,0.43931
 35,0.34500,0.00000,0.65500,0.00000,0.00000,0.15932,0.00498,0.43940
 35,0.10500,0.58500,0.00000,0.00500,0.30500,0.16487,0.00498,0.43940
 36,0.34500,0.00000,0.65500,0.00000,0.00000,0.15931,0.00497,0.43984
 36,0.10500,0.58500,0.00000,0.00500,0.30500,0.16465,0.00497,0.43984
 37,0.34500,0.00000,0.65500,0.00000,0.00000,0.15931,0.00500,0.44088
 37,0.10500,0.58500,0.00000,0.00000,0.31000,0.16459,0.00500,0.44088
 38,0.34500,0.00000,0.65500,0.00000,0.00000,0.15930,0.00500,0.44128
 38,0.10500,0.58500,0.00000,0.00500,0.30500,0.16449,0.00500,0.44128
 39,0.34500,0.00000,0.65500,0.00000,0.00000,0.15928,0.00498,0.44140
 39,0.10000,0.58500,0.00000,0.01000,0.30500,0.16425,0.00498,0.44140
 40,0.34500,0.00000,0.65500,0.00000,0.00000,0.15925,0.00487,0.43938
 40,0.10000,0.58000,0.00000,0.02000,0.30000,0.16393,0.00487,0.43938
 41,0.34500,0.00000,0.65500,0.00000,0.00000,0.15924,0.00486,0.43968
 41,0.10000,0.58000,0.00000,0.02000,0.30000,0.16395,0.00486,0.43968
 42,0.34500,0.00000,0.65500,0.00000,0.00000,0.15922,0.00483,0.43905
 42,0.09500,0.58000,0.00000,0.02500,0.30000,0.16407,0.00483,0.43905
 43,0.34500,0.00000,0.65500,0.00000,0.00000,0.15922,0.00485,0.43983
 43,0.09500,0.58000,0.00000,0.02000,0.30500,0.16400,0.00485,0.43983
 44,0.34500,0.00000,0.65500,0.00000,0.00000,0.15921,0.00483,0.43932
 44,0.09500,0.58000,0.00000,0.02500,0.30000,0.16416,0.00483,0.43932
 45,0.34500,0.00000,0.65500,0.00000,0.00000,0.15921,0.00480,0.43832
 45,0.09000,0.58000,0.00000,0.03000,0.30000,0.16435,0.00480,0.43832
 46,0.34500,0.00000,0.65500,0.00000,0.00000,0.15920,0.00483,0.43975
 46,0.09500,0.58000,0.00000,0.02500,0.30000,0.16425,0.00483,0.43975
 47,0.34500,0.00000,0.65500,0.00000,0.00000,0.15921,0.00480,0.43857
 47,0.10000,0.57500,0.00000,0.03000,0.29500,0.16446,0.00480,0.43857
 48,0.34500,0.00000,0.65500,0.00000,0.00000,0.15919,0.00483,0.44069
 48,0.09500,0.57500,0.00000,0.02500,0.30500,0.16422,0.00483,0.44069
 49,0.34500,0.00000,0.65500,0.00000,0.00000,0.15918,0.00481,0.44012
 49,0.09500,0.57500,0.00000,0.02500,0.30500,0.16430,0.00481,0.44012
 50,0.34500,0.00000,0.65500,0.00000,0.00000,0.15918,0.00486,0.44143
 50,0.09500,0.58000,0.00000,0.02500,0.30000,0.16406,0.00486,0.44143
 51,0.34500,0.00000,0.65500,0.00000,0.00000,0.15918,0.00487,0.44237
 51,0.10000,0.58000,0.00000,0.02000,0.30000,0.16400,0.00487,0.44237
 52,0.34500,0.00000,0.65500,0.00000,0.00000,0.15918,0.00487,0.44250
 52,0.10000,0.58000,0.00000,0.02000,0.30000,0.16401,0.00487,0.44250
 53,0.34500,0.00000,0.65500,0.00000,0.00000,0.15917,0.00486,0.44262
 53,0.10000,0.58000,0.00000,0.02000,0.30000,0.16399,0.00486,0.44262
