     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.02597,0.31416,0.26191,0.20760,0.19036,0.0792097
0.20553,0.30587,0.14301,0.22918,0.11641,0.0678249
0.00280,0.00465,0.98873,0.00107,0.00274,0.0682607
0.00152,0.00052,0.00354,0.00377,0.99064,0.0000000
0.00287,0.00062,0.48694,0.50685,0.00272,0.0895351
0.00253,0.12076,0.00104,0.87392,0.00176,0.0809319
0.00474,0.98361,0.00412,0.00271,0.00483,0.0001469
0.00420,0.00396,0.18334,0.55282,0.25568,0.0781491
0.00380,0.22439,0.33568,0.43425,0.00188,0.0985104
0.42848,0.00066,0.56758,0.00321,0.00007,0.1009432
0.14370,0.25739,0.59658,0.00063,0.00171,0.1359631
0.06429,0.06423,0.60181,0.00124,0.26842,0.1493812
0.20243,0.00337,0.49277,0.00013,0.30130,0.1249698
0.00414,0.17254,0.63613,0.00452,0.18267,0.1535400
0.00030,0.05603,0.62440,0.13156,0.18771,0.1464817
0.43470,0.00367,0.00412,0.55379,0.00372,0.0280680
0.00138,0.00294,0.65141,0.00384,0.34042,0.1510695
0.98665,0.00154,0.00297,0.00479,0.00405,0.0163023
0.00187,0.09938,0.55253,0.00135,0.34487,0.1506446
0.55314,0.43772,0.00383,0.00077,0.00454,0.0137547
0.16657,0.10299,0.55374,0.17591,0.00079,0.1358940
0.00044,0.31704,0.67796,0.00331,0.00125,0.1243703
0.50474,0.00109,0.00254,0.00077,0.49086,0.0271435
0.00133,0.11070,0.65207,0.00393,0.23197,0.1575499
0.00082,0.00154,0.51382,0.12761,0.35621,0.1369726
0.36270,0.23257,0.39911,0.00346,0.00216,0.1129447
0.00498,0.54424,0.44452,0.00437,0.00189,0.0805097
0.32782,0.00204,0.38936,0.27651,0.00427,0.1099804
0.00243,0.00370,0.00304,0.38216,0.60866,0.0144488
0.00308,0.44121,0.00279,0.54904,0.00387,0.1454431
0.00169,0.45799,0.00005,0.00138,0.53888,0.0000008
0.00239,0.59345,0.00248,0.40087,0.00082,0.1390200
0.00428,0.00439,0.44019,0.00351,0.54764,0.0862271
0.00323,0.35039,0.00492,0.50083,0.14063,0.0810839
0.60874,0.00272,0.24927,0.00479,0.13448,0.0635799
0.09784,0.00483,0.69599,0.00332,0.19802,0.1411881
0.12823,0.00414,0.49843,0.19087,0.17834,0.1403935
0.00399,0.20383,0.56667,0.00236,0.22315,0.1484252
0.12360,0.42572,0.00080,0.44601,0.00386,0.0842438
0.38759,0.00483,0.00058,0.30564,0.30135,0.0212803
0.14220,0.15976,0.53122,0.00140,0.16543,0.1441200
0.35522,0.31015,0.00049,0.00105,0.33308,0.0046082
0.23933,0.64348,0.11176,0.00191,0.00353,0.0233860
0.00196,0.00102,0.75478,0.24160,0.00065,0.0782288
0.00251,0.30037,0.52923,0.16769,0.00019,0.1083238
0.72514,0.00114,0.00120,0.27050,0.00202,0.0131760
0.00088,0.00029,0.22610,0.76908,0.00365,0.0768812
0.00210,0.73266,0.00489,0.00397,0.25637,0.0000234
0.00060,0.00346,0.00403,0.77621,0.21570,0.0459842
0.20936,0.09422,0.49067,0.08422,0.12152,0.1316755
0.18229,0.00484,0.28542,0.52641,0.00104,0.0991748
0.16605,0.00422,0.29411,0.16917,0.36645,0.0890298
0.00237,0.08064,0.68168,0.00202,0.23329,0.1581256
0.00439,0.50699,0.13135,0.35436,0.00290,0.0919515
0.00046,0.00216,0.70902,0.00063,0.28772,0.1512767
0.00285,0.00368,0.50373,0.27334,0.21640,0.1432323
0.00033,0.10718,0.67302,0.00482,0.21464,0.1605136
0.00169,0.10054,0.62606,0.00085,0.27086,0.1577846
0.00068,0.23636,0.56151,0.00152,0.19993,0.1419401
0.00346,0.00335,0.64925,0.09019,0.25375,0.1537608
0.00243,0.21533,0.40302,0.00006,0.37916,0.0935143
0.41938,0.15045,0.22742,0.20229,0.00046,0.0776777
0.00084,0.10009,0.58265,0.09638,0.22004,0.1497231
0.00050,0.09435,0.59203,0.08968,0.22345,0.1514407
0.24347,0.00000,0.00345,0.00431,0.74876,0.0024319
0.08847,0.06956,0.42899,0.27325,0.13974,0.1297963
0.00327,0.10534,0.70063,0.00045,0.19032,0.1551724
0.17588,0.34887,0.46674,0.00359,0.00491,0.1144630
0.00367,0.00288,0.67540,0.00103,0.31702,0.1576119
0.18498,0.09259,0.71772,0.00439,0.00031,0.1596241
0.35134,0.14743,0.27615,0.00238,0.22270,0.0860360
0.17491,0.00315,0.00498,0.81418,0.00278,0.0459853
0.22269,0.00245,0.76746,0.00240,0.00500,0.1923996
0.00017,0.29229,0.00444,0.70038,0.00272,0.1226306
0.00314,0.26500,0.00130,0.25670,0.47386,0.0097007
0.09877,0.46181,0.23472,0.00266,0.20205,0.0509239
0.00300,0.55765,0.00303,0.25586,0.18045,0.0319542
0.75389,0.00389,0.00462,0.00409,0.23351,0.0595928
0.17250,0.00206,0.00076,0.53219,0.29248,0.0356398
0.47047,0.26820,0.00220,0.25729,0.00184,0.0275363
0.22521,0.00005,0.76999,0.00145,0.00330,0.1924931
0.20398,0.19402,0.00259,0.59507,0.00434,0.0648453
0.00106,0.22030,0.00111,0.00017,0.77736,0.0000000
0.78371,0.20948,0.00283,0.00037,0.00362,0.0375526
0.00194,0.00230,0.26531,0.30816,0.42229,0.0748284
0.26415,0.00312,0.22592,0.35508,0.15174,0.0842585
0.25073,0.00325,0.22975,0.00350,0.51276,0.0641688
0.41509,0.36383,0.21338,0.00408,0.00362,0.0679489
0.18549,0.25193,0.34008,0.22136,0.00113,0.1048297
0.00225,0.78214,0.21014,0.00049,0.00498,0.0150234
0.00349,0.00305,0.13753,0.11674,0.73918,0.0087993
0.60308,0.19530,0.00287,0.00242,0.19632,0.0232503
0.21493,0.00043,0.72470,0.05685,0.00309,0.1623370
0.00449,0.21395,0.14663,0.63114,0.00378,0.0939748
0.21610,0.00363,0.00073,0.22412,0.55541,0.0120525
0.78753,0.00180,0.20608,0.00372,0.00087,0.0185280
0.16008,0.20621,0.10742,0.00412,0.52216,0.0163042
0.21134,0.19564,0.00275,0.31446,0.27581,0.0332801
0.00044,0.00417,0.36538,0.48774,0.14228,0.1142372
0.19536,0.00282,0.80019,0.00075,0.00088,0.2007047
0.00009,0.77912,0.00040,0.21915,0.00123,0.0931171
0.19696,0.61313,0.00277,0.18565,0.00149,0.0361745
0.15027,0.00278,0.53003,0.31352,0.00340,0.1286373
0.16830,0.82328,0.00409,0.00177,0.00256,0.0006939
0.47139,0.00122,0.19561,0.00101,0.33077,0.0632332
0.00356,0.14928,0.22330,0.39440,0.22947,0.0820026
0.58795,0.16669,0.24215,0.00032,0.00289,0.0774114
0.51377,0.00189,0.17132,0.30808,0.00493,0.0587703
0.17114,0.00417,0.82002,0.00216,0.00252,0.1944349
0.23507,0.00208,0.75549,0.00354,0.00382,0.1882027
0.00210,0.00165,0.00423,0.57758,0.41444,0.0278364
0.63438,0.00259,0.00413,0.16129,0.19761,0.0276364
0.16911,0.00117,0.82433,0.00365,0.00174,0.2030928
0.37097,0.00407,0.38442,0.09324,0.14730,0.1050442
0.00135,0.12471,0.56092,0.30955,0.00347,0.1047832
0.23965,0.55883,0.00461,0.00113,0.19579,0.0017647
0.00490,0.56079,0.27493,0.15490,0.00448,0.0621725
0.24340,0.15481,0.18599,0.41422,0.00158,0.0780521
0.00392,0.40487,0.45975,0.00011,0.13135,0.1076027
0.14008,0.20528,0.38921,0.00165,0.26378,0.1107053
0.00314,0.12510,0.42607,0.17098,0.27471,0.1272706
0.16044,0.00325,0.83043,0.00177,0.00412,0.1986030
0.11548,0.06800,0.80866,0.00438,0.00347,0.1608822
0.12365,0.40800,0.00326,0.11173,0.35337,0.0069356
0.16444,0.00492,0.82673,0.00224,0.00167,0.2049305
0.14688,0.00226,0.80714,0.00201,0.04172,0.1566169
0.42811,0.09210,0.00463,0.38167,0.09349,0.0281596
0.00260,0.44487,0.17589,0.00151,0.37513,0.0131332
0.13526,0.00217,0.12699,0.65197,0.08360,0.0748021
0.00199,0.00118,0.19152,0.00412,0.80120,0.0056073
0.14770,0.00437,0.80631,0.04129,0.00033,0.1794461
0.00414,0.15236,0.21049,0.09972,0.53329,0.0245592
0.00202,0.16586,0.00214,0.67584,0.15414,0.0721381
0.22984,0.00205,0.69620,0.00435,0.06757,0.1299931
0.31407,0.12972,0.00234,0.00233,0.55154,0.0053016
0.35665,0.10814,0.13754,0.14259,0.25508,0.0547585
0.00161,0.16501,0.82892,0.00417,0.00029,0.1215755
0.00252,0.16490,0.71851,0.10932,0.00474,0.1121394
0.37005,0.62381,0.00083,0.00135,0.00396,0.0031862
0.10352,0.00352,0.47860,0.00291,0.41145,0.1235492
0.12114,0.09445,0.38933,0.39490,0.00017,0.1113603
0.00100,0.19251,0.45739,0.23202,0.11708,0.1228075
0.00283,0.00039,0.00143,0.15983,0.83553,0.0016905
0.24546,0.30922,0.33174,0.00282,0.11076,0.1002576
0.55066,0.00072,0.34568,0.10197,0.00098,0.0694065
0.09336,0.00350,0.33954,0.36047,0.20312,0.1147247
0.17564,0.43443,0.27296,0.11559,0.00139,0.0803635
0.69305,0.15712,0.00167,0.14345,0.00472,0.0267954
0.37273,0.36609,0.00245,0.13380,0.12493,0.0184412
0.16790,0.00014,0.82834,0.00144,0.00218,0.2037716
