     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.07178,0.23681,0.03187,0.18687,0.47267,0.0111603
0.11791,0.21095,0.14264,0.29876,0.22973,0.0686484
0.07086,0.19461,0.28549,0.27681,0.17223,0.0980506
0.04800,0.05341,0.50895,0.38473,0.00490,0.1086389
0.14680,0.24307,0.53553,0.07214,0.00246,0.1277023
0.00378,0.47277,0.42994,0.09103,0.00247,0.0878869
0.40023,0.01487,0.48553,0.09502,0.00435,0.1050543
0.05409,0.05915,0.70931,0.01458,0.16287,0.1496300
0.00456,0.00421,0.63986,0.00307,0.34830,0.1507256
0.15046,0.00222,0.58792,0.00486,0.25454,0.1352862
0.99010,0.00135,0.00256,0.00438,0.00161,0.0124737
0.00227,0.13072,0.65967,0.00222,0.20512,0.1623776
0.00243,0.00262,0.00090,0.99066,0.00340,0.0431379
0.47313,0.00014,0.00457,0.52009,0.00208,0.0222923
0.48592,0.50468,0.00383,0.00124,0.00433,0.0086221
0.00160,0.17443,0.57540,0.00369,0.24488,0.1524819
0.00374,0.00002,0.63116,0.14657,0.21851,0.1511749
0.00301,0.00315,0.00264,0.61072,0.38048,0.0334258
0.00406,0.14967,0.84179,0.00228,0.00220,0.1188838
0.57102,0.00188,0.00489,0.00310,0.41911,0.0378990
0.00379,0.41316,0.00141,0.57863,0.00300,0.1433455
0.00164,0.28871,0.00110,0.70459,0.00397,0.1255099
0.00329,0.00275,0.00275,0.00234,0.98887,0.0000000
0.00125,0.99002,0.00317,0.00391,0.00165,0.0001401
0.00192,0.13418,0.63142,0.11566,0.11681,0.1440052
0.00285,0.32016,0.17987,0.49251,0.00461,0.0958958
0.00188,0.59829,0.00332,0.39549,0.00100,0.1360823
0.15304,0.00318,0.71103,0.12892,0.00383,0.1415785
0.00408,0.00474,0.46047,0.00346,0.52725,0.0940182
0.14749,0.41602,0.00059,0.43169,0.00422,0.0761545
0.00025,0.66077,0.00410,0.00496,0.32992,0.0000020
0.18853,0.00431,0.49537,0.22256,0.08923,0.1294420
0.20623,0.23196,0.37969,0.00404,0.17808,0.1144615
0.62535,0.16319,0.20543,0.00224,0.00379,0.0677358
0.00408,0.00312,0.47253,0.24826,0.27202,0.1358793
0.22776,0.07504,0.69116,0.00212,0.00392,0.1569011
0.34103,0.00052,0.00142,0.30528,0.35175,0.0210403
0.00170,0.00320,0.28751,0.70684,0.00076,0.0782137
0.11809,0.14693,0.63935,0.00075,0.09488,0.1470017
0.00025,0.41576,0.00432,0.45826,0.12141,0.0819888
0.00136,0.08865,0.62824,0.00482,0.27693,0.1590081
0.00330,0.00091,0.77574,0.00186,0.21818,0.1441204
0.44709,0.26730,0.00114,0.00082,0.28365,0.0107630
0.00092,0.08904,0.55835,0.07427,0.27742,0.1527545
0.00044,0.28561,0.39906,0.00269,0.31220,0.0899165
0.30519,0.15118,0.53676,0.00291,0.00397,0.1330160
0.43862,0.00453,0.29946,0.00101,0.25638,0.0825766
0.21754,0.00196,0.25538,0.52491,0.00021,0.0913754
0.21856,0.00361,0.00222,0.77375,0.00186,0.0459736
0.30000,0.00079,0.00044,0.00067,0.69810,0.0066096
0.15756,0.61199,0.22212,0.00383,0.00451,0.0467604
0.00127,0.00360,0.00256,0.31134,0.68123,0.0097521
0.14474,0.00021,0.33258,0.17791,0.34456,0.0988605
0.34892,0.18785,0.26427,0.19448,0.00447,0.0890009
0.00411,0.00366,0.31547,0.47946,0.19731,0.1111861
0.00234,0.32820,0.66546,0.00357,0.00044,0.1231816
0.22929,0.00077,0.76814,0.00009,0.00172,0.1936476
0.75922,0.00060,0.00159,0.23741,0.00118,0.0149481
0.00417,0.26999,0.00075,0.00235,0.72274,0.0000015
0.33620,0.35834,0.30477,0.00062,0.00007,0.0900148
0.15684,0.70680,0.00391,0.13061,0.00184,0.0287347
0.19105,0.00191,0.00257,0.61228,0.19218,0.0388405
0.75361,0.23721,0.00205,0.00459,0.00254,0.0326304
0.78720,0.00411,0.00286,0.00474,0.20110,0.0626076
0.49957,0.24753,0.00216,0.24808,0.00266,0.0254883
0.44484,0.00177,0.20082,0.23275,0.11981,0.0654303
0.20395,0.10405,0.22693,0.00072,0.46435,0.0585035
0.15755,0.00322,0.83427,0.00380,0.00116,0.2039562
0.00137,0.70624,0.13359,0.15847,0.00034,0.0491816
0.00058,0.00402,0.21099,0.33774,0.44667,0.0556855
0.18413,0.44458,0.00146,0.00344,0.36639,0.0007179
0.00490,0.00318,0.00197,0.81867,0.17128,0.0473570
0.00275,0.15759,0.09278,0.59841,0.14848,0.0780040
0.71250,0.00199,0.28050,0.00029,0.00472,0.0266659
0.00011,0.58230,0.41574,0.00015,0.00170,0.0680716
0.00282,0.23111,0.48947,0.27260,0.00401,0.1054061
0.00263,0.54623,0.27147,0.00096,0.17871,0.0380603
0.00050,0.63412,0.00156,0.21330,0.15052,0.0318202
0.21139,0.19457,0.00082,0.58978,0.00344,0.0612932
0.29772,0.00079,0.39244,0.30786,0.00119,0.1144787
0.00199,0.00185,0.20746,0.00238,0.78632,0.0075327
0.59934,0.00006,0.00063,0.18831,0.21166,0.0254309
0.00041,0.31972,0.54486,0.00247,0.13254,0.1302144
0.12641,0.73947,0.00497,0.00018,0.12896,0.0005792
0.17517,0.00357,0.27560,0.37185,0.17380,0.0985012
0.12250,0.00177,0.86986,0.00195,0.00392,0.1859955
0.25398,0.19175,0.00232,0.00457,0.54738,0.0032532
0.18494,0.00467,0.80261,0.00288,0.00490,0.1942209
0.18135,0.00359,0.81038,0.00258,0.00210,0.2008966
0.00339,0.00442,0.98690,0.00288,0.00241,0.0708122
0.00243,0.49910,0.15964,0.33482,0.00402,0.0830550
0.18348,0.00101,0.81465,0.00061,0.00024,0.2103266
0.00107,0.18129,0.00416,0.42613,0.38736,0.0298502
0.14247,0.38301,0.47049,0.00025,0.00378,0.1129806
0.29364,0.25104,0.00011,0.25224,0.20297,0.0309886
0.17089,0.00391,0.77261,0.00055,0.05204,0.1473991
0.00044,0.36286,0.14346,0.00321,0.49003,0.0050297
0.00349,0.11110,0.11211,0.77131,0.00200,0.0803172
0.13293,0.14370,0.32264,0.39686,0.00387,0.1029343
0.00295,0.00189,0.45344,0.53744,0.00428,0.0880889
0.24457,0.42834,0.14962,0.17737,0.00011,0.0604697
0.36555,0.00164,0.48163,0.00056,0.15062,0.0996128
0.27682,0.07898,0.34265,0.12147,0.18008,0.1062468
0.18532,0.00373,0.42515,0.00070,0.38511,0.1091368
0.00008,0.00064,0.79098,0.20783,0.00047,0.0784784
0.50035,0.09226,0.40469,0.00173,0.00097,0.0926359
0.29060,0.38872,0.15820,0.00093,0.16154,0.0482396
0.00490,0.10714,0.26089,0.10468,0.52238,0.0453474
