  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.06500,0.38000,0.16000,0.39500,0.10024,0.00600,0.75601
  3,0.01500,0.08000,0.31000,0.32500,0.27000,0.09595,0.00331,0.40627
  4,0.00000,0.13500,0.53500,0.30500,0.02500,0.12367,0.00524,0.65192
  5,0.00000,0.07000,0.54500,0.34500,0.04000,0.12411,0.00399,0.61782
  6,0.00000,0.05000,0.56000,0.35500,0.03500,0.12492,0.00358,0.64700
  7,0.00000,0.15000,0.54500,0.19500,0.11000,0.12898,0.00293,0.48958
  8,0.11500,0.12000,0.53500,0.13000,0.10000,0.13828,0.00290,0.48346
  9,0.15500,0.11000,0.54500,0.11000,0.08000,0.13831,0.00290,0.50758
 10,0.16000,0.08000,0.55000,0.07500,0.13500,0.13959,0.00291,0.52226
 11,0.14500,0.06500,0.57500,0.08500,0.13000,0.13970,0.00274,0.51429
 12,0.00000,0.17500,0.61500,0.00000,0.21000,0.15350,0.00374,0.52333
 13,0.00000,0.17500,0.61500,0.00000,0.21000,0.15345,0.00345,0.52189
 14,0.02500,0.17000,0.66000,0.00000,0.14500,0.15480,0.00351,0.50111
 15,0.00000,0.11000,0.67500,0.00000,0.21500,0.15642,0.00403,0.50585
 16,0.00000,0.11500,0.67500,0.00000,0.21000,0.15691,0.00407,0.51106
 17,0.00000,0.11500,0.67500,0.00000,0.21000,0.15688,0.00372,0.50635
 18,0.00000,0.42000,0.00000,0.58000,0.00000,0.14449,0.00467,0.49527
 18,0.00000,0.10500,0.68500,0.00000,0.21000,0.15780,0.00467,0.49527
 19,0.00000,0.36500,0.00000,0.63500,0.00000,0.14951,0.00503,0.48194
 19,0.00000,0.11000,0.68000,0.00000,0.21000,0.15760,0.00503,0.48194
 20,0.00000,0.46000,0.00000,0.54000,0.00000,0.14559,0.00560,0.44187
 20,0.00000,0.11500,0.67000,0.00000,0.21500,0.15803,0.00560,0.44187
 21,0.00000,0.45500,0.00000,0.54500,0.00000,0.14526,0.00603,0.44127
 21,0.00000,0.11500,0.66500,0.00000,0.22000,0.15809,0.00603,0.44127
 22,0.00000,0.46000,0.00000,0.54000,0.00000,0.14552,0.00565,0.43348
 22,0.00000,0.11000,0.67000,0.00000,0.22000,0.15909,0.00565,0.43348
 23,0.00000,0.46000,0.00000,0.54000,0.00000,0.14541,0.00582,0.44477
