     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.47068,0.17573,0.19236,0.04763,0.11360,0.0490623
0.18053,0.27066,0.27775,0.20963,0.06144,0.0687617
0.00032,0.11936,0.00513,0.87368,0.00152,0.0010757
0.09262,0.39154,0.44668,0.00847,0.06069,0.0877967
0.00217,0.15413,0.83912,0.00445,0.00012,0.0538401
0.00288,0.66909,0.32199,0.00500,0.00104,0.0639003
0.00097,0.31515,0.41473,0.00120,0.26795,0.1034382
0.00240,0.22469,0.34304,0.00301,0.42686,0.0747663
0.00334,0.34926,0.44281,0.00401,0.20058,0.1086214
0.00287,0.26242,0.49873,0.04402,0.19195,0.0910188
0.00366,0.43927,0.31318,0.00497,0.23892,0.1344550
0.00367,0.51652,0.16678,0.00451,0.30853,0.1514674
0.00463,0.51565,0.05307,0.10202,0.32464,0.1530986
0.00390,0.56051,0.05075,0.01068,0.37417,0.1518275
0.12387,0.52283,0.02657,0.01194,0.31478,0.1582140
0.11680,0.47882,0.02213,0.02108,0.36117,0.1482651
0.08680,0.57743,0.03120,0.02364,0.28093,0.1632721
0.09865,0.59991,0.00059,0.03697,0.26387,0.1672615
0.09433,0.60784,0.00233,0.04195,0.25355,0.1688675
0.13288,0.61842,0.00378,0.00321,0.24171,0.1591662
0.06386,0.60023,0.00383,0.08401,0.24808,0.1552680
0.09063,0.62002,0.00105,0.00017,0.28814,0.1639022
0.09267,0.61427,0.00475,0.00346,0.28485,0.1578230
0.12276,0.57797,0.00292,0.03581,0.26054,0.1628062
0.10240,0.57926,0.03326,0.02155,0.26352,0.1600301
0.10911,0.58350,0.00129,0.03448,0.27162,0.1630318
0.10080,0.58640,0.00372,0.03339,0.27570,0.1641990
0.10561,0.58512,0.00194,0.03540,0.27192,0.1682869
0.11612,0.57393,0.00008,0.04236,0.26750,0.1592785
0.08620,0.60243,0.00088,0.02775,0.28274,0.1654893
0.07981,0.60550,0.00013,0.02768,0.28687,0.1601956
0.10043,0.59287,0.00162,0.02773,0.27735,0.1645085
0.09787,0.59159,0.00419,0.02973,0.27661,0.1641585
0.10168,0.58912,0.00417,0.02889,0.27614,0.1639036
0.09322,0.59349,0.00273,0.02830,0.28226,0.1550309
0.12925,0.58189,0.00082,0.02829,0.25974,0.1617036
0.11685,0.58277,0.00497,0.03036,0.26506,0.1625281
0.10840,0.58854,0.00066,0.03224,0.27016,0.1668669
0.10109,0.58035,0.03602,0.01615,0.26638,0.1620201
0.11251,0.58113,0.00214,0.03744,0.26677,0.1619904
0.09989,0.58349,0.03063,0.01858,0.26741,0.1585360
0.09666,0.58495,0.00163,0.04202,0.27474,0.1628513
0.13011,0.58852,0.00269,0.00929,0.26940,0.1635125
0.12049,0.57610,0.00343,0.03643,0.26354,0.1608012
0.10997,0.60169,0.00462,0.00244,0.28129,0.1662205
0.11051,0.60495,0.00117,0.00032,0.28306,0.1647063
0.11206,0.60021,0.00145,0.00244,0.28384,0.1624577
0.10977,0.60309,0.00238,0.00330,0.28146,0.1672127
0.11385,0.60287,0.00047,0.00117,0.28164,0.1673230
0.10650,0.60572,0.00087,0.00199,0.28492,0.1666899
0.10379,0.60717,0.00192,0.00296,0.28416,0.1570277
0.12629,0.59424,0.00379,0.00313,0.27255,0.1643831
0.00155,0.00219,0.00017,0.49820,0.49789,0.0005807
0.12631,0.59650,0.00242,0.00023,0.27455,0.1655938
0.13204,0.59500,0.00050,0.00089,0.27157,0.1660668
0.14540,0.58702,0.00446,0.00192,0.26120,0.1580974
0.09699,0.60461,0.00404,0.00452,0.28985,0.1654863
0.42533,0.56863,0.00295,0.00008,0.00301,0.0972697
0.09997,0.60843,0.00212,0.00003,0.28946,0.1592673
0.11143,0.59942,0.00035,0.00180,0.28701,0.1592789
0.10949,0.60359,0.00140,0.00113,0.28439,0.1651463
0.10547,0.60232,0.00290,0.00450,0.28481,0.1662015
0.10827,0.60442,0.00341,0.00258,0.28131,0.1588504
0.11386,0.59827,0.00091,0.00099,0.28597,0.1646654
0.10764,0.59876,0.00417,0.00367,0.28576,0.1629143
0.10826,0.59897,0.00367,0.00352,0.28558,0.1682145
0.11281,0.60114,0.00083,0.00049,0.28473,0.1659749
0.11049,0.60250,0.00120,0.00173,0.28408,0.1685801
0.10485,0.60012,0.00209,0.00335,0.28959,0.1651799
0.10978,0.60020,0.00030,0.00215,0.28756,0.1640839
0.00224,0.57114,0.00120,0.24968,0.17574,0.1254670
0.10390,0.60532,0.00265,0.00111,0.28702,0.1625862
0.59694,0.00097,0.00002,0.39736,0.00470,0.0001296
0.10892,0.60079,0.00051,0.00480,0.28497,0.1579802
0.11390,0.59847,0.00390,0.00101,0.28271,0.1650642
0.10981,0.60144,0.00355,0.00129,0.28392,0.1640736
0.10914,0.60028,0.00342,0.00315,0.28402,0.1649227
0.10794,0.60150,0.00063,0.00401,0.28593,0.1680982
0.10043,0.60549,0.00472,0.00162,0.28775,0.1666994
0.09693,0.60982,0.00345,0.00044,0.28936,0.1660692
0.09577,0.61103,0.00314,0.00056,0.28950,0.1625591
0.09654,0.61099,0.00455,0.00148,0.28644,0.1618137
0.10888,0.59969,0.00011,0.00278,0.28854,0.1690711
0.10135,0.60119,0.00437,0.00176,0.29134,0.1608597
0.98974,0.00174,0.00344,0.00481,0.00028,0.0001578
0.11573,0.59581,0.00252,0.00083,0.28511,0.1639059
0.10839,0.59796,0.00031,0.00355,0.28979,0.1689236
0.10065,0.59943,0.00240,0.00460,0.29292,0.1639319
0.10997,0.59561,0.00112,0.00441,0.28889,0.1650833
0.11600,0.59374,0.00257,0.00032,0.28738,0.1592245
0.09616,0.60578,0.00235,0.00429,0.29142,0.1686971
0.09577,0.60873,0.00106,0.00316,0.29127,0.1564401
0.11462,0.59331,0.00215,0.00236,0.28755,0.1631093
0.11471,0.59510,0.00210,0.00124,0.28685,0.1622975
0.11646,0.59598,0.00386,0.00005,0.28364,0.1632920
0.47694,0.00161,0.00166,0.00113,0.51866,0.0000002
0.11103,0.60027,0.00043,0.00263,0.28564,0.1631217
0.10898,0.60198,0.00066,0.00100,0.28737,0.1606638
0.11018,0.59859,0.00316,0.00288,0.28519,0.1650146
0.11634,0.59798,0.00039,0.00091,0.28438,0.1688976
0.11316,0.59255,0.00305,0.00494,0.28630,0.1653488
0.11562,0.59373,0.00306,0.00277,0.28481,0.1615498
0.00383,0.00378,0.55440,0.43476,0.00322,0.0613385
0.34924,0.00345,0.64379,0.00274,0.00079,0.1580394
0.27501,0.00132,0.63290,0.00442,0.08634,0.1363420
0.43845,0.00227,0.55451,0.00341,0.00137,0.1665020
0.43098,0.00030,0.56718,0.00109,0.00045,0.1657292
0.43231,0.00206,0.56208,0.00097,0.00257,0.1682891
0.38521,0.00254,0.54138,0.06785,0.00302,0.1357931
0.09416,0.58352,0.06630,0.00467,0.25134,0.1647256
0.00149,0.00450,0.00319,0.00455,0.98627,0.0000000
0.13319,0.66955,0.00080,0.00091,0.19556,0.1500693
0.17343,0.55900,0.00188,0.00323,0.26246,0.1544158
0.09092,0.43206,0.00153,0.20483,0.27066,0.1447781
0.22814,0.47995,0.00307,0.28660,0.00224,0.1075381
0.43810,0.00193,0.55868,0.00046,0.00083,0.1689761
0.00269,0.64926,0.05708,0.00200,0.28898,0.1446310
0.00141,0.34108,0.14447,0.51098,0.00205,0.0394743
0.00197,0.00273,0.36254,0.34444,0.28832,0.0172138
0.47372,0.00479,0.51593,0.00132,0.00424,0.1514378
0.09749,0.56552,0.06298,0.00180,0.27221,0.1653757
0.09495,0.56402,0.06458,0.00231,0.27413,0.1574385
0.09107,0.54088,0.05032,0.06103,0.25670,0.1623802
