  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.32000,0.31000,0.37000,0.00000,0.07614,0.00356,1.10392
  3,0.15500,0.30000,0.31500,0.17000,0.06000,0.06899,0.00176,0.49977
  4,0.00000,0.45500,0.54500,0.00000,0.00000,0.09182,0.00298,0.83580
  5,0.00000,0.55500,0.39000,0.00000,0.05500,0.09170,0.00206,0.68350
  6,0.09000,0.36000,0.46000,0.00000,0.09000,0.08708,0.00146,0.53774
  7,0.00000,0.29000,0.39000,0.00000,0.32000,0.10350,0.00187,0.58595
  8,0.00000,0.35000,0.44000,0.00000,0.21000,0.10349,0.00178,0.44956
  9,0.00000,0.35000,0.45000,0.00000,0.20000,0.10671,0.00192,0.43573
 10,0.00000,0.42000,0.35500,0.00000,0.22500,0.10981,0.00199,0.42747
 11,0.00000,0.50000,0.20500,0.01000,0.28500,0.14060,0.00289,0.37794
 12,0.00000,0.54000,0.13000,0.00000,0.33000,0.15203,0.00342,0.41031
 13,0.00000,0.53000,0.09000,0.05000,0.33000,0.15482,0.00350,0.42479
 14,0.00000,0.53000,0.09000,0.05000,0.33000,0.15472,0.00340,0.42831
 15,0.09000,0.52500,0.04500,0.02000,0.32000,0.15819,0.00336,0.42865
 16,0.08000,0.56000,0.04500,0.02500,0.29000,0.15876,0.00333,0.43203
 17,0.08500,0.58000,0.03000,0.02500,0.28000,0.16200,0.00340,0.42922
 18,0.10000,0.60000,0.00000,0.03500,0.26500,0.16520,0.00369,0.43578
 19,0.09500,0.61000,0.00000,0.04000,0.25500,0.16681,0.00382,0.43680
 20,0.07500,0.60000,0.00000,0.06500,0.26000,0.16647,0.00348,0.42086
 21,0.10000,0.60000,0.00000,0.02000,0.28000,0.16402,0.00330,0.42346
 22,0.10000,0.60500,0.00000,0.01500,0.28000,0.16409,0.00329,0.42586
 23,0.10500,0.59000,0.00500,0.03000,0.27000,0.16328,0.00323,0.42489
 24,0.10500,0.59000,0.00500,0.03000,0.27000,0.16325,0.00322,0.42585
 25,0.10500,0.59000,0.00000,0.03000,0.27500,0.16305,0.00334,0.43390
 26,0.10500,0.59000,0.00000,0.03000,0.27500,0.16306,0.00334,0.43418
 27,0.10500,0.59000,0.00000,0.03000,0.27500,0.16318,0.00333,0.43318
 28,0.10500,0.58500,0.00000,0.03500,0.27500,0.16371,0.00333,0.42891
 29,0.10000,0.59500,0.00000,0.03000,0.27500,0.16333,0.00329,0.43114
 30,0.09500,0.59500,0.00000,0.03000,0.28000,0.16356,0.00328,0.42992
 31,0.10000,0.59500,0.00000,0.03000,0.27500,0.16328,0.00328,0.43164
 32,0.10000,0.59500,0.00000,0.03000,0.27500,0.16337,0.00328,0.43112
 33,0.10000,0.59500,0.00000,0.03000,0.27500,0.16342,0.00328,0.43054
 34,0.10000,0.59500,0.00000,0.03000,0.27500,0.16345,0.00327,0.43025
 35,0.10500,0.59000,0.00000,0.03000,0.27500,0.16299,0.00331,0.43468
 36,0.10500,0.59000,0.00000,0.03000,0.27500,0.16294,0.00329,0.43435
 37,0.10500,0.59000,0.00000,0.03000,0.27500,0.16292,0.00329,0.43448
 38,0.10500,0.59000,0.00000,0.03000,0.27500,0.16313,0.00330,0.43367
 39,0.10500,0.59000,0.00000,0.03000,0.27500,0.16313,0.00331,0.43486
 40,0.10500,0.59000,0.00000,0.03000,0.27500,0.16308,0.00330,0.43525
 41,0.10500,0.59000,0.00000,0.03000,0.27500,0.16302,0.00342,0.44069
 42,0.10500,0.59000,0.00000,0.03000,0.27500,0.16302,0.00342,0.44081
 43,0.10500,0.59000,0.00000,0.03000,0.27500,0.16306,0.00346,0.44268
 44,0.10500,0.59000,0.00000,0.03000,0.27500,0.16299,0.00344,0.44300
 45,0.10500,0.59500,0.00000,0.02000,0.28000,0.16318,0.00351,0.44669
 46,0.10500,0.60000,0.00000,0.01500,0.28000,0.16330,0.00355,0.44879
 47,0.10500,0.59500,0.00000,0.02000,0.28000,0.16326,0.00353,0.44839
 48,0.11000,0.60000,0.00000,0.01000,0.28000,0.16352,0.00360,0.45098
 49,0.11500,0.60500,0.00000,0.00000,0.28000,0.16383,0.00368,0.45399
 50,0.11000,0.60500,0.00000,0.00000,0.28500,0.16407,0.00373,0.45542
 51,0.11500,0.60000,0.00000,0.00500,0.28000,0.16359,0.00365,0.45305
 52,0.11500,0.60000,0.00000,0.00500,0.28000,0.16366,0.00367,0.45401
 53,0.11500,0.60000,0.00000,0.00500,0.28000,0.16364,0.00344,0.45371
 54,0.12000,0.60000,0.00000,0.00000,0.28000,0.16379,0.00349,0.45568
 55,0.12500,0.60000,0.00000,0.00000,0.27500,0.16396,0.00356,0.45823
 56,0.11000,0.60000,0.00000,0.00500,0.28500,0.16370,0.00338,0.45097
 57,0.10500,0.60500,0.00000,0.00500,0.28500,0.16381,0.00338,0.45104
 58,0.11000,0.60500,0.00000,0.00000,0.28500,0.16379,0.00332,0.45728
 59,0.11000,0.60000,0.00000,0.01000,0.28000,0.16356,0.00327,0.45447
 60,0.11000,0.60000,0.00000,0.01000,0.28000,0.16339,0.00322,0.45276
 61,0.11000,0.60000,0.00000,0.01000,0.28000,0.16346,0.00324,0.45359
 62,0.11000,0.60000,0.00000,0.01000,0.28000,0.16356,0.00326,0.45429
 63,0.11000,0.60000,0.00000,0.01000,0.28000,0.16341,0.00323,0.45311
 64,0.11000,0.60000,0.00000,0.01000,0.28000,0.16345,0.00324,0.45364
 65,0.11000,0.60000,0.00000,0.01000,0.28000,0.16344,0.00324,0.45360
 66,0.11000,0.60000,0.00000,0.01000,0.28000,0.16358,0.00326,0.45440
 67,0.11000,0.60000,0.00000,0.00500,0.28500,0.16367,0.00328,0.45526
 68,0.11500,0.60000,0.00000,0.00000,0.28500,0.16384,0.00332,0.45666
 69,0.11500,0.60000,0.00000,0.00000,0.28500,0.16389,0.00332,0.45699
 70,0.11500,0.60000,0.00000,0.00000,0.28500,0.16390,0.00332,0.45708
 71,0.11500,0.60000,0.00000,0.00000,0.28500,0.16390,0.00317,0.45514
 72,0.11000,0.60000,0.00000,0.00500,0.28500,0.16386,0.00316,0.45469
 73,0.11000,0.60000,0.00000,0.00500,0.28500,0.16386,0.00298,0.45459
 74,0.11000,0.60000,0.00000,0.00500,0.28500,0.16369,0.00295,0.45310
 75,0.11000,0.60000,0.00000,0.00500,0.28500,0.16373,0.00296,0.45343
 76,0.11000,0.60000,0.00000,0.00500,0.28500,0.16374,0.00296,0.45356
 77,0.11000,0.60000,0.00000,0.00500,0.28500,0.16377,0.00296,0.45381
 78,0.11500,0.60000,0.00000,0.00000,0.28500,0.16389,0.00299,0.45499
 79,0.11000,0.60500,0.00000,0.00000,0.28500,0.16398,0.00300,0.45601
 80,0.11000,0.60500,0.00000,0.00000,0.28500,0.16405,0.00301,0.45716
 81,0.11000,0.60500,0.00000,0.00000,0.28500,0.16401,0.00300,0.45655
 82,0.11000,0.60500,0.00000,0.00000,0.28500,0.16396,0.00299,0.45581
 83,0.11000,0.60500,0.00000,0.00000,0.28500,0.16410,0.00302,0.45707
 84,0.11500,0.60000,0.00000,0.00000,0.28500,0.16402,0.00302,0.45640
 85,0.11500,0.60000,0.00000,0.00000,0.28500,0.16402,0.00282,0.45450
 86,0.11500,0.60000,0.00000,0.00000,0.28500,0.16402,0.00282,0.45452
 87,0.11500,0.60000,0.00000,0.00000,0.28500,0.16414,0.00285,0.45549
 88,0.11500,0.60000,0.00000,0.00000,0.28500,0.16414,0.00285,0.45551
 89,0.11500,0.60000,0.00000,0.00000,0.28500,0.16416,0.00285,0.45564
 90,0.11000,0.60500,0.00000,0.00000,0.28500,0.16405,0.00283,0.45496
 91,0.10500,0.60500,0.00000,0.00000,0.29000,0.16416,0.00285,0.45637
 92,0.11500,0.60000,0.00000,0.00000,0.28500,0.16399,0.00281,0.45344
 93,0.11500,0.60000,0.00000,0.00000,0.28500,0.16397,0.00281,0.45339
 94,0.11500,0.60000,0.00000,0.00000,0.28500,0.16393,0.00280,0.45320
 95,0.11000,0.60000,0.00000,0.00500,0.28500,0.16392,0.00280,0.45316
 96,0.11500,0.60000,0.00000,0.00000,0.28500,0.16392,0.00269,0.45507
 97,0.11000,0.60000,0.00000,0.00500,0.28500,0.16390,0.00269,0.45494
 98,0.11000,0.60000,0.00000,0.00500,0.28500,0.16384,0.00267,0.45415
 99,0.11000,0.60000,0.00000,0.00500,0.28500,0.16386,0.00267,0.45426
100,0.11500,0.60000,0.00000,0.00000,0.28500,0.16397,0.00270,0.45517
101,0.11500,0.60000,0.00000,0.00000,0.28500,0.16400,0.00270,0.45514
102,0.11500,0.60000,0.00000,0.00000,0.28500,0.16395,0.00269,0.45510
103,0.11500,0.60000,0.00000,0.00000,0.28500,0.16397,0.00276,0.45170
104,0.36000,0.00000,0.64000,0.00000,0.00000,0.15841,0.00416,0.42796
104,0.11500,0.60000,0.00000,0.00000,0.28500,0.16404,0.00416,0.42796
105,0.36500,0.00000,0.63500,0.00000,0.00000,0.15833,0.00414,0.43206
105,0.11500,0.60000,0.00000,0.00000,0.28500,0.16404,0.00414,0.43206
106,0.43000,0.00000,0.57000,0.00000,0.00000,0.16674,0.00420,0.42252
106,0.11500,0.60000,0.00000,0.00000,0.28500,0.16406,0.00420,0.42252
107,0.42500,0.00000,0.57500,0.00000,0.00000,0.16644,0.00419,0.42277
107,0.11500,0.60000,0.00000,0.00000,0.28500,0.16406,0.00419,0.42277
108,0.43000,0.00000,0.57000,0.00000,0.00000,0.16735,0.00419,0.42098
108,0.11500,0.60000,0.00000,0.00000,0.28500,0.16406,0.00419,0.42098
109,0.43000,0.00000,0.57000,0.00000,0.00000,0.16741,0.00491,0.43255
109,0.11500,0.60000,0.00000,0.00000,0.28500,0.16407,0.00491,0.43255
110,0.43000,0.00000,0.57000,0.00000,0.00000,0.16739,0.00479,0.43350
110,0.12000,0.60000,0.00000,0.00000,0.28000,0.16402,0.00479,0.43350
111,0.43000,0.00000,0.57000,0.00000,0.00000,0.16736,0.00451,0.42963
111,0.12000,0.60000,0.00000,0.00000,0.28000,0.16402,0.00451,0.42963
112,0.43000,0.00000,0.57000,0.00000,0.00000,0.16739,0.00436,0.42214
112,0.11500,0.59500,0.00000,0.00000,0.29000,0.16404,0.00436,0.42214
113,0.43000,0.00000,0.57000,0.00000,0.00000,0.16738,0.00424,0.41549
113,0.10000,0.59500,0.00000,0.01000,0.29500,0.16398,0.00424,0.41549
114,0.43000,0.00000,0.57000,0.00000,0.00000,0.16749,0.00448,0.41387
114,0.10500,0.59500,0.00000,0.01000,0.29000,0.16396,0.00448,0.41387
115,0.43500,0.00000,0.56500,0.00000,0.00000,0.16753,0.00445,0.41225
115,0.10000,0.59500,0.00000,0.01000,0.29500,0.16396,0.00445,0.41225
116,0.43500,0.00000,0.56500,0.00000,0.00000,0.16814,0.00449,0.41201
116,0.10000,0.59500,0.00000,0.01000,0.29500,0.16396,0.00449,0.41201
117,0.44000,0.00000,0.56000,0.00000,0.00000,0.16816,0.00430,0.39580
117,0.10500,0.58500,0.00000,0.01500,0.29500,0.16410,0.00430,0.39580
118,0.44000,0.00000,0.56000,0.00000,0.00000,0.16811,0.00435,0.40064
118,0.10500,0.58500,0.00000,0.01500,0.29500,0.16409,0.00435,0.40064
119,0.43500,0.00000,0.56500,0.00000,0.00000,0.16807,0.00431,0.40216
119,0.10500,0.58500,0.00000,0.02000,0.29000,0.16409,0.00431,0.40216
120,0.41000,0.00000,0.59000,0.00000,0.00000,0.16728,0.00388,0.38779
120,0.10500,0.58500,0.00000,0.02000,0.29000,0.16408,0.00388,0.38779
121,0.41000,0.00000,0.59000,0.00000,0.00000,0.16731,0.00380,0.38318
121,0.10500,0.58500,0.00000,0.02000,0.29000,0.16401,0.00380,0.38318
122,0.41000,0.00000,0.59000,0.00000,0.00000,0.16727,0.00388,0.38844
122,0.10500,0.58500,0.00000,0.02000,0.29000,0.16407,0.00388,0.38844
123,0.41000,0.00000,0.59000,0.00000,0.00000,0.16729,0.00382,0.38574
123,0.10500,0.58500,0.00000,0.02000,0.29000,0.16408,0.00382,0.38574
