  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.00000,0.00000,0.55500,0.44500,0.07142,0.00408,10.00000
  3,0.00000,0.07500,0.24500,0.00000,0.68000,0.08099,0.00314,2.06883
  4,0.00000,0.16000,0.00000,0.00000,0.84000,0.08200,0.00253,2.20797
  5,0.05000,0.19500,0.48000,0.26000,0.01500,0.08349,0.00191,0.84257
  6,0.00000,0.43000,0.40500,0.16500,0.00000,0.09774,0.00217,0.92531
  7,0.02000,0.19000,0.52500,0.26500,0.00000,0.10440,0.00209,0.63860
  8,0.01000,0.17000,0.52500,0.29500,0.00000,0.10574,0.00197,0.67241
  9,0.01500,0.14000,0.59000,0.00000,0.25500,0.15583,0.00333,0.47606
 10,0.00000,0.15500,0.59000,0.00000,0.25500,0.15546,0.00310,0.48642
 11,0.00000,0.14500,0.59000,0.00000,0.26500,0.15628,0.00307,0.51087
 12,0.00000,0.06000,0.64500,0.05500,0.24000,0.16045,0.00310,0.43057
 13,0.00000,0.08000,0.65500,0.02000,0.24500,0.15822,0.00301,0.44352
 14,0.00000,0.09500,0.65500,0.02000,0.23000,0.15806,0.00313,0.45085
 15,0.00000,0.09500,0.65500,0.02000,0.23000,0.15805,0.00292,0.44789
 16,0.00000,0.09500,0.66500,0.00500,0.23500,0.15930,0.00294,0.45250
 17,0.00000,0.09500,0.66500,0.00500,0.23500,0.15921,0.00274,0.44926
 18,0.00000,0.40500,0.00000,0.59500,0.00000,0.13867,0.00373,0.43281
 18,0.00500,0.09500,0.66500,0.00000,0.23500,0.16014,0.00373,0.43281
 19,0.00000,0.35500,0.00000,0.64500,0.00000,0.14333,0.00381,0.41740
 19,0.00000,0.09500,0.66500,0.00500,0.23500,0.16007,0.00381,0.41740
 20,0.00000,0.35500,0.00000,0.64500,0.00000,0.14328,0.00354,0.41354
 20,0.00500,0.09500,0.66000,0.01000,0.23000,0.16005,0.00354,0.41354
 21,0.00000,0.35500,0.00000,0.64500,0.00000,0.14315,0.00338,0.41399
 21,0.00000,0.09500,0.66500,0.00500,0.23500,0.16004,0.00338,0.41399
 22,0.00000,0.35500,0.00000,0.64500,0.00000,0.14302,0.00325,0.41428
 22,0.00500,0.09000,0.66000,0.01000,0.23500,0.16001,0.00325,0.41428
 23,0.00000,0.40500,0.00000,0.59500,0.00000,0.13869,0.00342,0.41212
 23,0.01000,0.09000,0.65500,0.02000,0.22500,0.15990,0.00342,0.41212
 24,0.00000,0.41000,0.00000,0.59000,0.00000,0.13852,0.00376,0.42595
 24,0.00000,0.08500,0.66500,0.00000,0.25000,0.15972,0.00376,0.42595
 25,0.00000,0.41000,0.00000,0.59000,0.00000,0.13844,0.00358,0.42530
 25,0.00000,0.08000,0.66500,0.00000,0.25500,0.15970,0.00358,0.42530
 26,0.00000,0.41500,0.00000,0.58500,0.00000,0.13853,0.00353,0.40923
 26,0.00000,0.08000,0.66500,0.00000,0.25500,0.15987,0.00353,0.40923
 27,0.00000,0.42000,0.00000,0.58000,0.00000,0.13853,0.00338,0.40201
 27,0.00000,0.10000,0.65500,0.00000,0.24500,0.15885,0.00338,0.40201
 28,0.00000,0.41500,0.00000,0.58500,0.00000,0.13848,0.00337,0.40785
 28,0.00000,0.10000,0.65500,0.00000,0.24500,0.15872,0.00337,0.40785
 29,0.00000,0.41500,0.00000,0.58500,0.00000,0.13841,0.00327,0.40988
 29,0.00000,0.10000,0.65500,0.00000,0.24500,0.15862,0.00327,0.40988
 30,0.00000,0.42000,0.00000,0.58000,0.00000,0.13846,0.00331,0.41226
 30,0.00000,0.10000,0.65500,0.00000,0.24500,0.15850,0.00331,0.41226
 31,0.00000,0.42000,0.00000,0.58000,0.00000,0.13847,0.00341,0.41442
 31,0.00000,0.10000,0.65500,0.00000,0.24500,0.15844,0.00341,0.41442
 32,0.00000,0.42000,0.00000,0.58000,0.00000,0.13844,0.00333,0.40494
 32,0.00000,0.09500,0.65000,0.00000,0.25500,0.15904,0.00333,0.40494
 32,0.00000,0.00000,0.00000,0.00000,1.00000,0.00054,0.00333,0.40494
 33,0.00000,0.42000,0.00000,0.58000,0.00000,0.13838,0.00324,0.40659
 33,0.00000,0.09500,0.65000,0.00000,0.25500,0.15897,0.00324,0.40659
 33,0.00000,0.00000,0.00000,0.00000,1.00000,0.00054,0.00324,0.40659
 34,0.00000,0.49500,0.00000,0.50500,0.00000,0.14531,0.00370,0.41462
 34,0.00000,0.10000,0.65000,0.00000,0.25000,0.15917,0.00370,0.41462
 34,0.00000,0.00000,0.00000,0.00000,1.00000,0.00062,0.00370,0.41462
 35,0.00000,0.49500,0.00000,0.50500,0.00000,0.14474,0.00388,0.40373
 35,0.00000,0.09500,0.65000,0.00000,0.25500,0.15959,0.00388,0.40373
 35,0.00000,0.00000,0.00000,0.00000,1.00000,0.00049,0.00388,0.40373
 36,0.00000,0.49500,0.00000,0.50500,0.00000,0.14505,0.00397,0.40588
 36,0.00000,0.10000,0.65500,0.00000,0.24500,0.15969,0.00397,0.40588
 36,0.00000,0.00000,0.00000,0.00000,1.00000,0.00048,0.00397,0.40588
 37,0.00000,0.49500,0.00000,0.50500,0.00000,0.14501,0.00396,0.40667
 37,0.00000,0.09500,0.65500,0.00000,0.25000,0.15963,0.00396,0.40667
 37,0.00000,0.00000,0.00000,0.00000,1.00000,0.00042,0.00396,0.40667
 38,0.00000,0.49500,0.00000,0.50500,0.00000,0.14487,0.00393,0.41020
 38,0.00000,0.09500,0.65500,0.00000,0.25000,0.15955,0.00393,0.41020
 38,0.00000,0.00000,0.00000,0.00000,1.00000,0.00043,0.00393,0.41020
 39,0.00000,0.49500,0.00000,0.50500,0.00000,0.14475,0.00392,0.41361
 39,0.00000,0.09500,0.65500,0.00000,0.25000,0.15939,0.00392,0.41361
 39,0.00000,0.00000,0.00000,0.00000,1.00000,0.00043,0.00392,0.41361
 40,0.00000,0.49500,0.00000,0.50500,0.00000,0.14467,0.00390,0.41629
 40,0.00000,0.09500,0.65500,0.00000,0.25000,0.15935,0.00390,0.41629
 40,0.00000,0.00000,0.00000,0.00000,1.00000,0.00048,0.00390,0.41629
 41,0.00000,0.49500,0.00000,0.50500,0.00000,0.14447,0.00379,0.41617
 41,0.00000,0.09500,0.65500,0.00000,0.25000,0.15932,0.00379,0.41617
 41,0.00000,0.00000,0.00000,0.00000,1.00000,0.00050,0.00379,0.41617
 42,0.00000,0.49500,0.00000,0.50500,0.00000,0.14438,0.00381,0.42025
 42,0.00000,0.09500,0.65500,0.00000,0.25000,0.15925,0.00381,0.42025
 42,0.00000,0.00000,0.00000,0.00000,1.00000,0.00058,0.00381,0.42025
 43,0.00000,0.49500,0.00000,0.50500,0.00000,0.14434,0.00383,0.42182
 43,0.00000,0.09500,0.65500,0.00000,0.25000,0.15897,0.00383,0.42182
 43,0.00000,0.00000,0.00000,0.00000,1.00000,0.00059,0.00383,0.42182
 44,0.00000,0.49500,0.00000,0.50500,0.00000,0.14428,0.00384,0.42357
 44,0.00000,0.09500,0.65500,0.00000,0.25000,0.15894,0.00384,0.42357
 44,0.00000,0.00000,0.00000,0.00000,1.00000,0.00059,0.00384,0.42357
 45,0.00000,0.49000,0.00000,0.51000,0.00000,0.14295,0.00407,0.42885
 45,0.00000,0.09500,0.65500,0.00000,0.25000,0.15873,0.00407,0.42885
 45,0.00000,0.00000,0.00000,0.00000,1.00000,0.00062,0.00407,0.42885
 46,0.00000,0.49000,0.00000,0.51000,0.00000,0.14294,0.00419,0.43348
 46,0.00000,0.09000,0.65500,0.00000,0.25500,0.15815,0.00419,0.43348
 46,0.00000,0.00000,0.00000,0.00000,1.00000,0.00066,0.00419,0.43348
 47,0.00000,0.49000,0.00000,0.51000,0.00000,0.14314,0.00399,0.42354
 47,0.00000,0.09000,0.65500,0.00000,0.25500,0.15861,0.00399,0.42354
 47,0.00000,0.00000,0.00000,0.00000,1.00000,0.00060,0.00399,0.42354
 48,0.00000,0.49500,0.00000,0.50500,0.00000,0.14308,0.00403,0.42810
 48,0.00000,0.09000,0.65500,0.00000,0.25500,0.15857,0.00403,0.42810
 48,0.00000,0.00000,0.00000,0.00000,1.00000,0.00061,0.00403,0.42810
 49,0.00000,0.49500,0.00000,0.50500,0.00000,0.14309,0.00401,0.42714
 49,0.00000,0.09000,0.65500,0.00000,0.25500,0.15889,0.00401,0.42714
 49,0.00000,0.00000,0.00000,0.00000,1.00000,0.00060,0.00401,0.42714
 50,0.00000,0.49500,0.00000,0.50500,0.00000,0.14353,0.00377,0.39405
 50,0.00000,0.09000,0.64500,0.00000,0.26500,0.15911,0.00377,0.39405
 50,0.00000,0.00000,0.00000,0.00000,1.00000,0.00061,0.00377,0.39405
 51,0.00000,0.49500,0.00000,0.50500,0.00000,0.14356,0.00383,0.39377
 51,0.00000,0.09000,0.64500,0.00500,0.26000,0.15903,0.00383,0.39377
 51,0.00000,0.00000,0.00000,0.00000,1.00000,0.00064,0.00383,0.39377
 52,0.00000,0.49500,0.00000,0.50500,0.00000,0.14342,0.00389,0.39761
 52,0.00000,0.09000,0.64500,0.00500,0.26000,0.15895,0.00389,0.39761
 52,0.00000,0.00000,0.00000,0.00000,1.00000,0.00065,0.00389,0.39761
 53,0.00000,0.49500,0.00000,0.50500,0.00000,0.14348,0.00380,0.39638
 53,0.00000,0.09000,0.65000,0.00000,0.26000,0.15901,0.00380,0.39638
 53,0.00000,0.00000,0.00000,0.00000,1.00000,0.00038,0.00380,0.39638
 54,0.00000,0.49500,0.00000,0.50500,0.00000,0.14340,0.00384,0.39979
 54,0.00000,0.09000,0.65000,0.00000,0.26000,0.15895,0.00384,0.39979
 54,0.00000,0.00000,0.00000,0.00000,1.00000,0.00036,0.00384,0.39979
 55,0.00000,0.49500,0.00000,0.50500,0.00000,0.14328,0.00382,0.40278
 55,0.00000,0.09000,0.65000,0.00000,0.26000,0.15888,0.00382,0.40278
 55,0.00000,0.00000,0.00000,0.00000,1.00000,0.00038,0.00382,0.40278
 56,0.00000,0.49500,0.00000,0.50500,0.00000,0.14321,0.00382,0.40587
 56,0.00000,0.09000,0.65000,0.00000,0.26000,0.15884,0.00382,0.40587
 56,0.00000,0.00000,0.00000,0.00000,1.00000,0.00034,0.00382,0.40587
 57,0.00000,0.49500,0.00000,0.50500,0.00000,0.14374,0.00364,0.38600
 57,0.00000,0.09000,0.64500,0.00000,0.26500,0.15927,0.00364,0.38600
 58,0.00000,0.49500,0.00000,0.50500,0.00000,0.14369,0.00367,0.38860
 58,0.00000,0.09000,0.64500,0.00000,0.26500,0.15924,0.00367,0.38860
 59,0.00000,0.49500,0.00000,0.50500,0.00000,0.14370,0.00365,0.38795
 59,0.00000,0.09000,0.64500,0.00000,0.26500,0.15930,0.00365,0.38795
 60,0.00000,0.49500,0.00000,0.50500,0.00000,0.14364,0.00366,0.38911
 60,0.00000,0.09000,0.64500,0.00000,0.26500,0.15934,0.00366,0.38911
 61,0.00000,0.49500,0.00000,0.50500,0.00000,0.14350,0.00365,0.39142
 61,0.00000,0.09000,0.64500,0.00000,0.26500,0.15931,0.00365,0.39142
