     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.04039,0.15170,0.19842,0.31355,0.29593,0.0721492
0.40436,0.19000,0.19104,0.10641,0.10819,0.0695243
0.00297,0.00446,0.00428,0.98626,0.00202,0.0442436
0.00036,0.00403,0.98682,0.00404,0.00476,0.0672563
0.00322,0.00163,0.00109,0.00424,0.98981,0.0000000
0.00412,0.35498,0.43819,0.20168,0.00103,0.0976986
0.00494,0.88543,0.10762,0.00048,0.00154,0.0031968
0.02088,0.06767,0.53626,0.37305,0.00213,0.1031984
0.00182,0.15831,0.59666,0.02784,0.21537,0.1553420
0.13773,0.00166,0.57157,0.00183,0.28721,0.1399052
0.00228,0.03582,0.58242,0.00230,0.37717,0.1480665
0.00215,0.20950,0.48092,0.00205,0.30538,0.1235705
0.00174,0.00337,0.63597,0.11360,0.24531,0.1509264
0.17841,0.18652,0.62906,0.00255,0.00346,0.1410485
0.45748,0.00231,0.53425,0.00343,0.00254,0.0832026
0.00110,0.07862,0.68650,0.00012,0.23366,0.1594316
0.43398,0.00094,0.00240,0.56029,0.00238,0.0254288
0.00286,0.41334,0.00361,0.57929,0.00091,0.1386264
0.18183,0.45889,0.00221,0.35690,0.00018,0.0614126
0.99719,0.00031,0.00214,0.00006,0.00029,0.0093258
0.50751,0.00043,0.00456,0.00161,0.48589,0.0302788
0.00327,0.27476,0.71688,0.00276,0.00233,0.1255439
0.00094,0.23573,0.12226,0.64028,0.00080,0.0973198
0.07826,0.09098,0.64290,0.09803,0.08982,0.1412715
0.00218,0.52198,0.00329,0.00221,0.47034,0.0000001
0.28342,0.00425,0.42323,0.28671,0.00238,0.1181798
0.00166,0.00151,0.70808,0.00278,0.28597,0.1488747
0.23594,0.30833,0.45279,0.00158,0.00135,0.1195500
0.00450,0.00252,0.00247,0.64623,0.34428,0.0361211
0.00311,0.00160,0.49930,0.19971,0.29628,0.1406089
0.14167,0.10908,0.50059,0.09340,0.15526,0.1372295
0.00331,0.00417,0.29348,0.11177,0.58726,0.0434998
0.61500,0.37725,0.00300,0.00071,0.00405,0.0178916
0.00024,0.58067,0.00140,0.41636,0.00133,0.1378673
0.00139,0.43178,0.00273,0.43084,0.13326,0.0835934
0.00282,0.00350,0.34785,0.48071,0.16512,0.1181978
0.22881,0.00268,0.24808,0.31151,0.20892,0.0901693
0.63620,0.00081,0.14637,0.21612,0.00049,0.0451835
0.00308,0.53272,0.45675,0.00365,0.00380,0.0778760
0.31299,0.29109,0.00132,0.00368,0.39091,0.0038408
0.29928,0.69499,0.00385,0.00121,0.00067,0.0023155
0.58889,0.00281,0.21737,0.00028,0.19065,0.0636160
0.00222,0.11382,0.66318,0.00189,0.21889,0.1577184
0.13630,0.00061,0.69964,0.00243,0.16102,0.1356220
0.00193,0.44838,0.12764,0.41740,0.00464,0.1002831
0.05408,0.13512,0.62326,0.00215,0.18539,0.1511023
0.00057,0.08754,0.60576,0.07911,0.22702,0.1590130
0.11071,0.00249,0.26900,0.61719,0.00061,0.0925672
0.00189,0.09161,0.65162,0.00228,0.25260,0.1600092
0.17067,0.00314,0.66719,0.15575,0.00325,0.1415145
0.28215,0.00221,0.31077,0.00417,0.40071,0.0877394
0.19431,0.13497,0.53495,0.13560,0.00017,0.1347367
0.00112,0.00222,0.00324,0.34162,0.65180,0.0104705
0.09895,0.00205,0.54488,0.20525,0.14886,0.1428680
0.00438,0.57734,0.21828,0.00058,0.19942,0.0223897
0.58746,0.00356,0.00090,0.19182,0.21626,0.0250248
0.00102,0.00280,0.77199,0.22409,0.00010,0.0798802
0.25675,0.00186,0.51332,0.09831,0.12977,0.1292953
0.00359,0.07510,0.58597,0.07065,0.26469,0.1567564
0.00481,0.11932,0.53877,0.15256,0.18453,0.1434930
0.12464,0.15324,0.00314,0.71513,0.00385,0.0741161
0.00179,0.24648,0.00051,0.00320,0.74802,0.0000001
0.00161,0.00287,0.64077,0.00369,0.35106,0.1555848
0.25927,0.00283,0.00208,0.20791,0.52791,0.0123225
0.00174,0.08525,0.63512,0.00158,0.27631,0.1590416
0.00483,0.00100,0.62459,0.07321,0.29636,0.1562868
0.48764,0.19028,0.31724,0.00398,0.00085,0.0935884
0.15757,0.15374,0.30666,0.37944,0.00259,0.1042407
0.00134,0.00246,0.71226,0.00017,0.28377,0.1523731
0.21704,0.00424,0.77458,0.00108,0.00306,0.1899182
0.30554,0.45603,0.23297,0.00374,0.00172,0.0682335
0.48898,0.20228,0.00484,0.29909,0.00481,0.0265883
0.23057,0.00349,0.00283,0.52849,0.23461,0.0351048
0.00110,0.75992,0.00218,0.23225,0.00454,0.0930833
0.00169,0.27187,0.00484,0.24466,0.47694,0.0074841
0.25045,0.20896,0.33059,0.00157,0.20843,0.1009150
0.10531,0.18657,0.20414,0.00334,0.50064,0.0361461
0.73946,0.09463,0.00344,0.00401,0.15847,0.0463424
0.00204,0.00089,0.20488,0.40790,0.38427,0.0698582
0.23799,0.00472,0.00339,0.00006,0.75384,0.0027936
0.10779,0.34461,0.29008,0.14386,0.11366,0.0876546
0.00469,0.19144,0.00333,0.66246,0.13809,0.0823723
0.00413,0.78515,0.00470,0.00486,0.20116,0.0002356
0.23465,0.53955,0.00086,0.00340,0.22154,0.0008674
0.34159,0.00158,0.21417,0.43969,0.00296,0.0799233
0.22289,0.00210,0.77372,0.00048,0.00080,0.1966365
0.00086,0.32075,0.55202,0.00428,0.12208,0.1287321
0.00401,0.62985,0.18084,0.18326,0.00204,0.0583509
0.17828,0.00343,0.81208,0.00154,0.00468,0.1995940
