  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.11000,0.33000,0.34500,0.00000,0.21500,0.08311,0.00392,0.43582
  3,0.00000,0.94500,0.00000,0.00000,0.05500,0.17666,0.01754,1.01702
  4,0.00000,0.52500,0.27000,0.00000,0.20500,0.14104,0.00645,0.47023
  5,0.00000,0.50500,0.13500,0.00000,0.36000,0.15300,0.00659,0.51644
  6,0.00000,0.51000,0.13000,0.00500,0.35500,0.15285,0.00587,0.53072
  7,0.00000,0.56000,0.10500,0.01500,0.32000,0.15945,0.00517,0.46129
  8,0.05500,0.56500,0.08000,0.00000,0.30000,0.16350,0.00483,0.46244
  9,0.06000,0.56500,0.07500,0.00000,0.30000,0.16331,0.00445,0.47127
 10,0.05500,0.56500,0.08000,0.00000,0.30000,0.16340,0.00386,0.46144
 11,0.08500,0.53000,0.09000,0.00000,0.29500,0.16279,0.00358,0.45130
 12,0.06500,0.54000,0.10000,0.02000,0.27500,0.16357,0.00324,0.43278
 13,0.07000,0.54500,0.10000,0.00000,0.28500,0.16215,0.00326,0.44905
 14,0.06500,0.54000,0.10000,0.01000,0.28500,0.16203,0.00297,0.44358
 15,0.06500,0.54000,0.10000,0.00500,0.29000,0.16233,0.00279,0.44204
 16,0.06500,0.54500,0.04000,0.05500,0.29500,0.16010,0.00298,0.44058
 17,0.07000,0.54500,0.03000,0.06000,0.29500,0.16036,0.00308,0.44022
 18,0.06500,0.54500,0.03500,0.06000,0.29500,0.16026,0.00294,0.44181
 19,0.08500,0.55000,0.00000,0.08000,0.28500,0.16516,0.00304,0.41594
 20,0.08500,0.55000,0.00000,0.08000,0.28500,0.16504,0.00292,0.41869
 21,0.08500,0.55000,0.00000,0.08000,0.28500,0.16453,0.00287,0.42105
 21,0.00000,0.00000,0.75500,0.13000,0.11500,0.07399,0.00287,0.42105
 22,0.08500,0.54000,0.00000,0.07500,0.30000,0.16362,0.00275,0.41981
 22,0.00000,0.00000,0.75500,0.12000,0.12500,0.07398,0.00275,0.41981
 23,0.09000,0.54500,0.00000,0.06500,0.30000,0.16310,0.00275,0.42498
 23,0.00000,0.00000,0.77500,0.10000,0.12500,0.07497,0.00275,0.42498
 24,0.09000,0.55000,0.00000,0.06500,0.29500,0.16268,0.00277,0.43409
